model_kind,history_ms,layer,state,phase,bias_mode,full_test_ba_mean,full_test_ba_std,full_test_ba_count,trunc_shared_test_ba_mean,trunc_shared_test_ba_std,trunc_shared_test_ba_count,trunc_retrained_test_ba_mean,trunc_retrained_test_ba_std,trunc_retrained_test_ba_count,context_drop_shared_pp_mean,context_drop_shared_pp_std,context_drop_shared_pp_count,information_loss_retrained_pp_mean,information_loss_retrained_pp_std,information_loss_retrained_pp_count,geometry_shift_pp_mean,geometry_shift_pp_std,geometry_shift_pp_count
c2,50,L3,pre_reset,0.5,no_bias,0.37442372442372446,0.021116998284197212,3,0.0977355977355977,0.013880500358263824,3,0.10368797868797863,0.015192912109008293,3,27.668812668812667,1.4343859245571497,3,27.07357457357457,1.6952216070121824,3,0.5952380952380955,2.1461614734904697,3
c2,50,L3,pre_reset,0.5,affine,0.4201136826136825,0.010532744295940222,3,0.0833333333333333,0.0,3,0.10943223443223439,0.00914605510780138,3,33.678034928034926,1.0532744295940213,3,31.068144818144813,1.1889699043211457,3,2.60989010989011,0.9146055107801373,3
c2,50,L3,pre_reset,0.75,no_bias,0.5138990638990639,0.028707419846854657,3,0.07521645021645017,0.0009372569305026315,3,0.0967261904761904,0.014316196940098412,3,43.86826136826138,2.7849271742250647,3,41.71728734228734,1.8520450175878689,3,2.150974025974026,1.3824539724913931,3
c2,50,L3,pre_reset,0.75,affine,0.5134030321530321,0.028506379358232428,3,0.0833333333333333,0.0,3,0.09871031746031743,0.01429402176843956,3,43.00696988196987,2.85063793582324,3,41.46927146927146,1.9368007077259193,3,1.5376984126984132,1.429402176843954,3
c2,50,L3,pre_reset,1.0,no_bias,0.5698401135901136,0.018078049900693297,3,0.0833333333333333,0.0,3,0.08585858585858584,0.004373865675678997,3,48.65067802567802,1.8078049900693323,3,48.398152773152766,2.2442509985655823,3,0.2525252525252523,0.4373865675678979,3
c2,50,L3,pre_reset,1.0,affine,0.5678559866059866,0.016395319222416573,3,0.08080808080808077,0.004373865675678997,3,0.08585858585858584,0.004373865675678997,3,48.704790579790576,1.205192072201219,3,48.19974007474008,2.075152027245185,3,0.5050505050505046,0.8747731351357958,3
c2,100,L1,spike50,0.25,no_bias,0.2289180726680726,0.027536807042544773,3,0.10580784955784954,0.017043901319262797,3,0.11339933214933207,0.008108815243737572,3,12.311022311022311,2.422674263629578,3,11.551874051874051,3.1974426935448457,3,0.7591482591482569,2.5144644398147364,3
c2,100,L1,spike50,0.25,affine,0.24629930254930246,0.012635563394921077,3,0.12652324527324527,0.011197502545095285,3,0.1435858123358123,0.03639205125397433,3,11.977605727605727,2.133765767488961,3,10.271349021349023,2.3813280948643247,3,1.7062567062567044,4.459304868748888,3
c2,100,L1,spike50,0.5,no_bias,0.3774223461723461,0.01823098397479442,3,0.21281681281681278,0.015131017174400643,3,0.21648675398675396,0.024031485191601042,3,16.460553335553332,1.8134291730853558,3,16.093559218559214,3.4139052573980533,3,0.3669941169941173,1.6278597885665784,3
c2,100,L1,spike50,0.5,affine,0.3894515207015206,0.045250860197892734,3,0.14851167351167346,0.008070904192066557,3,0.23312567062567058,0.022948380884867184,3,24.093984718984718,5.0885327270702,3,15.632585007585007,6.56020211532722,3,8.461399711399709,1.5332135936503604,3
c2,100,L1,spike50,0.75,no_bias,0.4515889203389203,0.04651577043926406,3,0.1597518222518222,0.03612873906329837,3,0.2228179228179228,0.035812345073453614,3,29.183709808709803,1.2490952676632312,3,22.877099752099753,5.214641448520544,3,6.306610056610055,4.956908382157112,3
c2,100,L1,spike50,0.75,affine,0.4623603248603248,0.060923346543033906,3,0.15038803788803787,0.006631970792586803,3,0.2183587246087246,0.021094516788561155,3,31.197228697228695,5.506860352158099,3,24.40016002516002,7.2001187088688265,3,6.797068672068673,2.6524456799600853,3
c2,100,L1,spike50,1.0,no_bias,0.23718850593850585,0.06764602960365525,3,0.11075937950937947,0.0036340451298514727,3,0.1095998908498908,0.0009441277464934529,3,12.64291264291264,6.413163480970083,3,12.758861508861507,6.743136602814185,3,-0.11594886594886585,0.3767656505140879,3
c2,100,L1,spike50,1.0,affine,0.24103789728789726,0.05371866508004486,3,0.10282287157287151,0.011372018570698831,3,0.0878293003293003,0.007643548605806769,3,13.82150257150257,5.301990737397075,3,15.320859695859696,4.685623908092959,3,-1.4993571243571246,0.9530876314875345,3
c2,100,L1,syn_current,0.25,no_bias,0.20224913974913972,0.006825788643955594,3,0.1790175102675102,0.017445529564386383,3,0.184077959077959,0.01575088863725097,3,2.3231629481629463,1.7249814608519047,3,1.8171180671180658,1.9543300114481303,3,0.5060448810448803,3.3044284783179987,3
c2,100,L1,syn_current,0.25,affine,0.23870990120990113,0.011876537993690517,3,0.14770229770229767,0.005469456025456271,3,0.18808830058830053,0.010564590823497222,3,9.100760350760348,1.5277533000460857,3,5.06216006216006,2.237110026527745,3,4.038600288600289,0.8408559600566076,3
c2,100,L1,syn_current,0.5,no_bias,0.5212322399822399,0.011840833781847294,3,0.3864242239242239,0.009574763507406566,3,0.3702367077367077,0.009930867269328746,3,13.480801605801608,1.0174156239814542,3,15.099553224553226,2.0933519643098535,3,-1.61875161875162,1.4086881872014942,3
c2,100,L1,syn_current,0.5,affine,0.5320020257520257,0.023106563979132196,3,0.23413530913530908,0.021146770178532556,3,0.3882187257187257,0.021970989269093723,3,29.786671661671658,4.254341836609122,3,14.378330003329998,2.578264427743964,3,15.408341658341657,4.080234276053694,3
c2,100,L1,syn_current,0.75,no_bias,0.5109601047101047,0.05444758473493207,3,0.2546312483812484,0.017566646271835473,3,0.3234323546823546,0.017342282103312564,3,25.63288563288563,3.8856731000160547,3,18.752775002775,3.763937242365627,3,6.880110630110626,0.3356887586697093,3
c2,100,L1,syn_current,0.75,affine,0.526637714137714,0.04675653240738063,3,0.24472795722795718,0.03251414858774572,3,0.34350418100418095,0.011813163841602033,3,28.190975690975687,1.9641213673436024,3,18.31335331335331,3.8988002419403207,3,9.877622377622373,2.2150044217941143,3
c2,100,L1,syn_current,1.0,no_bias,0.33111286861286854,0.00878697413288028,3,0.13427660302660296,0.008654684724364842,3,0.1522447459947459,0.02443398840138746,3,19.683626558626553,0.6670546269772404,3,17.886812261812263,3.3149848826789694,3,1.7968142968142946,3.181319811245814,3
c2,100,L1,syn_current,1.0,affine,0.3360408110408109,0.011669984272197488,3,0.1159451659451659,0.021703744296942416,3,0.14466066341066336,0.023991704934068186,3,22.00956450956451,2.0181218428895216,3,19.138014763014763,1.5228018879438687,3,2.8715497465497464,3.445879030131211,3
c2,100,L1,pre_reset,0.25,no_bias,0.24428256928256922,0.004794667255496035,3,0.17967310467310463,0.022220883378631404,3,0.18241180116180114,0.01213995083001659,3,6.4609464609464595,1.9109776049400482,3,6.187076812076808,1.0390836911613925,3,0.2738696488696512,2.7487714884765397,3
c2,100,L1,pre_reset,0.25,affine,0.26090206090206086,0.03474862453682446,3,0.17277930402930397,0.035805503450960625,3,0.17936947311947313,0.018399505131246423,3,8.812275687275685,0.28653301477860044,3,8.153258778258776,4.786609046701773,3,0.6590169090169086,4.801473088435389,3
c2,100,L1,pre_reset,0.5,no_bias,0.5160207847707847,0.013383696554726094,3,0.3631916694416694,0.02663921204863289,3,0.34236804861804854,0.046887424264682905,3,15.282911532911529,2.546946890552569,3,17.365273615273612,5.813647105573117,3,-2.0823620823620845,7.067860047349925,3
c2,100,L1,pre_reset,0.5,affine,0.5176441613941614,0.019085499344013303,3,0.23171111296111294,0.011613386972556622,3,0.3805271117771117,0.0305002961673506,3,28.59330484330484,1.910583316120069,3,13.71170496170496,4.939087273698311,3,14.88159988159988,3.3962697892450997,3
c2,100,L1,pre_reset,0.75,no_bias,0.5448047323047321,0.014290947020283303,3,0.35794922669922663,0.02505381469456501,3,0.36646478521478515,0.03144668257454273,3,18.68555056055056,2.101177887516691,3,17.833994708994698,3.403382250919001,3,0.8515558515558594,1.6229204765166172,3
c2,100,L1,pre_reset,0.75,affine,0.5554919617419617,0.012854117533115264,3,0.27531519406519406,0.03257409533243272,3,0.3326888389388389,0.03897994592349384,3,28.01767676767677,2.0172550849373385,3,22.280312280312284,3.261836208384618,3,5.737364487364483,2.5094096086690474,3
c2,100,L1,pre_reset,1.0,no_bias,0.3012207699707699,0.027948953535562784,3,0.12312802937802934,0.022838792917071582,3,0.1290942853442853,0.030195674341847892,3,17.809274059274056,0.6612408340036457,3,17.21264846264846,2.4740954504852786,3,0.5966255966255961,2.716127549884059,3
c2,100,L1,pre_reset,1.0,affine,0.3179542679542679,0.026353936950365215,3,0.12470839345839342,0.004827693208205726,3,0.14242932992932986,0.01608739511893694,3,19.32458744958745,2.9723636548317893,3,17.552493802493803,2.4426511273834643,3,1.7720936470936444,2.077531965582993,3
c2,100,L2,spike50,0.25,no_bias,0.2282127594627594,0.02863360434994472,3,0.09568857068857067,0.017787015865897107,3,0.10195360195360188,0.021112133070989293,3,13.252418877418876,1.717573301657734,3,12.62591575091575,1.6455156590224642,3,0.6265031265031265,0.3326755667557622,3
c2,100,L2,spike50,0.25,affine,0.2590666278166278,0.007530139950313678,3,0.10821701446701443,0.01662846547717831,3,0.1258960946460946,0.023903299727808414,3,15.084961334961333,1.9561231567261315,3,13.317053317053317,2.702661532103056,3,1.7679080179080173,3.9374989594620344,3
c2,100,L2,spike50,0.5,no_bias,0.4173153235653235,0.017523699421675212,3,0.13296240796240794,0.015161050608904878,3,0.1757413882413882,0.024198113396271804,3,28.43529156029156,2.2004159832971415,3,24.15739353239353,2.4059489748491907,3,4.277898027898028,1.0495223781400682,3
c2,100,L2,spike50,0.5,affine,0.4261012136012135,0.012723809041976397,3,0.1013320013320013,0.006112801408735968,3,0.1509675509675509,0.024295045503061937,3,32.47692122692123,1.215181233159373,3,27.513366263366265,3.694075912267223,3,4.963554963554962,2.6210669661884634,3
c2,100,L2,spike50,0.75,no_bias,0.48729580604580597,0.03311136042596279,3,0.08526080401080398,0.02614461420282231,3,0.1212743275243275,0.016856920988767815,3,40.2035002035002,3.252692588683708,3,36.602147852147844,4.535395962652122,3,3.6013523513523515,2.351807398928702,3
c2,100,L2,spike50,0.75,affine,0.4847705535205535,0.034258709926290085,3,0.08584239834239826,0.01244114617085378,3,0.15757182632182629,0.009318154024244001,3,39.892815517815514,2.9615577384713463,3,32.71987271987272,3.6578733001319543,3,7.1729427979428,0.7828347885071967,3
c2,100,L2,spike50,1.0,no_bias,0.449318043068043,0.009296371357029928,3,0.10035034410034405,0.009197175243544737,3,0.1031815406815406,0.006204924200202238,3,34.8967698967699,0.6190044476707226,3,34.61365023865024,0.8932187929509646,3,0.28311965811965756,0.47099338522775525,3
c2,100,L2,spike50,1.0,affine,0.45130217005217,0.012609110550225617,3,0.08587523587523584,0.012456617162630535,3,0.09393500018500013,0.008860170336339365,3,36.542693417693414,2.257439080654685,3,35.736716986716985,1.0347053266492536,3,0.8059764309764305,1.3173051477513373,3
c2,100,L2,syn_current,0.25,no_bias,0.226528564028564,0.027218390773234284,3,0.10470802345802344,0.03381691894947135,3,0.11434560809560805,0.002581237072889922,3,12.182054057054058,4.68872383790541,3,11.218295593295595,2.86409586016775,3,0.9637584637584625,3.5804353917589777,3
c2,100,L2,syn_current,0.25,affine,0.2794943482443482,0.024233593317632477,3,0.1316438191438191,0.025675041472794067,3,0.14722268472268465,0.023975181607501138,3,14.785052910052912,3.8003162737057488,3,13.227166352166355,1.4849459554067015,3,1.5578865578865573,4.587871283772101,3
c2,100,L2,syn_current,0.5,no_bias,0.434328403078403,0.026510108512957403,3,0.19093059718059713,0.027091691384999204,3,0.21370157620157615,0.010498150550916999,3,24.339780589780588,1.7187323301188815,3,22.062682687682685,2.1873309579028377,3,2.277097902097903,1.7218814192725858,3
c2,100,L2,syn_current,0.5,affine,0.45554954304954304,0.03479175729886689,3,0.14070744070744068,0.012066245317599858,3,0.2128441003441003,0.01997616601592737,3,31.484210234210234,2.311839272986187,3,24.270544270544264,3.651772886869976,3,7.213665963665966,1.8805474261957662,3
c2,100,L2,syn_current,0.75,no_bias,0.5329323454323454,0.039853191484287,3,0.11335539460539457,0.013233214015243296,3,0.18867405742405738,0.048665380904775554,3,41.957695082695075,2.686692778509686,3,34.4258288008288,2.431858251179063,3,7.531866281866281,3.6591812455219945,3
c2,100,L2,syn_current,0.75,affine,0.5473158785658785,0.04221729877722183,3,0.09872234247234242,0.009246125821484215,3,0.20292369667369667,0.028647846706495502,3,44.859353609353604,5.146147088320706,3,34.43921818921819,4.68620326899097,3,10.42013542013542,3.1735562062993488,3
c2,100,L2,syn_current,1.0,no_bias,0.49823625448625447,0.03646225516911221,3,0.10826950826950825,0.007133615709531189,3,0.1095998908498908,0.005533567861411722,3,38.99667462167462,3.364671130882586,3,38.86363636363637,3.1335234179672016,3,0.13303825803825664,0.8389125477728375,3
c2,100,L2,syn_current,1.0,affine,0.4820128945128945,0.0595321509329726,3,0.08936618936618934,0.013747163490860352,3,0.10353928478928474,0.010514304026651366,3,39.26467051467051,6.088906362623309,3,37.84736097236097,5.11246025884353,3,1.4173095423095419,1.1627243296940977,3
c2,100,L2,pre_reset,0.25,no_bias,0.2155187405187405,0.01898164884007624,3,0.1049110611610611,0.014546679735589582,3,0.11632511007511004,0.0046561400359499145,3,11.060767935767934,1.224401254537345,3,9.919363044363044,1.5218146469966325,3,1.141404891404891,0.9964920747952819,3
c2,100,L2,pre_reset,0.25,affine,0.26565795315795315,0.03896837604261375,3,0.12291181041181037,0.017127437341795924,3,0.15045440670440666,0.009997482864610085,3,14.274614274614278,5.3365484701069095,3,11.520354645354649,2.979728506200533,3,2.7542596292596273,2.382160711556342,3
c2,100,L2,pre_reset,0.5,no_bias,0.43102545602545606,0.015695297366278792,3,0.18580354830354828,0.012870919703718777,3,0.2003348503348503,0.023592628400898676,3,24.522190772190772,0.8076930065831808,3,23.069060569060568,1.3250873839257271,3,1.4531302031302051,1.0728163330174165,3
c2,100,L2,pre_reset,0.5,affine,0.4578985828985829,0.011444189884717312,3,0.1348355348355348,0.011533819276758877,3,0.2057400932400932,0.021115441409076886,3,32.30630480630481,2.083578537711191,3,25.215848965848966,3.1089696856149334,3,7.090455840455841,1.027171600409835,3
c2,100,L2,pre_reset,0.75,no_bias,0.5249761812261812,0.03875791284644533,3,0.1253330003330003,0.031238616957856614,3,0.18340941465941463,0.02903408386003283,3,39.96431808931808,0.7586847384012758,3,34.156676656676645,1.1258450558366135,3,5.80764143264143,0.6359378050399912,3
c2,100,L2,pre_reset,0.75,affine,0.5177461427461426,0.04651684525216108,3,0.10251554001554002,0.011090244430222277,3,0.1901674714174714,0.01779110149672077,3,41.52306027306026,5.084617031053279,3,32.757867132867126,3.7579455975447322,3,8.76519314019314,1.4988005378427924,3
c2,100,L2,pre_reset,1.0,no_bias,0.5038225663225663,0.04863082147621394,3,0.09765512265512262,0.012563594220087529,3,0.11268361268361264,0.003127820094578046,3,40.61674436674436,4.729676808133829,3,39.11389536389536,5.1719257046566565,3,1.5028490028490016,1.3164276271758129,3
c2,100,L2,pre_reset,1.0,affine,0.5087625337625337,0.051511698385265106,3,0.09476911976911971,0.015478208528452608,3,0.09583055833055824,0.0073586493850543565,3,41.399341399341395,4.158170544310411,3,41.293197543197536,5.884644417632005,3,0.10614385614385502,2.111837810671866,3
c2,100,L3,spike50,0.25,no_bias,0.21940605690605686,0.04964698752075688,3,0.07788623413623409,0.015742029640979413,3,0.0763380138380138,0.002924143400820933,3,14.151982276982274,3.451399156615459,3,14.306804306804304,5.238444103487957,3,-0.15482202982203033,1.864269356190928,3
c2,100,L3,spike50,0.25,affine,0.2528640341140341,0.046074911743746165,3,0.10232244607244605,0.011765652988624883,3,0.0929075554075554,0.017987557516731412,3,15.054158804158805,5.260184310769793,3,15.99564787064787,4.118880408956807,3,-0.941489066489067,2.9752336603945686,3
c2,100,L3,spike50,0.5,no_bias,0.3938163688163687,0.0047247598687255475,3,0.1006382506382506,0.015920988767913,3,0.11986855736855732,0.027124585159867043,3,29.317811817811812,1.4485525654852107,3,27.39478114478114,3.160847156172212,3,1.9230306730306739,3.2883440553599614,3
c2,100,L3,spike50,0.5,affine,0.37929616679616673,0.036671272903664016,3,0.09997224997224992,0.012340348105710209,3,0.1366411366411366,0.020384453153706694,3,27.93239168239168,2.441033592848828,3,24.265503015503015,5.666805645004904,3,3.6668886668886658,3.2637288174042576,3
c2,100,L3,spike50,0.75,no_bias,0.4974722037222037,0.04283922726116923,3,0.08406639656639651,0.028705004763240834,3,0.1079314204314204,0.019590365353549154,3,41.34058071558071,2.557077004582663,3,38.95407832907832,2.3299266498207585,3,2.386502386502386,1.6049824466832328,3
c2,100,L3,spike50,0.75,affine,0.492842574092574,0.03688583354501471,3,0.09291056166056161,0.011814347712974677,3,0.12642681392681387,0.03600852567659954,3,39.993201243201234,3.2489279538418128,3,36.641576016576,0.7609539586490764,3,3.351625226625226,2.9335103160422134,3
c2,100,L3,spike50,1.0,no_bias,0.48846061346061337,0.02990723159658554,3,0.0924469049469049,0.004682279281015315,3,0.10194897694897691,0.015914987685403274,3,39.601370851370845,3.446796435758742,3,38.65116365116364,1.901327732617174,3,0.9502072002072003,1.934413602816056,3
c2,100,L3,spike50,1.0,affine,0.4966940466940466,0.029728792220835493,3,0.09052059052059051,0.0006729024116429378,3,0.09677822177822175,0.007366691628666284,3,40.61734561734561,2.992844051915588,3,39.991582491582484,2.534840717197061,3,0.6257631257631259,0.7977939932126105,3
c2,100,L3,syn_current,0.25,no_bias,0.2235789673289673,0.039039275525151074,3,0.1076543826543826,0.006170445275163755,3,0.0863307988307988,0.014126396633203978,3,11.592458467458469,3.4776623803323825,3,13.724816849816847,2.9075159518217197,3,-2.1323583823583814,1.4416508276683457,3
c2,100,L3,syn_current,0.25,affine,0.2543410293410293,0.033251287371895845,3,0.10407069782069774,0.007614404793908019,3,0.11805578680578677,0.041812945477310036,3,15.027033152033155,4.0595697642026725,3,13.628524253524256,4.226847073460927,3,1.398508898508899,4.702669966542404,3
c2,100,L3,syn_current,0.5,no_bias,0.40082856957856955,0.021553381275102278,3,0.12666268916268913,0.0034233087972995197,3,0.17991637991637988,0.02108064065077248,3,27.41658804158804,1.814754402497515,3,22.091218966218964,1.9609097221690768,3,5.325369075369074,1.9598192759241928,3
c2,100,L3,syn_current,0.5,affine,0.4058136308136307,0.02214798033689715,3,0.10563325563325564,0.03359757733413641,3,0.1734469234469234,0.02101301096470517,3,30.018037518037513,4.985043074906838,3,23.23667073667073,1.531267555993528,3,6.78136678136678,3.775710395722071,3
c2,100,L3,syn_current,0.75,no_bias,0.5210696710696711,0.024972538808516968,3,0.08724493099493097,0.02159697342338593,3,0.1437079124579124,0.035475898156854736,3,43.382474007474,0.7960258657720748,3,37.73617586117586,4.320756011494175,3,5.646298146298146,4.671497228304678,3
c2,100,L3,syn_current,0.75,affine,0.5197018259518259,0.03725361908997314,3,0.0916872479372479,0.011682591917218004,3,0.16545052170052169,0.02799035155372579,3,42.80145780145779,4.0359129001067515,3,35.42513042513042,2.6888247077653835,3,7.376327376327379,3.7969079615942554,3
c2,100,L3,syn_current,1.0,no_bias,0.564384458134458,0.013312753161468432,3,0.09659322159322149,0.007794959250067864,3,0.10202413327413323,0.009561362273940987,3,46.77912365412365,1.4501250839163833,3,46.236032486032485,1.191712919425451,3,0.543091168091168,0.37588554949610087,3
c2,100,L3,syn_current,1.0,affine,0.5671622359122358,0.016143614931041956,3,0.08547008547008546,0.009420633763000874,3,0.0944761257261257,0.011276439153865768,3,48.16921504421504,0.7304500175974242,3,47.26861101861102,1.9268077879722119,3,0.9006040256040256,1.2557987704027553,3
c2,100,L3,pre_reset,0.25,no_bias,0.21009962259962256,0.060344283161149426,3,0.09995837495837494,0.02480312711835154,3,0.0942800255300255,0.007238426086195399,3,11.014124764124766,3.5749537130690623,3,11.581959706959706,5.516917182943487,3,-0.5678349428349426,2.0628452128825248,3
c2,100,L3,pre_reset,0.25,affine,0.24494486994486994,0.031204085919015943,3,0.09956131831131824,0.015240641053544703,3,0.12821692196692194,0.030078229612236617,3,14.538355163355163,4.369886640979637,3,11.672794797794799,3.854101666105581,3,2.865560365560366,4.338429975597857,3
c2,100,L3,pre_reset,0.5,no_bias,0.37442372442372446,0.021116998284197212,3,0.11388611388611385,0.014831779786493552,3,0.16701955451955444,0.02121408240718834,3,26.05376105376105,1.382032075710315,3,20.740416990416993,2.686748072014129,3,5.313344063344061,1.3220671698983444,3
c2,100,L3,pre_reset,0.5,affine,0.4201136826136825,0.010532744295940222,3,0.0946137196137196,0.018422126115312954,3,0.15491637991637985,0.00264575898932715,3,32.54999629999629,2.661718728776003,3,26.519730269730264,0.7921310342385635,3,6.03026603026603,2.051153875773169,3
c2,100,L3,pre_reset,0.75,no_bias,0.5138990638990639,0.028707419846854657,3,0.10051175676175673,0.019847136241142347,3,0.14116600991600986,0.021341257307583857,3,41.33873071373072,0.8889130729144045,3,37.273305398305396,2.5076021035929967,3,4.065425315425316,1.94457614857471,3
c2,100,L3,pre_reset,0.75,affine,0.5134030321530321,0.028506379358232428,3,0.08162670662670661,0.009564434642719537,3,0.15973401598401593,0.013784259349318448,3,43.17763255263255,3.6118182847493854,3,35.366901616901615,1.7040263900405637,3,7.810730935730935,2.3078367605272905,3
c2,100,L3,pre_reset,1.0,no_bias,0.5698401135901136,0.018078049900693297,3,0.09460909460909454,0.008826802848593811,3,0.10004000629000624,0.01220027824658173,3,47.52310189810189,1.6530739817742235,3,46.980010730010726,2.019368649837315,3,0.543091168091168,0.4380364532843973,3
c2,100,L3,pre_reset,1.0,affine,0.5678559866059866,0.016395319222416573,3,0.08547008547008546,0.009420633763000874,3,0.09408762533762531,0.012200278246581778,3,48.23859011359011,0.7087028347207234,3,47.37683612683612,1.6984916392461107,3,0.8617539867539867,1.3628313602790822,3
c2,250,L1,spike50,0.25,no_bias,0.2289180726680726,0.027536807042544773,3,0.21646917896917892,0.011415599878441738,3,0.1915989103489103,0.014438297809459957,3,1.244889369889371,2.58382272772024,3,3.7319162319162316,3.8172592111349513,3,-2.4870268620268607,1.293476431165862,3
c2,250,L1,spike50,0.25,affine,0.24629930254930246,0.012635563394921077,3,0.22401256151256146,0.019366669133233858,3,0.23184292559292552,0.025165429285449785,3,2.2286741036741047,2.8575723265193558,3,1.445637695637698,2.8273887307871237,3,0.7830364080364064,1.4346634905317144,3
c2,250,L1,spike50,0.5,no_bias,0.3774223461723461,0.01823098397479442,3,0.3251796814296814,0.02426144849511733,3,0.2990289802789802,0.013640267107698745,3,5.224266474266471,3.0669058030540683,3,7.839336589336585,1.5377042740172542,3,-2.6150701150701154,1.5424356775191532,3
c2,250,L1,spike50,0.5,affine,0.3894515207015206,0.045250860197892734,3,0.331066156066156,0.01857336291391334,3,0.30255439005439005,0.013198899724561838,3,5.838536463536461,3.904721301138812,3,8.689713064713063,4.079672859005813,3,-2.8511766011766007,0.5448090189190574,3
c2,250,L1,spike50,0.75,no_bias,0.4515889203389203,0.04651577043926406,3,0.36054616679616674,0.05857662696997501,3,0.37659701409701407,0.02642655820120406,3,9.10427535427535,6.401382016720611,3,7.4991906241906205,4.463983496299551,3,1.6050847300847286,8.132221200531044,3
c2,250,L1,spike50,0.75,affine,0.4623603248603248,0.060923346543033906,3,0.3360338735338735,0.03543674540711235,3,0.3763653013653013,0.0141304326444253,3,12.632645132645132,4.89673979866564,3,8.59950234950235,5.059705551406605,3,4.033142783142782,3.855458967590928,3
c2,250,L1,spike50,1.0,no_bias,0.23718850593850585,0.06764602960365525,3,0.17444846819846815,0.006330657315705549,3,0.177265096015096,0.037762241171598133,3,6.274003774003773,7.217841855823557,3,5.992340992340991,8.6153214808883,3,0.2816627816627817,4.129130125553043,3
c2,250,L1,spike50,1.0,affine,0.24103789728789726,0.05371866508004486,3,0.1590321715321715,0.00497057811001899,3,0.19560624560624554,0.03526979230903023,3,8.200572575572576,4.879318138081839,3,4.543165168165171,7.969838385053349,3,3.6574074074074048,3.789740185431802,3
c2,250,L1,syn_current,0.25,no_bias,0.20224913974913972,0.006825788643955594,3,0.1943006068006068,0.004705626285931194,3,0.1961441336441336,0.012081985086553688,3,0.7948532948532927,1.121356872429682,3,0.6105006105006092,1.4964969590647326,3,0.1843526843526834,0.9872592582006513,3
c2,250,L1,syn_current,0.25,affine,0.23870990120990113,0.011876537993690517,3,0.23057498057498052,0.00669396086364119,3,0.23373432123432117,0.010650964141049771,3,0.8134920634920615,1.85141481993499,3,0.49755799755799757,2.242462422254148,3,0.31593406593406387,0.49487278902426907,3
c2,250,L1,syn_current,0.5,no_bias,0.5212322399822399,0.011840833781847294,3,0.4640937765937765,0.01458720470696924,3,0.47174977799977796,0.020117069436675503,3,5.7138463388463405,0.8560362285628587,3,4.948246198246198,1.6357974249906224,3,0.7656001406001423,2.4917969555451305,3
c2,250,L1,syn_current,0.5,affine,0.5320020257520257,0.023106563979132196,3,0.38231074481074484,0.020837172518893162,3,0.46600413475413466,0.010374863025030911,3,14.969128094128086,4.394347651791015,3,6.599789099789099,3.0311660012648503,3,8.369338994338987,1.7153579333657876,3
c2,250,L1,syn_current,0.75,no_bias,0.5109601047101047,0.05444758473493207,3,0.447090872090872,0.05341547811567195,3,0.5143083768083767,0.00020388049130807135,3,6.3869232619232585,0.22671201969022034,3,-0.3348272098272081,5.4259512583277685,3,6.721750471750467,5.32245881471849,3
c2,250,L1,syn_current,0.75,affine,0.526637714137714,0.04675653240738063,3,0.39496383246383243,0.048567445334983764,3,0.528356597106597,0.009309241912011147,3,13.167388167388163,2.140983298876634,3,-0.17188829688829502,3.7659013755763717,3,13.339276464276457,3.9643592765247835,3
c2,250,L1,syn_current,1.0,no_bias,0.33111286861286854,0.00878697413288028,3,0.21398878898878895,0.029556635844666005,3,0.25028906278906277,0.017673328556890612,3,11.712407962407958,2.327084758551053,3,8.082380582380578,0.9141720110773964,3,3.6300273800273817,1.6267023918474244,3
c2,250,L1,syn_current,1.0,affine,0.3360408110408109,0.011669984272197488,3,0.26959753209753207,0.023038086422282122,3,0.28405529655529654,0.0015076531167894744,3,6.644327894327894,3.147963649440165,3,5.198551448551448,1.2071254416079613,3,1.445776445776448,2.1682957376824445,3
c2,250,L1,pre_reset,0.25,no_bias,0.24428256928256922,0.004794667255496035,3,0.2272718022718022,0.013719409994318291,3,0.22529276279276275,0.013027237670430784,3,1.701076701076701,0.9769780642637625,3,1.898980648980648,1.7771226173846804,3,-0.1979039479039472,2.6394615270320427,3
c2,250,L1,pre_reset,0.25,affine,0.26090206090206086,0.03474862453682446,3,0.2527296777296777,0.02008824970430456,3,0.25576506826506823,0.010519566390634881,3,0.8172383172383176,1.7792880677405454,3,0.5136992636992632,3.882470793178945,3,0.3035390535390546,2.772286915174551,3
c2,250,L1,pre_reset,0.5,no_bias,0.5160207847707847,0.013383696554726094,3,0.4447492322492322,0.014185640243815583,3,0.438790145040145,0.0299050692302483,3,7.127155252155247,0.3624004508068241,3,7.723063973063972,4.087607809094436,3,-0.595908720908726,4.302997345995464,3
c2,250,L1,pre_reset,0.5,affine,0.5176441613941614,0.019085499344013303,3,0.4003212065712065,0.005020491821982783,3,0.47371424871424866,0.009485390337722482,3,11.732295482295479,1.79491202858244,3,4.3929912679912695,1.415337251260598,3,7.339304214304209,1.2461881508962742,3
c2,250,L1,pre_reset,0.75,no_bias,0.5448047323047321,0.014290947020283303,3,0.522522385022385,0.021281595408430467,3,0.5330727143227142,0.015172444238068659,3,2.228234728234722,1.3450498713961034,3,1.1732017982017953,2.9463117678999518,3,1.055032930032927,3.4527536081130585,3
c2,250,L1,pre_reset,0.75,affine,0.5554919617419617,0.012854117533115264,3,0.44452676952676945,0.04364679934249482,3,0.5309465996965996,0.023521259357922063,3,11.096519221519221,4.232599057747187,3,2.45453620453621,3.5823027076557312,3,8.64198301698301,6.03745726258449,3
