contrast,architecture,training_family,regularization,seed,metric,delta
bipolar_minus_lif,34x45,e2e_wc,task_only,23,balanced_accuracy,0.01785714285714285
bipolar_minus_lif,34x45,e2e_wc,task_only,23,macro_f1,0.018278320324715103
native_analog_minus_native_lif,34x45,e2e_wc,task_only,23,accuracy,0.02054794520547948
native_analog_minus_native_lif,34x45,e2e_wc,task_only,23,balanced_accuracy,0.027475996225996224
native_analog_minus_native_lif,34x45,e2e_wc,task_only,23,macro_f1,0.02576576853530277
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,23,accuracy,-0.08904109589041098
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,23,balanced_accuracy,-0.09288211788211792
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,23,macro_f1,-0.07752129529317131
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,23,accuracy,-0.0684931506849315
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,23,balanced_accuracy,-0.0654061216561217
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,23,macro_f1,-0.05175552675786854
analog_minus_if,34x45,e2e_wc,task_only,37,accuracy,0.0273972602739726
analog_minus_if,34x45,e2e_wc,task_only,37,balanced_accuracy,0.03336732711732704
analog_minus_if,34x45,e2e_wc,task_only,37,macro_f1,0.03382304141743492
if_minus_lif,34x45,e2e_wc,task_only,37,accuracy,0.2808219178082192
if_minus_lif,34x45,e2e_wc,task_only,37,balanced_accuracy,0.2703067765567766
if_minus_lif,34x45,e2e_wc,task_only,37,macro_f1,0.27002710065141555
analog_minus_lif,34x45,e2e_wc,task_only,37,accuracy,0.3082191780821918
analog_minus_lif,34x45,e2e_wc,task_only,37,balanced_accuracy,0.30367410367410363
analog_minus_lif,34x45,e2e_wc,task_only,37,macro_f1,0.30385014206885047
multispike_minus_lif,34x45,e2e_wc,task_only,37,accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,37,balanced_accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_only,37,macro_f1,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,37,accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,37,balanced_accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_only,37,macro_f1,-0.004180620238639229
native_analog_minus_native_lif,34x45,e2e_wc,task_only,37,accuracy,0.0
native_analog_minus_native_lif,34x45,e2e_wc,task_only,37,balanced_accuracy,0.0011655011655010705
native_analog_minus_native_lif,34x45,e2e_wc,task_only,37,macro_f1,0.012327181117815778
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,37,accuracy,0.02054794520547948
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,37,balanced_accuracy,0.03252164502164501
probe_analog_minus_native_analog,34x45,e2e_wc,task_only,37,macro_f1,0.030579508783843024
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,37,accuracy,0.02054794520547948
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,37,balanced_accuracy,0.03368714618714608
probe_analog_minus_native_lif,34x45,e2e_wc,task_only,37,macro_f1,0.0429066899016588
analog_minus_if,34x45,e2e_wc,task_plus_reg,11,accuracy,-0.02054794520547948
analog_minus_if,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,-0.014657564657564681
analog_minus_if,34x45,e2e_wc,task_plus_reg,11,macro_f1,-0.00552411144441739
if_minus_lif,34x45,e2e_wc,task_plus_reg,11,accuracy,0.410958904109589
if_minus_lif,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.39031038406038404
if_minus_lif,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.43375112176166
analog_minus_lif,34x45,e2e_wc,task_plus_reg,11,accuracy,0.3904109589041096
analog_minus_lif,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.37565281940281936
analog_minus_lif,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.4282270103172426
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,11,accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,11,accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.0
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,11,accuracy,0.02054794520547948
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.01703851703851711
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.020416700563877788
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,11,accuracy,0.034246575342465724
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.04090492840492832
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.045845703108960245
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,11,accuracy,0.0547945205479452
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,11,balanced_accuracy,0.05794344544344543
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,11,macro_f1,0.06626240367283803
analog_minus_if,34x45,e2e_wc,task_plus_reg,23,accuracy,-0.006849315068493178
analog_minus_if,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.009785353535353591
analog_minus_if,34x45,e2e_wc,task_plus_reg,23,macro_f1,-0.016986872006733378
if_minus_lif,34x45,e2e_wc,task_plus_reg,23,accuracy,0.03424657534246578
if_minus_lif,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,0.02918054168054174
if_minus_lif,34x45,e2e_wc,task_plus_reg,23,macro_f1,0.01387333813714381
analog_minus_lif,34x45,e2e_wc,task_plus_reg,23,accuracy,0.0273972602739726
analog_minus_lif,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,0.019395188145188147
analog_minus_lif,34x45,e2e_wc,task_plus_reg,23,macro_f1,-0.0031135338695895687
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,23,accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,23,macro_f1,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,23,accuracy,-0.0068493150684931225
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.007575757575757569
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,23,macro_f1,-0.004778070198649342
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,23,accuracy,0.0273972602739726
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,0.029897186147186172
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,23,macro_f1,0.04245790414130929
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,23,accuracy,-0.07534246575342468
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.07268426018426016
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,23,macro_f1,-0.07852526684256617
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,23,accuracy,-0.04794520547945208
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.04278707403707399
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,23,macro_f1,-0.03606736270125688
analog_minus_if,34x45,e2e_wc,task_plus_reg,37,accuracy,0.006849315068493178
analog_minus_if,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.016615329115329203
analog_minus_if,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.020467397728173742
if_minus_lif,34x45,e2e_wc,task_plus_reg,37,accuracy,0.4178082191780822
if_minus_lif,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.39781884781884774
if_minus_lif,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.4508360052595028
analog_minus_lif,34x45,e2e_wc,task_plus_reg,37,accuracy,0.4246575342465754
analog_minus_lif,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.41443417693417695
analog_minus_lif,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.47130340298767653
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,37,accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.0
multispike_minus_lif,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,37,accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.0
bipolar_minus_lif,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.0
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,37,accuracy,-0.02054794520547948
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,-0.013679376179376146
native_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,37,macro_f1,-0.01581487165410922
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,37,accuracy,0.03424657534246578
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.04344613719613721
probe_analog_minus_native_analog,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.051849051018089565
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,37,accuracy,0.0136986301369863
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,37,balanced_accuracy,0.029766761016761067
probe_analog_minus_native_lif,34x45,e2e_wc,task_plus_reg,37,macro_f1,0.036034179363980345
analog_minus_if,34x45,local_tsce,task_only,11,accuracy,0.06164383561643838
analog_minus_if,34x45,local_tsce,task_only,11,balanced_accuracy,0.07483419358419358
analog_minus_if,34x45,local_tsce,task_only,11,macro_f1,0.11626038455286264
if_minus_lif,34x45,local_tsce,task_only,11,accuracy,0.4452054794520548
if_minus_lif,34x45,local_tsce,task_only,11,balanced_accuracy,0.41566211566211564
if_minus_lif,34x45,local_tsce,task_only,11,macro_f1,0.4426422876733109
analog_minus_lif,34x45,local_tsce,task_only,11,accuracy,0.5068493150684932
analog_minus_lif,34x45,local_tsce,task_only,11,balanced_accuracy,0.4904963092463092
analog_minus_lif,34x45,local_tsce,task_only,11,macro_f1,0.5589026722261735
multispike_minus_lif,34x45,local_tsce,task_only,11,accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_only,11,balanced_accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_only,11,macro_f1,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,11,accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,11,balanced_accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,11,macro_f1,0.0
analog_minus_if,34x45,local_tsce,task_only,23,accuracy,0.0273972602739726
analog_minus_if,34x45,local_tsce,task_only,23,balanced_accuracy,0.03215465090465097
analog_minus_if,34x45,local_tsce,task_only,23,macro_f1,0.031941216794409866
if_minus_lif,34x45,local_tsce,task_only,23,accuracy,0.45890410958904115
if_minus_lif,34x45,local_tsce,task_only,23,balanced_accuracy,0.43443709068709063
if_minus_lif,34x45,local_tsce,task_only,23,macro_f1,0.4902976790784662
analog_minus_lif,34x45,local_tsce,task_only,23,accuracy,0.48630136986301375
analog_minus_lif,34x45,local_tsce,task_only,23,balanced_accuracy,0.4665917415917416
analog_minus_lif,34x45,local_tsce,task_only,23,macro_f1,0.5222388958728761
multispike_minus_lif,34x45,local_tsce,task_only,23,accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_only,23,balanced_accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_only,23,macro_f1,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,23,accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,23,balanced_accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,23,macro_f1,0.0
analog_minus_if,34x45,local_tsce,task_only,37,accuracy,0.006849315068493178
analog_minus_if,34x45,local_tsce,task_only,37,balanced_accuracy,0.011788211788211767
analog_minus_if,34x45,local_tsce,task_only,37,macro_f1,0.011791587964805617
if_minus_lif,34x45,local_tsce,task_only,37,accuracy,0.45890410958904115
if_minus_lif,34x45,local_tsce,task_only,37,balanced_accuracy,0.4452054889554889
if_minus_lif,34x45,local_tsce,task_only,37,macro_f1,0.5119277639445183
analog_minus_lif,34x45,local_tsce,task_only,37,accuracy,0.46575342465753433
analog_minus_lif,34x45,local_tsce,task_only,37,balanced_accuracy,0.45699370074370066
analog_minus_lif,34x45,local_tsce,task_only,37,macro_f1,0.523719351909324
multispike_minus_lif,34x45,local_tsce,task_only,37,accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_only,37,balanced_accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_only,37,macro_f1,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,37,accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,37,balanced_accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_only,37,macro_f1,0.0
analog_minus_if,34x45,local_tsce,task_plus_reg,11,accuracy,-0.0136986301369863
analog_minus_if,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,-0.010389610389610449
analog_minus_if,34x45,local_tsce,task_plus_reg,11,macro_f1,-0.010437107286692004
if_minus_lif,34x45,local_tsce,task_plus_reg,11,accuracy,0.0958904109589041
if_minus_lif,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,0.0958201520701521
if_minus_lif,34x45,local_tsce,task_plus_reg,11,macro_f1,0.09650526437149476
analog_minus_lif,34x45,local_tsce,task_plus_reg,11,accuracy,0.0821917808219178
analog_minus_lif,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,0.08543054168054165
analog_minus_lif,34x45,local_tsce,task_plus_reg,11,macro_f1,0.08606815708480275
multispike_minus_lif,34x45,local_tsce,task_plus_reg,11,accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,11,macro_f1,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,11,accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,11,balanced_accuracy,-0.0016233766233765823
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,11,macro_f1,0.0005614840170618529
analog_minus_if,34x45,local_tsce,task_plus_reg,23,accuracy,0.006849315068493067
analog_minus_if,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.009833222333222369
analog_minus_if,34x45,local_tsce,task_plus_reg,23,macro_f1,0.013930451070806926
if_minus_lif,34x45,local_tsce,task_plus_reg,23,accuracy,0.46575342465753433
if_minus_lif,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.44200174825174826
if_minus_lif,34x45,local_tsce,task_plus_reg,23,macro_f1,0.48631038275465255
analog_minus_lif,34x45,local_tsce,task_plus_reg,23,accuracy,0.4726027397260274
analog_minus_lif,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.45183497058497063
analog_minus_lif,34x45,local_tsce,task_plus_reg,23,macro_f1,0.5002408338254595
multispike_minus_lif,34x45,local_tsce,task_plus_reg,23,accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,23,macro_f1,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,23,accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,23,balanced_accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,23,macro_f1,0.0
analog_minus_if,34x45,local_tsce,task_plus_reg,37,accuracy,0.013698630136986245
analog_minus_if,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.022165334665334713
analog_minus_if,34x45,local_tsce,task_plus_reg,37,macro_f1,0.04234898548135674
if_minus_lif,34x45,local_tsce,task_plus_reg,37,accuracy,0.43150684931506855
if_minus_lif,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.4072829947829948
if_minus_lif,34x45,local_tsce,task_plus_reg,37,macro_f1,0.4408767189924926
analog_minus_lif,34x45,local_tsce,task_plus_reg,37,accuracy,0.4452054794520548
analog_minus_lif,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.4294483294483295
analog_minus_lif,34x45,local_tsce,task_plus_reg,37,macro_f1,0.4832257044738493
multispike_minus_lif,34x45,local_tsce,task_plus_reg,37,accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.0
multispike_minus_lif,34x45,local_tsce,task_plus_reg,37,macro_f1,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,37,accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,37,balanced_accuracy,0.0
bipolar_minus_lif,34x45,local_tsce,task_plus_reg,37,macro_f1,0.0
analog_minus_if,4x4,e2e_wc,task_only,11,accuracy,0.0273972602739726
analog_minus_if,4x4,e2e_wc,task_only,11,balanced_accuracy,0.027514152514152568
analog_minus_if,4x4,e2e_wc,task_only,11,macro_f1,0.027276883859617906
if_minus_lif,4x4,e2e_wc,task_only,11,accuracy,0.3904109589041096
if_minus_lif,4x4,e2e_wc,task_only,11,balanced_accuracy,0.37234293484293474
if_minus_lif,4x4,e2e_wc,task_only,11,macro_f1,0.43979209116464024
analog_minus_lif,4x4,e2e_wc,task_only,11,accuracy,0.4178082191780822
analog_minus_lif,4x4,e2e_wc,task_only,11,balanced_accuracy,0.3998570873570873
analog_minus_lif,4x4,e2e_wc,task_only,11,macro_f1,0.46706897502425815
multispike_minus_lif,4x4,e2e_wc,task_only,11,accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,11,balanced_accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,11,macro_f1,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,11,accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,11,balanced_accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,11,macro_f1,-0.0012309368191721105
native_analog_minus_native_lif,4x4,e2e_wc,task_only,11,accuracy,-0.0068493150684931225
native_analog_minus_native_lif,4x4,e2e_wc,task_only,11,balanced_accuracy,-0.004200660450660365
native_analog_minus_native_lif,4x4,e2e_wc,task_only,11,macro_f1,-0.013719459037853932
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,11,accuracy,0.0684931506849315
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,11,balanced_accuracy,0.0729236041736041
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,11,macro_f1,0.08437255265291316
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,11,accuracy,0.06164383561643838
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,11,balanced_accuracy,0.06872294372294374
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,11,macro_f1,0.07065309361505923
analog_minus_if,4x4,e2e_wc,task_only,23,accuracy,-0.034246575342465724
analog_minus_if,4x4,e2e_wc,task_only,23,balanced_accuracy,-0.028012265512265655
analog_minus_if,4x4,e2e_wc,task_only,23,macro_f1,-0.01722721358943624
if_minus_lif,4x4,e2e_wc,task_only,23,accuracy,0.4178082191780822
if_minus_lif,4x4,e2e_wc,task_only,23,balanced_accuracy,0.4081973581973583
if_minus_lif,4x4,e2e_wc,task_only,23,macro_f1,0.460131123641013
analog_minus_lif,4x4,e2e_wc,task_only,23,accuracy,0.3835616438356164
analog_minus_lif,4x4,e2e_wc,task_only,23,balanced_accuracy,0.38018509268509265
analog_minus_lif,4x4,e2e_wc,task_only,23,macro_f1,0.44290391005157675
multispike_minus_lif,4x4,e2e_wc,task_only,23,accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,23,balanced_accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,23,macro_f1,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,23,accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,23,balanced_accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,23,macro_f1,0.0
native_analog_minus_native_lif,4x4,e2e_wc,task_only,23,accuracy,0.0273972602739726
native_analog_minus_native_lif,4x4,e2e_wc,task_only,23,balanced_accuracy,0.024267399267399292
native_analog_minus_native_lif,4x4,e2e_wc,task_only,23,macro_f1,0.022771508434926757
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,23,accuracy,0.006849315068493178
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,23,balanced_accuracy,0.018817987567987526
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,23,macro_f1,0.029232768156783884
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,23,accuracy,0.03424657534246578
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,23,balanced_accuracy,0.04308538683538682
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,23,macro_f1,0.05200427659171064
analog_minus_if,4x4,e2e_wc,task_only,37,accuracy,-0.020547945205479423
analog_minus_if,4x4,e2e_wc,task_only,37,balanced_accuracy,-0.0205350205350206
analog_minus_if,4x4,e2e_wc,task_only,37,macro_f1,-0.01702826963046017
if_minus_lif,4x4,e2e_wc,task_only,37,accuracy,0.40410958904109584
if_minus_lif,4x4,e2e_wc,task_only,37,balanced_accuracy,0.38771090021090027
if_minus_lif,4x4,e2e_wc,task_only,37,macro_f1,0.4462690022426995
analog_minus_lif,4x4,e2e_wc,task_only,37,accuracy,0.3835616438356164
analog_minus_lif,4x4,e2e_wc,task_only,37,balanced_accuracy,0.36717587967587967
analog_minus_lif,4x4,e2e_wc,task_only,37,macro_f1,0.42924073261223933
multispike_minus_lif,4x4,e2e_wc,task_only,37,accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,37,balanced_accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_only,37,macro_f1,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,37,accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,37,balanced_accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_only,37,macro_f1,0.0
native_analog_minus_native_lif,4x4,e2e_wc,task_only,37,accuracy,0.0273972602739726
native_analog_minus_native_lif,4x4,e2e_wc,task_only,37,balanced_accuracy,0.027355977355977334
native_analog_minus_native_lif,4x4,e2e_wc,task_only,37,macro_f1,0.02771725113477036
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,37,accuracy,0.006849315068493178
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,37,balanced_accuracy,0.004929792429792412
probe_analog_minus_native_analog,4x4,e2e_wc,task_only,37,macro_f1,0.010838649910793585
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,37,accuracy,0.03424657534246578
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,37,balanced_accuracy,0.03228576978576975
probe_analog_minus_native_lif,4x4,e2e_wc,task_only,37,macro_f1,0.038555901045563945
analog_minus_if,4x4,e2e_wc,task_plus_reg,11,accuracy,0.0136986301369863
analog_minus_if,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.011904761904761918
analog_minus_if,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.010130456415171296
if_minus_lif,4x4,e2e_wc,task_plus_reg,11,accuracy,0.24657534246575344
if_minus_lif,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.24026529026529023
if_minus_lif,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.2512921015870605
analog_minus_lif,4x4,e2e_wc,task_plus_reg,11,accuracy,0.26027397260273977
analog_minus_lif,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.2521700521700522
analog_minus_lif,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.2614225580022318
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,11,accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.0
bipolar_minus_lif,4x4,e2e_wc,task_plus_reg,11,accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.0
bipolar_minus_lif,4x4,e2e_wc,task_plus_reg,11,macro_f1,-0.00822857483074202
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,11,accuracy,0.0410958904109589
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.04225982350982349
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.045272159079925434
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,11,accuracy,-0.020547945205479423
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,-0.010725385725385728
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,11,macro_f1,-0.025228346887554043
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,11,accuracy,0.02054794520547948
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,11,balanced_accuracy,0.03153443778443776
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,11,macro_f1,0.02004381219237139
analog_minus_if,4x4,e2e_wc,task_plus_reg,23,accuracy,0.02054794520547948
analog_minus_if,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.01897546897546898
analog_minus_if,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.018935055318073435
if_minus_lif,4x4,e2e_wc,task_plus_reg,23,accuracy,0.3082191780821918
if_minus_lif,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.2942744755244755
if_minus_lif,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.32682678324029446
analog_minus_lif,4x4,e2e_wc,task_plus_reg,23,accuracy,0.3287671232876712
analog_minus_lif,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.3132499444999445
analog_minus_lif,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.3457618385583679
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,23,accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.0
multispike_minus_lif,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.0
bipolar_minus_lif,4x4,e2e_wc,task_plus_reg,23,accuracy,0.00684931506849315
bipolar_minus_lif,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.006410256410256443
bipolar_minus_lif,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.007464842662211091
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,23,accuracy,0.04794520547945208
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.04821220446220442
native_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.05017432284613205
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,23,accuracy,-0.0273972602739726
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,-0.02833902208902206
probe_analog_minus_native_analog,4x4,e2e_wc,task_plus_reg,23,macro_f1,-0.008100871216813299
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,23,accuracy,0.02054794520547948
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,23,balanced_accuracy,0.019873182373182363
probe_analog_minus_native_lif,4x4,e2e_wc,task_plus_reg,23,macro_f1,0.04207345162931875
analog_minus_if,4x4,e2e_wc,task_plus_reg,37,accuracy,0.03424657534246578
