condition,seed,axis,position,state,probability
ordered_gru,11,relative_progress,0.25,3,0.1481330791694905
ordered_gru,11,relative_progress,0.25,4,0.12159959736394325
ordered_gru,11,relative_progress,0.25,5,0.13351441622153234
ordered_gru,11,relative_progress,0.25,6,0.13766648945359014
ordered_gru,11,relative_progress,0.25,7,0.10854606733683052
ordered_gru,11,relative_progress,0.35,0,0.10324103585149669
ordered_gru,11,relative_progress,0.35,1,0.10048603965637554
ordered_gru,11,relative_progress,0.35,2,0.134635130338025
ordered_gru,11,relative_progress,0.35,3,0.15256562896292925
ordered_gru,11,relative_progress,0.35,4,0.12019621709102317
ordered_gru,11,relative_progress,0.35,5,0.1477382299832151
ordered_gru,11,relative_progress,0.35,6,0.13240243060050635
ordered_gru,11,relative_progress,0.35,7,0.10873528777735646
ordered_gru,11,relative_progress,0.45,0,0.10106707759099812
ordered_gru,11,relative_progress,0.45,1,0.09813382241353646
ordered_gru,11,relative_progress,0.45,2,0.13173901677169797
ordered_gru,11,relative_progress,0.45,3,0.15322355400300475
ordered_gru,11,relative_progress,0.45,4,0.11165355835682092
ordered_gru,11,relative_progress,0.45,5,0.1649604242345884
ordered_gru,11,relative_progress,0.45,6,0.13671652757190803
ordered_gru,11,relative_progress,0.45,7,0.10250602158441276
ordered_gru,11,relative_progress,0.55,0,0.09762617483771938
ordered_gru,11,relative_progress,0.55,1,0.09693712601092662
ordered_gru,11,relative_progress,0.55,2,0.13140739800265674
ordered_gru,11,relative_progress,0.55,3,0.1491513727179069
ordered_gru,11,relative_progress,0.55,4,0.10799290542010916
ordered_gru,11,relative_progress,0.55,5,0.17510156571766805
ordered_gru,11,relative_progress,0.55,6,0.1407914456327101
ordered_gru,11,relative_progress,0.55,7,0.10099201112285391
ordered_gru,11,relative_progress,0.65,0,0.09862446638069018
ordered_gru,11,relative_progress,0.65,1,0.09665846488068187
ordered_gru,11,relative_progress,0.65,2,0.12825396171028722
ordered_gru,11,relative_progress,0.65,3,0.14156296848630945
ordered_gru,11,relative_progress,0.65,4,0.10214303797126412
ordered_gru,11,relative_progress,0.65,5,0.19182645369587642
ordered_gru,11,relative_progress,0.65,6,0.14124247049928307
ordered_gru,11,relative_progress,0.65,7,0.09968817513591041
ordered_gru,11,relative_progress,0.75,0,0.09527670413684321
ordered_gru,11,relative_progress,0.75,1,0.09886883254369402
ordered_gru,11,relative_progress,0.75,2,0.12459634789998458
ordered_gru,11,relative_progress,0.75,3,0.14152712536922163
ordered_gru,11,relative_progress,0.75,4,0.09944773777411674
ordered_gru,11,relative_progress,0.75,5,0.19698581384422412
ordered_gru,11,relative_progress,0.75,6,0.14390810620663735
ordered_gru,11,relative_progress,0.75,7,0.09938933092993629
ordered_gru,11,relative_progress,0.85,0,0.0943885291514542
ordered_gru,11,relative_progress,0.85,1,0.09867333087180812
ordered_gru,11,relative_progress,0.85,2,0.12166058945349839
ordered_gru,11,relative_progress,0.85,3,0.1410336209918203
ordered_gru,11,relative_progress,0.85,4,0.09739180977373868
ordered_gru,11,relative_progress,0.85,5,0.20095679804508595
ordered_gru,11,relative_progress,0.85,6,0.14645400510880108
ordered_gru,11,relative_progress,0.85,7,0.09944131739673909
ordered_gru,11,relative_progress,0.95,0,0.09331166476513432
ordered_gru,11,relative_progress,0.95,1,0.10097851234321778
ordered_gru,11,relative_progress,0.95,2,0.1178839763503837
ordered_gru,11,relative_progress,0.95,3,0.14302000871109177
ordered_gru,11,relative_progress,0.95,4,0.09948272512916206
ordered_gru,11,relative_progress,0.95,5,0.19843814686688135
ordered_gru,11,relative_progress,0.95,6,0.14591421560620813
ordered_gru,11,relative_progress,0.95,7,0.10097074967029514
ordered_gru,11,elapsed_seconds,0.125,0,0.11348207111546949
ordered_gru,11,elapsed_seconds,0.125,1,0.115432017945289
ordered_gru,11,elapsed_seconds,0.125,2,0.13765486480336483
ordered_gru,11,elapsed_seconds,0.125,3,0.1367623741445068
ordered_gru,11,elapsed_seconds,0.125,4,0.11377117142068503
ordered_gru,11,elapsed_seconds,0.125,5,0.12177532422356308
ordered_gru,11,elapsed_seconds,0.125,6,0.1417509589746135
ordered_gru,11,elapsed_seconds,0.125,7,0.11937121292321037
ordered_gru,11,elapsed_seconds,0.375,0,0.1050887032864896
ordered_gru,11,elapsed_seconds,0.375,1,0.10452458670056641
ordered_gru,11,elapsed_seconds,0.375,2,0.13766727661905326
ordered_gru,11,elapsed_seconds,0.375,3,0.14929390911727328
ordered_gru,11,elapsed_seconds,0.375,4,0.12164366106209282
ordered_gru,11,elapsed_seconds,0.375,5,0.13725085642622553
ordered_gru,11,elapsed_seconds,0.375,6,0.13656310218526688
ordered_gru,11,elapsed_seconds,0.375,7,0.10796790475772107
ordered_gru,11,elapsed_seconds,0.625,0,0.10096088158369985
ordered_gru,11,elapsed_seconds,0.625,1,0.09697141379751649
ordered_gru,11,elapsed_seconds,0.625,2,0.13041204870982526
ordered_gru,11,elapsed_seconds,0.625,3,0.1550459953863494
ordered_gru,11,elapsed_seconds,0.625,4,0.1123873922698635
ordered_gru,11,elapsed_seconds,0.625,5,0.16580896413024143
ordered_gru,11,elapsed_seconds,0.625,6,0.13523984086920612
ordered_gru,11,elapsed_seconds,0.625,7,0.10317346410140958
ordered_gru,11,elapsed_seconds,0.875,0,0.09641342731926643
ordered_gru,11,elapsed_seconds,0.875,1,0.09616434028371257
ordered_gru,11,elapsed_seconds,0.875,2,0.12832357260894087
ordered_gru,11,elapsed_seconds,0.875,3,0.14377434588184673
ordered_gru,11,elapsed_seconds,0.875,4,0.10361638727925655
ordered_gru,11,elapsed_seconds,0.875,5,0.18937961868412986
ordered_gru,11,elapsed_seconds,0.875,6,0.14297403034134584
ordered_gru,11,elapsed_seconds,0.875,7,0.0993542777765515
ordered_gru,11,elapsed_seconds,1.125,0,0.09415919935912084
ordered_gru,11,elapsed_seconds,1.125,1,0.098343611413696
ordered_gru,11,elapsed_seconds,1.125,2,0.12399888437739603
ordered_gru,11,elapsed_seconds,1.125,3,0.14194527850693958
ordered_gru,11,elapsed_seconds,1.125,4,0.09723055562016311
ordered_gru,11,elapsed_seconds,1.125,5,0.2023622871916385
ordered_gru,11,elapsed_seconds,1.125,6,0.14513582174850118
ordered_gru,11,elapsed_seconds,1.125,7,0.09682436072665035
ordered_gru,11,elapsed_seconds,1.375,0,0.09174616393634179
ordered_gru,11,elapsed_seconds,1.375,1,0.10146227653542012
ordered_gru,11,elapsed_seconds,1.375,2,0.12048572304245002
ordered_gru,11,elapsed_seconds,1.375,3,0.13643088978859055
ordered_gru,11,elapsed_seconds,1.375,4,0.09552528291020276
ordered_gru,11,elapsed_seconds,1.375,5,0.20731668401989567
ordered_gru,11,elapsed_seconds,1.375,6,0.14773117973845099
ordered_gru,11,elapsed_seconds,1.375,7,0.09930179964382047
ordered_gru,11,elapsed_seconds,1.625,0,0.09183500802994353
ordered_gru,11,elapsed_seconds,1.625,1,0.10059118173220782
ordered_gru,11,elapsed_seconds,1.625,2,0.1128471377712575
ordered_gru,11,elapsed_seconds,1.625,3,0.13586112614540222
ordered_gru,11,elapsed_seconds,1.625,4,0.09305784851312637
ordered_gru,11,elapsed_seconds,1.625,5,0.20849557125090973
ordered_gru,11,elapsed_seconds,1.625,6,0.14995125936145343
ordered_gru,11,elapsed_seconds,1.625,7,0.10736086599311782
ordered_gru,11,elapsed_seconds,1.875,0,0.09590243420430593
ordered_gru,11,elapsed_seconds,1.875,1,0.10532786243018649
ordered_gru,11,elapsed_seconds,1.875,2,0.1100840667173976
ordered_gru,11,elapsed_seconds,1.875,3,0.13262422233819962
ordered_gru,11,elapsed_seconds,1.875,4,0.1021848819795109
ordered_gru,11,elapsed_seconds,1.875,5,0.18958764956111
ordered_gru,11,elapsed_seconds,1.875,6,0.1436368607339405
ordered_gru,11,elapsed_seconds,1.875,7,0.12065202373833883
ordered_gru,11,elapsed_seconds,2.125,0,0.11229425917069118
ordered_gru,11,elapsed_seconds,2.125,1,0.10640586664279301
ordered_gru,11,elapsed_seconds,2.125,2,0.13452580074469248
ordered_gru,11,elapsed_seconds,2.125,3,0.1291272242863973
ordered_gru,11,elapsed_seconds,2.125,4,0.08218827843666077
ordered_gru,11,elapsed_seconds,2.125,5,0.16274544099966684
ordered_gru,11,elapsed_seconds,2.125,6,0.1435903161764145
ordered_gru,11,elapsed_seconds,2.125,7,0.12912283837795258
ordered_gru,11,elapsed_seconds,2.375,0,0.0
ordered_gru,11,elapsed_seconds,2.375,1,0.0
ordered_gru,11,elapsed_seconds,2.375,2,0.0
ordered_gru,11,elapsed_seconds,2.375,3,0.0
ordered_gru,11,elapsed_seconds,2.375,4,0.0
ordered_gru,11,elapsed_seconds,2.375,5,0.0
ordered_gru,11,elapsed_seconds,2.375,6,0.0
ordered_gru,11,elapsed_seconds,2.375,7,0.0
ordered_gru,11,elapsed_seconds,2.625,0,0.0
ordered_gru,11,elapsed_seconds,2.625,1,0.0
ordered_gru,11,elapsed_seconds,2.625,2,0.0
ordered_gru,11,elapsed_seconds,2.625,3,0.0
ordered_gru,11,elapsed_seconds,2.625,4,0.0
ordered_gru,11,elapsed_seconds,2.625,5,0.0
ordered_gru,11,elapsed_seconds,2.625,6,0.0
ordered_gru,11,elapsed_seconds,2.625,7,0.0
ordered_gru,11,elapsed_seconds,2.875,0,0.0
ordered_gru,11,elapsed_seconds,2.875,1,0.0
ordered_gru,11,elapsed_seconds,2.875,2,0.0
ordered_gru,11,elapsed_seconds,2.875,3,0.0
ordered_gru,11,elapsed_seconds,2.875,4,0.0
ordered_gru,11,elapsed_seconds,2.875,5,0.0
ordered_gru,11,elapsed_seconds,2.875,6,0.0
ordered_gru,11,elapsed_seconds,2.875,7,0.0
ordered_gru,11,elapsed_seconds,3.125,0,0.0
ordered_gru,11,elapsed_seconds,3.125,1,0.0
ordered_gru,11,elapsed_seconds,3.125,2,0.0
ordered_gru,11,elapsed_seconds,3.125,3,0.0
ordered_gru,11,elapsed_seconds,3.125,4,0.0
ordered_gru,11,elapsed_seconds,3.125,5,0.0
ordered_gru,11,elapsed_seconds,3.125,6,0.0
ordered_gru,11,elapsed_seconds,3.125,7,0.0
ordered_gru,11,elapsed_seconds,3.375,0,0.0
ordered_gru,11,elapsed_seconds,3.375,1,0.0
ordered_gru,11,elapsed_seconds,3.375,2,0.0
ordered_gru,11,elapsed_seconds,3.375,3,0.0
ordered_gru,11,elapsed_seconds,3.375,4,0.0
ordered_gru,11,elapsed_seconds,3.375,5,0.0
ordered_gru,11,elapsed_seconds,3.375,6,0.0
ordered_gru,11,elapsed_seconds,3.375,7,0.0
ordered_gru,11,elapsed_seconds,3.625,0,0.0
ordered_gru,11,elapsed_seconds,3.625,1,0.0
ordered_gru,11,elapsed_seconds,3.625,2,0.0
ordered_gru,11,elapsed_seconds,3.625,3,0.0
ordered_gru,11,elapsed_seconds,3.625,4,0.0
ordered_gru,11,elapsed_seconds,3.625,5,0.0
ordered_gru,11,elapsed_seconds,3.625,6,0.0
ordered_gru,11,elapsed_seconds,3.625,7,0.0
ordered_gru,11,elapsed_seconds,3.875,0,0.0
ordered_gru,11,elapsed_seconds,3.875,1,0.0
ordered_gru,11,elapsed_seconds,3.875,2,0.0
ordered_gru,11,elapsed_seconds,3.875,3,0.0
ordered_gru,11,elapsed_seconds,3.875,4,0.0
ordered_gru,11,elapsed_seconds,3.875,5,0.0
ordered_gru,11,elapsed_seconds,3.875,6,0.0
ordered_gru,11,elapsed_seconds,3.875,7,0.0
ordered_gru,23,relative_progress,0.05,0,0.1207988977644451
ordered_gru,23,relative_progress,0.05,1,0.12184819496012753
ordered_gru,23,relative_progress,0.05,2,0.11071570412126146
ordered_gru,23,relative_progress,0.05,3,0.13163448884918155
ordered_gru,23,relative_progress,0.05,4,0.11810291467140181
ordered_gru,23,relative_progress,0.05,5,0.14153827215203002
ordered_gru,23,relative_progress,0.05,6,0.12914818282463128
ordered_gru,23,relative_progress,0.05,7,0.12621337521962728
ordered_gru,23,relative_progress,0.15,0,0.12139458435758708
ordered_gru,23,relative_progress,0.15,1,0.12349514976131219
ordered_gru,23,relative_progress,0.15,2,0.10588987267542249
ordered_gru,23,relative_progress,0.15,3,0.1340302928247561
ordered_gru,23,relative_progress,0.15,4,0.1185009163519672
ordered_gru,23,relative_progress,0.15,5,0.14725453611605255
ordered_gru,23,relative_progress,0.15,6,0.12362376230813808
ordered_gru,23,relative_progress,0.15,7,0.12581088542181187
ordered_gru,23,relative_progress,0.25,0,0.12997513076754985
ordered_gru,23,relative_progress,0.25,1,0.12148595773447941
ordered_gru,23,relative_progress,0.25,2,0.10150138904543297
ordered_gru,23,relative_progress,0.25,3,0.14815440096017019
ordered_gru,23,relative_progress,0.25,4,0.1263804391051353
ordered_gru,23,relative_progress,0.25,5,0.14723023466511106
ordered_gru,23,relative_progress,0.25,6,0.10886069814098985
ordered_gru,23,relative_progress,0.25,7,0.11641174736894896
ordered_gru,23,relative_progress,0.35,0,0.12363691057711211
ordered_gru,23,relative_progress,0.35,1,0.12087069279533902
ordered_gru,23,relative_progress,0.35,2,0.0971101992901116
ordered_gru,23,relative_progress,0.35,3,0.15514882831885343
ordered_gru,23,relative_progress,0.35,4,0.14114089086966172
ordered_gru,23,relative_progress,0.35,5,0.15075981816284767
ordered_gru,23,relative_progress,0.35,6,0.09987089788297561
ordered_gru,23,relative_progress,0.35,7,0.11146176067585684
ordered_gru,23,relative_progress,0.45,0,0.12009428034031147
ordered_gru,23,relative_progress,0.45,1,0.12247751763173134
ordered_gru,23,relative_progress,0.45,2,0.09142021326596114
ordered_gru,23,relative_progress,0.45,3,0.15865767194091662
ordered_gru,23,relative_progress,0.45,4,0.1545082458482464
ordered_gru,23,relative_progress,0.45,5,0.15157567155340831
ordered_gru,23,relative_progress,0.45,6,0.09614952858664579
ordered_gru,23,relative_progress,0.45,7,0.10511686981563478
ordered_gru,23,relative_progress,0.55,0,0.12550117385628198
ordered_gru,23,relative_progress,0.55,1,0.12346526426981032
ordered_gru,23,relative_progress,0.55,2,0.08937181828133547
ordered_gru,23,relative_progress,0.55,3,0.15992074446278176
ordered_gru,23,relative_progress,0.55,4,0.16130383180643248
ordered_gru,23,relative_progress,0.55,5,0.145120845559404
ordered_gru,23,relative_progress,0.55,6,0.0957983061026318
ordered_gru,23,relative_progress,0.55,7,0.09951801627247862
ordered_gru,23,relative_progress,0.65,0,0.12160479873046899
ordered_gru,23,relative_progress,0.65,1,0.1258722829342682
ordered_gru,23,relative_progress,0.65,2,0.08623868312854041
ordered_gru,23,relative_progress,0.65,3,0.15522276181820624
ordered_gru,23,relative_progress,0.65,4,0.17515435892338563
ordered_gru,23,relative_progress,0.65,5,0.14226501498885838
ordered_gru,23,relative_progress,0.65,6,0.09658689067672671
ordered_gru,23,relative_progress,0.65,7,0.0970552112572453
ordered_gru,23,relative_progress,0.75,0,0.12039959463472091
ordered_gru,23,relative_progress,0.75,1,0.1260554255593045
ordered_gru,23,relative_progress,0.75,2,0.08496002153558073
ordered_gru,23,relative_progress,0.75,3,0.15617288120229636
ordered_gru,23,relative_progress,0.75,4,0.18443083625709142
ordered_gru,23,relative_progress,0.75,5,0.13763491809368134
ordered_gru,23,relative_progress,0.75,6,0.09460305913576822
ordered_gru,23,relative_progress,0.75,7,0.09574326354688799
ordered_gru,23,relative_progress,0.85,0,0.11608492277674563
ordered_gru,23,relative_progress,0.85,1,0.12674658050844587
ordered_gru,23,relative_progress,0.85,2,0.08483214152724994
ordered_gru,23,relative_progress,0.85,3,0.1554614764471882
ordered_gru,23,relative_progress,0.85,4,0.19075599780464808
ordered_gru,23,relative_progress,0.85,5,0.13589465039127657
ordered_gru,23,relative_progress,0.85,6,0.09542009631834165
ordered_gru,23,relative_progress,0.85,7,0.0948041349164333
ordered_gru,23,relative_progress,0.95,0,0.11684854482198397
ordered_gru,23,relative_progress,0.95,1,0.12657862769142028
ordered_gru,23,relative_progress,0.95,2,0.08455991592304928
ordered_gru,23,relative_progress,0.95,3,0.1573172516093172
ordered_gru,23,relative_progress,0.95,4,0.19305351044293667
ordered_gru,23,relative_progress,0.95,5,0.13220305548145853
ordered_gru,23,relative_progress,0.95,6,0.09570223026176138
ordered_gru,23,relative_progress,0.95,7,0.09373686518695287
ordered_gru,23,elapsed_seconds,0.125,0,0.12035826963933874
ordered_gru,23,elapsed_seconds,0.125,1,0.12249221722595394
ordered_gru,23,elapsed_seconds,0.125,2,0.10883452961132033
ordered_gru,23,elapsed_seconds,0.125,3,0.13244097840921212
ordered_gru,23,elapsed_seconds,0.125,4,0.11797093157975437
ordered_gru,23,elapsed_seconds,0.125,5,0.14389986435130034
ordered_gru,23,elapsed_seconds,0.125,6,0.12745962864464175
ordered_gru,23,elapsed_seconds,0.125,7,0.12654359657827713
ordered_gru,23,elapsed_seconds,0.375,0,0.13143809384360194
ordered_gru,23,elapsed_seconds,0.375,1,0.1224395114839179
ordered_gru,23,elapsed_seconds,0.375,2,0.10049388994947586
ordered_gru,23,elapsed_seconds,0.375,3,0.15070244097087074
ordered_gru,23,elapsed_seconds,0.375,4,0.12773858821529843
ordered_gru,23,elapsed_seconds,0.375,5,0.14814179058327046
ordered_gru,23,elapsed_seconds,0.375,6,0.10557645503654821
ordered_gru,23,elapsed_seconds,0.375,7,0.1134692286364479
ordered_gru,23,elapsed_seconds,0.625,0,0.12294177260710713
ordered_gru,23,elapsed_seconds,0.625,1,0.12120239796673822
ordered_gru,23,elapsed_seconds,0.625,2,0.09276670659972272
ordered_gru,23,elapsed_seconds,0.625,3,0.15590614462879412
ordered_gru,23,elapsed_seconds,0.625,4,0.1567420428074717
ordered_gru,23,elapsed_seconds,0.625,5,0.1505545497587098
ordered_gru,23,elapsed_seconds,0.625,6,0.09468407150601194
ordered_gru,23,elapsed_seconds,0.625,7,0.10520231388541278
ordered_gru,23,elapsed_seconds,0.875,0,0.11669860373611726
ordered_gru,23,elapsed_seconds,0.875,1,0.1257063324325702
ordered_gru,23,elapsed_seconds,0.875,2,0.08612538193823424
ordered_gru,23,elapsed_seconds,0.875,3,0.15718451676579356
ordered_gru,23,elapsed_seconds,0.875,4,0.17710303050218348
ordered_gru,23,elapsed_seconds,0.875,5,0.14429101509844855
ordered_gru,23,elapsed_seconds,0.875,6,0.09508167082335339
ordered_gru,23,elapsed_seconds,0.875,7,0.09780945059056091
ordered_gru,23,elapsed_seconds,1.125,0,0.11504717995976187
ordered_gru,23,elapsed_seconds,1.125,1,0.12912364655714126
ordered_gru,23,elapsed_seconds,1.125,2,0.08221684972619175
ordered_gru,23,elapsed_seconds,1.125,3,0.15439646978666827
ordered_gru,23,elapsed_seconds,1.125,4,0.19041109294838207
ordered_gru,23,elapsed_seconds,1.125,5,0.13615483196487851
ordered_gru,23,elapsed_seconds,1.125,6,0.09883912344741973
ordered_gru,23,elapsed_seconds,1.125,7,0.09381080636647857
ordered_gru,23,elapsed_seconds,1.375,0,0.12118791490475844
ordered_gru,23,elapsed_seconds,1.375,1,0.12558349210042924
ordered_gru,23,elapsed_seconds,1.375,2,0.08354416949410662
ordered_gru,23,elapsed_seconds,1.375,3,0.16166905173287985
ordered_gru,23,elapsed_seconds,1.375,4,0.1954469946277535
ordered_gru,23,elapsed_seconds,1.375,5,0.12628964130013895
ordered_gru,23,elapsed_seconds,1.375,6,0.09505530846671174
ordered_gru,23,elapsed_seconds,1.375,7,0.09122342640916888
ordered_gru,23,elapsed_seconds,1.625,0,0.11829140456845459
ordered_gru,23,elapsed_seconds,1.625,1,0.12196707286085319
ordered_gru,23,elapsed_seconds,1.625,2,0.08189058028957219
ordered_gru,23,elapsed_seconds,1.625,3,0.16351601488671255
ordered_gru,23,elapsed_seconds,1.625,4,0.20613550519552623
ordered_gru,23,elapsed_seconds,1.625,5,0.1272622998261336
ordered_gru,23,elapsed_seconds,1.625,6,0.08958023736813983
ordered_gru,23,elapsed_seconds,1.625,7,0.09135688714755391
ordered_gru,23,elapsed_seconds,1.875,0,0.11180210773433957
ordered_gru,23,elapsed_seconds,1.875,1,0.12670018147854578
ordered_gru,23,elapsed_seconds,1.875,2,0.08087333937486013
ordered_gru,23,elapsed_seconds,1.875,3,0.1596996755117462
ordered_gru,23,elapsed_seconds,1.875,4,0.18614427929832822
ordered_gru,23,elapsed_seconds,1.875,5,0.13480831562053588
ordered_gru,23,elapsed_seconds,1.875,6,0.10096825389634995
ordered_gru,23,elapsed_seconds,1.875,7,0.09900384850445249
ordered_gru,23,elapsed_seconds,2.125,0,0.10837266594171524
ordered_gru,23,elapsed_seconds,2.125,1,0.1261183818181356
ordered_gru,23,elapsed_seconds,2.125,2,0.09085411081711452
ordered_gru,23,elapsed_seconds,2.125,3,0.1338061292966207
ordered_gru,23,elapsed_seconds,2.125,4,0.1720688839753469
ordered_gru,23,elapsed_seconds,2.125,5,0.14225376149018606
ordered_gru,23,elapsed_seconds,2.125,6,0.12012786169846852
ordered_gru,23,elapsed_seconds,2.125,7,0.10639823228120804
ordered_gru,23,elapsed_seconds,2.375,0,0.0
ordered_gru,23,elapsed_seconds,2.375,1,0.0
ordered_gru,23,elapsed_seconds,2.375,2,0.0
ordered_gru,23,elapsed_seconds,2.375,3,0.0
ordered_gru,23,elapsed_seconds,2.375,4,0.0
ordered_gru,23,elapsed_seconds,2.375,5,0.0
ordered_gru,23,elapsed_seconds,2.375,6,0.0
ordered_gru,23,elapsed_seconds,2.375,7,0.0
ordered_gru,23,elapsed_seconds,2.625,0,0.0
ordered_gru,23,elapsed_seconds,2.625,1,0.0
ordered_gru,23,elapsed_seconds,2.625,2,0.0
ordered_gru,23,elapsed_seconds,2.625,3,0.0
ordered_gru,23,elapsed_seconds,2.625,4,0.0
ordered_gru,23,elapsed_seconds,2.625,5,0.0
ordered_gru,23,elapsed_seconds,2.625,6,0.0
ordered_gru,23,elapsed_seconds,2.625,7,0.0
ordered_gru,23,elapsed_seconds,2.875,0,0.0
ordered_gru,23,elapsed_seconds,2.875,1,0.0
ordered_gru,23,elapsed_seconds,2.875,2,0.0
ordered_gru,23,elapsed_seconds,2.875,3,0.0
ordered_gru,23,elapsed_seconds,2.875,4,0.0
ordered_gru,23,elapsed_seconds,2.875,5,0.0
ordered_gru,23,elapsed_seconds,2.875,6,0.0
ordered_gru,23,elapsed_seconds,2.875,7,0.0
ordered_gru,23,elapsed_seconds,3.125,0,0.0
ordered_gru,23,elapsed_seconds,3.125,1,0.0
ordered_gru,23,elapsed_seconds,3.125,2,0.0
ordered_gru,23,elapsed_seconds,3.125,3,0.0
ordered_gru,23,elapsed_seconds,3.125,4,0.0
ordered_gru,23,elapsed_seconds,3.125,5,0.0
ordered_gru,23,elapsed_seconds,3.125,6,0.0
ordered_gru,23,elapsed_seconds,3.125,7,0.0
ordered_gru,23,elapsed_seconds,3.375,0,0.0
ordered_gru,23,elapsed_seconds,3.375,1,0.0
ordered_gru,23,elapsed_seconds,3.375,2,0.0
ordered_gru,23,elapsed_seconds,3.375,3,0.0
ordered_gru,23,elapsed_seconds,3.375,4,0.0
ordered_gru,23,elapsed_seconds,3.375,5,0.0
ordered_gru,23,elapsed_seconds,3.375,6,0.0
ordered_gru,23,elapsed_seconds,3.375,7,0.0
ordered_gru,23,elapsed_seconds,3.625,0,0.0
ordered_gru,23,elapsed_seconds,3.625,1,0.0
ordered_gru,23,elapsed_seconds,3.625,2,0.0
ordered_gru,23,elapsed_seconds,3.625,3,0.0
ordered_gru,23,elapsed_seconds,3.625,4,0.0
ordered_gru,23,elapsed_seconds,3.625,5,0.0
ordered_gru,23,elapsed_seconds,3.625,6,0.0
ordered_gru,23,elapsed_seconds,3.625,7,0.0
ordered_gru,23,elapsed_seconds,3.875,0,0.0
ordered_gru,23,elapsed_seconds,3.875,1,0.0
ordered_gru,23,elapsed_seconds,3.875,2,0.0
ordered_gru,23,elapsed_seconds,3.875,3,0.0
ordered_gru,23,elapsed_seconds,3.875,4,0.0
ordered_gru,23,elapsed_seconds,3.875,5,0.0
ordered_gru,23,elapsed_seconds,3.875,6,0.0
ordered_gru,23,elapsed_seconds,3.875,7,0.0
ordered_gru,37,relative_progress,0.05,0,0.132366841476222
ordered_gru,37,relative_progress,0.05,1,0.12298854972129758
ordered_gru,37,relative_progress,0.05,2,0.12079701343362656
ordered_gru,37,relative_progress,0.05,3,0.12559155883456144
ordered_gru,37,relative_progress,0.05,4,0.11119480409859857
ordered_gru,37,relative_progress,0.05,5,0.13206321849853178
ordered_gru,37,relative_progress,0.05,6,0.12919238971286937
ordered_gru,37,relative_progress,0.05,7,0.12580560348173486
ordered_gru,37,relative_progress,0.15,0,0.12825391277557305
ordered_gru,37,relative_progress,0.15,1,0.11805196304527205
ordered_gru,37,relative_progress,0.15,2,0.13220906369924343
ordered_gru,37,relative_progress,0.15,3,0.12427215578127573
ordered_gru,37,relative_progress,0.15,4,0.10960402197751022
ordered_gru,37,relative_progress,0.15,5,0.13546493822341243
ordered_gru,37,relative_progress,0.15,6,0.12293530065664086
ordered_gru,37,relative_progress,0.15,7,0.12920862893044796
ordered_gru,37,relative_progress,0.25,0,0.138868514898919
ordered_gru,37,relative_progress,0.25,1,0.12549251660990457
ordered_gru,37,relative_progress,0.25,2,0.14785324599441635
ordered_gru,37,relative_progress,0.25,3,0.10817632633102149
ordered_gru,37,relative_progress,0.25,4,0.10543793493926873
ordered_gru,37,relative_progress,0.25,5,0.13663723248307957
ordered_gru,37,relative_progress,0.25,6,0.10509757591322921
ordered_gru,37,relative_progress,0.25,7,0.13243664642663874
ordered_gru,37,relative_progress,0.35,0,0.1433995612437212
ordered_gru,37,relative_progress,0.35,1,0.132350915104528
ordered_gru,37,relative_progress,0.35,2,0.15851161213992518
ordered_gru,37,relative_progress,0.35,3,0.09892915355882564
ordered_gru,37,relative_progress,0.35,4,0.10981080960875322
ordered_gru,37,relative_progress,0.35,5,0.13682074829747407
ordered_gru,37,relative_progress,0.35,6,0.08930346196839578
ordered_gru,37,relative_progress,0.35,7,0.1308737388297224
ordered_gru,37,relative_progress,0.45,0,0.1434348400351639
ordered_gru,37,relative_progress,0.45,1,0.14156639760951337
ordered_gru,37,relative_progress,0.45,2,0.17138338428461103
ordered_gru,37,relative_progress,0.45,3,0.09035897851562438
ordered_gru,37,relative_progress,0.45,4,0.11836296723322759
ordered_gru,37,relative_progress,0.45,5,0.12737316248855798
ordered_gru,37,relative_progress,0.45,6,0.08199099751360994
ordered_gru,37,relative_progress,0.45,7,0.12552927286322815
ordered_gru,37,relative_progress,0.55,0,0.1424173709904961
ordered_gru,37,relative_progress,0.55,1,0.15590612030137402
ordered_gru,37,relative_progress,0.55,2,0.16764764721764086
ordered_gru,37,relative_progress,0.55,3,0.08488239838702563
ordered_gru,37,relative_progress,0.55,4,0.12714647943643823
ordered_gru,37,relative_progress,0.55,5,0.12131857266995107
ordered_gru,37,relative_progress,0.55,6,0.07758359273516335
ordered_gru,37,relative_progress,0.55,7,0.12309781766918113
ordered_gru,37,relative_progress,0.65,0,0.1386097796546441
ordered_gru,37,relative_progress,0.65,1,0.1639156244980317
ordered_gru,37,relative_progress,0.65,2,0.1639441969353526
ordered_gru,37,relative_progress,0.65,3,0.08364410293962614
ordered_gru,37,relative_progress,0.65,4,0.13556375564037265
ordered_gru,37,relative_progress,0.65,5,0.12005804542346722
ordered_gru,37,relative_progress,0.65,6,0.07383841248275634
ordered_gru,37,relative_progress,0.65,7,0.12042608803228015
ordered_gru,37,relative_progress,0.75,0,0.12984955019290778
ordered_gru,37,relative_progress,0.75,1,0.16869836178326164
ordered_gru,37,relative_progress,0.75,2,0.16493534271537552
ordered_gru,37,relative_progress,0.75,3,0.08431383209734802
ordered_gru,37,relative_progress,0.75,4,0.1457002547029059
ordered_gru,37,relative_progress,0.75,5,0.11678226242021558
