temporal_mode,primitive_width,seed,representation,quantile,threshold,val_ba,test_ba,test_accuracy,test_macro_f1,active_fraction_test,events_per_sample_test_mean,zero_event_fraction_test,events_per_true_stroke_test,event_inside_stroke_fraction_test,cross_primitive_pair_fraction_le_16_steps,cross_primitive_pair_fraction_le_32_steps
t0,128,37,r2_mh_qraw,0.9,0.7104704976081848,0.4936568061568061,0.5007936507936508,0.5136986301369864,0.4747939135334253,0.0961729622266401,7.9520547945205475,0.0,3.922297297297298,0.6726959517657192,0.376226826608506,0.4169184290030212
t0,128,37,r2_mh_qnorm,0.2,0.0279090646654367,0.5566919191919192,0.5374840437340437,0.541095890410959,0.526789001618723,0.5459741550695825,45.14383561643836,0.0,22.26689189189189,0.7006524047944166,0.8543056633048876,0.8543056633048876
t0,128,37,r2_mh_qnorm,0.4,0.1331803798675537,0.5477633477633478,0.5381444943944943,0.541095890410959,0.5215314942498227,0.4256958250497017,35.1986301369863,0.0,17.361486486486488,0.6968281766880716,0.751652313238534,0.751652313238534
t0,128,37,r2_mh_qnorm,0.6,0.2746697962284088,0.5260040885040885,0.5784944222444223,0.5821917808219178,0.5563502435697387,0.3048376408217362,25.2054794520548,0.0,12.432432432432432,0.696195652173913,0.6442117180866119,0.6443123938879457
t0,128,37,r2_mh_qnorm,0.8,0.503501832485199,0.4965127465127465,0.5079476079476078,0.5068493150684932,0.4931130191680064,0.1708084824387011,14.123287671232877,0.0,6.966216216216216,0.6808923375363725,0.4927846071619455,0.5020898641588297
t0,128,37,r2_mh_qnorm,0.9,0.7104704976081848,0.4586459836459836,0.5169372294372294,0.5273972602739726,0.507018039169069,0.0961729622266401,7.9520547945205475,0.0,3.922297297297298,0.6726959517657192,0.376226826608506,0.4169184290030212
t0,128,37,r2_ms_qraw,0.2,0.0279090646654367,0.5595598845598845,0.554385198135198,0.5547945205479452,0.5374417880243142,0.5459741550695825,45.14383561643836,0.0,22.26689189189189,0.7006524047944166,0.8543056633048876,0.8543056633048876
t0,128,37,r2_ms_qraw,0.4,0.1331803798675537,0.5387265512265511,0.5450598013098013,0.547945205479452,0.5342720174114036,0.4256958250497017,35.1986301369863,0.0,17.361486486486488,0.6968281766880716,0.751652313238534,0.751652313238534
t0,128,37,r2_ms_qraw,0.6,0.2746697962284088,0.4913059163059163,0.5630432067932067,0.5684931506849316,0.5467919224377025,0.3048376408217362,25.2054794520548,0.0,12.432432432432432,0.696195652173913,0.6442117180866119,0.6443123938879457
t0,128,37,r2_ms_qraw,0.8,0.503501832485199,0.4784211159211158,0.5524031524031524,0.5547945205479452,0.5371449456975773,0.1708084824387011,14.123287671232877,0.0,6.966216216216216,0.6808923375363725,0.4927846071619455,0.5020898641588297
t0,128,37,r2_ms_qraw,0.9,0.7104704976081848,0.4887325637325637,0.4964146964146963,0.5068493150684932,0.4884589520573503,0.0961729622266401,7.9520547945205475,0.0,3.922297297297298,0.6726959517657192,0.376226826608506,0.4169184290030212
t0,128,37,r2_ms_qnorm,0.2,0.0279090646654367,0.5566919191919192,0.5374840437340437,0.541095890410959,0.5280728566172996,0.5459741550695825,45.14383561643836,0.0,22.26689189189189,0.7006524047944166,0.8543056633048876,0.8543056633048876
t0,128,37,r2_ms_qnorm,0.4,0.1331803798675537,0.5497835497835498,0.5093385780885781,0.5136986301369864,0.4888546398520307,0.4256958250497017,35.1986301369863,0.0,17.361486486486488,0.6968281766880716,0.751652313238534,0.751652313238534
t0,128,37,r2_ms_qnorm,0.6,0.2746697962284088,0.5260040885040885,0.5725420412920413,0.5753424657534246,0.549340342846826,0.3048376408217362,25.2054794520548,0.0,12.432432432432432,0.696195652173913,0.6442117180866119,0.6443123938879457
t0,128,37,r2_ms_qnorm,0.8,0.503501832485199,0.4881794131794132,0.5155233655233654,0.5136986301369864,0.500541494595203,0.1708084824387011,14.123287671232877,0.0,6.966216216216216,0.6808923375363725,0.4927846071619455,0.5020898641588297
t0,128,37,r2_ms_qnorm,0.9,0.7104704976081848,0.4705507455507455,0.5169372294372294,0.5273972602739726,0.507029874312483,0.0961729622266401,7.9520547945205475,0.0,3.922297297297298,0.6726959517657192,0.376226826608506,0.4169184290030212
ema,16,11,r2_mh_qraw,0.2,0.0617764964699745,0.5211038961038961,0.4895874958374958,0.5068493150684932,0.4816938099285703,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
ema,16,11,r2_mh_qraw,0.4,0.2198830097913742,0.534066859066859,0.4377025752025751,0.4589041095890411,0.4222391720055922,0.1341119946984758,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.3533015656909462
ema,16,11,r2_mh_qraw,0.6,0.4239631295204162,0.4751322751322751,0.3943625818625818,0.410958904109589,0.3897864480078636,0.0891318754141815,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.2695652173913043,0.3373626373626374
ema,16,11,r2_mh_qraw,0.8,0.7144426703453064,0.3286075036075036,0.2624333999333999,0.273972602739726,0.2429067104318248,0.0450629555997349,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.2207446808510638
ema,16,11,r2_mh_qraw,0.9,0.9741976857185364,0.2049963924963924,0.2262001887001887,0.2328767123287671,0.2040129246081315,0.0226143141153081,1.86986301369863,0.3287671232876712,0.9222972972972971,0.6703296703296703,0.0802919708029197,0.1949685534591195
ema,16,11,r2_mh_qnorm,0.2,0.0617764964699745,0.4763648388648389,0.4410776723276723,0.4589041095890411,0.4294993848073558,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
ema,16,11,r2_mh_qnorm,0.4,0.2198830097913742,0.457545695045695,0.4186209623709623,0.4383561643835616,0.4037863191242268,0.1341119946984758,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.3533015656909462
ema,16,11,r2_mh_qnorm,0.6,0.4239631295204162,0.4166005291005292,0.3329469141969142,0.3493150684931507,0.3319761619996563,0.0891318754141815,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.2695652173913043,0.3373626373626374
ema,16,11,r2_mh_qnorm,0.8,0.7144426703453064,0.3071428571428571,0.242544955044955,0.2534246575342466,0.2276472094214029,0.0450629555997349,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.2207446808510638
ema,16,11,r2_mh_qnorm,0.9,0.9741976857185364,0.2079365079365079,0.2158355533355533,0.2260273972602739,0.203887015400005,0.0226143141153081,1.86986301369863,0.3287671232876712,0.9222972972972971,0.6703296703296703,0.0802919708029197,0.1949685534591195
ema,16,11,r2_ms_qraw,0.2,0.0617764964699745,0.4933261183261183,0.5069486069486069,0.5205479452054794,0.5008233328456441,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
ema,16,11,r2_ms_qraw,0.4,0.2198830097913742,0.5367123617123618,0.4317501942501942,0.4520547945205479,0.4146094124770216,0.1341119946984758,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.3533015656909462
ema,16,11,r2_ms_qraw,0.6,0.4239631295204162,0.4922318422318422,0.385037185037185,0.4041095890410959,0.3813604490555488,0.0891318754141815,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.2695652173913043,0.3373626373626374
ema,16,11,r2_ms_qraw,0.8,0.7144426703453064,0.3226190476190476,0.2630647130647131,0.273972602739726,0.2652168192460546,0.0450629555997349,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.2207446808510638
ema,16,11,r2_ms_qraw,0.9,0.9741976857185364,0.2049963924963924,0.2278235653235653,0.2328767123287671,0.2101326428173943,0.0226143141153081,1.86986301369863,0.3287671232876712,0.9222972972972971,0.6703296703296703,0.0802919708029197,0.1949685534591195
ema,16,11,r2_ms_qnorm,0.2,0.0617764964699745,0.4714045214045214,0.4760593573093573,0.4931506849315068,0.4657591814914469,0.1815772034459907,15.013698630136986,0.0,7.405405405405405,0.7075729927007299,0.3640416047548291,0.3670576735092864
ema,16,11,r2_ms_qnorm,0.4,0.2198830097913742,0.4761964886964886,0.4150495337995337,0.4315068493150685,0.3993793582541488,0.1341119946984758,11.08904109589041,0.0,5.469594594594595,0.6985793699814701,0.3226744186046512,0.3533015656909462
ema,16,11,r2_ms_qnorm,0.6,0.4239631295204162,0.4311207311207312,0.3405226717726717,0.3561643835616438,0.3337519352370433,0.0891318754141815,7.36986301369863,0.0136986301369863,3.635135135135135,0.6877323420074349,0.2695652173913043,0.3373626373626374
ema,16,11,r2_ms_qnorm,0.8,0.7144426703453064,0.3057539682539683,0.2461163836163836,0.2602739726027397,0.2256695918460624,0.0450629555997349,3.7260273972602738,0.0958904109589041,1.837837837837838,0.65625,0.1407185628742515,0.2207446808510638
ema,16,11,r2_ms_qnorm,0.9,0.9741976857185364,0.2207671957671957,0.205554168054168,0.2123287671232876,0.2020336495630388,0.0226143141153081,1.86986301369863,0.3287671232876712,0.9222972972972971,0.6703296703296703,0.0802919708029197,0.1949685534591195
ema,16,23,r2_mh_qraw,0.2,0.0568416118621826,0.548454785954786,0.5566579254079252,0.5684931506849316,0.558116578124318,0.1756129887342611,14.52054794520548,0.0,7.162162162162162,0.689622641509434,0.3143589743589743,0.3211752786220871
ema,16,23,r2_mh_qraw,0.4,0.2250932455062866,0.5175745550745551,0.5494671994671995,0.5547945205479452,0.5543555720618022,0.1354373757455268,11.1986301369863,0.0,5.523648648648648,0.690519877675841,0.2375533428165007,0.2686868686868687
ema,16,23,r2_mh_qraw,0.6,0.4343518912792206,0.4493506493506493,0.4877740315240315,0.5,0.4904424155327148,0.095675944333996,7.910958904109589,0.0068493150684931,3.902027027027027,0.6943722943722944,0.1597300337457818,0.2153846153846154
ema,16,23,r2_mh_qraw,0.8,0.7193684577941895,0.224573112073112,0.3500783938283938,0.363013698630137,0.3374071882187561,0.0550033134526176,4.5479452054794525,0.0616438356164383,2.2432432432432434,0.7123493975903614,0.0940919037199124,0.1375770020533881
ema,16,23,r2_mh_qraw,0.9,0.950733244419098,0.2159451659451659,0.2430867743367742,0.2534246575342466,0.2348221349296714,0.0317263088137839,2.6232876712328768,0.273972602739726,1.2939189189189189,0.7284595300261096,0.0564516129032258,0.0884615384615384
ema,16,23,r2_mh_qnorm,0.2,0.0568416118621826,0.5061568061568061,0.5079247141747142,0.5205479452054794,0.5070512688841198,0.1756129887342611,14.52054794520548,0.0,7.162162162162162,0.689622641509434,0.3143589743589743,0.3211752786220871
ema,16,23,r2_mh_qnorm,0.4,0.2250932455062866,0.4643278018278018,0.4783633033633033,0.4794520547945205,0.4901967605557422,0.1354373757455268,11.1986301369863,0.0,5.523648648648648,0.690519877675841,0.2375533428165007,0.2686868686868687
ema,16,23,r2_mh_qnorm,0.6,0.4343518912792206,0.4291426166426167,0.4356927794427794,0.4452054794520548,0.4375884871701315,0.095675944333996,7.910958904109589,0.0068493150684931,3.902027027027027,0.6943722943722944,0.1597300337457818,0.2153846153846154
ema,16,23,r2_mh_qnorm,0.8,0.7193684577941895,0.2567159692159692,0.2961906149406149,0.3013698630136986,0.2934425421894729,0.0550033134526176,4.5479452054794525,0.0616438356164383,2.2432432432432434,0.7123493975903614,0.0940919037199124,0.1375770020533881
ema,16,23,r2_mh_qnorm,0.9,0.950733244419098,0.2755351130351129,0.2184100621600621,0.2191780821917808,0.2053244008407051,0.0317263088137839,2.6232876712328768,0.273972602739726,1.2939189189189189,0.7284595300261096,0.0564516129032258,0.0884615384615384
ema,16,23,r2_ms_qraw,0.2,0.0568416118621826,0.5553992303992304,0.5835407647907648,0.5958904109589042,0.5787241158239946,0.1756129887342611,14.52054794520548,0.0,7.162162162162162,0.689622641509434,0.3143589743589743,0.3211752786220871
ema,16,23,r2_ms_qraw,0.4,0.2250932455062866,0.5259078884078885,0.5413551726051725,0.547945205479452,0.542211318044067,0.1354373757455268,11.1986301369863,0.0,5.523648648648648,0.690519877675841,0.2375533428165007,0.2686868686868687
ema,16,23,r2_ms_qraw,0.6,0.4343518912792206,0.4443903318903319,0.4832105394605394,0.4931506849315068,0.4865544871794872,0.095675944333996,7.910958904109589,0.0068493150684931,3.902027027027027,0.6943722943722944,0.1597300337457818,0.2153846153846154
ema,16,23,r2_ms_qraw,0.8,0.7193684577941895,0.2350889850889851,0.3312291874791874,0.3424657534246575,0.3134632988021734,0.0550033134526176,4.5479452054794525,0.0616438356164383,2.2432432432432434,0.7123493975903614,0.0940919037199124,0.1375770020533881
ema,16,23,r2_ms_qraw,0.9,0.950733244419098,0.202056277056277,0.2006535131535131,0.2123287671232876,0.1728373637437777,0.0317263088137839,2.6232876712328768,0.273972602739726,1.2939189189189189,0.7284595300261096,0.0564516129032258,0.0884615384615384
ema,16,23,r2_ms_qnorm,0.2,0.0568416118621826,0.4961399711399711,0.5191960816960817,0.5342465753424658,0.5165348889549095,0.1756129887342611,14.52054794520548,0.0,7.162162162162162,0.689622641509434,0.3143589743589743,0.3211752786220871
ema,16,23,r2_ms_qnorm,0.4,0.2250932455062866,0.4419372294372294,0.4957604895104894,0.5,0.5011595280910623,0.1354373757455268,11.1986301369863,0.0,5.523648648648648,0.690519877675841,0.2375533428165007,0.2686868686868687
ema,16,23,r2_ms_qnorm,0.6,0.4343518912792206,0.4399951899951899,0.4447857697857697,0.4520547945205479,0.4457541717729271,0.095675944333996,7.910958904109589,0.0068493150684931,3.902027027027027,0.6943722943722944,0.1597300337457818,0.2153846153846154
ema,16,23,r2_ms_qnorm,0.8,0.7193684577941895,0.2732563732563732,0.3120136807636808,0.3219178082191781,0.3233789730916168,0.0550033134526176,4.5479452054794525,0.0616438356164383,2.2432432432432434,0.7123493975903614,0.0940919037199124,0.1375770020533881
ema,16,23,r2_ms_qnorm,0.9,0.950733244419098,0.3039442039442039,0.2108343045843045,0.2123287671232876,0.2024982272575648,0.0317263088137839,2.6232876712328768,0.273972602739726,1.2939189189189189,0.7284595300261096,0.0564516129032258,0.0884615384615384
ema,16,37,r2_mh_qraw,0.2,0.0583000890910625,0.5126382876382877,0.5604999167499167,0.5684931506849316,0.5484523344884272,0.1834824387011265,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.3017408123791102
ema,16,37,r2_mh_qraw,0.4,0.2196209132671356,0.5038359788359789,0.5077263014763014,0.5136986301369864,0.4946795938091674,0.1467031146454605,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.237146529562982,0.2560148056755089
ema,16,37,r2_mh_qraw,0.6,0.4310307502746582,0.4699434824434824,0.3944076756576756,0.3972602739726027,0.376040873695336,0.1002319416832339,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.2134615384615384
ema,16,37,r2_mh_qraw,0.8,0.7379157543182373,0.3563191438191438,0.2749465811965811,0.2808219178082192,0.2774417446313857,0.0547548045062955,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.1030701754385964,0.1584158415841584
ema,16,37,r2_mh_qraw,0.9,1.0045231580734253,0.2938371813371813,0.251499888999889,0.2602739726027397,0.2471360501184501,0.0310636182902584,2.568493150684932,0.3013698630136986,1.266891891891892,0.68,0.0472103004291845,0.1042471042471042
ema,16,37,r2_mh_qnorm,0.2,0.0583000890910625,0.5292147667147667,0.4639291264291263,0.4726027397260274,0.4477694171444171,0.1834824387011265,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.3017408123791102
ema,16,37,r2_mh_qnorm,0.4,0.2196209132671356,0.4763648388648389,0.4629231879231879,0.4657534246575342,0.4428157660632706,0.1467031146454605,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.237146529562982,0.2560148056755089
ema,16,37,r2_mh_qnorm,0.6,0.4310307502746582,0.4640331890331891,0.3429958929958929,0.3493150684931507,0.3157667609982861,0.1002319416832339,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.2134615384615384
ema,16,37,r2_mh_qnorm,0.8,0.7379157543182373,0.3101551226551227,0.2667866855366855,0.273972602739726,0.2658267098398677,0.0547548045062955,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.1030701754385964,0.1584158415841584
ema,16,37,r2_mh_qnorm,0.9,1.0045231580734253,0.1988455988455988,0.2006361693861693,0.2054794520547945,0.1882413230614129,0.0310636182902584,2.568493150684932,0.3013698630136986,1.266891891891892,0.68,0.0472103004291845,0.1042471042471042
ema,16,37,r2_ms_qraw,0.2,0.0583000890910625,0.5126382876382877,0.5569284881784882,0.5616438356164384,0.545770069643836,0.1834824387011265,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.3017408123791102
ema,16,37,r2_ms_qraw,0.4,0.2196209132671356,0.5002645502645503,0.5105651293151292,0.5136986301369864,0.4941415472816712,0.1467031146454605,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.237146529562982,0.2560148056755089
ema,16,37,r2_ms_qraw,0.6,0.4310307502746582,0.4440897065897065,0.392024642024642,0.3972602739726027,0.355400223769789,0.1002319416832339,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.2134615384615384
ema,16,37,r2_ms_qraw,0.8,0.7379157543182373,0.3476611351611351,0.2689942002442002,0.273972602739726,0.2796951596148957,0.0547548045062955,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.1030701754385964,0.1584158415841584
ema,16,37,r2_ms_qraw,0.9,1.0045231580734253,0.3077260702260702,0.2379717504717504,0.2465753424657534,0.2322770076930293,0.0310636182902584,2.568493150684932,0.3013698630136986,1.266891891891892,0.68,0.0472103004291845,0.1042471042471042
ema,16,37,r2_ms_qnorm,0.2,0.0583000890910625,0.503421115921116,0.4562631812631812,0.4589041095890411,0.4373319147935515,0.1834824387011265,15.17123287671233,0.0,7.483108108108108,0.7051918735891648,0.2999021526418787,0.3017408123791102
ema,16,37,r2_ms_qnorm,0.4,0.2196209132671356,0.44500962000962,0.4674103674103673,0.4726027397260274,0.4487235766291749,0.1467031146454605,12.13013698630137,0.0,5.983108108108108,0.6996047430830039,0.237146529562982,0.2560148056755089
ema,16,37,r2_ms_qnorm,0.6,0.4310307502746582,0.4382395382395382,0.3437534687534687,0.3493150684931507,0.3190185093560379,0.1002319416832339,8.287671232876713,0.0,4.087837837837838,0.6966942148760331,0.1735966735966736,0.2134615384615384
ema,16,37,r2_ms_qnorm,0.8,0.7379157543182373,0.29745670995671,0.2508755133755133,0.2602739726027397,0.2503975692307513,0.0547548045062955,4.527397260273973,0.0821917808219178,2.233108108108108,0.7004538577912254,0.1030701754385964,0.1584158415841584
ema,16,37,r2_ms_qnorm,0.9,1.0045231580734253,0.2196789321789322,0.1631701631701631,0.1712328767123287,0.1622436043488675,0.0310636182902584,2.568493150684932,0.3013698630136986,1.266891891891892,0.68,0.0472103004291845,0.1042471042471042
ema,32,11,r2_mh_qraw,0.2,0.0638825893402099,0.4757635882635883,0.4622786935286935,0.4794520547945205,0.4535819029322731,0.1783465871438038,14.746575342465754,0.0,7.273648648648648,0.7134231305155597,0.3051191079574252,0.3109118086696562
ema,32,11,r2_mh_qraw,0.4,0.2356916666030883,0.3976911976911977,0.4373709623709623,0.4520547945205479,0.4139996674957475,0.1291418157720344,10.678082191780822,0.0,5.266891891891892,0.7254650416933932,0.2129909365558912,0.2401433691756272
ema,32,11,r2_mh_qraw,0.6,0.4716840386390686,0.3777837902837903,0.3340721778221778,0.3424657534246575,0.3433099121764034,0.0803512259774685,6.6438356164383565,0.0068493150684931,3.277027027027027,0.7175257731958763,0.1187845303867403,0.1685534591194968
ema,32,11,r2_mh_qraw,0.8,0.8585906028747559,0.2129148629148629,0.2920759795759796,0.3082191780821918,0.2724577763961486,0.0362823061630218,3.0,0.184931506849315,1.4797297297297298,0.7123287671232876,0.032258064516129,0.0510204081632653
ema,32,11,r2_mh_qraw,0.9,1.2056198120117188,0.1821067821067821,0.1727772227772227,0.184931506849315,0.1595422941256274,0.0168986083499005,1.3972602739726028,0.4657534246575342,0.6891891891891891,0.6911764705882353,0.017094017094017,0.0166666666666666
ema,32,11,r2_mh_qnorm,0.2,0.0638825893402099,0.4606180856180857,0.3813894438894439,0.3972602739726027,0.3667875931952741,0.1783465871438038,14.746575342465754,0.0,7.273648648648648,0.7134231305155597,0.3051191079574252,0.3109118086696562
ema,32,11,r2_mh_qnorm,0.4,0.2356916666030883,0.3838023088023088,0.4258720446220446,0.4383561643835616,0.3969121623371099,0.1291418157720344,10.678082191780822,0.0,5.266891891891892,0.7254650416933932,0.2129909365558912,0.2401433691756272
ema,32,11,r2_mh_qnorm,0.6,0.4716840386390686,0.3429653679653679,0.3086101398601398,0.3150684931506849,0.2890952411357642,0.0803512259774685,6.6438356164383565,0.0068493150684931,3.277027027027027,0.7175257731958763,0.1187845303867403,0.1685534591194968
ema,32,11,r2_mh_qnorm,0.8,0.8585906028747559,0.2079545454545454,0.2356948606948606,0.2465753424657534,0.2063553086151294,0.0362823061630218,3.0,0.184931506849315,1.4797297297297298,0.7123287671232876,0.032258064516129,0.0510204081632653
ema,32,11,r2_mh_qnorm,0.9,1.2056198120117188,0.170532708032708,0.186589799089799,0.1986301369863013,0.1849404819121314,0.0168986083499005,1.3972602739726028,0.4657534246575342,0.6891891891891891,0.6911764705882353,0.017094017094017,0.0166666666666666
ema,32,11,r2_ms_qraw,0.2,0.0638825893402099,0.4549302549302549,0.4493818681318681,0.4657534246575342,0.4343719495650389,0.1783465871438038,14.746575342465754,0.0,7.273648648648648,0.7134231305155597,0.3051191079574252,0.3109118086696562
ema,32,11,r2_ms_qraw,0.4,0.2356916666030883,0.3699134199134199,0.4304265179265179,0.4452054794520548,0.3996923784849482,0.1291418157720344,10.678082191780822,0.0,5.266891891891892,0.7254650416933932,0.2129909365558912,0.2401433691756272
ema,32,11,r2_ms_qraw,0.6,0.4716840386390686,0.3763949013949014,0.3523871961371961,0.363013698630137,0.352565023296296,0.0803512259774685,6.6438356164383565,0.0068493150684931,3.277027027027027,0.7175257731958763,0.1187845303867403,0.1685534591194968
ema,32,11,r2_ms_qraw,0.8,0.8585906028747559,0.2172438672438672,0.2991938616938617,0.3150684931506849,0.2820247970983265,0.0362823061630218,3.0,0.184931506849315,1.4797297297297298,0.7123287671232876,0.032258064516129,0.0510204081632653
ema,32,11,r2_ms_qraw,0.9,1.2056198120117188,0.1751623376623376,0.1811105561105561,0.1917808219178082,0.1677340485712045,0.0168986083499005,1.3972602739726028,0.4657534246575342,0.6891891891891891,0.6911764705882353,0.017094017094017,0.0166666666666666
ema,32,11,r2_ms_qnorm,0.2,0.0638825893402099,0.4513588263588264,0.3813894438894439,0.3972602739726027,0.3652865114310344,0.1783465871438038,14.746575342465754,0.0,7.273648648648648,0.7134231305155597,0.3051191079574252,0.3109118086696562
ema,32,11,r2_ms_qnorm,0.4,0.2356916666030883,0.3875060125060126,0.3918713231213231,0.4041095890410959,0.3630127727768897,0.1291418157720344,10.678082191780822,0.0,5.266891891891892,0.7254650416933932,0.2129909365558912,0.2401433691756272
ema,32,11,r2_ms_qnorm,0.6,0.4716840386390686,0.3353896103896103,0.3026577589077588,0.3082191780821918,0.2850742775742775,0.0803512259774685,6.6438356164383565,0.0068493150684931,3.277027027027027,0.7175257731958763,0.1187845303867403,0.1685534591194968
ema,32,11,r2_ms_qnorm,0.8,0.8585906028747559,0.2023989898989898,0.2404817404817405,0.2534246575342466,0.2067798102280861,0.0362823061630218,3.0,0.184931506849315,1.4797297297297298,0.7123287671232876,0.032258064516129,0.0510204081632653
ema,32,11,r2_ms_qnorm,0.9,1.2056198120117188,0.170532708032708,0.1820263070263069,0.1917808219178082,0.1736089798238136,0.0168986083499005,1.3972602739726028,0.4657534246575342,0.6891891891891891,0.6911764705882353,0.017094017094017,0.0166666666666666
ema,32,23,r2_mh_qraw,0.2,0.0515627153217792,0.5132696007696008,0.5266955266955267,0.541095890410959,0.5279285995152867,0.1915175612988734,15.835616438356164,0.0,7.81081081081081,0.7097750865051903,0.3302282254308337,0.3333333333333333
ema,32,23,r2_mh_qraw,0.4,0.1984155178070068,0.5146584896584897,0.4997384559884559,0.5205479452054794,0.4938370488908508,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.2728948985863552,0.2896919431279621
ema,32,23,r2_mh_qraw,0.6,0.3868492245674133,0.473623136123136,0.4740120990120989,0.4931506849315068,0.4718340164189158,0.1058648111332008,8.753424657534246,0.0068493150684931,4.317567567567568,0.7214397496087637,0.2019512195121951,0.2419064748201438
ema,32,23,r2_mh_qraw,0.8,0.6886149644851685,0.3622715247715247,0.3623119935619935,0.3835616438356164,0.3735673848457392,0.0557488402915838,4.609589041095891,0.0890410958904109,2.2736486486486487,0.7280832095096582,0.1089743589743589,0.1640625
ema,32,23,r2_mh_qraw,0.9,0.940313994884491,0.2754028379028379,0.2516643079143079,0.2602739726027397,0.2509120973076597,0.030649436713055,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.0686695278969957,0.112
ema,32,23,r2_mh_qnorm,0.2,0.0515627153217792,0.5364898989898989,0.4288100788100787,0.4315068493150685,0.4190929580694354,0.1915175612988734,15.835616438356164,0.0,7.81081081081081,0.7097750865051903,0.3302282254308337,0.3333333333333333
ema,32,23,r2_mh_qnorm,0.4,0.1984155178070068,0.5273929773929772,0.4469287656787656,0.4589041095890411,0.4420505078800735,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.2728948985863552,0.2896919431279621
ema,32,23,r2_mh_qnorm,0.6,0.3868492245674133,0.4374759499759499,0.4059364246864247,0.4315068493150685,0.3890505772570989,0.1058648111332008,8.753424657534246,0.0068493150684931,4.317567567567568,0.7214397496087637,0.2019512195121951,0.2419064748201438
ema,32,23,r2_mh_qnorm,0.8,0.6886149644851685,0.3768217893217893,0.3417193917193917,0.3561643835616438,0.3476485245061096,0.0557488402915838,4.609589041095891,0.0890410958904109,2.2736486486486487,0.7280832095096582,0.1089743589743589,0.1640625
ema,32,23,r2_mh_qnorm,0.9,0.940313994884491,0.2672017797017796,0.2761661949161949,0.2876712328767123,0.2801983189174012,0.030649436713055,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.0686695278969957,0.112
ema,32,23,r2_ms_qraw,0.2,0.0515627153217792,0.5383116883116883,0.5257416194916195,0.5342465753424658,0.5243424807726869,0.1915175612988734,15.835616438356164,0.0,7.81081081081081,0.7097750865051903,0.3302282254308337,0.3333333333333333
ema,32,23,r2_ms_qraw,0.4,0.1984155178070068,0.5216029341029341,0.5106893106893106,0.5273972602739726,0.5042997510076973,0.1520874751491053,12.575342465753424,0.0,6.202702702702703,0.7080610021786492,0.2728948985863552,0.2896919431279621
ema,32,23,r2_ms_qraw,0.6,0.3868492245674133,0.4785834535834536,0.4896214896214896,0.5068493150684932,0.4858740193650359,0.1058648111332008,8.753424657534246,0.0068493150684931,4.317567567567568,0.7214397496087637,0.2019512195121951,0.2419064748201438
ema,32,23,r2_ms_qraw,0.8,0.6886149644851685,0.3711038961038961,0.3423507048507048,0.3561643835616438,0.3597676288230199,0.0557488402915838,4.609589041095891,0.0890410958904109,2.2736486486486487,0.7280832095096582,0.1089743589743589,0.1640625
ema,32,23,r2_ms_qraw,0.9,0.940313994884491,0.2754028379028378,0.2457119269619269,0.2534246575342466,0.2468250806976792,0.030649436713055,2.5342465753424657,0.2671232876712329,1.25,0.7405405405405405,0.0686695278969957,0.112
ema,32,23,r2_ms_qnorm,0.2,0.0515627153217792,0.5107683982683983,0.528753885003885,0.5342465753424658,0.5293389460604373,0.1915175612988734,15.835616438356164,0.0,7.81081081081081,0.7097750865051903,0.3302282254308337,0.3333333333333333
