sample_id,user,action,stem,segment_index,source_segment_index,dataset_id,label,valid_length,package_relative_dir,package_index,split,label_idx
user_18/action_0/user_18_action_0/segment_000076,user_18,0,user_18_action_0,76,76,3,Q,459,user_18/action_0,18,train,16
user_18/action_0/user_18_action_0/segment_000077,user_18,0,user_18_action_0,77,77,3,X,351,user_18/action_0,18,train,23
user_18/action_0/user_18_action_0/segment_000078,user_18,0,user_18_action_0,78,78,3,M,388,user_18/action_0,18,train,12
user_18/action_0/user_18_action_0/segment_000079,user_18,0,user_18_action_0,79,79,3,U,245,user_18/action_0,18,train,20
user_18/action_0/user_18_action_0/segment_000080,user_18,0,user_18_action_0,80,80,3,N,311,user_18/action_0,18,train,13
user_18/action_0/user_18_action_0/segment_000081,user_18,0,user_18_action_0,81,81,3,P,347,user_18/action_0,18,train,15
user_18/action_0/user_18_action_0/segment_000082,user_18,0,user_18_action_0,82,82,3,R,387,user_18/action_0,18,train,17
user_18/action_0/user_18_action_0/segment_000083,user_18,0,user_18_action_0,83,83,3,A,366,user_18/action_0,18,train,0
user_18/action_0/user_18_action_0/segment_000084,user_18,0,user_18_action_0,84,84,3,C,254,user_18/action_0,18,train,2
user_18/action_0/user_18_action_0/segment_000085,user_18,0,user_18_action_0,85,85,3,S,299,user_18/action_0,18,train,18
user_18/action_0/user_18_action_0/segment_000086,user_18,0,user_18_action_0,86,86,3,F,398,user_18/action_0,18,train,5
user_18/action_0/user_18_action_0/segment_000087,user_18,0,user_18_action_0,87,87,3,G,376,user_18/action_0,18,train,6
user_18/action_0/user_18_action_0/segment_000088,user_18,0,user_18_action_0,88,88,3,B,422,user_18/action_0,18,train,1
user_18/action_0/user_18_action_0/segment_000089,user_18,0,user_18_action_0,89,89,3,L,265,user_18/action_0,18,train,11
user_18/action_0/user_18_action_0/segment_000090,user_18,0,user_18_action_0,90,90,3,K,381,user_18/action_0,18,train,10
user_18/action_0/user_18_action_0/segment_000091,user_18,0,user_18_action_0,91,91,3,H,450,user_18/action_0,18,train,7
user_18/action_0/user_18_action_0/segment_000092,user_18,0,user_18_action_0,92,92,3,V,269,user_18/action_0,18,train,21
user_18/action_0/user_18_action_0/segment_000093,user_18,0,user_18_action_0,93,93,3,T,294,user_18/action_0,18,train,19
user_19/action_0/user_19_action_0/segment_000000,user_19,0,user_19_action_0,0,0,0,l,166,user_19/action_0,19,train,37
user_19/action_0/user_19_action_0/segment_000001,user_19,0,user_19_action_0,1,1,0,t,345,user_19/action_0,19,train,45
user_19/action_0/user_19_action_0/segment_000002,user_19,0,user_19_action_0,2,2,0,f,282,user_19/action_0,19,train,31
user_19/action_0/user_19_action_0/segment_000003,user_19,0,user_19_action_0,3,3,0,j,271,user_19/action_0,19,train,35
user_19/action_0/user_19_action_0/segment_000004,user_19,0,user_19_action_0,4,4,0,b,275,user_19/action_0,19,train,27
user_19/action_0/user_19_action_0/segment_000005,user_19,0,user_19_action_0,5,5,0,x,286,user_19/action_0,19,train,49
user_19/action_0/user_19_action_0/segment_000006,user_19,0,user_19_action_0,6,6,0,e,261,user_19/action_0,19,train,30
user_19/action_0/user_19_action_0/segment_000007,user_19,0,user_19_action_0,7,7,0,u,268,user_19/action_0,19,train,46
user_19/action_0/user_19_action_0/segment_000008,user_19,0,user_19_action_0,8,8,0,n,249,user_19/action_0,19,train,39
user_19/action_0/user_19_action_0/segment_000009,user_19,0,user_19_action_0,9,9,0,m,267,user_19/action_0,19,train,38
user_19/action_0/user_19_action_0/segment_000010,user_19,0,user_19_action_0,10,10,0,g,269,user_19/action_0,19,train,32
user_19/action_0/user_19_action_0/segment_000011,user_19,0,user_19_action_0,11,11,0,z,213,user_19/action_0,19,train,51
user_19/action_0/user_19_action_0/segment_000012,user_19,0,user_19_action_0,12,12,0,y,223,user_19/action_0,19,train,50
user_19/action_0/user_19_action_0/segment_000013,user_19,0,user_19_action_0,13,13,0,r,204,user_19/action_0,19,train,43
user_19/action_0/user_19_action_0/segment_000014,user_19,0,user_19_action_0,14,15,0,i,241,user_19/action_0,19,train,34
user_19/action_0/user_19_action_0/segment_000015,user_19,0,user_19_action_0,15,16,0,d,299,user_19/action_0,19,train,29
user_19/action_0/user_19_action_0/segment_000016,user_19,0,user_19_action_0,16,17,0,h,263,user_19/action_0,19,train,33
user_19/action_0/user_19_action_0/segment_000017,user_19,0,user_19_action_0,17,18,0,w,259,user_19/action_0,19,train,48
user_19/action_0/user_19_action_0/segment_000018,user_19,0,user_19_action_0,18,19,0,q,274,user_19/action_0,19,train,42
user_19/action_0/user_19_action_0/segment_000019,user_19,0,user_19_action_0,19,20,0,a,256,user_19/action_0,19,train,26
user_19/action_0/user_19_action_0/segment_000020,user_19,0,user_19_action_0,20,21,0,p,301,user_19/action_0,19,train,41
user_19/action_0/user_19_action_0/segment_000021,user_19,0,user_19_action_0,21,22,0,k,240,user_19/action_0,19,train,36
user_19/action_0/user_19_action_0/segment_000022,user_19,0,user_19_action_0,22,23,0,v,176,user_19/action_0,19,train,47
user_19/action_0/user_19_action_0/segment_000023,user_19,0,user_19_action_0,23,24,1,S,264,user_19/action_0,19,train,18
user_19/action_0/user_19_action_0/segment_000024,user_19,0,user_19_action_0,24,25,1,L,220,user_19/action_0,19,train,11
user_19/action_0/user_19_action_0/segment_000025,user_19,0,user_19_action_0,25,26,1,T,268,user_19/action_0,19,train,19
user_19/action_0/user_19_action_0/segment_000026,user_19,0,user_19_action_0,26,27,1,F,304,user_19/action_0,19,train,5
user_19/action_0/user_19_action_0/segment_000027,user_19,0,user_19_action_0,27,28,1,J,212,user_19/action_0,19,train,9
user_19/action_0/user_19_action_0/segment_000028,user_19,0,user_19_action_0,28,29,1,B,425,user_19/action_0,19,train,1
user_19/action_0/user_19_action_0/segment_000029,user_19,0,user_19_action_0,29,30,1,X,276,user_19/action_0,19,train,23
user_19/action_0/user_19_action_0/segment_000030,user_19,0,user_19_action_0,30,31,1,E,402,user_19/action_0,19,train,4
user_19/action_0/user_19_action_0/segment_000031,user_19,0,user_19_action_0,31,32,1,U,247,user_19/action_0,19,train,20
user_19/action_0/user_19_action_0/segment_000032,user_19,0,user_19_action_0,32,33,1,N,293,user_19/action_0,19,train,13
user_19/action_0/user_19_action_0/segment_000033,user_19,0,user_19_action_0,33,34,1,M,353,user_19/action_0,19,train,12
user_19/action_0/user_19_action_0/segment_000034,user_19,0,user_19_action_0,34,35,1,G,363,user_19/action_0,19,train,6
user_19/action_0/user_19_action_0/segment_000035,user_19,0,user_19_action_0,35,36,1,Z,248,user_19/action_0,19,train,25
user_19/action_0/user_19_action_0/segment_000036,user_19,0,user_19_action_0,36,37,1,Y,309,user_19/action_0,19,train,24
user_19/action_0/user_19_action_0/segment_000037,user_19,0,user_19_action_0,37,38,1,R,349,user_19/action_0,19,train,17
user_19/action_0/user_19_action_0/segment_000038,user_19,0,user_19_action_0,38,39,1,C,230,user_19/action_0,19,train,2
user_19/action_0/user_19_action_0/segment_000039,user_19,0,user_19_action_0,39,40,1,O,273,user_19/action_0,19,train,14
user_19/action_0/user_19_action_0/segment_000040,user_19,0,user_19_action_0,40,41,1,I,383,user_19/action_0,19,train,8
user_19/action_0/user_19_action_0/segment_000041,user_19,0,user_19_action_0,41,42,1,D,317,user_19/action_0,19,train,3
user_19/action_0/user_19_action_0/segment_000042,user_19,0,user_19_action_0,42,43,1,H,366,user_19/action_0,19,train,7
user_19/action_0/user_19_action_0/segment_000043,user_19,0,user_19_action_0,43,44,1,W,337,user_19/action_0,19,train,22
user_19/action_0/user_19_action_0/segment_000044,user_19,0,user_19_action_0,44,45,1,Q,334,user_19/action_0,19,train,16
user_19/action_0/user_19_action_0/segment_000045,user_19,0,user_19_action_0,45,46,1,A,448,user_19/action_0,19,train,0
user_19/action_0/user_19_action_0/segment_000046,user_19,0,user_19_action_0,46,47,1,P,295,user_19/action_0,19,train,15
user_19/action_0/user_19_action_0/segment_000047,user_19,0,user_19_action_0,47,48,1,K,313,user_19/action_0,19,train,10
user_19/action_0/user_19_action_0/segment_000048,user_19,0,user_19_action_0,48,49,1,V,180,user_19/action_0,19,train,21
user_19/action_0/user_19_action_0/segment_000049,user_19,0,user_19_action_0,49,50,2,y,249,user_19/action_0,19,train,50
user_19/action_0/user_19_action_0/segment_000050,user_19,0,user_19_action_0,50,51,2,p,246,user_19/action_0,19,train,41
user_19/action_0/user_19_action_0/segment_000051,user_19,0,user_19_action_0,51,52,2,w,231,user_19/action_0,19,train,48
user_19/action_0/user_19_action_0/segment_000052,user_19,0,user_19_action_0,52,53,2,q,260,user_19/action_0,19,train,42
user_19/action_0/user_19_action_0/segment_000053,user_19,0,user_19_action_0,53,54,2,a,252,user_19/action_0,19,train,26
user_19/action_0/user_19_action_0/segment_000054,user_19,0,user_19_action_0,54,55,2,s,205,user_19/action_0,19,train,44
user_19/action_0/user_19_action_0/segment_000055,user_19,0,user_19_action_0,55,56,2,k,237,user_19/action_0,19,train,36
user_19/action_0/user_19_action_0/segment_000056,user_19,0,user_19_action_0,56,57,2,m,281,user_19/action_0,19,train,38
user_19/action_0/user_19_action_0/segment_000057,user_19,0,user_19_action_0,57,58,2,z,197,user_19/action_0,19,train,51
user_19/action_0/user_19_action_0/segment_000058,user_19,0,user_19_action_0,58,59,2,n,219,user_19/action_0,19,train,39
user_19/action_0/user_19_action_0/segment_000059,user_19,0,user_19_action_0,59,60,2,v,168,user_19/action_0,19,train,47
user_19/action_0/user_19_action_0/segment_000060,user_19,0,user_19_action_0,60,61,2,l,171,user_19/action_0,19,train,37
user_19/action_0/user_19_action_0/segment_000061,user_19,0,user_19_action_0,61,62,2,j,269,user_19/action_0,19,train,35
user_19/action_0/user_19_action_0/segment_000062,user_19,0,user_19_action_0,62,63,2,c,172,user_19/action_0,19,train,28
user_19/action_0/user_19_action_0/segment_000063,user_19,0,user_19_action_0,63,64,2,i,221,user_19/action_0,19,train,34
user_19/action_0/user_19_action_0/segment_000064,user_19,0,user_19_action_0,64,65,2,e,222,user_19/action_0,19,train,30
user_19/action_0/user_19_action_0/segment_000065,user_19,0,user_19_action_0,65,66,2,t,250,user_19/action_0,19,train,45
user_19/action_0/user_19_action_0/segment_000066,user_19,0,user_19_action_0,66,67,2,d,299,user_19/action_0,19,train,29
user_19/action_0/user_19_action_0/segment_000067,user_19,0,user_19_action_0,67,68,2,o,214,user_19/action_0,19,train,40
user_19/action_0/user_19_action_0/segment_000068,user_19,0,user_19_action_0,68,69,2,u,227,user_19/action_0,19,train,46
user_19/action_0/user_19_action_0/segment_000069,user_19,0,user_19_action_0,69,70,2,r,216,user_19/action_0,19,train,43
user_19/action_0/user_19_action_0/segment_000070,user_19,0,user_19_action_0,70,71,2,g,255,user_19/action_0,19,train,32
user_19/action_0/user_19_action_0/segment_000071,user_19,0,user_19_action_0,71,72,2,h,226,user_19/action_0,19,train,33
user_19/action_0/user_19_action_0/segment_000072,user_19,0,user_19_action_0,72,73,3,P,290,user_19/action_0,19,train,15
user_19/action_0/user_19_action_0/segment_000073,user_19,0,user_19_action_0,73,74,3,W,293,user_19/action_0,19,train,22
user_19/action_0/user_19_action_0/segment_000074,user_19,0,user_19_action_0,74,75,3,Q,314,user_19/action_0,19,train,16
user_19/action_0/user_19_action_0/segment_000075,user_19,0,user_19_action_0,75,76,3,A,286,user_19/action_0,19,train,0
user_19/action_0/user_19_action_0/segment_000076,user_19,0,user_19_action_0,76,77,3,S,223,user_19/action_0,19,train,18
user_19/action_0/user_19_action_0/segment_000077,user_19,0,user_19_action_0,77,78,3,K,298,user_19/action_0,19,train,10
user_19/action_0/user_19_action_0/segment_000078,user_19,0,user_19_action_0,78,79,3,F,278,user_19/action_0,19,train,5
user_19/action_0/user_19_action_0/segment_000079,user_19,0,user_19_action_0,79,80,3,M,359,user_19/action_0,19,train,12
user_19/action_0/user_19_action_0/segment_000080,user_19,0,user_19_action_0,80,81,3,Z,248,user_19/action_0,19,train,25
user_19/action_0/user_19_action_0/segment_000081,user_19,0,user_19_action_0,81,82,3,N,293,user_19/action_0,19,train,13
user_19/action_0/user_19_action_0/segment_000082,user_19,0,user_19_action_0,82,83,3,V,192,user_19/action_0,19,train,21
user_19/action_0/user_19_action_0/segment_000083,user_19,0,user_19_action_0,83,84,3,L,190,user_19/action_0,19,train,11
user_19/action_0/user_19_action_0/segment_000084,user_19,0,user_19_action_0,84,85,3,J,191,user_19/action_0,19,train,9
user_19/action_0/user_19_action_0/segment_000085,user_19,0,user_19_action_0,85,86,3,C,182,user_19/action_0,19,train,2
user_19/action_0/user_19_action_0/segment_000086,user_19,0,user_19_action_0,86,87,3,I,275,user_19/action_0,19,train,8
user_19/action_0/user_19_action_0/segment_000087,user_19,0,user_19_action_0,87,88,3,E,300,user_19/action_0,19,train,4
user_19/action_0/user_19_action_0/segment_000088,user_19,0,user_19_action_0,88,89,3,T,231,user_19/action_0,19,train,19
user_19/action_0/user_19_action_0/segment_000089,user_19,0,user_19_action_0,89,90,3,D,284,user_19/action_0,19,train,3
user_19/action_0/user_19_action_0/segment_000090,user_19,0,user_19_action_0,90,91,3,O,249,user_19/action_0,19,train,14
user_19/action_0/user_19_action_0/segment_000091,user_19,0,user_19_action_0,91,92,3,U,224,user_19/action_0,19,train,20
user_19/action_0/user_19_action_0/segment_000092,user_19,0,user_19_action_0,92,93,3,R,320,user_19/action_0,19,train,17
user_19/action_0/user_19_action_0/segment_000093,user_19,0,user_19_action_0,93,94,3,G,327,user_19/action_0,19,train,6
user_19/action_0/user_19_action_0/segment_000094,user_19,0,user_19_action_0,94,95,3,H,275,user_19/action_0,19,train,7
user_20/action_0/user_20_action_0/segment_000000,user_20,0,user_20_action_0,0,0,0,l,187,user_20/action_0,20,val,37
user_20/action_0/user_20_action_0/segment_000001,user_20,0,user_20_action_0,1,1,0,j,356,user_20/action_0,20,val,35
user_20/action_0/user_20_action_0/segment_000002,user_20,0,user_20_action_0,2,2,0,b,380,user_20/action_0,20,val,27
user_20/action_0/user_20_action_0/segment_000003,user_20,0,user_20_action_0,3,3,0,x,289,user_20/action_0,20,val,49
user_20/action_0/user_20_action_0/segment_000004,user_20,0,user_20_action_0,4,4,0,e,309,user_20/action_0,20,val,30
user_20/action_0/user_20_action_0/segment_000005,user_20,0,user_20_action_0,5,5,0,u,271,user_20/action_0,20,val,46
user_20/action_0/user_20_action_0/segment_000006,user_20,0,user_20_action_0,6,6,0,n,242,user_20/action_0,20,val,39
user_20/action_0/user_20_action_0/segment_000007,user_20,0,user_20_action_0,7,7,0,m,367,user_20/action_0,20,val,38
user_20/action_0/user_20_action_0/segment_000008,user_20,0,user_20_action_0,8,8,0,g,412,user_20/action_0,20,val,32
user_20/action_0/user_20_action_0/segment_000009,user_20,0,user_20_action_0,9,9,0,z,267,user_20/action_0,20,val,51
user_20/action_0/user_20_action_0/segment_000010,user_20,0,user_20_action_0,10,10,0,y,275,user_20/action_0,20,val,50
user_20/action_0/user_20_action_0/segment_000011,user_20,0,user_20_action_0,11,11,0,r,303,user_20/action_0,20,val,43
user_20/action_0/user_20_action_0/segment_000012,user_20,0,user_20_action_0,12,12,0,o,247,user_20/action_0,20,val,40
user_20/action_0/user_20_action_0/segment_000013,user_20,0,user_20_action_0,13,13,0,i,230,user_20/action_0,20,val,34
user_20/action_0/user_20_action_0/segment_000014,user_20,0,user_20_action_0,14,14,0,d,407,user_20/action_0,20,val,29
user_20/action_0/user_20_action_0/segment_000015,user_20,0,user_20_action_0,15,15,0,h,316,user_20/action_0,20,val,33
user_20/action_0/user_20_action_0/segment_000016,user_20,0,user_20_action_0,16,16,0,w,500,user_20/action_0,20,val,48
user_20/action_0/user_20_action_0/segment_000017,user_20,0,user_20_action_0,17,17,0,q,362,user_20/action_0,20,val,42
user_20/action_0/user_20_action_0/segment_000018,user_20,0,user_20_action_0,18,18,0,a,332,user_20/action_0,20,val,26
user_20/action_0/user_20_action_0/segment_000019,user_20,0,user_20_action_0,19,19,0,p,278,user_20/action_0,20,val,41
user_20/action_0/user_20_action_0/segment_000020,user_20,0,user_20_action_0,20,20,0,k,340,user_20/action_0,20,val,36
user_20/action_0/user_20_action_0/segment_000021,user_20,0,user_20_action_0,21,21,0,v,181,user_20/action_0,20,val,47
user_20/action_0/user_20_action_0/segment_000022,user_20,0,user_20_action_0,22,22,1,T,242,user_20/action_0,20,val,19
user_20/action_0/user_20_action_0/segment_000023,user_20,0,user_20_action_0,23,23,1,F,345,user_20/action_0,20,val,5
user_20/action_0/user_20_action_0/segment_000024,user_20,0,user_20_action_0,24,24,1,J,260,user_20/action_0,20,val,9
user_20/action_0/user_20_action_0/segment_000025,user_20,0,user_20_action_0,25,25,1,B,336,user_20/action_0,20,val,1
user_20/action_0/user_20_action_0/segment_000026,user_20,0,user_20_action_0,26,26,1,X,248,user_20/action_0,20,val,23
user_20/action_0/user_20_action_0/segment_000027,user_20,0,user_20_action_0,27,27,1,E,404,user_20/action_0,20,val,4
user_20/action_0/user_20_action_0/segment_000028,user_20,0,user_20_action_0,28,28,1,U,285,user_20/action_0,20,val,20
user_20/action_0/user_20_action_0/segment_000029,user_20,0,user_20_action_0,29,29,1,N,390,user_20/action_0,20,val,13
user_20/action_0/user_20_action_0/segment_000030,user_20,0,user_20_action_0,30,30,1,M,432,user_20/action_0,20,val,12
user_20/action_0/user_20_action_0/segment_000031,user_20,0,user_20_action_0,31,31,1,G,366,user_20/action_0,20,val,6
user_20/action_0/user_20_action_0/segment_000032,user_20,0,user_20_action_0,32,32,1,Z,312,user_20/action_0,20,val,25
user_20/action_0/user_20_action_0/segment_000033,user_20,0,user_20_action_0,33,33,1,Y,332,user_20/action_0,20,val,24
user_20/action_0/user_20_action_0/segment_000034,user_20,0,user_20_action_0,34,34,1,R,344,user_20/action_0,20,val,17
user_20/action_0/user_20_action_0/segment_000035,user_20,0,user_20_action_0,35,35,1,C,209,user_20/action_0,20,val,2
user_20/action_0/user_20_action_0/segment_000036,user_20,0,user_20_action_0,36,36,1,O,260,user_20/action_0,20,val,14
