condition,front_end,ff_width,rsnn_width,seed,parameter_count,recurrent_parameter_count,source,feature_dim,feature_type,phase_probe_C,phase_probe_test_accuracy,phase_probe_test_ba,phase_probe_test_macro_f1,phase_probe_train_accuracy,phase_probe_train_ba,phase_probe_train_macro_f1,phase_probe_val_accuracy,phase_probe_val_ba,phase_probe_val_macro_f1,progress_probe_alpha,progress_probe_test_mae,progress_probe_test_monotonic_violation_rate_mean,progress_probe_test_monotonic_violation_rate_sd,progress_probe_test_n_gestures,progress_probe_test_r2,progress_probe_test_sample_balanced_mae_mean,progress_probe_test_sample_balanced_mae_sd,progress_probe_test_spearman_mean,progress_probe_test_spearman_sd,progress_probe_train_mae,progress_probe_train_monotonic_violation_rate_mean,progress_probe_train_monotonic_violation_rate_sd,progress_probe_train_n_gestures,progress_probe_train_r2,progress_probe_train_sample_balanced_mae_mean,progress_probe_train_sample_balanced_mae_sd,progress_probe_train_spearman_mean,progress_probe_train_spearman_sd,progress_probe_val_mae,progress_probe_val_monotonic_violation_rate_mean,progress_probe_val_monotonic_violation_rate_sd,progress_probe_val_n_gestures,progress_probe_val_r2,progress_probe_val_sample_balanced_mae_mean,progress_probe_val_sample_balanced_mae_sd,progress_probe_val_spearman_mean,progress_probe_val_spearman_sd
ffsnn64_rsnn64,ff_snn,64,64,71,17099,4096,trained_exp5_3_2_3,64,spike,0.01,0.35462226640159045,0.349961230576595,0.3310913327138528,0.474952685614752,0.4718805599132344,0.4613139909508838,0.3483451847950136,0.344527007164915,0.3224566758715512,10.0,0.11760973185300827,0.33870463343748625,0.06430823491506575,146,0.7241758108139038,0.1265528692978702,0.06074757160038984,0.9149543040688434,0.0732996547879115,0.10311344265937805,0.35496557492905184,0.08521205691361872,581,0.7709239721298218,0.10238190803183131,0.053954434774988534,0.9154907891007976,0.1335565357198755,0.1208227351307869,0.3260426248203341,0.08535629473803376,126,0.6878675818443298,0.1264961284422685,0.06852841191427432,0.8863861857321865,0.18407757907897737
ffsnn64_rsnn64,ff_snn,64,64,71,17099,4096,trained_exp5_3_2_3,64,spike250,0.1,0.34385354539430085,0.3393595319829666,0.3215042370485311,0.48979181670490896,0.4868914599041643,0.47686145455825707,0.352910192257045,0.3487493088407312,0.32705765682617133,10.0,0.11315304040908813,0.12156149880638331,0.07369514899598674,146,0.7367644309997559,0.12454069234839041,0.06822812230262561,0.9670965233913573,0.046300161582490576,0.09730146825313568,0.14332027793965768,0.08146805426592796,581,0.7860497236251831,0.09835842596094498,0.06124513266270449,0.9514630249605703,0.1301811459182852,0.11620268225669861,0.12073107468221632,0.07852906166273259,126,0.6957588195800781,0.12490997643816093,0.07818254811958864,0.9362677697568249,0.15595508307829806
ffsnn64_rsnn64,ff_snn,64,64,71,17099,4096,trained_exp5_3_2_3,64,spike500,0.1,0.3292743538767396,0.3248500732995647,0.3069789179362271,0.47016262749761334,0.46730507337582133,0.45582780060622685,0.3414098849969274,0.33725336052614674,0.3145453713181811,10.0,0.11339002102613449,0.06074679267438286,0.058470959495853514,146,0.7329235672950745,0.1265424277429303,0.07267727674625409,0.9821842807665653,0.03559610392619126,0.09665831178426743,0.08209571719604786,0.06675017253965887,581,0.78806072473526,0.09918060338704907,0.06464802332644956,0.9651941507195771,0.11988056265503966,0.1159941628575325,0.06302089894633185,0.06219638133184392,126,0.6883705854415894,0.12677944711749517,0.0835035323801152,0.9535232876582332,0.1445378529605
ffsnn128_rsnn64,ff_snn,128,64,11,29387,4096,trained_exp5_3_2_3,64,membrane,0.01,0.34244532803180916,0.33832394139430044,0.3198678999763712,0.4385415445425159,0.4353232816585801,0.42136897326403366,0.3292072688964972,0.32487842314254517,0.30328982974707264,10.0,0.12265170365571976,0.28726658341361366,0.06709705002920946,146,0.7138317823410034,0.13088377478392157,0.052796326971414835,0.9345992850700867,0.053111837567775246,0.11878935247659683,0.312937628443565,0.08317527424712841,581,0.7093420028686523,0.1181303586188877,0.057747730279997175,0.9004154949540348,0.15614715484461478,0.12713012099266052,0.2808494824189795,0.0816663335661651,126,0.6628538370132446,0.13194153111960208,0.06678309795093902,0.8740459070346046,0.20477025193307877
ffsnn128_rsnn64,ff_snn,128,64,11,29387,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.34178263750828364,0.3376123400545129,0.319532960249833,0.4348233875424992,0.43163901268627747,0.41769923897807376,0.32868053726626284,0.3245560710050979,0.3036676286002492,0.01,0.12302380055189133,0.3269083979756282,0.06734386102838161,146,0.7143226861953735,0.13076654824185863,0.051591360934491716,0.9288817118237298,0.05281190252029483,0.12062674015760422,0.3532121857483353,0.0818556886569305,581,0.7038289308547974,0.11980584880622447,0.05647713121369714,0.8951273263407029,0.15063522571855564,0.1281728297472,0.3207891665597389,0.0883108813246768,126,0.6610814332962036,0.13244798891837634,0.06539128958661088,0.8637817929315372,0.20223816056864158
ffsnn128_rsnn64,ff_snn,128,64,11,29387,4096,trained_exp5_3_2_3,64,spike,0.1,0.3291086812458582,0.3246292994699893,0.30065489359614234,0.3904567303666237,0.38698483119174437,0.36727231935554905,0.3150733034852076,0.3108665810139363,0.28625713101852146,10.0,0.12133572995662689,0.33563991007355465,0.06474106914444368,146,0.7192399501800537,0.12915604344683967,0.0540910347613192,0.930571497649007,0.04799055483854576,0.12261657416820526,0.35733502539174833,0.08910145258868944,581,0.6939995288848877,0.12179899889584662,0.05595776543340153,0.892041586281254,0.1420283850180565,0.12827520072460175,0.32309200376006786,0.095529560219981,126,0.6593934297561646,0.13250181717532022,0.06511335202684256,0.8767153168937255,0.17242433782066308
ffsnn128_rsnn64,ff_snn,128,64,11,29387,4096,trained_exp5_3_2_3,64,spike250,0.01,0.3167660702451955,0.3123189677636639,0.290315300778002,0.402180648835145,0.3987616645848736,0.3815649638975886,0.31059608462821525,0.30602920153509794,0.28062647013528513,10.0,0.1217280775308609,0.13639704832527158,0.07280271550655995,146,0.71305912733078,0.1326236455663018,0.063423894096443,0.952248111313627,0.04884849492449023,0.1132408082485199,0.17270631485839968,0.08627785062572563,581,0.727187991142273,0.11410460757049964,0.062281234300600015,0.9266088101888291,0.1414316528028939,0.1235978975892067,0.1422797230674133,0.08317401732613189,126,0.6770059466362,0.1301869261595938,0.07147295099945408,0.9038560466148368,0.19558558278411886
ffsnn128_rsnn64,ff_snn,128,64,11,29387,4096,trained_exp5_3_2_3,64,spike500,0.01,0.29638833664678593,0.2919170119296638,0.2676676529028244,0.3963019411459293,0.39279326756160127,0.3746291324336228,0.30866473531735583,0.30412292593519946,0.27756440379834535,10.0,0.12156660109758377,0.06807179231826276,0.05411040827606675,146,0.7069944143295288,0.13459858063557376,0.06955386952569163,0.9691075286341281,0.04721901150251697,0.10965347290039062,0.10013865263102555,0.07519218913609992,581,0.7392544746398926,0.11181238998952298,0.0661509473337322,0.9422777157151405,0.16242691708246243,0.12232092767953873,0.0778233215860454,0.06553172643969983,126,0.6800055503845215,0.13123429705581022,0.07646435792033048,0.9153308276739562,0.22675969834050433
ffsnn128_rsnn64,ff_snn,128,64,23,29387,4096,trained_exp5_3_2_3,64,membrane,0.01,0.35627899271040425,0.35192224526368315,0.3347127462104081,0.4911986869211315,0.4879359275294205,0.47720587479332793,0.3522078834167325,0.3481879542009773,0.32993721509873897,10.0,0.11345943808555603,0.2659438437034972,0.07065024377073684,146,0.7482908964157104,0.12124474481870867,0.05477116815286607,0.9448423910486843,0.05278714201089358,0.1041131317615509,0.2906630865462002,0.08265293339320097,581,0.7683447003364563,0.1030941020934594,0.05390533288916205,0.9313639431520113,0.12349309055478982,0.12373601645231247,0.2673616819287512,0.08133524343790914,126,0.6806076765060425,0.12989664722293143,0.06533744321215978,0.9118088620211314,0.13114900905092636
ffsnn128_rsnn64,ff_snn,128,64,23,29387,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.36290589794565936,0.35852797939186815,0.34186608291029863,0.48607365970489225,0.4827932548911155,0.4719804312462597,0.35475375296286543,0.3507240954165392,0.33267827847141374,0.01,0.11417888104915619,0.32372539965585323,0.06506926604119544,146,0.7481223344802856,0.12141799554228783,0.05255249473509002,0.9373946338063035,0.04783370087785909,0.10599885135889053,0.34693983261443834,0.07861218097327313,581,0.7631196975708008,0.10474387165191046,0.05224441427011402,0.9249758835304498,0.10610330593579942,0.1258193403482437,0.3203536907772605,0.0803788576265154,126,0.6748224496841431,0.1317510599832213,0.06372259255808337,0.9060100035140266,0.1203235006522221
ffsnn128_rsnn64,ff_snn,128,64,23,29387,4096,trained_exp5_3_2_3,64,spike,0.01,0.3465871438038436,0.3421586225747267,0.32237381653721114,0.4403336292227042,0.4368952407135476,0.42254009317533703,0.35001316829075585,0.3459611687172553,0.3249860015508518,0.01,0.11633304506540298,0.33118150209061625,0.06349487133861584,146,0.7393993735313416,0.12416549121374137,0.054079566401241584,0.9258473796014435,0.057479702967497694,0.10660181939601898,0.34851159549271077,0.08073954806471825,581,0.7587761878967285,0.10506902515195733,0.05186901733586169,0.9169669935776089,0.12578239491162183,0.12635457515716553,0.31264277264772505,0.08442884807374486,126,0.6664050817489624,0.13224932991914332,0.06503753289917574,0.888264238965122,0.15397929419666634
ffsnn128_rsnn64,ff_snn,128,64,23,29387,4096,trained_exp5_3_2_3,64,spike250,0.1,0.3305168986083499,0.3258592118970885,0.3039725027937087,0.4443030130470464,0.4409458129581473,0.42747054955814806,0.34790624176981827,0.34379283073947486,0.32232523463465096,10.0,0.11483881622552872,0.11208114651381974,0.07548871172223101,146,0.7426988482475281,0.12529020251272477,0.06333539122563672,0.9675077945952129,0.04372177066819743,0.10032661259174347,0.1437025038598855,0.08709586965000324,581,0.7790294885635376,0.1004489648337003,0.05828454610301928,0.9475272869033503,0.13534988354705785,0.12079157680273056,0.13152442435935027,0.08738867046939079,126,0.6838588714599609,0.1290383523714448,0.0734102647343771,0.9334567886786233,0.14195137656704457
ffsnn128_rsnn64,ff_snn,128,64,23,29387,4096,trained_exp5_3_2_3,64,spike500,0.01,0.3167660702451955,0.3120827980615267,0.2882345985645798,0.430301304704641,0.42694883534045214,0.41194999053173487,0.3511544201562637,0.34725316725008676,0.3255204032874459,10.0,0.11769042164087296,0.05368367416387034,0.05681646440124532,146,0.7272549867630005,0.1298727752921516,0.06877624662705395,0.9808808033244085,0.03578793910674986,0.0991167351603508,0.08503883717846877,0.07115994905474059,581,0.7827704548835754,0.10063173414148685,0.06184558163490493,0.9652107812379899,0.10893291243711341,0.12003910541534424,0.06640256880689233,0.06886940928429124,126,0.681391716003418,0.1299908950865742,0.07895689017995575,0.9545696107441307,0.11836667531441522
ffsnn128_rsnn64,ff_snn,128,64,37,29387,4096,trained_exp5_3_2_3,64,membrane,10.0,0.3642312789927104,0.3602126950224663,0.3457630721609711,0.5472222687457082,0.5446727019902269,0.5385479450399167,0.3592309718198578,0.355293974109796,0.3397669384265788,0.01,0.11131200939416885,0.28340836464405494,0.06670630064240163,146,0.749538779258728,0.11998393304952204,0.0548997957605528,0.9422346918340915,0.044320009899659334,0.09317420423030853,0.30284918568292196,0.07848389011727462,581,0.8097968697547913,0.09326445076633853,0.050266536794477706,0.9429429957330668,0.09994116404546481,0.11975711584091187,0.28341351263590864,0.07382684374416681,126,0.6931828260421753,0.12471441581608757,0.060969700258566725,0.9259224087407256,0.09490345468573504
ffsnn128_rsnn64,ff_snn,128,64,37,29387,4096,trained_exp5_3_2_3,64,synaptic,1.0,0.36613651424784627,0.3622053475586553,0.34760934102591096,0.5384293298943172,0.5358422952637019,0.5290535965856742,0.3571240452989202,0.3531228027985853,0.3371663728802422,0.01,0.11302349716424942,0.3234774567517368,0.061500252285530015,146,0.743157684803009,0.12127590125860417,0.0535965928617756,0.9346964633324588,0.045469627904458555,0.0950765460729599,0.3434143820000839,0.07248543063756838,581,0.8042550683021545,0.09495784527591707,0.04931914795084154,0.938716197413383,0.09410252524752488,0.12072797119617462,0.324180332602885,0.07204146012697546,126,0.690639853477478,0.12548075725753155,0.05968655648319142,0.9182143835401195,0.09816888933340263
ffsnn128_rsnn64,ff_snn,128,64,37,29387,4096,trained_exp5_3_2_3,64,spike,0.01,0.35926110006626905,0.3552880158649703,0.3383117413670555,0.4818865459661346,0.47921823616529025,0.4697073063226978,0.3426389254674743,0.33895181173722705,0.3207222631356262,0.01,0.1170375794172287,0.34800273389116543,0.05448011805440262,146,0.7287127375602722,0.1253948015454289,0.05488750732741217,0.9205478963993802,0.04943852848953078,0.09793443232774734,0.3680767410354181,0.07333262506077576,581,0.7949578762054443,0.09749485634382743,0.04826166610602884,0.924320462691372,0.10134324513543432,0.1233496367931366,0.346863470532179,0.07912554418281033,126,0.68248450756073,0.12798074168700074,0.05878389800475507,0.8973957067022753,0.14061905322214402
ffsnn128_rsnn64,ff_snn,128,64,37,29387,4096,trained_exp5_3_2_3,64,spike250,1.0,0.33863485752153744,0.3344960871268966,0.3161704905816895,0.501364999078835,0.49854610797316834,0.48914571304729704,0.3410587305767711,0.3368481515998276,0.3171484289933144,10.0,0.11225469410419464,0.13367335124572882,0.0752408100533578,146,0.7457009553909302,0.12331389069353065,0.06404351168563242,0.9660954690745761,0.036265301702716746,0.08761365711688995,0.14682125895861634,0.08107059571846253,581,0.8266312479972839,0.08898663544857462,0.05462467582693932,0.9636195515531775,0.08704415815298323,0.11633207648992538,0.14257259931893249,0.07839879378965683,126,0.7079288363456726,0.12306830496896827,0.06761261152181972,0.940667376100756,0.12010654036709245
ffsnn128_rsnn64,ff_snn,128,64,37,29387,4096,trained_exp5_3_2_3,64,spike500,10.0,0.32844599072233266,0.3242622761869235,0.30291823938321133,0.4963907079571909,0.4936278041727139,0.48379176472559376,0.34694056711438853,0.3429772496975774,0.3214518487289201,10.0,0.11237674206495285,0.061295551561016216,0.056168330751110544,146,0.7408608198165894,0.1256484372082026,0.07162891507479538,0.9822260234465907,0.025255126455188962,0.0875379890203476,0.07770009574052085,0.06460403987987909,581,0.8281177878379822,0.09080661761152867,0.05845023743799769,0.9731974748935802,0.10128278449117145,0.11484794318675995,0.07653162785428039,0.07024684991111974,126,0.7093263864517212,0.12364136590252793,0.07496488871457925,0.9529346538869699,0.13513680526046873
ffsnn128_rsnn64,ff_snn,128,64,53,29387,4096,trained_exp5_3_2_3,64,membrane,10.0,0.36290589794565936,0.35873248190162277,0.3447347347154275,0.5739862997638467,0.5712092765655644,0.5654071309527626,0.3609867439206391,0.35684502097875537,0.33930426641317546,0.01,0.11651474982500076,0.28348722086170886,0.0670216513494729,146,0.7362661957740784,0.12477129335476927,0.054649041804100996,0.9224006202397561,0.06054886937096111,0.09563612937927246,0.3015540540751748,0.08136828959869125,581,0.8045616149902344,0.09537081247301397,0.048371572964084675,0.9301880367117892,0.11993102952076848,0.12393192201852798,0.2876681965981929,0.08184597488631376,126,0.6859954595565796,0.1285483283655984,0.05985496428577056,0.8882858788269221,0.14354197217809683
ffsnn128_rsnn64,ff_snn,128,64,53,29387,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.3667163684559311,0.3625128143519523,0.34864127860948907,0.5611067379034284,0.5582395690481834,0.5517965405972196,0.3660784830129049,0.36195851013157176,0.34456249799113037,0.01,0.11737208068370819,0.3256737564509158,0.06453748047584534,146,0.7341727018356323,0.12503752816621572,0.053226179668952496,0.9165981258168118,0.0635798758643853,0.0975370705127716,0.3414156843842393,0.08174244838447636,581,0.7995452284812927,0.0969903322189995,0.047183888061404146,0.9282465866491317,0.10887897036718844,0.1249191090464592,0.3265918340440526,0.07929950999683166,126,0.6828804016113281,0.12914094053918407,0.058764406481070265,0.887306677384725,0.12677095066879693
ffsnn128_rsnn64,ff_snn,128,64,53,29387,4096,trained_exp5_3_2_3,64,spike,10.0,0.3534625579854208,0.3490479023116888,0.3323306189325009,0.5049659168941665,0.5017825328695424,0.4928200314317765,0.3544903871477482,0.35036589289450265,0.3306759406423826,0.01,0.11527729034423828,0.3403974436723109,0.06368865054578776,146,0.7413042187690735,0.12295060666048363,0.051473346414899215,0.9199931371592287,0.06301728587297506,0.09399890899658203,0.35578400813181005,0.07913935416300659,581,0.8072664737701416,0.09331563763358917,0.04778455971097494,0.9327238801465464,0.11573493923900546,0.12111321091651917,0.3321612118811996,0.07721035948903181,126,0.693529486656189,0.1254368337492148,0.059728647346437756,0.8879782952150496,0.14807077158404483
ffsnn128_rsnn64,ff_snn,128,64,53,29387,4096,trained_exp5_3_2_3,64,spike250,10.0,0.3399602385685885,0.335830956943565,0.3181514282659522,0.5165390992680925,0.5135502670132597,0.5050593358800284,0.3494864366605215,0.34519629554142844,0.3244983618961276,10.0,0.1121668592095375,0.12212576953298386,0.06774429613589883,146,0.7476401925086975,0.12261212665638695,0.06260930916895091,0.9613220470029615,0.053050000317441684,0.08891778439283371,0.13019563899929124,0.0805215569096045,581,0.8215245008468628,0.09031265344400209,0.054865949132774,0.959251856126009,0.11378742661036678,0.11657416075468063,0.13573900909090508,0.08788485633708261,126,0.7114875316619873,0.12340564218660195,0.06800457562462792,0.9226948427307365,0.16071396880215588
ffsnn128_rsnn64,ff_snn,128,64,53,29387,4096,trained_exp5_3_2_3,64,spike500,10.0,0.32844599072233266,0.3244394290168315,0.30508029511226675,0.5039610095968647,0.5011206765105437,0.49246695284359376,0.3536125010973576,0.349394729832878,0.3282869269165442,10.0,0.11308256536722183,0.062210607775658795,0.05959427467303248,146,0.7408585548400879,0.1256322487168116,0.0691507758688044,0.9775785606231993,0.03868905438166043,0.09019961953163147,0.07067184755427473,0.0616149582814802,581,0.8180699348449707,0.09351857619844185,0.059442197302853855,0.970368838801079,0.10799004942705547,0.1159287840127945,0.07606226340270478,0.07422773378330857,126,0.7119942903518677,0.12500369578363404,0.07448493790233957,0.9490351009511172,0.13438962763101053
ffsnn128_rsnn64,ff_snn,128,64,71,29387,4096,trained_exp5_3_2_3,64,membrane,1.0,0.36771040424121937,0.3629592560926101,0.344106818866144,0.4895405898805835,0.4865408357957435,0.4769744859293861,0.3375471863752085,0.3335487575512452,0.31282357505088176,0.01,0.11369159817695618,0.27236282043031046,0.07302847959507631,146,0.7480902075767517,0.12076323851943016,0.05299810655983496,0.9265230719236143,0.07802036067438951,0.10960488021373749,0.29325889707924696,0.08503436959349663,581,0.7429325580596924,0.10887038091553468,0.05710557915832971,0.9133325028937203,0.15765485705052318,0.12861405313014984,0.27240822605266657,0.0831248177456485,126,0.6593135595321655,0.13428359324969943,0.06801147710917703,0.868393872026486,0.18871196149318015
ffsnn128_rsnn64,ff_snn,128,64,71,29387,4096,trained_exp5_3_2_3,64,synaptic,0.01,0.3652253147779987,0.36047345642276707,0.341074582580451,0.47985998291657594,0.47675710770904106,0.4669023184753868,0.3387762268457554,0.33482995127312765,0.31405257075160675,0.01,0.1159038171172142,0.3144452128072546,0.06381075790932504,146,0.7426369190216064,0.12233207405429997,0.05145726141912412,0.9152022314215018,0.0845197832655063,0.11167971789836884,0.3343760966597923,0.08488957144079491,581,0.737562894821167,0.11073263726243669,0.05557603804514579,0.9070300686311331,0.15238197768774986,0.12988591194152832,0.3074589643798026,0.08450082731714086,126,0.6556406021118164,0.13525659265735793,0.06660044932689836,0.8631776008553256,0.18046932464253257
ffsnn128_rsnn64,ff_snn,128,64,71,29387,4096,trained_exp5_3_2_3,64,spike,0.01,0.3451789264413519,0.33994216084753054,0.3139173279856148,0.423132965983888,0.41957960335925115,0.4042753618376567,0.32780265121587215,0.32362147357384735,0.2985057259855902,10.0,0.11788485199213028,0.3317711976994576,0.05980215729571164,146,0.7317273616790771,0.12483114784915153,0.05249191851705596,0.9137431837966139,0.07023007846480925,0.11215575039386749,0.3485540058391245,0.08623325879187507,581,0.7331757545471191,0.1110607300870595,0.05538688727177175,0.9032221318722228,0.15474570665778456,0.1293542981147766,0.3114546081410701,0.09104029759056702,126,0.6522548198699951,0.13461830963691077,0.0671672827150212,0.8575208377588676,0.2072454094313665
ffsnn128_rsnn64,ff_snn,128,64,71,29387,4096,trained_exp5_3_2_3,64,spike250,0.1,0.3311795891318754,0.32562097566006576,0.2987422440686286,0.44386755321821564,0.4407008592701585,0.4283145321386148,0.3300851549468879,0.3256563246184557,0.2993791064071664,10.0,0.11161501705646515,0.12787407772845438,0.07863416500295188,146,0.752772331237793,0.12122769276164982,0.06123275686263564,0.9619920234161317,0.05607570196977208,0.10495001077651978,0.15058155413351118,0.08682319531291559,581,0.7577989101409912,0.10556143410055034,0.06155973338742586,0.940268886232248,0.14078808159904851,0.12365106493234634,0.14134840262411355,0.08240348036528292,126,0.6694547533988953,0.13144352269314585,0.07584764333036666,0.903799509200651,0.19013168238690348
ffsnn128_rsnn64,ff_snn,128,64,71,29387,4096,trained_exp5_3_2_3,64,spike500,10.0,0.32248177601060307,0.3171769880874339,0.2922093064296666,0.43514160818664477,0.4319553559393115,0.41843732436125725,0.3292950575015363,0.32503543437758947,0.297666400564379,10.0,0.11096816509962082,0.07227739896688815,0.06168002611338131,146,0.7523905038833618,0.12244266603295118,0.06642817345193729,0.9781859547117359,0.0392034226051344,0.1034780889749527,0.09165599086705763,0.07031106378133616,581,0.7628775835037231,0.10570820601474296,0.0649230962159471,0.9530671581196595,0.15533230131709352,0.12228624522686005,0.08732476468267575,0.07409250600022674,126,0.6724275350570679,0.13195051270581426,0.08011813969348805,0.918461024786171,0.21483287304281187
