variant,l1_init,topology,fusion,architecture_case,layer,state,support,aggregation,count,mean,std
original,pretrained_frozen,ff,on,C,rsnn,communication,valid,fixed250_count,3,0.6271979314258727,0.019973695796686414
original,pretrained_frozen,ff,on,C,rsnn,communication,window,whole_mean,3,0.5024113209774975,0.011340166549179858
original,pretrained_frozen,ff,on,C,rsnn,communication,window,fixed250_ordered_mean,3,0.6426945263342322,0.036045893503883375
original,pretrained_frozen,ff,on,C,rsnn,communication,window,whole_count,3,0.5024113209774975,0.011340166549179858
original,pretrained_frozen,ff,on,C,rsnn,communication,window,fixed250_count,3,0.6426945263342322,0.036045893503883375
original,pretrained_frozen,ff,on,C,readout,pre_reset,valid,whole_mean,3,0.4654316067919009,0.048899147502320724
original,pretrained_frozen,ff,on,C,readout,pre_reset,valid,fixed250_ordered_mean,3,0.5499701007053949,0.016410902784154965
original,pretrained_frozen,ff,on,C,readout,pre_reset,window,whole_mean,3,0.47256068414156643,0.03132074285791122
original,pretrained_frozen,ff,on,C,readout,pre_reset,window,fixed250_ordered_mean,3,0.5645471494736201,0.018770615217225818
original,pretrained_frozen,ff,on,C,readout,communication,valid,whole_mean,3,0.5089808339808339,0.04217031093691233
original,pretrained_frozen,ff,on,C,readout,communication,valid,fixed250_ordered_mean,3,0.5943228952420129,0.016758767556804943
original,pretrained_frozen,ff,on,C,readout,communication,valid,whole_count,3,0.5152219308469308,0.05276823204240438
original,pretrained_frozen,ff,on,C,readout,communication,valid,fixed250_count,3,0.5684780497280498,0.05821779370461162
original,pretrained_frozen,ff,on,C,readout,communication,window,whole_mean,3,0.5238011715952892,0.045223424665358655
original,pretrained_frozen,ff,on,C,readout,communication,window,fixed250_ordered_mean,3,0.5996082144979203,0.05420389323909428
original,pretrained_frozen,ff,on,C,readout,communication,window,whole_count,3,0.5238011715952892,0.045223424665358655
original,pretrained_frozen,ff,on,C,readout,communication,window,fixed250_count,3,0.5996082144979203,0.05420389323909428
postencode_mask,pretrained_frozen,ff,on,C,l1,pre_reset,valid,whole_mean,3,0.5038299187196246,0.02633119232343351
postencode_mask,pretrained_frozen,ff,on,C,l1,pre_reset,valid,fixed250_ordered_mean,3,0.7422179468135351,0.008271472993763037
postencode_mask,pretrained_frozen,ff,on,C,l1,pre_reset,window,whole_mean,3,0.5299443815987933,0.006766007552549919
postencode_mask,pretrained_frozen,ff,on,C,l1,pre_reset,window,fixed250_ordered_mean,3,0.7319137833843715,0.007624766454642008
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,valid,whole_mean,3,0.5083940841293783,0.043631670729249734
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,valid,fixed250_ordered_mean,3,0.6615578865578866,0.044853581708060634
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,valid,whole_count,3,0.5355825887075887,0.0665590064092506
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,valid,fixed250_count,3,0.6794674211953623,0.05446034222379544
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,window,whole_mean,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,window,fixed250_ordered_mean,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,window,whole_count,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,ff,on,C,l1,communication,window,fixed250_count,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,ff,on,C,rsnn,pre_reset,valid,whole_mean,3,0.5269674021512256,0.04187467481188588
postencode_mask,pretrained_frozen,ff,on,C,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.6427735118911589,0.009850927555702098
postencode_mask,pretrained_frozen,ff,on,C,rsnn,pre_reset,window,whole_mean,3,0.5222607865990219,0.020384855881554528
postencode_mask,pretrained_frozen,ff,on,C,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.6495184213934214,0.007178485804046933
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,valid,whole_mean,3,0.5232838852324146,0.017649711954420957
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,valid,fixed250_ordered_mean,3,0.6540858243064126,0.01878712042488593
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,valid,whole_count,3,0.5567795698310404,0.03147751694961662
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,valid,fixed250_count,3,0.6523360014168839,0.019187288526652167
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,window,whole_mean,3,0.5489877565245213,0.018632330004985334
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,window,fixed250_ordered_mean,3,0.6670235537882596,0.013481848167992557
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,window,whole_count,3,0.5489877565245213,0.018632330004985334
postencode_mask,pretrained_frozen,ff,on,C,rsnn,communication,window,fixed250_count,3,0.6670235537882596,0.013481848167992557
postencode_mask,pretrained_frozen,ff,on,C,readout,pre_reset,valid,whole_mean,3,0.521375281853223,0.016959966594773872
postencode_mask,pretrained_frozen,ff,on,C,readout,pre_reset,valid,fixed250_ordered_mean,3,0.58739778059631,0.04275463390236586
postencode_mask,pretrained_frozen,ff,on,C,readout,pre_reset,window,whole_mean,3,0.5076640271493212,0.03317448138305285
postencode_mask,pretrained_frozen,ff,on,C,readout,pre_reset,window,fixed250_ordered_mean,3,0.5806922448466566,0.0358899850729693
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,valid,whole_mean,3,0.5332469205630971,0.012493408006889778
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,valid,fixed250_ordered_mean,3,0.5758875043801515,0.03512440134274692
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,valid,whole_count,3,0.5629057829425478,0.02472572290086259
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,valid,fixed250_count,3,0.6232170879229703,0.029962240748431193
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,window,whole_mean,3,0.5502643802276155,0.029028215161075677
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,window,fixed250_ordered_mean,3,0.6355845883419412,0.013550019797488204
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,window,whole_count,3,0.5502643802276155,0.029028215161075677
postencode_mask,pretrained_frozen,ff,on,C,readout,communication,window,fixed250_count,3,0.6355845883419412,0.013550019797488204
original,pretrained_frozen,diagonal,off,B,l1,pre_reset,valid,whole_mean,3,0.5162357930740283,0.016769347911184434
original,pretrained_frozen,diagonal,off,B,l1,pre_reset,valid,fixed250_ordered_mean,3,0.6793955295793531,0.021329178726454234
original,pretrained_frozen,diagonal,off,B,l1,pre_reset,window,whole_mean,3,0.5568390351478587,0.03666481855242969
original,pretrained_frozen,diagonal,off,B,l1,pre_reset,window,fixed250_ordered_mean,3,0.680366780550604,0.012251153408430866
original,pretrained_frozen,diagonal,off,B,l1,communication,valid,whole_mean,3,0.42057223821929707,0.03108026743264406
original,pretrained_frozen,diagonal,off,B,l1,communication,valid,fixed250_ordered_mean,3,0.6025042087542088,0.023340602949834897
original,pretrained_frozen,diagonal,off,B,l1,communication,valid,whole_count,3,0.4766412713103889,0.016232047248011753
original,pretrained_frozen,diagonal,off,B,l1,communication,valid,fixed250_count,3,0.638188207489678,0.028817801455853057
original,pretrained_frozen,diagonal,off,B,l1,communication,window,whole_mean,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,diagonal,off,B,l1,communication,window,fixed250_ordered_mean,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,diagonal,off,B,l1,communication,window,whole_count,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,diagonal,off,B,l1,communication,window,fixed250_count,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,valid,whole_mean,3,0.4338818044700397,0.03609955768708186
original,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.5807394266953091,0.020618950439430805
original,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,window,whole_mean,3,0.46696132707162114,0.022316435580794516
original,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.5623982566997273,0.05372476972980744
original,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,whole_mean,3,0.4492117631823514,0.027780027784377995
original,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,fixed250_ordered_mean,3,0.5803843487667018,0.041771286748264164
original,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,whole_count,3,0.49420558335999515,0.018250613175348887
original,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,fixed250_count,3,0.6053002689032101,0.0466660840839877
original,pretrained_frozen,diagonal,off,B,rsnn,communication,window,whole_mean,3,0.49458041958041954,0.026193453702488715
original,pretrained_frozen,diagonal,off,B,rsnn,communication,window,fixed250_ordered_mean,3,0.5453299015799017,0.04379926179260711
original,pretrained_frozen,diagonal,off,B,rsnn,communication,window,whole_count,3,0.49458041958041954,0.026193453702488715
original,pretrained_frozen,diagonal,off,B,rsnn,communication,window,fixed250_count,3,0.5453299015799017,0.04379926179260711
original,pretrained_frozen,diagonal,off,B,readout,pre_reset,valid,whole_mean,3,0.4338818044700397,0.03609955768708186
original,pretrained_frozen,diagonal,off,B,readout,pre_reset,valid,fixed250_ordered_mean,3,0.5807394266953091,0.020618950439430805
original,pretrained_frozen,diagonal,off,B,readout,pre_reset,window,whole_mean,3,0.46696132707162114,0.022316435580794516
original,pretrained_frozen,diagonal,off,B,readout,pre_reset,window,fixed250_ordered_mean,3,0.5623982566997273,0.05372476972980744
original,pretrained_frozen,diagonal,off,B,readout,communication,valid,whole_mean,3,0.4492117631823514,0.027780027784377995
original,pretrained_frozen,diagonal,off,B,readout,communication,valid,fixed250_ordered_mean,3,0.5803843487667018,0.041771286748264164
original,pretrained_frozen,diagonal,off,B,readout,communication,valid,whole_count,3,0.49420558335999515,0.018250613175348887
original,pretrained_frozen,diagonal,off,B,readout,communication,valid,fixed250_count,3,0.6053002689032101,0.0466660840839877
original,pretrained_frozen,diagonal,off,B,readout,communication,window,whole_mean,3,0.49458041958041954,0.026193453702488715
original,pretrained_frozen,diagonal,off,B,readout,communication,window,fixed250_ordered_mean,3,0.5453299015799017,0.04379926179260711
original,pretrained_frozen,diagonal,off,B,readout,communication,window,whole_count,3,0.49458041958041954,0.026193453702488715
original,pretrained_frozen,diagonal,off,B,readout,communication,window,fixed250_count,3,0.5453299015799017,0.04379926179260711
postencode_mask,pretrained_frozen,diagonal,off,B,l1,pre_reset,valid,whole_mean,3,0.5038299187196246,0.02633119232343351
postencode_mask,pretrained_frozen,diagonal,off,B,l1,pre_reset,valid,fixed250_ordered_mean,3,0.7422179468135351,0.008271472993763037
postencode_mask,pretrained_frozen,diagonal,off,B,l1,pre_reset,window,whole_mean,3,0.5299443815987933,0.006766007552549919
postencode_mask,pretrained_frozen,diagonal,off,B,l1,pre_reset,window,fixed250_ordered_mean,3,0.7319137833843715,0.007624766454642008
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,valid,whole_mean,3,0.5083940841293783,0.043631670729249734
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,valid,fixed250_ordered_mean,3,0.6615578865578866,0.044853581708060634
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,valid,whole_count,3,0.5355825887075887,0.0665590064092506
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,valid,fixed250_count,3,0.6794674211953623,0.05446034222379544
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,window,whole_mean,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,window,fixed250_ordered_mean,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,window,whole_count,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,diagonal,off,B,l1,communication,window,fixed250_count,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,valid,whole_mean,3,0.5205213903743315,0.030596018236538375
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.6304708091472797,0.008465300878348792
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,window,whole_mean,3,0.5211347544068132,0.005685809643632349
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.5976937550466962,0.022468252619204255
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,whole_mean,3,0.5021268967960144,0.03316733948620934
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,fixed250_ordered_mean,3,0.5893728004022122,0.05109513657813424
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,whole_count,3,0.5436092162195103,0.02775246883811674
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,valid,fixed250_count,3,0.6034586056644881,0.03246850022880235
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,window,whole_mean,3,0.5358263060468943,0.03892054245866817
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,window,fixed250_ordered_mean,3,0.5864809482456541,0.023125817303028057
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,window,whole_count,3,0.5358263060468943,0.03892054245866817
postencode_mask,pretrained_frozen,diagonal,off,B,rsnn,communication,window,fixed250_count,3,0.5864809482456541,0.023125817303028057
postencode_mask,pretrained_frozen,diagonal,off,B,readout,pre_reset,valid,whole_mean,3,0.5205213903743315,0.030596018236538375
postencode_mask,pretrained_frozen,diagonal,off,B,readout,pre_reset,valid,fixed250_ordered_mean,3,0.6304708091472797,0.008465300878348792
postencode_mask,pretrained_frozen,diagonal,off,B,readout,pre_reset,window,whole_mean,3,0.5211347544068132,0.005685809643632349
postencode_mask,pretrained_frozen,diagonal,off,B,readout,pre_reset,window,fixed250_ordered_mean,3,0.5976937550466962,0.022468252619204255
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,valid,whole_mean,3,0.5021268967960144,0.03316733948620934
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,valid,fixed250_ordered_mean,3,0.5893728004022122,0.05109513657813424
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,valid,whole_count,3,0.5436092162195103,0.02775246883811674
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,valid,fixed250_count,3,0.6034586056644881,0.03246850022880235
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,window,whole_mean,3,0.5358263060468943,0.03892054245866817
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,window,fixed250_ordered_mean,3,0.5864809482456541,0.023125817303028057
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,window,whole_count,3,0.5358263060468943,0.03892054245866817
postencode_mask,pretrained_frozen,diagonal,off,B,readout,communication,window,fixed250_count,3,0.5864809482456541,0.023125817303028057
original,pretrained_frozen,diagonal,on,D,l1,pre_reset,valid,whole_mean,3,0.5190135708518061,0.013879907284409618
original,pretrained_frozen,diagonal,on,D,l1,pre_reset,valid,fixed250_ordered_mean,3,0.6793955295793531,0.021329178726454234
original,pretrained_frozen,diagonal,on,D,l1,pre_reset,window,whole_mean,3,0.5737433726404314,0.02907250018952189
original,pretrained_frozen,diagonal,on,D,l1,pre_reset,window,fixed250_ordered_mean,3,0.680366780550604,0.012251153408430866
original,pretrained_frozen,diagonal,on,D,l1,communication,valid,whole_mean,3,0.42057223821929707,0.03108026743264406
original,pretrained_frozen,diagonal,on,D,l1,communication,valid,fixed250_ordered_mean,3,0.6025042087542088,0.023340602949834897
original,pretrained_frozen,diagonal,on,D,l1,communication,valid,whole_count,3,0.4766412713103889,0.016232047248011753
original,pretrained_frozen,diagonal,on,D,l1,communication,valid,fixed250_count,3,0.638188207489678,0.028817801455853057
original,pretrained_frozen,diagonal,on,D,l1,communication,window,whole_mean,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,diagonal,on,D,l1,communication,window,fixed250_ordered_mean,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,diagonal,on,D,l1,communication,window,whole_count,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,diagonal,on,D,l1,communication,window,fixed250_count,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,valid,whole_mean,3,0.44312682823712235,0.019098467378031156
original,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.6206533662416015,0.03355293227755033
original,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,window,whole_mean,3,0.4686730616877676,0.0004522895536863691
original,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.6185946950652833,0.026756871672219514
original,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,whole_mean,3,0.4671291535262123,0.015090885882764922
original,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,fixed250_ordered_mean,3,0.6087567797126621,0.020321604918070526
original,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,whole_count,3,0.48591728940993645,0.012364757778608872
original,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,fixed250_count,3,0.6358670604994136,0.010619362425410192
original,pretrained_frozen,diagonal,on,D,rsnn,communication,window,whole_mean,3,0.5076564571049865,0.02071107442607028
original,pretrained_frozen,diagonal,on,D,rsnn,communication,window,fixed250_ordered_mean,3,0.6165641616009263,0.02339401344164731
original,pretrained_frozen,diagonal,on,D,rsnn,communication,window,whole_count,3,0.5076564571049865,0.02071107442607028
original,pretrained_frozen,diagonal,on,D,rsnn,communication,window,fixed250_count,3,0.6165641616009263,0.02339401344164731
original,pretrained_frozen,diagonal,on,D,readout,pre_reset,valid,whole_mean,3,0.428340103523927,0.03217413297880807
original,pretrained_frozen,diagonal,on,D,readout,pre_reset,valid,fixed250_ordered_mean,3,0.521845957691546,0.036813030398017824
original,pretrained_frozen,diagonal,on,D,readout,pre_reset,window,whole_mean,3,0.43900501051236346,0.03863254279064402
original,pretrained_frozen,diagonal,on,D,readout,pre_reset,window,fixed250_ordered_mean,3,0.5289064761491232,0.016745343143162693
original,pretrained_frozen,diagonal,on,D,readout,communication,valid,whole_mean,3,0.4316107911696147,0.027131748028847217
original,pretrained_frozen,diagonal,on,D,readout,communication,valid,fixed250_ordered_mean,3,0.5501844424638542,0.03182518696703036
original,pretrained_frozen,diagonal,on,D,readout,communication,valid,whole_count,3,0.4772638717491659,0.04094758575381754
original,pretrained_frozen,diagonal,on,D,readout,communication,valid,fixed250_count,3,0.5452348237274708,0.026357761911266885
original,pretrained_frozen,diagonal,on,D,readout,communication,window,whole_mean,3,0.4047118050794521,0.019840886646544105
original,pretrained_frozen,diagonal,on,D,readout,communication,window,fixed250_ordered_mean,3,0.5076235583588525,0.01935997500396782
original,pretrained_frozen,diagonal,on,D,readout,communication,window,whole_count,3,0.4047118050794521,0.019840886646544105
original,pretrained_frozen,diagonal,on,D,readout,communication,window,fixed250_count,3,0.5076235583588525,0.01935997500396782
postencode_mask,pretrained_frozen,diagonal,on,D,l1,pre_reset,valid,whole_mean,3,0.5038299187196246,0.02633119232343351
postencode_mask,pretrained_frozen,diagonal,on,D,l1,pre_reset,valid,fixed250_ordered_mean,3,0.7422179468135351,0.008271472993763037
postencode_mask,pretrained_frozen,diagonal,on,D,l1,pre_reset,window,whole_mean,3,0.5299443815987933,0.006766007552549919
postencode_mask,pretrained_frozen,diagonal,on,D,l1,pre_reset,window,fixed250_ordered_mean,3,0.7319137833843715,0.007624766454642008
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,valid,whole_mean,3,0.5083940841293783,0.043631670729249734
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,valid,fixed250_ordered_mean,3,0.6615578865578866,0.044853581708060634
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,valid,whole_count,3,0.5355825887075887,0.0665590064092506
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,valid,fixed250_count,3,0.6794674211953623,0.05446034222379544
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,window,whole_mean,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,window,fixed250_ordered_mean,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,window,whole_count,3,0.5258692696192696,0.06583404283377808
postencode_mask,pretrained_frozen,diagonal,on,D,l1,communication,window,fixed250_count,3,0.6702944794856559,0.05805654533979248
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,valid,whole_mean,3,0.5328451368892545,0.027893258924817452
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.6491430138488962,0.008415293836382782
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,window,whole_mean,3,0.5228838631412162,0.010411378196084054
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.655402345475875,0.025596893139771724
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,whole_mean,3,0.5317329593064887,0.017251641452132805
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,fixed250_ordered_mean,3,0.6425443157060804,0.0155813136439763
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,whole_count,3,0.5591617532794003,0.010130093983788944
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,valid,fixed250_count,3,0.6539276627511922,0.035491671481735834
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,window,whole_mean,3,0.568020990447461,0.016724880521291507
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,window,fixed250_ordered_mean,3,0.656611790986791,0.02432188319779718
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,window,whole_count,3,0.568020990447461,0.016724880521291507
postencode_mask,pretrained_frozen,diagonal,on,D,rsnn,communication,window,fixed250_count,3,0.656611790986791,0.02432188319779718
postencode_mask,pretrained_frozen,diagonal,on,D,readout,pre_reset,valid,whole_mean,3,0.5392649153678565,0.03154010844869818
postencode_mask,pretrained_frozen,diagonal,on,D,readout,pre_reset,valid,fixed250_ordered_mean,3,0.5964789771775066,0.025203157308310492
postencode_mask,pretrained_frozen,diagonal,on,D,readout,pre_reset,window,whole_mean,3,0.48867907011289374,0.04343987967659116
postencode_mask,pretrained_frozen,diagonal,on,D,readout,pre_reset,window,fixed250_ordered_mean,3,0.5611933341712754,0.046656314745533486
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,valid,whole_mean,3,0.5172160423998658,0.01270800470722826
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,valid,fixed250_ordered_mean,3,0.6100760622819447,0.04070804776527301
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,valid,whole_count,3,0.5793153061535415,0.012331511511133425
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,valid,fixed250_count,3,0.5776369939972882,0.006089777371708801
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,window,whole_mean,3,0.488730822554352,0.06828180813066967
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,window,fixed250_ordered_mean,3,0.5786204332160215,0.04587577673281028
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,window,whole_count,3,0.488730822554352,0.06828180813066967
postencode_mask,pretrained_frozen,diagonal,on,D,readout,communication,window,fixed250_count,3,0.5786204332160215,0.04587577673281028
original,pretrained_frozen,dense,off,B,l1,pre_reset,valid,whole_mean,3,0.5190135708518061,0.013879907284409618
original,pretrained_frozen,dense,off,B,l1,pre_reset,valid,fixed250_ordered_mean,3,0.6793955295793531,0.021329178726454234
original,pretrained_frozen,dense,off,B,l1,pre_reset,window,whole_mean,3,0.5737433726404314,0.02907250018952189
original,pretrained_frozen,dense,off,B,l1,pre_reset,window,fixed250_ordered_mean,3,0.680366780550604,0.012251153408430866
original,pretrained_frozen,dense,off,B,l1,communication,valid,whole_mean,3,0.42057223821929707,0.03108026743264406
original,pretrained_frozen,dense,off,B,l1,communication,valid,fixed250_ordered_mean,3,0.6025042087542088,0.023340602949834897
original,pretrained_frozen,dense,off,B,l1,communication,valid,whole_count,3,0.4766412713103889,0.016232047248011753
original,pretrained_frozen,dense,off,B,l1,communication,valid,fixed250_count,3,0.638188207489678,0.028817801455853057
original,pretrained_frozen,dense,off,B,l1,communication,window,whole_mean,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,dense,off,B,l1,communication,window,fixed250_ordered_mean,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,dense,off,B,l1,communication,window,whole_count,3,0.47092022220698687,0.017374675946193855
original,pretrained_frozen,dense,off,B,l1,communication,window,fixed250_count,3,0.6397252121516828,0.025577252569375868
original,pretrained_frozen,dense,off,B,rsnn,pre_reset,valid,whole_mean,3,0.3722987320413791,0.0543350427082856
original,pretrained_frozen,dense,off,B,rsnn,pre_reset,valid,fixed250_ordered_mean,3,0.4711898395721925,0.04074380010261724
original,pretrained_frozen,dense,off,B,rsnn,pre_reset,window,whole_mean,3,0.3741112101406219,0.05008872769287957
original,pretrained_frozen,dense,off,B,rsnn,pre_reset,window,fixed250_ordered_mean,3,0.40760784694608226,0.022191770357015993
original,pretrained_frozen,dense,off,B,rsnn,communication,valid,whole_mean,3,0.375711488946783,0.046891464399457745
original,pretrained_frozen,dense,off,B,rsnn,communication,valid,fixed250_ordered_mean,3,0.47760114340996696,0.050400336061447996
original,pretrained_frozen,dense,off,B,rsnn,communication,valid,whole_count,3,0.40416842824931054,0.05827957824947461
original,pretrained_frozen,dense,off,B,rsnn,communication,valid,fixed250_count,3,0.4917805982144217,0.030641447648654133
original,pretrained_frozen,dense,off,B,rsnn,communication,window,whole_mean,3,0.352384087862029,0.02898838613472936
original,pretrained_frozen,dense,off,B,rsnn,communication,window,fixed250_ordered_mean,3,0.39114395272483504,0.02800158038786569
original,pretrained_frozen,dense,off,B,rsnn,communication,window,whole_count,3,0.352384087862029,0.02898838613472936
original,pretrained_frozen,dense,off,B,rsnn,communication,window,fixed250_count,3,0.39114395272483504,0.02800158038786569
original,pretrained_frozen,dense,off,B,readout,pre_reset,valid,whole_mean,3,0.3722987320413791,0.0543350427082856
original,pretrained_frozen,dense,off,B,readout,pre_reset,valid,fixed250_ordered_mean,3,0.4711898395721925,0.04074380010261724
original,pretrained_frozen,dense,off,B,readout,pre_reset,window,whole_mean,3,0.3741112101406219,0.05008872769287957
original,pretrained_frozen,dense,off,B,readout,pre_reset,window,fixed250_ordered_mean,3,0.40760784694608226,0.022191770357015993
original,pretrained_frozen,dense,off,B,readout,communication,valid,whole_mean,3,0.375711488946783,0.046891464399457745
original,pretrained_frozen,dense,off,B,readout,communication,valid,fixed250_ordered_mean,3,0.47760114340996696,0.050400336061447996
original,pretrained_frozen,dense,off,B,readout,communication,valid,whole_count,3,0.40416842824931054,0.05827957824947461
original,pretrained_frozen,dense,off,B,readout,communication,valid,fixed250_count,3,0.4917805982144217,0.030641447648654133
original,pretrained_frozen,dense,off,B,readout,communication,window,whole_mean,3,0.352384087862029,0.02898838613472936
original,pretrained_frozen,dense,off,B,readout,communication,window,fixed250_ordered_mean,3,0.39114395272483504,0.02800158038786569
original,pretrained_frozen,dense,off,B,readout,communication,window,whole_count,3,0.352384087862029,0.02898838613472936
original,pretrained_frozen,dense,off,B,readout,communication,window,fixed250_count,3,0.39114395272483504,0.02800158038786569
postencode_mask,pretrained_frozen,dense,off,B,l1,pre_reset,valid,whole_mean,3,0.5038299187196246,0.02633119232343351
