variant,l1_init,topology,fusion,native_train_ba_count,native_train_ba_mean,native_train_ba_std,native_val_ba_count,native_val_ba_mean,native_val_ba_std,native_test_ba_count,native_test_ba_mean,native_test_ba_std,window_test_ba_count,window_test_ba_mean,window_test_ba_std,output_lif_test_ba_count,output_lif_test_ba_mean,output_lif_test_ba_std,l1_source_available_count,l1_source_available_mean,l1_source_available_std,l1_relative_frobenius_drift_count,l1_relative_frobenius_drift_mean,l1_relative_frobenius_drift_std,l1_cosine_similarity_to_source_count,l1_cosine_similarity_to_source_mean,l1_cosine_similarity_to_source_std,mean_abs_external_input_count,mean_abs_external_input_mean,mean_abs_external_input_std,mean_abs_recurrent_input_count,mean_abs_recurrent_input_mean,mean_abs_recurrent_input_std,recurrent_to_external_abs_ratio_count,recurrent_to_external_abs_ratio_mean,recurrent_to_external_abs_ratio_std,recurrent_weight_norm_count,recurrent_weight_norm_mean,recurrent_weight_norm_std,l1_pre_valid_fixed250_ba_count,l1_pre_valid_fixed250_ba_mean,l1_pre_valid_fixed250_ba_std,l1_pre_valid_whole_ba_count,l1_pre_valid_whole_ba_mean,l1_pre_valid_whole_ba_std,l1_pre_valid_temporal_gap_count,l1_pre_valid_temporal_gap_mean,l1_pre_valid_temporal_gap_std,l1_comm_valid_fixed250_ba_count,l1_comm_valid_fixed250_ba_mean,l1_comm_valid_fixed250_ba_std,l1_comm_valid_whole_ba_count,l1_comm_valid_whole_ba_mean,l1_comm_valid_whole_ba_std,l1_comm_valid_temporal_gap_count,l1_comm_valid_temporal_gap_mean,l1_comm_valid_temporal_gap_std,l1_comm_window_fixed250_ba_count,l1_comm_window_fixed250_ba_mean,l1_comm_window_fixed250_ba_std,l1_comm_window_whole_ba_count,l1_comm_window_whole_ba_mean,l1_comm_window_whole_ba_std,l1_comm_window_temporal_gap_count,l1_comm_window_temporal_gap_mean,l1_comm_window_temporal_gap_std,rsnn_pre_valid_fixed250_ba_count,rsnn_pre_valid_fixed250_ba_mean,rsnn_pre_valid_fixed250_ba_std,rsnn_pre_valid_whole_ba_count,rsnn_pre_valid_whole_ba_mean,rsnn_pre_valid_whole_ba_std,rsnn_pre_valid_temporal_gap_count,rsnn_pre_valid_temporal_gap_mean,rsnn_pre_valid_temporal_gap_std,rsnn_comm_valid_fixed250_ba_count,rsnn_comm_valid_fixed250_ba_mean,rsnn_comm_valid_fixed250_ba_std,rsnn_comm_valid_whole_ba_count,rsnn_comm_valid_whole_ba_mean,rsnn_comm_valid_whole_ba_std,rsnn_comm_valid_temporal_gap_count,rsnn_comm_valid_temporal_gap_mean,rsnn_comm_valid_temporal_gap_std,rsnn_comm_window_fixed250_ba_count,rsnn_comm_window_fixed250_ba_mean,rsnn_comm_window_fixed250_ba_std,rsnn_comm_window_whole_ba_count,rsnn_comm_window_whole_ba_mean,rsnn_comm_window_whole_ba_std,rsnn_comm_window_temporal_gap_count,rsnn_comm_window_temporal_gap_mean,rsnn_comm_window_temporal_gap_std,readout_pre_valid_fixed250_ba_count,readout_pre_valid_fixed250_ba_mean,readout_pre_valid_fixed250_ba_std,readout_pre_valid_whole_ba_count,readout_pre_valid_whole_ba_mean,readout_pre_valid_whole_ba_std,readout_pre_valid_temporal_gap_count,readout_pre_valid_temporal_gap_mean,readout_pre_valid_temporal_gap_std,readout_comm_valid_fixed250_ba_count,readout_comm_valid_fixed250_ba_mean,readout_comm_valid_fixed250_ba_std,readout_comm_valid_whole_ba_count,readout_comm_valid_whole_ba_mean,readout_comm_valid_whole_ba_std,readout_comm_valid_temporal_gap_count,readout_comm_valid_temporal_gap_mean,readout_comm_valid_temporal_gap_std,readout_comm_window_fixed250_ba_count,readout_comm_window_fixed250_ba_mean,readout_comm_window_fixed250_ba_std,readout_comm_window_whole_ba_count,readout_comm_window_whole_ba_mean,readout_comm_window_whole_ba_std,readout_comm_window_temporal_gap_count,readout_comm_window_temporal_gap_mean,readout_comm_window_temporal_gap_std
postencode_mask,pretrained_frozen,dense,on,3,0.8409045836862403,0.04353337434447577,3,0.5367532930032931,0.03086451880440971,3,0.38196101284336575,0.04078809516943811,3,0.25441885864679986,0.04433745931915162,3,0.30575370979782746,0.030203403099008014,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,0.0,3,0.12795592844486237,0.005898765949394176,3,0.3427366117636363,0.017002752665694905,3,2.6847348368080737,0.22627293785799008,3,7.026549021402995,0.10977631710154052,3,0.7422179468135351,0.008271472993763037,3,0.5038299187196246,0.02633119232343351,3,0.23838802809391058,0.029494162978334553,3,0.6794674211953623,0.05446034222379544,3,0.5355825887075887,0.0665590064092506,3,0.14388483248777362,0.06613056101598368,3,0.6702944794856559,0.05805654533979248,3,0.5258692696192696,0.06583404283377808,3,0.14442520986638635,0.0660589926450674,3,0.4606882360558831,0.04197456623374531,3,0.4219750293279705,0.023716356555798315,3,0.038713206727912654,0.020256248493823268,3,0.4614038671023965,0.050854689516073505,3,0.3938433162697869,0.03969235679299451,3,0.06756055083260963,0.026309855068430775,3,0.39057020049667107,0.0425534717809678,3,0.3434023492847022,0.046605155072430446,3,0.047167851211968835,0.015497325771480793,3,0.4558426459161753,0.05703524931286821,3,0.39641046589575996,0.009456967881631553,3,0.05943218002041536,0.060612872970970504,3,0.46142638679403386,0.05605946144297439,3,0.41318825510001983,0.036491757713934495,3,0.048238131694014065,0.023989397708792742,3,0.4070937028657617,0.04041329856777142,3,0.3926865277968219,0.048286339220372024,3,0.014407175068939793,0.013549609730249145
postencode_mask,pretrained_frozen,diagonal,off,3,0.9530007530210973,0.041581403910547,3,0.5819688413438414,0.0271702946432283,3,0.5131389307859896,0.023306070746073538,3,0.3599488474488474,0.033741723484359616,3,0.40909457508722213,0.043661123894601,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,3.925231146709438e-16,3,0.1047509362300237,0.002324358251463292,3,0.05597758417328199,0.007262112429495975,3,0.535399612176357,0.07854906943337094,3,1.6315525770187378,0.17562833161800137,3,0.7422179468135351,0.008271472993763037,3,0.5038299187196246,0.02633119232343351,3,0.23838802809391058,0.029494162978334553,3,0.6794674211953623,0.05446034222379544,3,0.5355825887075887,0.0665590064092506,3,0.14388483248777362,0.06613056101598368,3,0.6702944794856559,0.05805654533979248,3,0.5258692696192696,0.06583404283377808,3,0.14442520986638635,0.0660589926450674,3,0.6304708091472797,0.008465300878348792,3,0.5205213903743315,0.030596018236538375,3,0.10994941877294818,0.023068601131842923,3,0.6034586056644881,0.03246850022880235,3,0.5436092162195103,0.02775246883811674,3,0.05984938944497772,0.004815716195749614,3,0.5864809482456541,0.023125817303028057,3,0.5358263060468943,0.03892054245866817,3,0.050654642198759814,0.019413351106743217,3,0.6304708091472797,0.008465300878348792,3,0.5205213903743315,0.030596018236538375,3,0.10994941877294818,0.023068601131842923,3,0.6034586056644881,0.03246850022880235,3,0.5436092162195103,0.02775246883811674,3,0.05984938944497772,0.004815716195749614,3,0.5864809482456541,0.023125817303028057,3,0.5358263060468943,0.03892054245866817,3,0.050654642198759814,0.019413351106743217
postencode_mask,pretrained_frozen,diagonal,on,3,0.9183982086192221,0.04907856458089524,3,0.5558013745513746,0.028323384984084335,3,0.5125063797857916,0.014853462530843867,3,0.2840610574066456,0.02930611160628539,3,0.4367167146578912,0.016971617412723537,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,2.220446049250313e-16,3,0.09914950281381607,0.0016967863426076135,3,0.015271569602191448,0.0011909139414426006,3,0.1539561679554534,0.010170414396613625,3,0.8706212838490804,0.12475596426872529,3,0.7422179468135351,0.008271472993763037,3,0.5038299187196246,0.02633119232343351,3,0.23838802809391058,0.029494162978334553,3,0.6794674211953623,0.05446034222379544,3,0.5355825887075887,0.0665590064092506,3,0.14388483248777362,0.06613056101598368,3,0.6702944794856559,0.05805654533979248,3,0.5258692696192696,0.06583404283377808,3,0.14442520986638635,0.0660589926450674,3,0.6491430138488962,0.008415293836382782,3,0.5328451368892545,0.027893258924817452,3,0.11629787695964167,0.036128241716897595,3,0.6539276627511922,0.035491671481735834,3,0.5591617532794003,0.010130093983788944,3,0.09476590947179186,0.03544155957147334,3,0.656611790986791,0.02432188319779718,3,0.568020990447461,0.016724880521291507,3,0.08859080053933,0.02839182937094722,3,0.5964789771775066,0.025203157308310492,3,0.5392649153678565,0.03154010844869818,3,0.05721406180965005,0.03504731234277448,3,0.5776369939972882,0.006089777371708801,3,0.5793153061535415,0.012331511511133425,3,-0.0016783121562533216,0.01813957824779669,3,0.5786204332160215,0.04587577673281028,3,0.488730822554352,0.06828180813066967,3,0.08988961066166946,0.029698969621782527
postencode_mask,pretrained_frozen,ff,off,3,0.8866886119906647,0.019007363669888977,3,0.5762575387575387,0.02731215185160335,3,0.5417771702698173,0.026720056928760262,3,0.534636333165745,0.010907520071531087,3,0.4564785296402943,0.030431009531207396,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,4.079219866531555e-16,3,0.1610670437415441,0.008471261049552573,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.7422179468135351,0.008271472993763037,3,0.5038299187196246,0.02633119232343351,3,0.23838802809391058,0.029494162978334553,3,0.6794674211953623,0.05446034222379544,3,0.5355825887075887,0.0665590064092506,3,0.14388483248777362,0.06613056101598368,3,0.6702944794856559,0.05805654533979248,3,0.5258692696192696,0.06583404283377808,3,0.14442520986638635,0.0660589926450674,3,0.6099635590444413,0.023428798801445234,3,0.5034640332434449,0.02381562580221235,3,0.10649952580099642,0.02451292218685692,3,0.630645967594497,0.03327625168710223,3,0.5548025503907857,0.012929577606018802,3,0.07584341720371128,0.04446802012842332,3,0.6565070482349894,0.005806298431522928,3,0.5625370884562061,0.009589149484152437,3,0.09396995977878324,0.01530846984015709,3,0.6099635590444413,0.023428798801445234,3,0.5034640332434449,0.02381562580221235,3,0.10649952580099642,0.02451292218685692,3,0.630645967594497,0.03327625168710223,3,0.5548025503907857,0.012929577606018802,3,0.07584341720371128,0.04446802012842332,3,0.6565070482349894,0.005806298431522928,3,0.5625370884562061,0.009589149484152437,3,0.09396995977878324,0.01530846984015709
postencode_mask,pretrained_frozen,ff,on,3,0.9174708271945814,0.10050844366312256,3,0.5721538877788879,0.02625355121410115,3,0.5272937710437711,0.019062117918302802,3,0.5163482487011899,0.027775573568966296,3,0.4483809627191981,0.01710469132642776,3,1.0,0.0,3,0.0,0.0,3,1.0000000000000002,2.220446049250313e-16,3,0.1126598243912061,0.01048597548460805,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.7422179468135351,0.008271472993763037,3,0.5038299187196246,0.02633119232343351,3,0.23838802809391058,0.029494162978334553,3,0.6794674211953623,0.05446034222379544,3,0.5355825887075887,0.0665590064092506,3,0.14388483248777362,0.06613056101598368,3,0.6702944794856559,0.05805654533979248,3,0.5258692696192696,0.06583404283377808,3,0.14442520986638635,0.0660589926450674,3,0.6427735118911589,0.009850927555702098,3,0.5269674021512256,0.04187467481188588,3,0.11580610973993334,0.03643449617216795,3,0.6523360014168839,0.019187288526652167,3,0.5567795698310404,0.03147751694961662,3,0.09555643158584333,0.012345936873176434,3,0.6670235537882596,0.013481848167992557,3,0.5489877565245213,0.018632330004985334,3,0.11803579726373836,0.005808753389907386,3,0.58739778059631,0.04275463390236586,3,0.521375281853223,0.016959966594773872,3,0.06602249874308697,0.04605708085191091,3,0.6232170879229703,0.029962240748431193,3,0.5629057829425478,0.02472572290086259,3,0.06031130498042255,0.05264280757444839,3,0.6355845883419412,0.013550019797488204,3,0.5502643802276155,0.029028215161075677,3,0.08532020811432568,0.025709654691750124
postencode_mask,pretrained_trainable,dense,off,3,0.7991817302747785,0.036565509154834905,3,0.535465922965923,0.010997086428939533,3,0.3869671450553804,0.025576190246914807,3,0.27418138778432893,0.028430944139658538,3,0.3080948055212761,0.030405296584039513,3,1.0,0.0,3,0.35118297513177055,0.06488048475836998,3,0.9612712440251108,0.01005389227000785,3,0.1719038486480713,0.00786083458301077,3,0.3015171488126119,0.0013270778981483795,3,1.7565312851103265,0.08367764846802728,3,6.810572147369385,0.0598363218898706,3,0.7243661159102336,0.008931308041217613,3,0.5276734635190518,0.012592023267403479,3,0.19669265239118183,0.0049310945265770185,3,0.6968744286758993,0.03426703777260058,3,0.5575021043771043,0.02225782690452024,3,0.13937232429879484,0.02398189144657711,3,0.6938243197434374,0.034519800774397515,3,0.5516550306991483,0.026990462861359865,3,0.14216928904428905,0.024294194271966007,3,0.5052546105854929,0.028382624502301283,3,0.4218007278669043,0.01767755418030772,3,0.0834538827185886,0.045979806917199786,3,0.4979005267608209,0.014813788559198824,3,0.44029377485259835,0.04178027133317224,3,0.057606751908222543,0.03816497484479805,3,0.4082449209287445,0.0071246693017110695,3,0.3880637064460594,0.0033293659191392638,3,0.0201812144826851,0.009658572115553285,3,0.5052546105854929,0.028382624502301283,3,0.4218007278669043,0.01767755418030772,3,0.0834538827185886,0.045979806917199786,3,0.4979005267608209,0.014813788559198824,3,0.44029377485259835,0.04178027133317224,3,0.057606751908222543,0.03816497484479805,3,0.4082449209287445,0.0071246693017110695,3,0.3880637064460594,0.0033293659191392638,3,0.0201812144826851,0.009658572115553285
postencode_mask,pretrained_trainable,dense,on,3,0.8306699361364372,0.07878984035259015,3,0.5964809496059497,0.005854861034918242,3,0.46636981618599266,0.049092672277175814,3,0.2696692128677423,0.018509856902902955,3,0.38655602975455916,0.0060105237111068265,3,1.0,0.0,3,0.28189450988908354,0.03279916258674527,3,0.9731149796700503,0.00469989086882371,3,0.14220557113488516,0.010309858710858745,3,0.34092268347740173,0.028153815514077706,3,2.4152516677349762,0.379782146125549,3,6.851761182149251,0.08066964584252473,3,0.7345822002072002,0.011202382540364448,3,0.4950059608147844,0.021903084292223436,3,0.23957623939241582,0.017331306266907445,3,0.6813085131099837,0.023951762414703082,3,0.5315751310236604,0.03953920710514694,3,0.14973338208632328,0.05430336933674384,3,0.6883696505020035,0.007733768361130273,3,0.5197025401069518,0.04455892426444217,3,0.16866711039505158,0.045071540662192634,3,0.5527103139235492,0.020927841678495547,3,0.5083338570470923,0.015617185053004226,3,0.04437645687645684,0.02435146942631853,3,0.5335573876015053,0.02673127312341941,3,0.49010442852354613,0.02157928487778105,3,0.0434529590779591,0.02131117671263266,3,0.4832312091503268,0.07194662819742463,3,0.4298502083428554,0.051227927004079084,3,0.05338100080747136,0.0400160236050284,3,0.5530641539832716,0.021815635581212606,3,0.4918766758840288,0.02857602867115657,3,0.0611874780992428,0.020994771230995204,3,0.5537470767250179,0.04009854603917391,3,0.5115498880204763,0.014901087788732366,3,0.042197188704541554,0.03869597103853442,3,0.5160712041226746,0.05100357761628979,3,0.47427665607812663,0.025852193950014753,3,0.041794548044548,0.031182310699081093
postencode_mask,pretrained_trainable,diagonal,off,3,0.9749645639749268,0.013052443122229047,3,0.5917559292559292,0.025271354246303064,3,0.5539454690189984,0.030450047910593202,3,0.3858201167024696,0.0184845700705276,3,0.4236904775507717,0.04318858632121539,3,1.0,0.0,3,0.40381414749589983,0.04381901306872796,3,0.9507687347881465,0.00911178554681356,3,0.11550251891215642,0.002335635447237077,3,0.059229823450247444,0.0025709051634683093,3,0.5129353520861247,0.02459580265206318,3,1.723836859067281,0.0688814388257742,3,0.7372799450005333,0.008806061086621682,3,0.508871092143151,0.01816182089642721,3,0.22840885285738224,0.026098625713550216,3,0.6836396582720111,0.007702559214179833,3,0.5584750693206575,0.050839209130228546,3,0.1251645889513537,0.04738710758339854,3,0.6897524452671512,0.009059570560006752,3,0.5434015399088928,0.0585417746542228,3,0.14635090535825832,0.05316496510135726,3,0.654694474915063,0.03140998104804616,3,0.5457192589545531,0.02116139096716233,3,0.10897521596051003,0.010740622483562837,3,0.6403875672258025,0.018641170266506066,3,0.5786282889224066,0.019484653911851002,3,0.06175927830339593,0.01496220610821801,3,0.6141387003519356,0.02250453873896135,3,0.524979527553057,0.050845823966090095,3,0.08915917279887868,0.02933216808412711,3,0.654694474915063,0.03140998104804616,3,0.5457192589545531,0.02116139096716233,3,0.10897521596051003,0.010740622483562837,3,0.6403875672258025,0.018641170266506066,3,0.5786282889224066,0.019484653911851002,3,0.06175927830339593,0.01496220610821801,3,0.6141387003519356,0.02250453873896135,3,0.524979527553057,0.050845823966090095,3,0.08915917279887868,0.02933216808412711
postencode_mask,pretrained_trainable,diagonal,on,3,0.9156626851067494,0.06862483905084538,3,0.5717051467051467,0.01587975903739325,3,0.5205306267806268,0.012444769027630007,3,0.29234944657738776,0.033758042936827055,3,0.4346183840669135,0.007435683648244048,3,1.0,0.0,3,0.17888119975606961,0.03022919763826002,3,0.9874357358186919,0.0036658951131630685,3,0.101923868060112,0.0017395255712177157,3,0.014782961457967758,0.0026663916459821377,3,0.14504565155461516,0.025872065724777585,3,0.8523042400677999,0.14426719002388808,3,0.7210630532321708,0.012508543003467236,3,0.5025014473543886,0.013533696449825463,3,0.2185616058777823,0.021175544035926124,3,0.6910089297956946,0.041235104397720664,3,0.5374840981458628,0.029686471918454083,3,0.1535248316498317,0.0485333133970555,3,0.6892498704998706,0.04368173198396892,3,0.5283626708259062,0.031052042439460224,3,0.1608871996739644,0.05593743479768233,3,0.6603277781586605,0.03689879338858214,3,0.5352629328732269,0.028922169094567133,3,0.12506484528543357,0.012499052213562739,3,0.6816006025564848,0.0275692026559261,3,0.5745563192254368,0.02222615699297423,3,0.10704428333104803,0.016440543194004304,3,0.6620262770998065,0.03170495690095912,3,0.5458357614607614,0.03268623789075711,3,0.11619051563904507,0.02440469724325174,3,0.5884788210155857,0.016284646451776744,3,0.5259976747109101,0.029835577622737357,3,0.06248114630467566,0.020518339402949382,3,0.6119368172676997,0.03321965021338393,3,0.5794718965674847,0.024395874151186183,3,0.032464920700214894,0.047842352104220526,3,0.5780892922437041,0.026668735969695406,3,0.5023695190974602,0.020131283774099697,3,0.0757197731462438,0.020946393523471257
postencode_mask,pretrained_trainable,ff,off,3,0.9265447346273029,0.021496128432758707,3,0.5863549644799645,0.03186421850453286,3,0.55411358113564,0.009140791182455445,3,0.551555858357329,0.01097528222168116,3,0.47239285768697536,0.023556527719596168,3,1.0,0.0,3,0.5826428019293609,0.04818612825105576,3,0.9258059330699684,0.011652278766340021,3,0.18578894436359406,0.002041552764083577,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.7312913733869616,0.023686034055929475,3,0.5039691313588373,0.01700437925210647,3,0.22732224202812437,0.035741133650425576,3,0.7041688091320445,0.025042999005886413,3,0.5542524605024605,0.016256908879021013,3,0.14991634862958395,0.02281530484042071,3,0.7137627214833097,0.008054542949543149,3,0.5495023767082591,0.02362859741319625,3,0.1642603447750506,0.02036697025908364,3,0.6192769512622454,0.011489891435296901,3,0.5244370077090666,0.013537994094565988,3,0.09483994355317875,0.012730465788958322,3,0.6870928839678839,0.01757571091697417,3,0.6200433825433825,0.012767536494890942,3,0.06704950142450139,0.008810108878700419,3,0.6863245958834194,0.012202707579735753,3,0.6170132699544464,0.007065340775386037,3,0.06931132592897309,0.011155062595870284,3,0.6192769512622454,0.011489891435296901,3,0.5244370077090666,0.013537994094565988,3,0.09483994355317875,0.012730465788958322,3,0.6870928839678839,0.01757571091697417,3,0.6200433825433825,0.012767536494890942,3,0.06704950142450139,0.008810108878700419,3,0.6863245958834194,0.012202707579735753,3,0.6170132699544464,0.007065340775386037,3,0.06931132592897309,0.011155062595870284
postencode_mask,pretrained_trainable,ff,on,3,0.9398684731914168,0.0530831097298167,3,0.5884504384504384,0.01341278402588111,3,0.5394244576229871,0.017543553767669518,3,0.5121033582430642,0.016387304505620467,3,0.4550629313496961,0.00849158401179265,3,1.0,0.0,3,0.2562887789059621,0.06486571451417247,3,0.9775983153599724,0.00916482899042664,3,0.11904380470514297,0.004691691841463622,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.733142415863004,0.01863588513755822,3,0.5034737933634993,0.022647987455336218,3,0.2296686224995047,0.026555354992492494,3,0.7082920075567133,0.027536177055393022,3,0.5719628886908299,0.03624413299569323,3,0.1363291188658835,0.06209163714272859,3,0.6954747322394382,0.03140666716011037,3,0.5567736185383244,0.043740432053536296,3,0.1387011137011137,0.0625469711897743,3,0.6317034408946175,0.03481849928169104,3,0.5278033445312856,0.045492270874634165,3,0.10390009636333176,0.01078993283791277,3,0.6643987956487957,0.027925778672995553,3,0.5705761898776606,0.03292570342089391,3,0.09382260577113521,0.01412990708523079,3,0.6980687817084877,0.030459584046207504,3,0.5693775043039749,0.011461091207475562,3,0.1286912774045127,0.02290267682004511,3,0.5817662865456983,0.01751589584958183,3,0.5477939272056919,0.022371354524367816,3,0.03397235934000631,0.01277413600738165,3,0.6193520803814921,0.019523512204264112,3,0.5849331836464189,0.01935383830093687,3,0.03441889673507322,0.0035773003152731026,3,0.6448600827277298,0.013825073368587792,3,0.5981751908222497,0.015647925495373725,3,0.046684891905480086,0.007886968495665456
