contrast,variant,l1_init,topology,fusion,seed,delta_native_test_ba,delta_window_test_ba,delta_output_lif_test_ba,delta_l1_pre_valid_fixed250_ba,delta_l1_pre_valid_whole_ba,delta_l1_pre_valid_temporal_gap,delta_l1_comm_valid_fixed250_ba,delta_l1_comm_valid_whole_ba,delta_l1_comm_valid_temporal_gap,delta_rsnn_comm_valid_fixed250_ba,delta_rsnn_comm_valid_whole_ba,delta_rsnn_comm_valid_temporal_gap,delta_readout_comm_valid_fixed250_ba,delta_readout_comm_valid_whole_ba,delta_readout_comm_valid_temporal_gap,delta_readout_pre_valid_fixed250_ba,delta_readout_pre_valid_whole_ba,delta_readout_pre_valid_temporal_gap,delta_recurrent_to_external_abs_ratio
diagonal_minus_ff,postencode_mask,pretrained_frozen,diagonal_vs_ff,on,23,-0.044568278943278916,-0.2558660702043056,-0.006925876411170373,0.0,0.0,0.0,0.0,0.0,0.0,0.00655637254901964,-0.014590903377667996,0.021147275926687636,-0.046892282554047204,0.006861459618812571,-0.053753742172859775,-0.0066380718954249796,-0.036065262352027116,0.029427190456602137,0.14688011579325366
dense_minus_ff,postencode_mask,pretrained_frozen,dense_vs_ff,on,23,-0.20560740321769738,-0.26205608117372825,-0.18277372137666248,0.0,0.0,0.0,0.0,0.0,0.0,-0.2538798619680973,-0.20487653686183088,-0.04900332510626643,-0.22672611293934825,-0.2053177418986244,-0.02140837104072385,-0.19497963229580884,-0.1388081893596601,-0.05617144293614873,2.4359673807409266
dense_minus_diagonal,postencode_mask,pretrained_frozen,dense_vs_diagonal,on,23,-0.16103912427441847,-0.006190010969422705,-0.1758478449654921,0.0,0.0,0.0,0.0,0.0,0.0,-0.26043623451711695,-0.19028563348416289,-0.07015060103295406,-0.17983383038530104,-0.21217920151743697,0.032345371132135925,-0.18834156040038386,-0.10274292700763299,-0.08559863339275087,2.289087264947673
fusion_on_minus_off,postencode_mask,dynamics_only,ff,on_vs_off,23,0.001778246263540506,-0.021019013666072284,0.017484945609945624,0.02399918300653603,-0.035966280451574684,0.05996546345811071,-0.02413273001508298,-0.08197586726998496,0.05784313725490198,0.05018853695324266,-0.021512352027058146,0.0717008889803008,-0.022648001508295712,-0.0179757130124778,-0.004672288495817911,-0.051401743681155465,-0.006002331002330941,-0.045399412678824524,0.0
fusion_on_minus_off,postencode_mask,dynamics_only,diagonal,on_vs_off,23,-0.023818501759678257,-0.16927104757987105,-0.008171220119749634,0.008843954248366037,0.0183886375062845,-0.009544683257918463,-0.029876536861831005,-0.1268678013163307,0.09699126445449968,0.014600615887380597,-0.05571581196581199,0.07031642785319259,-0.019445729923671218,-0.05177824626354033,0.03233251633986911,-0.09963206727912621,-0.09122960372960381,-0.008402463549522399,-0.430140323169399
fusion_on_minus_off,postencode_mask,dynamics_only,dense,on_vs_off,23,0.10323755084784492,-0.06283922368481193,0.05786641871200693,0.022116955756661616,-0.012327174459527357,0.03444413021618897,-0.0032234105763518928,0.03199100735865451,-0.035214417935006403,-0.005212761095114038,0.023633392751039817,-0.028846153846153855,-0.0013621794871795379,0.0586397058823529,-0.06000188536953244,-0.004346776589423729,0.061929390054389966,-0.0662761666438137,0.2347143962273508
fusion_on_minus_off,postencode_mask,pretrained_trainable,ff,on_vs_off,23,-0.022834967320261468,-0.07095274007038721,-0.03005536130536124,0.019747103386809073,-0.03664529914529907,0.05639240253210814,-0.0312264328808447,0.038773909913615845,-0.07000034279446055,-0.01152275012569115,-0.041558257918552055,0.030035507792860905,-0.09075854700854691,-0.05146744595274011,-0.0392911010558068,-0.044160353535353636,0.006336127108185874,-0.05049648064353951,0.0
fusion_on_minus_off,postencode_mask,pretrained_trainable,diagonal,on_vs_off,23,-0.03834056058320767,-0.10984919900361073,-0.04258078522784409,-0.00994560994560989,0.009736362493715345,-0.019681972439325235,0.009837201197495427,-0.0145047762694821,0.024341977466977527,0.026255056218291495,-0.044461726998491824,0.07071678321678332,-0.05957924836601314,0.007612179487179294,-0.06719142785319243,-0.10048391151332337,-0.021737025229672247,-0.07874688628365112,-0.3222930965947143
fusion_on_minus_off,postencode_mask,pretrained_trainable,dense,on_vs_off,23,0.11678235979706564,-0.0028427658942364875,0.11373463138169021,0.016214177978883804,-0.001161073403720403,0.017375251382604207,-0.02156834178893008,-0.00042892156862739395,-0.021139420220302685,0.030536416198180927,0.07581327985739739,-0.04527686365921646,0.027329716851775765,0.08735331253713607,-0.06002359568536031,0.02256258855523563,0.0560661764705882,-0.03350358791535257,0.3747637290045227
fusion_on_minus_off,postencode_mask,pretrained_frozen,ff,on_vs_off,23,-0.021807440925087906,-0.03788807189542476,-0.031036324786324787,0.0,0.0,0.0,0.0,0.0,0.0,0.05231271995977893,-0.006451106083459113,0.05876382604323804,0.020316427853192653,0.007120126605420718,0.013196301247771935,-0.016055207047854125,0.017244560994561176,-0.0332997680424153,0.0
fusion_on_minus_off,postencode_mask,pretrained_frozen,diagonal,on_vs_off,23,-0.03830285319255905,-0.10702928607340373,-0.012589840714840483,0.0,0.0,0.0,0.0,0.0,0.0,0.03673485419808953,-0.014523344302755925,0.05125819850084545,-0.04871009301156359,0.020500251382604473,-0.06921034439416807,-0.053371383518442506,-0.0392801030668678,-0.014091280451574706,-0.29785631989015443
fusion_on_minus_off,postencode_mask,pretrained_frozen,dense,on_vs_off,23,-0.01097942090589149,-0.0734081482243247,0.01667895013483256,0.0,0.0,0.0,0.0,0.0,0.0,-0.01834721650898119,-0.05875725581607921,0.04041003930709802,-0.023189759586818404,-0.045627228163992894,0.02243746857717449,-0.04941025069701549,0.03216783216783198,-0.08157808286484747,0.37108847584640214
d1_minus_d0,d1_vs_d0,dynamics_only,ff,off,23,0.09374185863156448,0.15401240915946784,0.03820544243338364,0.023549265277206577,-0.009704368344074177,0.033253633621280754,0.06333241921477228,0.05394927784633663,0.009383141368435655,0.04930969765528581,0.10202048768225258,-0.05271079002696677,0.04930969765528581,0.10202048768225258,-0.05271079002696677,0.08110302687508586,0.12071549773755658,-0.03961247086247072,0.0
d1_minus_d0,d1_vs_d0,dynamics_only,ff,on,23,0.07717231706202299,0.1327165889665891,0.0494278189131131,0.06654040404040418,-0.03421717171717187,0.10075757575757605,0.023227466977467026,0.04193975958681834,-0.01871229260935131,0.06574726335755732,0.10698443713149586,-0.04123717377393854,0.1497336201380317,0.12808200786141966,0.021651612276612053,0.06540446889711604,0.08389023150052571,-0.018485762603409672,0.0
d1_minus_d0,d1_vs_d0,dynamics_only,diagonal,off,23,0.0724120446546917,0.07629533456739335,0.03483477307006727,0.0266742652772064,-0.017605923488276387,0.044280188765482786,0.007173545408839632,-0.01333927510398103,0.020512820512820662,0.06791929475753,0.10122777549248141,-0.03330848073495141,0.06791929475753,0.10122777549248141,-0.03330848073495141,0.05206519379313512,0.12203439942410538,-0.06996920563097025,-0.010392526025829074
d1_minus_d0,d1_vs_d0,dynamics_only,diagonal,on,23,0.09266405571552622,-0.04562408588143879,0.033174648064353995,0.07007204396910272,0.04322752410987696,0.026844519859225757,0.04663618652589241,0.01974167580785241,0.02689451071804,0.026597279354632297,0.08370955025366789,-0.05711227089903559,0.04987216623246027,0.039378799305269885,0.010493366927190384,0.0012550562182914726,0.05398884204031257,-0.052733785822021095,0.019660341024204317
d1_minus_d0,d1_vs_d0,dynamics_only,dense,off,23,0.00484854198089496,0.03278529068970243,-0.013271716029068958,0.03116144476438587,0.019931212578271462,0.011230232186114408,0.039951694547282646,0.01382132981397688,0.026130364733305766,0.021801870515105737,0.038014763014762865,-0.016212892499657128,0.021801870515105737,0.038014763014762865,-0.016212892499657128,0.04834973033502449,0.041206036610448527,0.007143693724575961,0.48353809125965763
d1_minus_d0,d1_vs_d0,dynamics_only,dense,on,23,0.013811331642213986,-0.007930121349239011,0.003727746926276365,0.07230806366835774,-0.012484574249280067,0.0847926379176378,0.029372200511906255,0.03082550619315333,-0.0014533056812470746,-0.06841034782211264,-0.005090212075506306,-0.06332013574660633,-0.052350713012477734,-0.028503930709813163,-0.02384678230266457,-0.03583587572558178,0.04541612390877098,-0.08125199963435276,0.11445344092999576
d1_minus_d0,d1_vs_d0,pretrained_trainable,ff,off,23,0.018648875634169837,0.1259628239407652,0.06999877165318341,0.0655477284153756,-0.047060680332739246,0.11260840874811484,0.041374434389140236,0.0787201768819416,-0.03734574249280137,0.0025845274007036956,0.06407056995292293,-0.06148604255221923,0.0025845274007036956,0.06407056995292293,-0.06148604255221923,0.006163872891814082,0.072613150738151,-0.06644927784633692,0.0
d1_minus_d0,d1_vs_d0,pretrained_trainable,ff,on,23,-0.03753799305269889,0.03505001942501945,-0.0027567816170755988,0.060477369852369844,-0.04461598450569043,0.10509335435806028,0.053771738882033016,0.0923375439919557,-0.03856580510992269,-0.019709395996160617,0.024418106403400586,-0.0441275023995612,-0.029965092097444912,0.014458641848347775,-0.04442373394579269,-0.041307160976278734,-0.005320455688102688,-0.035986705288176046,0.0
d1_minus_d0,d1_vs_d0,pretrained_trainable,diagonal,off,23,0.08235394099364685,0.0729210944284473,0.034446701174642325,0.08269516431281132,-0.016445707070707027,0.09914087138351835,0.01293463480963486,0.06929018693724576,-0.0563555521276109,0.048950191964897916,0.09632452922894108,-0.047374337264043165,0.048950191964897916,0.09632452922894108,-0.047374337264043165,0.059698369441016585,0.1134882478632479,-0.05378987842223132,-0.0036593657894842258
d1_minus_d0,d1_vs_d0,pretrained_trainable,diagonal,on,23,0.002882187257187141,-0.006689062571415494,0.03690396613190727,0.06517379679144386,-0.008379182092417392,0.07355297888386125,0.017359254307783956,0.08732346085287268,-0.06996420654508873,0.05817150578179997,0.024168009278303315,0.034003496503496655,0.013444970062617023,0.05972136523607108,-0.046276395173454055,0.006511523607111824,0.05886666438137017,-0.052355140774258346,0.0392024741553649
d1_minus_d0,d1_vs_d0,pretrained_trainable,dense,off,23,-0.052274726907079794,0.027631661639014538,-0.0774491235888295,0.020674362402303803,-0.006051322043969076,0.02672568444627288,0.029682715160656237,0.044291472416472355,-0.014608757255816118,-0.02421285822021113,-0.012955630970336807,-0.011257227249874324,-0.02421285822021113,-0.012955630970336807,-0.011257227249874324,-0.011482614607614572,-0.02911167672197079,0.01762906211435622,0.3853595711122544
d1_minus_d0,d1_vs_d0,pretrained_trainable,dense,on,23,0.004604729420905895,0.1148294311897253,0.007729729420905829,0.05028537638831776,-0.03380681818181808,0.08409219457013584,0.03906485671191562,0.06426567713332432,-0.0252008204214087,-0.02565359477124185,0.05250411353352519,-0.07815770830476704,-0.05528874720051191,0.02380093354358065,-0.07908968074409256,0.019940639425933604,0.036528749028748975,-0.01658810960281537,0.00040883246970846443
d1_minus_d0,d1_vs_d0,pretrained_frozen,ff,off,23,0.06318601741395846,0.08511000845559663,0.0874227284153754,0.09349990287490306,-0.029372771836007117,0.12287267471091018,0.032280954339777734,0.12937819941496415,-0.09709724507518641,-0.024989002011060912,0.017147435897435948,-0.04213643790849686,-0.024989002011060912,0.017147435897435948,-0.04213643790849686,-0.014538341560400236,0.14690770830476696,-0.1614460498651672,0.0
d1_minus_d0,d1_vs_d0,pretrained_frozen,ff,on,23,0.03228481077745793,0.05153914712738239,0.019431875314228186,0.09349990287490306,-0.029372771836007117,0.12287267471091018,0.032280954339777734,0.12937819941496415,-0.09709724507518641,0.026798956762192017,0.0706693633164221,-0.04387040655423008,0.12037998765939939,0.06022284496549202,0.06015714269390737,0.01828622766122756,0.0539275675305087,-0.03564133986928114,0.0
d1_minus_d0,d1_vs_d0,pretrained_frozen,diagonal,off,23,0.0842430241327301,0.044978632478632485,0.08094234197175365,0.09349990287490306,-0.029372771836007117,0.12287267471091018,0.032280954339777734,0.12937819941496415,-0.09709724507518641,0.025846559486265464,0.059763071895424735,-0.03391651240915927,0.025846559486265464,0.059763071895424735,-0.03391651240915927,0.05129090680561277,0.09474581790758269,-0.04345491110196992,-0.10342556508895734
d1_minus_d0,d1_vs_d0,pretrained_frozen,diagonal,on,23,0.00916132478632481,0.019548425430778338,0.006402115041820977,0.09349990287490306,-0.029372771836007117,0.12287267471091018,0.032280954339777734,0.12937819941496415,-0.09709724507518641,0.027295437405731593,0.07655571552630386,-0.049260278120572265,0.011510180995475183,0.05951168929110118,-0.048001508295625994,0.01979452328717024,0.04286544746103571,-0.02307092417386547,-0.004231458928063647
d1_minus_d0,d1_vs_d0,pretrained_frozen,dense,off,23,-0.008911513323278164,-0.025718011563599763,-0.03242307120983595,0.09349990287490306,-0.029372771836007117,0.12287267471091018,0.032280954339777734,0.12937819941496415,-0.09709724507518641,-0.07882858563005624,-0.05293432058137948,-0.025894265048676757,-0.07882858563005624,-0.05293432058137948,-0.025894265048676757,-0.06693690296631466,-0.05563596942273408,-0.011300933543580582,0.25465268163897403
d1_minus_d0,d1_vs_d0,pretrained_frozen,dense,on,23,-0.07442581927876046,0.08526555144202203,-0.049050745006627317,0.09349990287490306,-0.029372771836007117,0.12287267471091018,0.032280954339777734,0.12937819941496415,-0.09709724507518641,-0.09654506033182492,-0.08278186274509802,-0.013763197586726894,-0.09555552698935055,-0.07773378582202128,-0.017821741167329264,-0.08569161639014578,-0.004878393665158409,-0.08081322272498737,-0.11369378751537029
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,ff,off,37,0.014542483660130612,0.012779663147310105,0.0018523755656108531,-0.0273815645139176,-0.022642431098313542,-0.004739133415604058,0.009418991955756573,0.052161890397184496,-0.04274289844142792,-0.052515111522464464,0.012473290598290498,-0.06498840212075496,-0.052515111522464464,0.012473290598290498,-0.06498840212075496,-0.061117110014168974,0.03637977626948219,-0.09749688628365116,0.0
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,ff,off,37,-0.03798519699254993,-0.008229352346999397,-0.04804050116550118,-0.039866138763197556,-0.025220388271858907,-0.01464575049133865,-0.06614219114219122,-0.020489253393665308,-0.04565293774852591,-0.049344834087481027,-0.032825854700854806,-0.01651897938662622,-0.049344834087481027,-0.032825854700854806,-0.01651897938662622,-0.09437317176287774,0.000656737053795986,-0.09502990881667372,0.0
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,ff,off,37,0.05252768065268054,0.021009015494309502,0.049892876731112035,0.012484574249279956,0.0025779571735453644,0.009906617075734592,0.07556118309794779,0.0726511437908498,0.002910039307097989,-0.0031702774349834373,0.045299145299145305,-0.04846942273412874,-0.0031702774349834373,0.045299145299145305,-0.04846942273412874,0.033256061748708765,0.0357230392156862,-0.002466977466977438,0.0
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,diagonal,off,37,-0.0029238939165409095,-0.019593702865761675,0.012209053201700293,0.04368686868686866,0.034046917135152455,0.009639951551716208,0.013922882672882553,0.005220616801499323,0.00870226587138323,-0.022990795968736988,0.0452161604735134,-0.06820695644225039,-0.022990795968736988,0.0452161604735134,-0.06820695644225039,0.02982340372046255,0.018316650669591872,0.011506753050870677,-0.07617583132957889
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,diagonal,off,37,-0.02942404817404809,-0.012622549019607798,0.008575289089995053,-0.0036579025549612343,0.042072592440239476,-0.04573049499520071,-0.01895796197266797,-0.006746480643539499,-0.01221148132912847,0.007984825631884629,0.021388517528223405,-0.013403691896338776,0.007984825631884629,0.021388517528223405,-0.013403691896338776,0.027858191644956398,-0.027595239727592702,0.0554534313725491,-0.0055573166483718905
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,diagonal,off,37,0.02650015425750718,-0.006971153846153877,0.00363376411170524,0.0473447712418299,-0.008025675305087021,0.05537044654691692,0.03288084464555052,0.011967097445038821,0.0209137472005117,-0.030975621600621617,0.023827642945289995,-0.05480326454591161,-0.030975621600621617,0.023827642945289995,-0.05480326454591161,0.001965212075506151,0.045911890397184574,-0.04394667832167842,-0.070618514681207
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,dense,off,37,-0.015307629462041172,-0.04551910507792861,-0.015836104255221917,-0.009555109922756877,0.011092543077837191,-0.02064765300059407,0.015639140271493157,0.051897653000594124,-0.03625851272910097,-0.09519387883358477,-0.05619658119658116,-0.0389972976370036,-0.09519387883358477,-0.05619658119658116,-0.0389972976370036,-0.13780008798391152,-0.056080316742081415,-0.08171977124183011,0.021355006717039826
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,dense,off,37,-0.0321345525389643,0.01825666163901457,-0.05306372549019614,-0.033004679144384874,0.04603686754422048,-0.07904154668860536,-0.03092820170026056,0.033047385620914915,-0.06397558732117548,-0.06092728758169941,-0.10347379336349927,0.04254650578179986,-0.06092728758169941,-0.10347379336349927,0.04254650578179986,-0.10052790346907997,-0.07868432629462041,-0.02184357717445956,0.3901423710519434
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,dense,off,37,0.016826923076923128,-0.06377576671694318,0.03722762123497422,0.023449569221627997,-0.03494432446638329,0.05839389368801129,0.04656734197175372,0.01885026737967921,0.02771707459207451,-0.03426659125188536,0.0472772121669181,-0.08154380341880346,-0.03426659125188536,0.0472772121669181,-0.08154380341880346,-0.03727218451483155,0.022604009552538995,-0.05987619406737055,-0.36878736433490356
diagonal_minus_ff,original,dynamics_only,diagonal_vs_ff,off,37,-0.05594676973353452,-0.1359304298642534,-0.06346310960281548,-0.03620823620823632,-0.06729298071209838,0.03108474450386206,-0.04718422916952325,-0.013742772750125809,-0.03344145641939744,-0.09877736642442536,-0.0758801247771837,-0.022897241647241662,-0.09877736642442536,-0.0758801247771837,-0.022897241647241662,-0.11305875497051976,-0.004533028246263504,-0.10852572672425626,0.562665554702185
dense_minus_ff,original,dynamics_only,dense_vs_ff,off,37,-0.11858031674208147,-0.20671477215594863,-0.14331607934549107,-0.006861459618812682,-0.07125725581607939,0.06439579619726671,-0.03521398944193066,-0.05353663901458022,0.018322649572649563,-0.13299653777594944,-0.06595022624434393,-0.06704631153160551,-0.13299653777594944,-0.06595022624434393,-0.06704631153160551,-0.1164995543672015,-0.0290554012980484,-0.0874441530691531,1.4671038358236115
dense_minus_diagonal,original,dynamics_only,dense_vs_diagonal,off,37,-0.06263354700854695,-0.07078434229169522,-0.07985296974267558,0.02934677658942364,-0.003964275103981008,0.03331105169340465,0.011970239727592591,-0.039793866264454414,0.051764105992047005,-0.03421917135152408,0.009929898532839765,-0.044149069884363845,-0.03421917135152408,0.009929898532839765,-0.044149069884363845,-0.0034407993966817374,-0.024522373051784896,0.02108157365510316,0.9044382811214264
diagonal_minus_ff,original,pretrained_trainable,diagonal_vs_ff,off,37,-0.07341314731020604,-0.1683037958773252,-0.05310643196672604,0.03486019699254994,-0.010603632478632385,0.04546382947118233,-0.04268033845239727,-0.06068404634581098,0.018003707893413712,-0.06925305087069789,-0.0431372549019608,-0.026115795968737088,-0.06925305087069789,-0.0431372549019608,-0.026115795968737088,-0.022118241235888236,-0.02259615384615382,0.00047791261026558507,0.48648972337260615
dense_minus_ff,original,pretrained_trainable,dense_vs_ff,off,37,-0.14843042986425325,-0.26501354038118735,-0.16100455916632384,0.010964994972348041,-0.037522281639928656,0.0484872766122767,-0.028993841126194075,-0.053800876411170595,0.02480703528497652,-0.17567530508706974,-0.1346200980392156,-0.04105520704785415,-0.17567530508706974,-0.1346200980392156,-0.04105520704785415,-0.19318253233694405,-0.121515494309612,-0.07166703802733204,1.4884588425406513
dense_minus_diagonal,original,pretrained_trainable,dense_vs_diagonal,off,37,-0.07501728255404722,-0.09670974450386216,-0.1078981271995978,-0.0238952020202019,-0.02691864916129627,0.003023447141094371,0.013686497326203195,0.006883169934640387,0.006803327391562808,-0.10642225421637186,-0.0914828431372548,-0.01493941107911706,-0.10642225421637186,-0.0914828431372548,-0.01493941107911706,-0.1710642911010558,-0.09891934046345818,-0.07214495063759763,1.001969119168045
diagonal_minus_ff,original,pretrained_frozen,diagonal_vs_ff,off,37,-0.04738562091503268,-0.1403236265368618,-0.006847319347319247,0.0,0.0,0.0,0.0,0.0,0.0,-0.041447706705059706,-0.021665752548105488,-0.019781954156954218,-0.041447706705059706,-0.021665752548105488,-0.019781954156954218,0.009172608437314378,-0.03278500502765219,0.04195761346496657,0.5571082380538132
dense_minus_ff,original,pretrained_frozen,dense_vs_ff,off,37,-0.11272967228849584,-0.18022875816993467,-0.14833930367018602,0.0,0.0,0.0,0.0,0.0,0.0,-0.14457899127016782,-0.1365981649069884,-0.007980826363179427,-0.14457899127016782,-0.1365981649069884,-0.007980826363179427,-0.12265428607340373,-0.1083964646464648,-0.014257821426938933,1.8572462068755549
dense_minus_diagonal,original,pretrained_frozen,dense_vs_diagonal,off,37,-0.06534405137346316,-0.039905131633072854,-0.14149198432286678,0.0,0.0,0.0,0.0,0.0,0.0,-0.10313128456510812,-0.11493241235888291,0.01180112779377479,-0.10313128456510812,-0.11493241235888291,0.01180112779377479,-0.1318268945107181,-0.0756114596188126,-0.0562154348919055,1.3001379688217418
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,ff,on,37,0.05626228346816586,0.027040626856803307,0.060326825951825924,0.007167832167832122,-0.0342914438502675,0.04145927601809962,-0.00992775606746199,0.032549048174048245,-0.042476804241510235,-0.048778937565702396,0.0018709435988846224,-0.05064988116458702,-0.14012666255313322,-0.020884181178298822,-0.1192424813748344,-0.06465817679052976,-0.003677041912336032,-0.06098113487819373,0.0
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,ff,on,37,0.06299019607843126,0.04788024475524483,0.05159128045157457,-0.012033371040723884,0.006600935828876886,-0.01863430686960077,-0.05985891151332334,-0.003927853192559172,-0.05593105832076417,-0.027086475615887506,0.005749091594679734,-0.03283556721056724,-0.06507038712921065,-0.06562242904154675,0.0005520419123360987,-0.0461359922756982,-0.06661767562502863,0.020481683349330426,0.0
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,ff,on,37,-0.006727912610265396,-0.02083961789844152,0.008735545500251352,0.019201203208556006,-0.040892379679144386,0.06009358288770039,0.04993115544586135,0.03647690136660742,0.013454254079253936,-0.02169246194981489,-0.0038781479957951115,-0.017814313954019778,-0.07505627542392257,0.044738247863247926,-0.1197945232871705,-0.018522184514831563,0.0629406337126926,-0.08146281822752416,0.0
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,diagonal,on,37,0.06920434549111026,0.038052756067461974,-0.003938851181498337,-0.006515522875816915,-0.03159222313634086,0.025076700260523943,0.05769959207459219,0.022732843137254877,0.03496674893733731,-0.030467571644042235,0.016099484665661135,-0.04656705630970337,0.023523698523698622,0.03862707961972667,-0.015103381096028046,0.05168112116641532,0.03519570707070707,0.01648541409570825,-0.03563479890200036
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,diagonal,on,37,0.014242967000320073,0.0062327174459527734,0.0048655388728917615,-0.0022294494720964675,0.021038153023447137,-0.023267602495543604,-0.004145527674939475,0.032989253393664986,-0.03713478106860446,-0.008295625942684737,-0.0265975650166827,0.018301939073997964,0.037066650669591916,-0.0022653000594177186,0.039331950729009635,-0.0027950603318249723,-0.012186771561771503,0.009391711229946531,-0.02253108942231033
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,diagonal,on,37,0.05496137849079019,0.0318200386215092,-0.008804390054390099,-0.004286073403720447,-0.052630376159787995,0.04834430275606755,0.06184511974953166,-0.010256410256410109,0.07210153000594177,-0.0221719457013575,0.042697049682343835,-0.06486899538370133,-0.013542952145893294,0.040892379679144386,-0.05443533182503768,0.054476181498240295,0.047382478632478575,0.00709370286576172,-0.013103709479690029
pretrained_trainable_minus_dynamics_only,original,pretrained_trainable_vs_dynamics_only,dense,on,37,0.016921477215594838,0.06417540792540788,-0.0016619818090405913,-0.008528869006810158,0.05509735362676538,-0.06362622263357554,0.03548294026235199,0.06880570409982173,-0.03332276383746974,-0.04981746194981479,-0.008749400109694105,-0.041068061840120684,-0.02232748868778278,0.005249183006535985,-0.027576671694318766,-0.06768162393162391,-0.002222593582887622,-0.06545903034873629,0.1886686253145191
pretrained_frozen_minus_dynamics_only,original,pretrained_frozen_vs_dynamics_only,dense,on,37,-0.009314011152246504,0.010950854700854662,-0.038238436400201,-0.005507849993144021,0.0629863396407514,-0.06849418963389542,-0.01594551282051282,0.07495415124091581,-0.09089966406142863,0.004643008135655269,-0.019468582887700425,0.024111591023355694,-0.03614096279537454,-0.028755027652086484,-0.007385935143288058,-0.06451763106174874,-0.02585470085470082,-0.03866293020704792,0.266263295776771
pretrained_trainable_minus_frozen,original,pretrained_trainable_vs_pretrained_frozen,dense,on,37,0.026235488367841342,0.05322455322455322,0.03657645459116041,-0.0030210190136661375,-0.007888986013986021,0.004867967000319884,0.05142845308286481,-0.006148447141094082,0.05757690022395889,-0.05446047008547006,0.01071918277800632,-0.06517965286347638,0.013813474107591761,0.03400421065862247,-0.020190736551030708,-0.0031639928698751763,0.023632107271813196,-0.026796100141688373,-0.07759467046225188
diagonal_minus_ff,original,dynamics_only,diagonal_vs_ff,on,37,-0.02504270647653012,-0.16494283902372134,0.022785976278623443,-0.009803921568627416,-0.014437217194570251,0.004633295625942835,-0.05571338383838387,-0.03691710658622416,-0.01879627725215971,-0.017996852004204977,-0.004125816993464038,-0.01387103501074094,-0.13081036610448382,-0.07833296197266792,-0.0524774041318159,-0.09380941770647655,-0.06595236870972171,-0.02785704899675484,0.18993642252341753
dense_minus_ff,original,dynamics_only,dense_vs_ff,on,37,-0.06814511060834588,-0.21442650486768125,-0.06555486996663468,-0.006525521047579863,-0.05638540381187451,0.04985988276429465,-0.043913398692810524,-0.07888200443347498,0.03496860574066446,-0.18818444627268172,-0.17821898281457116,-0.009965463458110557,-0.13411861830979477,-0.10927159033776684,-0.024847027972027924,-0.035928573060926006,-0.06820038621509211,0.03227181315416611,2.5142319361709866
dense_minus_diagonal,original,dynamics_only,dense_vs_diagonal,on,37,-0.043102404131815764,-0.04948366584395991,-0.08834084624525812,0.003278400521047553,-0.04194818661730426,0.045226587138351815,0.011799985145573344,-0.041964897847250826,0.05376488299282417,-0.17018759426847674,-0.17409316582110712,0.0039055715526303825,-0.0033082522053109464,-0.03093862836509892,0.027630376159787973,0.057880844645550544,-0.0022480175053704032,0.06012886215092095,2.324295513647569
diagonal_minus_ff,original,pretrained_trainable,diagonal_vs_ff,on,37,-0.012100644453585718,-0.15393070981306267,-0.04147970085470082,-0.023487276612276453,-0.011737996480643609,-0.011749280131632844,0.01191396430367031,-0.046733311623017526,0.058647275926687836,0.00031451391745518364,0.010102724073312475,-0.009788210155857291,0.03283999497234802,-0.018821701174642436,0.051661696146990455,0.022529880250468537,-0.027079619726678605,0.04960949997714714,0.15430162362141717
dense_minus_ff,original,pretrained_trainable,dense_vs_ff,on,37,-0.10748591686091691,-0.17729172379907668,-0.1275436777275012,-0.022222222222222143,0.033003393665158365,-0.05522561588738051,0.0014972976370034585,-0.0426253485077015,0.04412264614470496,-0.1892229706567941,-0.1888393265231499,-0.0003836441336442231,-0.01631944444444433,-0.08313822615293204,0.0668187817084877,-0.038952020202020154,-0.0667459378856437,0.027793917683623548,2.7029005614855057
dense_minus_diagonal,original,pretrained_trainable,dense_vs_diagonal,on,37,-0.09538527240733119,-0.023361013986014006,-0.08606397687280037,0.0012650543900543099,0.044741390145801974,-0.043476335755747664,-0.010416666666666852,0.004107963115316027,-0.014524629781982878,-0.1895374845742493,-0.19894205059646236,0.009404566022213068,-0.04915943941679235,-0.0643165249782896,0.015157085561497252,-0.06148190045248869,-0.0396663181589651,-0.021815582293523594,2.5485989378640888
