architecture,routing,seed,sample_index,label,routing_disagreement_rate,oracle_true_class_margin,predicted_true_class_margin,margin_delta_pred_minus_oracle
rsnn64_progress,local2,53,86,6,0.6746987951807228,0.08602254164597678,-0.07600105775545352,-0.1620235994014303
rsnn64_progress,local2,53,87,4,0.6881720430107527,2.5388760857502857,1.3434511787547354,-1.1954249069955503
rsnn64_progress,local2,53,88,3,0.7710843373493976,1.116350922587638,-0.07749279418705357,-1.1938437167746916
rsnn64_progress,local2,53,89,8,0.7288135593220338,-0.5533298820797246,-0.8070270764334557,-0.25369719435373117
rsnn64_progress,local2,53,90,7,0.6511627906976745,3.4335376027800795,3.6113184959541744,0.17778089317409496
rsnn64_progress,local2,53,91,1,0.6504854368932039,2.851323866363412,2.813549297574405,-0.03777456878900676
rsnn64_progress,local2,53,92,11,0.9444444444444444,-2.831843177277778,-1.405809690908785,1.426033486368993
rsnn64_progress,local2,53,93,9,0.5975609756097561,-1.711823822989452,-2.6870098553595683,-0.9751860323701163
rsnn64_progress,local2,53,94,2,0.9365079365079365,0.5994308795659253,-0.08632765861014846,-0.6857585381760738
rsnn64_progress,local2,53,95,10,0.9649122807017544,0.24727764146803777,-0.07792053296824819,-0.32519817443628596
rsnn64_progress,local2,53,96,9,0.61,5.454329374460709,3.3307394559079677,-2.1235899185527414
rsnn64_progress,local2,53,97,2,0.96875,0.8575572337336013,-0.15736230115587468,-1.014919534889476
rsnn64_progress,local2,53,98,0,0.82,3.618265247195051,-0.15759142716002472,-3.775856674355076
rsnn64_progress,local2,53,99,10,0.8840579710144928,0.2948487992244093,-0.0598901536395533,-0.3547389528639626
rsnn64_progress,local2,53,100,6,0.4807692307692308,1.5558607857283198,1.6265346481273806,0.07067386239906082
rsnn64_progress,local2,53,101,1,0.7079646017699115,1.9480956700992635,-0.5281074275879472,-2.4762030976872107
rsnn64_progress,local2,53,102,7,0.8333333333333334,2.3309362095652135,2.949885845931407,0.6189496363661933
rsnn64_progress,local2,53,103,5,0.6442307692307693,2.5250233539063407,1.188169656392887,-1.3368536975134537
