model_kind,history_ms,anchor_type,anchor_value,layer,state,corr_mean_mean,corr_mean_std,corr_mean_count,cosine_mean_mean,cosine_mean_std,cosine_mean_count,normalized_l2_mean_mean,normalized_l2_mean_std,normalized_l2_mean_count
c2,250,phase,0.5,L3,spike50,0.4237398116607475,0.08417357475852857,9,0.6517399451521765,0.04198865330225063,9,0.7722392566787815,0.0394126862752267,9
c2,250,phase,0.5,L3,syn_current,0.587062595809949,0.11174904449535798,9,0.5968879025572542,0.10615336036949706,9,0.8008075400358953,0.056680511399134055,9
c2,250,phase,0.5,L3,pre_reset,0.5710107132954104,0.11663461903499042,9,0.5772533109165026,0.11633031999508162,9,0.8187904212662009,0.05457196439725125,9
c2,250,phase,0.75,L1,spike50,0.8167444675954977,0.019301415498744333,9,0.8271990944209766,0.018347919864257593,9,0.6330129558383231,0.020186895378311656,9
c2,250,phase,0.75,L1,syn_current,0.9630423726360164,0.005383519161021597,9,0.9664346763847086,0.004398234127354825,9,0.31396287906000614,0.008568334648298584,9
c2,250,phase,0.75,L1,pre_reset,0.9504763066769247,0.005717732112974927,9,0.9545655169233408,0.00408897564486075,9,0.3328175741799069,0.010393162459647618,9
c2,250,phase,0.75,L2,spike50,0.45184390432751165,0.026866583694699152,9,0.6388760549522949,0.0197094640235054,9,0.7869672095745199,0.020797581938090847,9
c2,250,phase,0.75,L2,syn_current,0.591987146425519,0.028671098245054764,9,0.6580616688180861,0.017505874939968268,9,0.7853517294165027,0.016767631686557965,9
c2,250,phase,0.75,L2,pre_reset,0.5628362312567304,0.02901077869998404,9,0.6154147567891424,0.01872495333530761,9,0.8132407345711583,0.013975991568898595,9
c2,250,phase,0.75,L3,spike50,0.3380929728540516,0.06856925559319242,9,0.6088298662356357,0.01984606805315727,9,0.8329433962453735,0.020644722714785447,9
c2,250,phase,0.75,L3,syn_current,0.509799538381026,0.12209008960154982,9,0.5214168235983382,0.11516845077070018,9,0.8734945289633405,0.03405705184687062,9
c2,250,phase,0.75,L3,pre_reset,0.49490108176774,0.12556997865280992,9,0.5021171882458417,0.1255424993066975,9,0.8884715615232082,0.0315160539578966,9
c2,250,phase,1.0,L1,spike50,0.7903095911816264,0.03344498064779814,9,0.7996580891522107,0.03344552085913608,9,0.6717412981445003,0.06878915909467138,9
c2,250,phase,1.0,L1,syn_current,0.957704167396066,0.007712323117430625,9,0.9614763626106497,0.00628455993308261,9,0.33699202152319874,0.0317152260344811,9
c2,250,phase,1.0,L1,pre_reset,0.9467045455446179,0.00901004991129434,9,0.9511639277554291,0.006532782179290575,9,0.3440102495176639,0.02408000227652474,9
c2,250,phase,1.0,L2,spike50,0.37252732189681814,0.051531248977662994,9,0.5767548359810742,0.04348657669627142,9,0.8245751803578097,0.04841850849406746,9
c2,250,phase,1.0,L2,syn_current,0.5007921270004076,0.05848988153508531,9,0.5717929138882651,0.05048910204980558,9,0.8352012386655715,0.049585625773916044,9
c2,250,phase,1.0,L2,pre_reset,0.47270094030899784,0.0611181106633464,9,0.5268152170527115,0.05334879767256522,9,0.8578243534680342,0.04703851599651027,9
c2,250,phase,1.0,L3,spike50,0.2675081910118586,0.08549287806080612,9,0.5683036245616214,0.03376913299848161,9,0.8668118139026602,0.03415309471887553,9
c2,250,phase,1.0,L3,syn_current,0.4274493282900575,0.14207660427448213,9,0.44014650400511035,0.13539710165853874,9,0.9038759335408193,0.0503180480286968,9
c2,250,phase,1.0,L3,pre_reset,0.41585935290346815,0.14388790693383238,9,0.4231796803875731,0.14522989933719768,9,0.9137521313424206,0.04696510191731493,9
c2,250,stroke,mid_stroke,L1,spike50,0.8688307928213473,0.003694193999944932,3,0.8781739247884343,0.003491242750677082,3,1126126126.60728,1950507666.1882908,3
c2,250,stroke,stroke_end,L1,spike50,0.836274945873403,0.010299064641931425,3,0.8459386985979348,0.009369369126390291,3,0.574363615725844,0.014833151850964265,3
c2,250,stroke,mid_stroke,L1,syn_current,0.9806507941503524,0.002370379826325144,3,0.9824326936841344,0.0016406807887382763,3,0.21308612286849085,0.004806727552916907,3
c2,250,stroke,stroke_end,L1,syn_current,0.9726670068171922,0.0033850559310727,3,0.9752865854476184,0.0021894164828070418,3,0.27262807564703656,0.002473621424045784,3
c2,250,stroke,mid_stroke,L1,pre_reset,0.9702791628039247,0.0034587597300686146,3,0.9726573980381982,0.0022858811785292235,3,0.24453628574810696,0.004944496886983864,3
c2,250,stroke,stroke_end,L1,pre_reset,0.9604442106711382,0.004597658815768608,3,0.9637261309340842,0.0025666567804858557,3,0.2972986949029035,0.005168249772453454,3
c2,250,stroke,mid_stroke,L2,spike50,0.6443939285172108,0.008193676060022833,3,0.7702428571974033,0.005317728565464642,3,0.5886616413874296,0.0042521525192831654,3
c2,250,stroke,stroke_end,L2,spike50,0.48771819841250763,0.012056258056784605,3,0.6664639844277619,0.004897461165171404,3,0.7349174342444541,0.008477664865702826,3
c2,250,stroke,mid_stroke,L2,syn_current,0.7610270281778518,0.022929229899705285,3,0.7863879779039608,0.014570091037615134,3,1006764292.3607856,1743766904.6300282,3
c2,250,stroke,stroke_end,L2,syn_current,0.6225268120518088,0.018539311473782686,3,0.6867383429255636,0.009098005616583252,3,0.7248779611795868,0.013071650094380504,3
c2,250,stroke,mid_stroke,L2,pre_reset,0.7465037128032296,0.02236465967532587,3,0.7609205278314279,0.017156366189971153,3,1006764292.3816079,1743766904.6300664,3
c2,250,stroke,stroke_end,L2,pre_reset,0.5990439409599423,0.021293288108224145,3,0.6483458011274222,0.012239882150763149,3,0.7528624093193806,0.0157963933807417,3
c2,250,stroke,mid_stroke,L3,spike50,0.5420342588762908,0.06319159409220987,3,0.7353007893987563,0.018907972680435287,3,0.6561532338752741,0.009804713035857286,3
c2,250,stroke,stroke_end,L3,spike50,0.39542203055559444,0.06729114287492088,3,0.6483301771515944,0.009337629248721536,3,0.7842847849074568,0.01093196438162413,3
c2,250,stroke,mid_stroke,L3,syn_current,0.6940123339044971,0.09702370160232549,3,0.7015068976430564,0.09143673310077209,3,0.657107315502826,0.04381854132044752,3
c2,250,stroke,stroke_end,L3,syn_current,0.557818679517192,0.1274337902688241,3,0.5678142817639695,0.12156274570862337,3,0.8061257882210461,0.05328539420072059,3
c2,250,stroke,mid_stroke,L3,pre_reset,0.6815577741680138,0.10190691734392744,3,0.6861136920946308,0.10163180116267462,3,0.6737802595953187,0.044025526246052764,3
c2,250,stroke,stroke_end,L3,pre_reset,0.5466981026725466,0.12841424459889364,3,0.5527559641664921,0.1298885877634746,3,0.8191309228337157,0.050374184810282316,3
c2,500,phase,0.25,L1,spike50,0.9967964251058754,0.0037020331010712447,9,0.9969187728726285,0.003561112181415451,9,0.017426988866389898,0.01933769794298158,9
c2,500,phase,0.25,L1,syn_current,0.9998741165687642,0.00013696951050231823,9,0.9998856586939541,0.0001238834570279708,9,0.003552332770599061,0.0038497706177774804,9
c2,500,phase,0.25,L1,pre_reset,0.999534735646394,0.0004973483688707992,9,0.9995806054468175,0.00044593522000604697,9,0.0074151069967738565,0.007839959867035342,9
c2,500,phase,0.25,L2,spike50,0.9925103554965072,0.007677153761722426,9,0.99484902150829,0.005183582360371768,9,0.0252352582035121,0.026340006929921184,9
c2,500,phase,0.25,L2,syn_current,0.9957208955485345,0.004691363663598703,9,0.9967164190511044,0.003828432768375437,9,0.01888736251499238,0.020533227260535823,9
c2,500,phase,0.25,L2,pre_reset,0.9948492431718012,0.005229493452089293,9,0.9960700017481854,0.004310894473195174,9,0.020641162845018355,0.02197410084863068,9
c2,500,phase,0.25,L3,spike50,0.98469753539951,0.01611984941515714,9,0.9910785230534734,0.00923191537447288,9,0.0322818411528472,0.03471724135312191,9
c2,500,phase,0.25,L3,syn_current,0.9932652781961797,0.007482610005476759,9,0.9934294185019161,0.007310820322147815,9,0.027718851096293413,0.0293531425438909,9
c2,500,phase,0.25,L3,pre_reset,0.9930833881913352,0.007676110263029762,9,0.9931716826432334,0.00761594808854033,9,0.028322066973245946,0.02998426240085672,9
c2,500,phase,0.5,L1,spike50,0.9632246508841384,0.009745828053591537,9,0.965596684320933,0.009501605338538065,9,2128936122.2423944,4303677984.793819,9
c2,500,phase,0.5,L1,syn_current,0.9981392211242289,0.0008651258058465099,9,0.9983297616168536,0.0007644983573568457,9,0.05868498564251653,0.015437815025854349,9
c2,500,phase,0.5,L1,pre_reset,0.9934754425779503,0.0018683709503341994,9,0.9941418107122075,0.0015734981611577896,9,0.09849099655858282,0.01731324733560621,9
c2,500,phase,0.5,L2,spike50,0.8797810543800381,0.02952871781377447,9,0.931469404076982,0.019247025348653513,9,0.29858391501223486,0.058347339075840735,9
c2,500,phase,0.5,L2,syn_current,0.9346679987880542,0.01980236298295234,9,0.9507041611579358,0.014602791181879479,9,0.2766106819170605,0.05774765524696049,9
c2,500,phase,0.5,L2,pre_reset,0.9288252749317469,0.02223177087614921,9,0.9433040114917737,0.0174119477268473,9,0.29569753116729425,0.06198114064434722,9
c2,500,phase,0.5,L3,spike50,0.7896006526733349,0.058873528092832236,9,0.8901778240978311,0.026064389766858317,9,0.3925763996808079,0.06423119099976662,9
c2,500,phase,0.5,L3,syn_current,0.898132379399354,0.047306608674069245,9,0.9014484795032287,0.04499666824138908,9,74967906.30669528,224903717.90196505,9
c2,500,phase,0.5,L3,pre_reset,0.8931095902834816,0.04925617465867352,9,0.8952923932279284,0.048348772190881184,9,163643825.43381155,490931475.2477035,9
c2,500,phase,0.75,L1,spike50,0.9449330312362597,0.009189743046352747,9,0.9483700320751558,0.009101903702485741,9,0.3211289782581423,0.028586758659962068,9
c2,500,phase,0.75,L1,syn_current,0.9965225087325843,0.0007964508197163572,9,0.9968525405850246,0.0006712187915242049,9,0.10009980301963708,0.008785867130921813,9
c2,500,phase,0.75,L1,pre_reset,0.9899028985022347,0.0018178124460910342,9,0.9908365151038857,0.0013660306495753601,9,0.1429128663954281,0.008505066034195478,9
c2,500,phase,0.75,L2,spike50,0.7884462475959089,0.018893550999497532,9,0.8749522992463682,0.018887779621482394,9,0.4593303594615711,0.03923799090404532,9
c2,500,phase,0.75,L2,syn_current,0.8796962343406425,0.015554504588264946,9,0.9089110462441413,0.01089462999915848,9,0.43232976806648843,0.03210266113944199,9
c2,500,phase,0.75,L2,pre_reset,0.8664101627459367,0.018400807191671035,9,0.893318246781189,0.012561490839148913,9,0.46087553380241275,0.031287029074012034,9
c2,500,phase,0.75,L3,spike50,0.645274304085545,0.05958297919933796,9,0.8104493925788581,0.023639214107097347,9,0.5755568495753974,0.040057840353255283,9
c2,500,phase,0.75,L3,syn_current,0.8064729834663954,0.07173298738694954,9,0.8122003236346305,0.06817358213444338,9,0.5589022916692775,0.07602157088376672,9
c2,500,phase,0.75,L3,pre_reset,0.7977051259438335,0.07520613106913572,9,0.8014306376430063,0.0744890176981894,9,0.5761593563163852,0.0776142799895078,9
c2,500,phase,1.0,L1,spike50,0.9330029637549914,0.01677228697099926,9,0.93651829650218,0.016713434483780352,9,0.36073971470827326,0.053076725078448864,9
c2,500,phase,1.0,L1,syn_current,0.9958966885120061,0.0007997613458829987,9,0.996290858491684,0.0005636461830210869,9,0.11777616647693671,0.009132446647906698,9
c2,500,phase,1.0,L1,pre_reset,0.9888125928987649,0.0021415853107658598,9,0.9898583321127377,0.0013987778412181948,9,0.1547678856383249,0.007608038336954627,9
c2,500,phase,1.0,L2,spike50,0.7248419856200908,0.027474054135626605,9,0.8417137491249673,0.02360302412145522,9,0.5201419437432268,0.042418449859388516,9
c2,500,phase,1.0,L2,syn_current,0.8193036177820676,0.024242893738060815,9,0.8672866028184114,0.015413998876629744,9,0.505928800911778,0.03278203187544772,9
c2,500,phase,1.0,L2,pre_reset,0.8013676523466859,0.029391051365120227,9,0.8459727867886788,0.01731365160958918,9,0.5371528019949356,0.030741970325257183,9
c2,500,phase,1.0,L3,spike50,0.5553709827295791,0.07041824341293118,9,0.7643945311139706,0.022710802359941384,9,0.6484042870153583,0.03559948804750932,9
c2,500,phase,1.0,L3,syn_current,0.7380132439717616,0.09534569832853192,9,0.7458984174857044,0.09033250181225039,9,0.643339042743124,0.07885661646728262,9
c2,500,phase,1.0,L3,pre_reset,0.7281543841928764,0.09825676098094055,9,0.7332354107795617,0.09710276294343612,9,0.6594117968562613,0.07920716407934249,9
c2,500,stroke,mid_stroke,L1,spike50,0.978509737025313,0.0020475375687033183,3,0.9804777777814855,0.0018276781105210594,3,0.14581939003561672,0.006290025686820097,3
c2,500,stroke,stroke_end,L1,spike50,0.9649828111084116,0.002677935721465243,3,0.9675453927472456,0.0025219950885429485,3,0.21542756189659976,0.007852430764387151,3
c2,500,stroke,mid_stroke,L1,syn_current,0.9987775241499515,0.00018476202040704356,3,0.998894800996451,0.00012191565656711814,3,0.0454491528959417,0.0009352039270274287,3
c2,500,stroke,stroke_end,L1,syn_current,0.9980897657484005,0.00034883890315354845,3,0.9982795324559498,0.00023340144607855267,3,0.0668334455507852,0.0008663477847067345,3
c2,500,stroke,mid_stroke,L1,pre_reset,0.9954345413472656,0.0010240287915479248,3,0.9958308890134876,0.0007926322262500611,3,0.07098298478829197,0.004297087031704502,3
c2,500,stroke,stroke_end,L1,pre_reset,0.993345586709077,0.0015033854504717748,3,0.9939535354893327,0.0010790296190312048,3,0.09986743761496346,0.00458433682441964,3
c2,500,stroke,mid_stroke,L2,spike50,0.9087968622531027,0.005424254105166914,3,0.9528136743473622,0.0015217552714882959,3,0.208619970672511,0.001405975546676421,3
c2,500,stroke,stroke_end,L2,spike50,0.8520578584408401,0.0017946200648280223,3,0.9221015468150809,0.00377079064155461,3,0.31533317138441436,0.005803040035187007,3
c2,500,stroke,mid_stroke,L2,syn_current,0.9509162498099722,0.005898067829262836,3,0.9598784373213786,0.003070198920797901,3,0.20153166130153646,0.002980540651744039,3
c2,500,stroke,stroke_end,L2,syn_current,0.910157993006511,0.00913521723046183,3,0.932994160445118,0.003415738734647416,3,0.30124365265865466,0.006221353122452377,3
c2,500,stroke,mid_stroke,L2,pre_reset,0.9463252007420967,0.00705165702010827,3,0.9531695484640025,0.004614559045884734,3,0.21629886870786852,0.004114119461126961,3
c2,500,stroke,stroke_end,L2,pre_reset,0.9012219640061536,0.011186394783626532,3,0.921568914696303,0.004993615360026451,3,0.32527707351725826,0.007223312345444442,3
c2,500,stroke,mid_stroke,L3,spike50,0.8360714085913719,0.032733114139878915,3,0.9171554515123431,0.008364517199267481,3,0.28180018730788414,0.015823259097760074,3
c2,500,stroke,stroke_end,L3,spike50,0.7631299221869882,0.04910109723005584,3,0.8786087379216562,0.013580162950894266,3,0.3972723754995409,0.02284938796771019,3
c2,500,stroke,mid_stroke,L3,syn_current,0.923633696599599,0.032963003764111196,3,0.9262619202373689,0.03089243765627716,3,0.2572982217008943,0.042552366044047024,3
c2,500,stroke,stroke_end,L3,syn_current,0.879405332601543,0.05164790574260766,3,0.8828648046352051,0.04918144552080977,3,0.3760640423393933,0.055682629756421596,3
c2,500,stroke,mid_stroke,L3,pre_reset,0.9190411535420796,0.03552420643472102,3,0.9209214030288599,0.034626078413285605,3,0.2668969483520636,0.04485467208200093,3
c2,500,stroke,stroke_end,L3,pre_reset,0.8740363632293934,0.05396799274666299,3,0.8763425112344443,0.05333899534787115,3,0.3868149214967563,0.05646690894323312,3
c2,750,phase,0.25,L1,spike50,1.0,0.0,9,1.0,0.0,9,0.0,0.0,9
c2,750,phase,0.25,L1,syn_current,0.9999998311199335,2.583638269167757e-07,9,0.9999998432485735,2.3871463646600913e-07,9,2.1740965212652756e-05,3.262148240782941e-05,9
c2,750,phase,0.25,L1,pre_reset,0.9999963178096929,9.345492122812144e-06,9,0.9999967043795874,8.288039069154666e-06,9,6.326335571133019e-05,0.00011439987250741873,9
c2,750,phase,0.25,L2,spike50,0.9999173107171823,0.00018582416113469325,9,0.9999196889167629,0.00018301824829587566,9,0.00021771617402938887,0.0004480178682412575,9
c2,750,phase,0.25,L2,syn_current,0.9999695803947284,6.417872550560043e-05,9,0.9999811510785384,3.77006853055641e-05,9,0.00020182777744085143,0.00030545092612536186,9
c2,750,phase,0.25,L2,pre_reset,0.9999740090344452,5.7611394390624984e-05,9,0.9999831201953006,3.799863186037667e-05,9,0.00016344365909129688,0.0002614565594656566,9
c2,750,phase,0.25,L3,spike50,0.9999690805513455,9.275834596347767e-05,9,0.9999720175274835,8.394741754936572e-05,9,0.0005001831047801445,0.0007742204514237084,9
c2,750,phase,0.25,L3,syn_current,0.9998737885645342,0.0002059375170560888,9,0.9998759402215209,0.00020182862097181106,9,0.00036815913896978475,0.0005704089046382986,9
c2,750,phase,0.25,L3,pre_reset,0.9998954465748268,0.00017883911229388266,9,0.9998961551771512,0.00017657259917855896,9,0.0003544904026456223,0.0005487434068759735,9
c2,750,phase,0.5,L1,spike50,0.9929694683672814,0.004581918724758981,9,0.99340733881074,0.00434885599629741,9,0.05627794797935077,0.030393598058953825,9
c2,750,phase,0.5,L1,syn_current,0.9999122561821715,6.894651866483477e-05,9,0.9999214912452388,6.117575659124999e-05,9,0.007282545548476989,0.004490579782990839,9
c2,750,phase,0.5,L1,pre_reset,0.9988151963623262,0.0006968267031606135,9,0.9989415840207057,0.0006100841059100505,9,0.024840748657618622,0.011898682533729294,9
c2,750,phase,0.5,L2,spike50,0.9810808233440298,0.011208208508405305,9,0.9898562657525402,0.006512817792061779,9,0.07439888352443894,0.0359261937485388,9
c2,750,phase,0.5,L2,syn_current,0.9916750627979047,0.005844591625836731,9,0.9941756177647298,0.003926657139002688,9,0.061275881271730795,0.031601174037310886,9
c2,750,phase,0.5,L2,pre_reset,0.9906746316786794,0.006577956870502959,9,0.9932704953643842,0.004635943271070587,9,0.06590220938820289,0.03452283286531653,9
c2,750,phase,0.5,L3,spike50,0.9612510943868622,0.024426046643972056,9,0.9800550606433922,0.012599470655339992,9,0.10652260857230153,0.04906820248176096,9
c2,750,phase,0.5,L3,syn_current,0.9867693752263959,0.01082565752443107,9,0.9872195048283913,0.010386286110592467,9,0.08003240773052657,0.04593767626414088,9
c2,750,phase,0.5,L3,pre_reset,0.9861480906200405,0.01150870847975194,9,0.9864659503187672,0.011264681813933745,9,0.08246940977397502,0.04782129925703463,9
c2,750,phase,0.75,L1,spike50,0.9762728793396553,0.006358898543391413,9,0.9777163800075925,0.0062541245067491286,9,1073075370.4294717,2635981055.638534,9
c2,750,phase,0.75,L1,syn_current,0.9996767526223521,0.00012926074309562422,9,0.9997084781699725,0.00011467391049147195,9,0.025946445606140053,0.005658644953139095,9
c2,750,phase,0.75,L1,pre_reset,0.9962075204831744,0.001006646927584817,9,0.9965858276032553,0.0008319604577114847,9,0.07157941140166307,0.010966098082543814,9
c2,750,phase,0.75,L2,spike50,0.9387887708469331,0.014121476129324769,9,0.9656448872264328,0.011330678920758536,9,0.216707605154659,0.03974284327033935,9
c2,750,phase,0.75,L2,syn_current,0.9714504350512202,0.008349332636570056,9,0.9789393469434791,0.00595679261475818,9,0.18187752171929183,0.035020827715949956,9
c2,750,phase,0.75,L2,pre_reset,0.9673206872299982,0.01070392077478081,9,0.9753844818798678,0.0072805306165480725,9,0.1948691553087848,0.03772182788407885,9
c2,750,phase,0.75,L3,spike50,0.8754369134175172,0.034725459209566704,9,0.9367568532586916,0.015644434551431583,9,0.2989416856136532,0.048832431130986,9
c2,750,phase,0.75,L3,syn_current,0.9526005320718802,0.02646069661321848,9,0.954194160494424,0.025280273678605948,9,0.24418689250503758,0.06497728833876204,9
c2,750,phase,0.75,L3,pre_reset,0.9503652668884204,0.02786397627777614,9,0.9514634734793125,0.02731458645016575,9,0.25204580516181535,0.06760874208688183,9
c2,750,phase,1.0,L1,spike50,0.965289213075895,0.008948382444772938,9,0.9671876425770871,0.0089664648328234,9,1763668430.5673685,5291005291.010134,9
c2,750,phase,1.0,L1,syn_current,0.9995217650731862,8.505551300106936e-05,9,0.9995687195265861,5.5738154330516087e-05,9,0.03917525735123829,0.0024053522927400075,9
c2,750,phase,1.0,L1,pre_reset,0.994435907093052,0.0010498635116248161,9,0.9949900753588479,0.0007264695167477067,9,0.09703382866163361,0.006719990875813352,9
c2,750,phase,1.0,L2,spike50,0.9022806899723737,0.012622119282541278,9,0.9464398070209934,0.01090881509762036,9,191241155.39316884,573723465.2892596,9
c2,750,phase,1.0,L2,syn_current,0.9495518383451178,0.008344217131679255,9,0.964502940325159,0.004538615330847418,9,0.26514508780632207,0.01968232296094299,9
c2,750,phase,1.0,L2,pre_reset,0.9420922133675863,0.012441673426975986,9,0.9580805684159164,0.005431818070745922,9,0.28548982801169664,0.020463378392930696,9
c2,750,phase,1.0,L3,spike50,0.7991551862576506,0.03891586011334404,9,0.8961272070441123,0.01571962084363289,9,0.41974566646728745,0.032992352242034936,9
c2,750,phase,1.0,L3,syn_current,0.9147602256758182,0.037159772467022074,9,0.9175620009418682,0.03510712197897776,9,101658135.52573636,304974405.4951887,9
c2,750,phase,1.0,L3,pre_reset,0.9103252132237534,0.03950366221804578,9,0.9122366313230107,0.03870821811685275,9,205708709.3617579,617126126.9687543,9
c2,750,stroke,mid_stroke,L1,spike50,0.9930572805141097,0.0008446172401037025,3,0.9936352443506573,0.0007870999240348565,3,0.05853440611361813,0.002677925452538818,3
c2,750,stroke,stroke_end,L1,spike50,0.987768038879806,0.0023696693982249275,3,0.9887037827307085,0.0022396698397761546,3,0.098923399290217,0.009613992522825751,3
c2,750,stroke,mid_stroke,L1,syn_current,0.9999175061656779,1.3392807073631226e-05,3,0.9999257698012292,8.7835410145363e-06,3,0.0087811608709435,0.00016125363479103913,3
c2,750,stroke,stroke_end,L1,syn_current,0.9998385027441562,2.9688704665040072e-05,3,0.9998543446879221,2.039938550221219e-05,3,0.015486870586099932,0.00025654221215079434,3
c2,750,stroke,mid_stroke,L1,pre_reset,0.9985839667015513,0.00036336352332660743,3,0.9987157598730582,0.0002837713036307817,3,0.028714820935363098,0.002960694626964895,3
c2,750,stroke,stroke_end,L1,pre_reset,0.9975354963478346,0.0007068705857104068,3,0.9977758893019083,0.0005585555092933209,3,0.0463264134904012,0.005845263358162103,3
c2,750,stroke,mid_stroke,L2,spike50,0.9813699136542388,0.0004945438961172969,3,0.991044139692884,0.0003823908372206682,3,0.0760633612726344,0.0012655106253443807,3
c2,750,stroke,stroke_end,L2,spike50,0.9616546818997783,0.0011803820206099773,3,0.9813250265340202,0.0010472928765365036,3,0.13140578443414863,0.003656794991184146,3
c2,750,stroke,mid_stroke,L2,syn_current,0.9929328916816919,0.0011168417233533155,3,0.9942432998846801,0.0005972092568123617,3,0.06341583702055337,0.0022345038742788664,3
c2,750,stroke,stroke_end,L2,syn_current,0.9822689341129323,0.003107701655347619,3,0.9871986521085708,0.0015063516243632082,3,0.112874769756612,0.00538136467081956,3
c2,750,stroke,mid_stroke,L2,pre_reset,0.992676356445804,0.0014552670390922705,3,0.9937571108785909,0.0008486398001195595,3,0.06684001326565714,0.0032103380484221323,3
c2,750,stroke,stroke_end,L2,pre_reset,0.9807576925536448,0.003532320238248776,3,0.9853889122006612,0.0017237001101587958,3,0.12129275242207697,0.005455419624422838,3
c2,750,stroke,mid_stroke,L3,spike50,0.9581319112497866,0.01035476328676608,3,0.9796103628927888,0.0028428369913506488,3,0.1130249678383042,0.007635440751744026,3
c2,750,stroke,stroke_end,L3,spike50,0.9250023568584762,0.01707700755047557,3,0.9624681370182167,0.004860349252397339,3,0.18413044475844417,0.011426814567995797,3
c2,750,stroke,mid_stroke,L3,syn_current,0.9885090882938536,0.005661927517518801,3,0.9889738570840271,0.005268473053557684,3,0.08231504316490253,0.01792628329216137,3
c2,750,stroke,stroke_end,L3,syn_current,0.975151373480028,0.011526109886828078,3,0.9759381398595508,0.010911103425631662,3,0.14377458140577087,0.028263245734562202,3
c2,750,stroke,mid_stroke,L3,pre_reset,0.9878241472632792,0.006083891731693943,3,0.9881875359513002,0.005845021800679931,3,0.08526608466539067,0.01904038815249445,3
c2,750,stroke,stroke_end,L3,pre_reset,0.973911026951689,0.012190967443620325,3,0.9744801018661259,0.01192773271509884,3,0.1481217253826446,0.02943610151846249,3
c2,1000,phase,0.25,L1,spike50,1.0,0.0,9,1.0,0.0,9,0.0,0.0,9
c2,1000,phase,0.25,L1,syn_current,1.0,0.0,9,1.0,0.0,9,2.649613624350432e-09,2.141827285506588e-09,9
c2,1000,phase,0.25,L1,pre_reset,1.0,0.0,9,1.0,0.0,9,3.0286052659544807e-09,2.4696755247926985e-09,9
c2,1000,phase,0.25,L2,spike50,1.0,0.0,9,1.0,0.0,9,0.0,0.0,9
c2,1000,phase,0.25,L2,syn_current,1.0,1.1775693440128312e-16,9,1.0,0.0,9,8.262758302483214e-09,6.484512546734712e-09,9
c2,1000,phase,0.25,L2,pre_reset,1.0,1.9229626863835638e-16,9,1.0,1.9229626863835638e-16,9,9.611514352668915e-09,7.55497827408583e-09,9
c2,1000,phase,0.25,L3,spike50,1.0,0.0,9,1.0,0.0,9,0.0,0.0,9
c2,1000,phase,0.25,L3,syn_current,0.9999999999999998,1.962615573354719e-16,9,0.9999999999999998,1.962615573354719e-16,9,1.4254576700536175e-08,1.111781168640603e-08,9
c2,1000,phase,0.25,L3,pre_reset,0.9999999999999998,1.962615573354719e-16,9,0.9999999999999998,1.962615573354719e-16,9,1.504302971598373e-08,1.1779212423681245e-08,9
c2,1000,phase,0.5,L1,spike50,0.9990546140028201,0.000870465359109069,9,0.9990999067751426,0.000826756098695558,9,0.008287073418822533,0.008646892521221316,9
c2,1000,phase,0.5,L1,syn_current,0.9999968909634835,2.789210498800233e-06,9,0.999997197443772,2.4998514643238615e-06,9,0.0006658167097642907,0.0006305023932861362,9
c2,1000,phase,0.5,L1,pre_reset,0.9998647390982749,0.00015860268642666275,9,0.99987928661201,0.00014202453711279498,9,0.003496252919438387,0.003780282491239673,9
c2,1000,phase,0.5,L2,spike50,0.9972745055413252,0.002567812412580506,9,0.9985219356934198,0.001428769349638643,9,0.014565682832836633,0.013450226607746148,9
c2,1000,phase,0.5,L2,syn_current,0.999140757986413,0.0007995187528861184,9,0.9994110226560579,0.0005308613564128366,9,0.010041169261232077,0.009693395951590918,9
c2,1000,phase,0.5,L2,pre_reset,0.9986689643441229,0.0010514547784527585,9,0.9991097887961293,0.0007089199132920327,9,0.012377215485974112,0.011395950294249198,9
c2,1000,phase,0.5,L3,spike50,0.9948224342580398,0.005005432055718001,9,0.9972552912223429,0.002575840258655293,9,0.01992639959548679,0.01691372277910954,9
c2,1000,phase,0.5,L3,syn_current,0.9978686538749165,0.0018160546214125118,9,0.997920673961028,0.0017881513939336157,9,0.014675902741915822,0.012990829145637043,9
c2,1000,phase,0.5,L3,pre_reset,0.9978684544690893,0.001808744101076277,9,0.9979051973566195,0.0017865363326850427,9,0.014801066791130711,0.01321677510098759,9
c2,1000,phase,0.75,L1,spike50,0.9917841308147557,0.003787253845332121,9,0.9922188552451616,0.00364347374049663,9,652938145.4800255,1431422654.0681815,9
c2,1000,phase,0.75,L1,syn_current,0.9999763907204735,1.1611742412118747e-05,9,0.9999786548102452,1.0310821575480561e-05,9,0.005308498450750456,0.0019198270530470902,9
c2,1000,phase,0.75,L1,pre_reset,0.9987496322356595,0.0004429497187949157,9,0.9988752603369255,0.00038433674290343277,9,0.02929135689428478,0.008295442390266345,9
c2,1000,phase,0.75,L2,spike50,0.983047782089914,0.006251985348493857,9,0.9904453022691418,0.004304082343422703,9,0.0904054833765098,0.028062750020289056,9
c2,1000,phase,0.75,L2,syn_current,0.9936525765656857,0.0028820307578340254,9,0.9954956380036462,0.0020541122867031173,9,0.06328400543055249,0.022256599394355335,9
c2,1000,phase,0.75,L2,pre_reset,0.9923006140506233,0.003707203056694955,9,0.9945536356779646,0.0024969904839088034,9,0.06908886603252576,0.023987862756645127,9
