seed,weight_source,gain,split,accuracy,balanced_accuracy,macro_f1,zero_output_fraction,mean_total_output_spikes,mean_active_output_classes,mean_per_class_count_variance,mean_peak_class_spikes_per_timestep
37,affine_w,0.125,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.125,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.25,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.25,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.25,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.5,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.5,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,affine_w,0.5,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,affine_w,1.0,train,0.0826161790017211,0.0833333333333333,0.012718600953895,1.0,0.0,0.0,0.0,0.0
37,affine_w,1.0,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,affine_w,1.0,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,affine_w,2.0,train,0.0843373493975903,0.085,0.0160068273593938,0.9982788296041308,0.0017211703958691,0.0017211703958691,0.0001431839973614,1.2382520833591304e-05
37,affine_w,2.0,val,0.0555555555555555,0.0833333333333333,0.0087719298245614,1.0,0.0,0.0,0.0,0.0
37,affine_w,2.0,test,0.0753424657534246,0.0833333333333333,0.0116772823779193,1.0,0.0,0.0,0.0,0.0
37,affine_w,4.0,train,0.4819277108433735,0.4717182343985449,0.4124190839858098,0.1394148020654044,18.783132530120483,2.891566265060241,17.107340105442628,0.0987454794340024
37,affine_w,4.0,val,0.3571428571428571,0.333068783068783,0.2822673957113316,0.1269841269841269,14.65079365079365,2.6746031746031744,9.831653649113962,0.0853109516556708
37,affine_w,4.0,test,0.4041095890410959,0.3678085803085802,0.3079045256926858,0.1027397260273972,16.095890410958905,2.8904109589041096,10.84755582660911,0.0975490084411117
37,affine_w,8.0,train,0.6678141135972461,0.6608191073593612,0.6317763247078806,0.0154905335628227,119.11876075731496,7.259896729776248,193.781548125129,0.3830629878266431
37,affine_w,8.0,val,0.4206349206349206,0.4053571428571429,0.3580994675822262,0.0238095238095238,100.56349206349206,6.746031746031746,134.9799855127236,0.3562223654378292
