condition,architecture,objective,seed,epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
original_reg,short_mid,whole_count_ce,71,10,1.0,0.01,0.1,2.4849324636738395,2.085217338626028,0.0002166700450666,0.0208521729620516,2.1667004859656976e-05,2.5058063430753306,0.0084001638966277,0.0833333333333333,2.484906911849976,0.0005351515869816,5.373538861063296,0.00035445563745,0.0537353839293559,3.5445561850030975e-05,0.0537532661278733,100.4115193461912,0.0662346197083114,100.44493454844856,2.987097408603268,1.183337344924267,
original_reg,short_mid,whole_count_ce,71,11,1.0,0.01,0.1,2.4849181766148893,1.86257578932685,0.0001869543771832,0.0186257577708019,1.869543825548938e-05,2.50356255546084,0.0075030451241884,0.0833333333333333,2.484906911849976,,,,,,,,,,2.728759201381375,0.9963923474700028,
original_reg,short_mid,whole_count_ce,71,12,1.0,0.01,0.1,2.484920802502132,1.6907970154346983,0.0001574760580314,0.0169079697862421,1.5747606100568833e-05,2.501844491482602,0.0068105661054878,0.0833333333333333,2.484906911849976,,,,,,,,,,2.5323370586369003,0.8492569520223161,
original_reg,short_mid,whole_count_ce,71,13,1.0,0.01,0.1,2.4849066734313965,1.5552814230451075,0.0001428086336573,0.0155528136761458,1.4280863717161954e-05,2.500473781625088,0.0062646596374448,0.0833333333333333,2.484906911849976,,,,,,,,,,2.374178403421031,0.7363844103534127,
original_reg,short_mid,whole_count_ce,71,14,1.0,0.01,0.1,2.4849066734313965,1.460136216396719,0.0001251511315091,0.0146013618464519,1.251511316938178e-05,2.4995206173849187,0.0058810566673882,0.0833333333333333,2.484906911849976,,,,,,,,,,2.2508497500788938,0.6694226564515683,
original_reg,short_mid,whole_count_ce,71,15,1.0,0.01,0.1,2.4849066734313965,1.3692235794822445,0.0001110339904141,0.0136922355132135,1.1103399198580649e-05,2.4986100508711218,0.0055146292047617,0.0833333333333333,2.484906911849976,,,,,,,,,,2.1454433787505107,0.5930037943713636,
original_reg,short_mid,whole_count_ce,71,16,1.0,0.01,0.1,2.4849066734313965,1.2937012129109,0.0001054791209503,0.0129370117502322,1.054791213354012e-05,2.497854241405625,0.0052104812630594,0.0833333333333333,2.484906911849976,,,,,,,,,,2.0577477021800057,0.5296547064580113,
original_reg,short_mid,whole_count_ce,71,17,1.0,0.01,0.1,2.4849066734313965,1.2322655717189874,0.0001012214914119,0.0123226555535592,1.0122149591405297e-05,2.497239546603467,0.0049630748047854,0.0833333333333333,2.484906911849976,,,,,,,,,,1.978073961353138,0.4864571974732994,
original_reg,short_mid,whole_count_ce,71,18,1.0,0.01,0.1,2.4849066734313965,1.1761636514466725,9.16555861972726e-05,0.0117616361975285,9.16555864054702e-06,2.496677502502468,0.0047369190489213,0.0833333333333333,2.484906911849976,,,,,,,,,,1.9070050367595,0.4453222393579204,
original_reg,short_mid,whole_count_ce,71,19,1.0,0.01,0.1,2.4849066734313965,1.128850967461394,8.885519711522941e-05,0.0112885093419025,8.88551960053641e-06,2.496204015104783,0.004546406101402,0.0833333333333333,2.484906911849976,,,,,,,,,,1.8423858991793636,0.4153159862438701,
original_reg,short_mid,whole_count_ce,71,20,1.0,0.01,0.1,2.4849066734313965,1.0853291003100842,8.086579212724118e-05,0.0108532909185284,8.086579359245122e-06,2.4957680997667957,0.0043709398079281,0.0833333333333333,2.484906911849976,1.4835485843926736e-05,1.3347536161852098,0.0001318345747502,0.0133475356522775,1.3183456816447627e-05,0.0133525256669542,899.7033054863952,0.8886434158706433,900.0396621604677,1.782454969755754,0.3882032445088516,
original_reg,short_mid,whole_count_ce,71,21,1.0,0.01,0.1,2.4849066734313965,1.0468036474951778,7.683997572244488e-05,0.0104680361623736,7.683997593064246e-06,2.4953823479440658,0.0042157398794783,0.0833333333333333,2.484906911849976,,,,,,,,,,1.728711945259633,0.3648953593228647,
original_reg,short_mid,whole_count_ce,71,22,1.0,0.01,0.1,2.4849066734313965,1.005780423980161,7.467895751791364e-05,0.0100578038717608,7.467895941360741e-06,2.494971904409937,0.0040505632969318,0.0833333333333333,2.484906911849976,,,,,,,,,,1.6767475879951517,0.3348132372415414,
original_reg,short_mid,whole_count_ce,71,23,1.0,0.01,0.1,2.4849066734313965,0.9687980372400988,6.870258945008746e-05,0.0096879801368292,6.870259015921156e-06,2.4946014454360674,0.0039014947722192,0.0833333333333333,2.484906911849976,,,,,,,,,,1.629219356994826,0.3083767442612968,
original_reg,short_mid,whole_count_ce,71,24,1.0,0.01,0.1,2.4849066734313965,0.9345213263047132,6.501668056650665e-05,0.0093452131051871,6.501668131398292e-06,2.494258447686489,0.0037634068407103,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5838893908436655,0.2851532882852111,
original_reg,short_mid,whole_count_ce,71,25,1.0,0.01,0.1,2.4849066734313965,0.9110146621418492,6.034928478686084e-05,0.0091101464538124,6.03492858137602e-06,2.494022840887257,0.0036686212322836,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5407280872692954,0.2813012501458908,
original_reg,short_mid,whole_count_ce,71,26,1.0,0.01,0.1,2.4849066734313965,0.8818048467529415,5.857501627409289e-05,0.0088180482079773,5.85750163742782e-06,2.493730625474309,0.0035510008500359,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4998344566653805,0.2637752173997449,
original_reg,short_mid,whole_count_ce,71,27,1.0,0.01,0.1,2.4849066734313965,0.8602225391671908,5.588981780490442e-05,0.0086022251928401,5.588981869874517e-06,2.493514359715473,0.0034640392199613,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4602523964161307,0.2601926882275205,
original_reg,short_mid,whole_count_ce,71,28,1.0,0.01,0.1,2.4849066734313965,0.8338582589581173,5.459478358407914e-05,0.0083385823477258,5.459478375314183e-06,2.493250726217247,0.0033578894190737,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4221151472163898,0.2456013684428702,
original_reg,short_mid,whole_count_ce,71,29,1.0,0.01,0.1,2.4849066734313965,0.8110015509255781,5.104808301149736e-05,0.0081100152282881,5.1048084213721e-06,2.4930218000625373,0.003265764514811,0.0833333333333333,2.484906911849976,,,,,,,,,,1.3869141358721893,0.2350889638374061,
original_reg,short_mid,whole_count_ce,71,30,1.0,0.01,0.1,2.4849066734313965,0.7839928094983717,4.795408212744492e-05,0.0078399277527827,4.795408257436529e-06,2.4927513751228583,0.0031569488081447,0.0833333333333333,2.484906911849976,1.2134313450263811e-05,0.9520768515257,0.0001249859651691,0.0095207677550113,1.249859734204027e-05,0.0095229017902169,784.6152807931916,1.030020972613703,784.7911486092312,1.3510293160371238,0.2169562946242022,
original_reg,short_mid,timestep_ce,11,1,1.0,0.01,0.1,2.4947562057672394,22.22409701716674,0.0016367646978555,0.2222409690000924,0.0001636764726708,2.7171608818993103,0.0891488494782057,0.0833333333333333,2.484906911849976,0.0232120897531276,60.37486453465652,0.0011142530109112,0.6037486283956076,0.000111425305794,0.6038057623656014,26.01009365450419,0.0048003134133599,26.012555042970344,20.16018513270787,24.288008481418,
original_reg,short_mid,timestep_ce,11,2,1.0,0.01,0.1,2.488913181111242,13.043475776449128,0.000980968299769,0.1304347557039761,9.809683016224856e-05,2.619446048227727,0.0524457235088684,0.0833333333333333,2.484906911849976,0.0086311432317971,40.789839852054456,0.0008348885210884,0.4078983875976106,8.348885115139977e-05,0.4079381639519898,47.25890610816347,0.0096729771374696,47.26351457697356,14.568706428737936,11.51824459069362,
original_reg,short_mid,timestep_ce,11,3,1.0,0.01,0.1,2.486152515148748,8.193027383078807,0.0006855421556518,0.0819302725376442,6.855421742738349e-05,2.5681514268077383,0.0329822190132875,0.0833333333333333,2.484906911849976,,,,,,,,,,10.566396322595068,5.819658657769944,
original_reg,short_mid,timestep_ce,11,4,1.0,0.01,0.1,2.4853151513459144,5.807872281427433,0.0005277666022236,0.0580787211977163,5.277666119666668e-05,2.5434466512190905,0.0233899905319581,0.0833333333333333,2.484906911849976,,,,,,,,,,7.9107607744646975,3.704983683338264,
original_reg,short_mid,timestep_ce,11,5,1.0,0.01,0.1,2.485035099384091,4.447607606700694,0.0004013352584584,0.0444760745112333,4.013352629918166e-05,2.5295513094805195,0.0179137139948509,0.0833333333333333,2.484906911849976,0.0023844060774174,8.903954514609223,0.000231227601961,0.0890395466528049,2.3122761348450637e-05,0.0890475381211988,37.34244242039671,0.0096974930434227,37.34579397551544,6.143921459808612,2.751293676855642,
original_reg,short_mid,timestep_ce,11,6,1.0,0.01,0.1,2.4849493770303908,3.633636443011732,0.0003392347309222,0.0363363635032189,3.392347403240289e-05,2.5213196318654307,0.0146362285338445,0.0833333333333333,2.484906911849976,,,,,,,,,,4.9711851966976095,2.296087715588831,
original_reg,short_mid,timestep_ce,11,7,1.0,0.01,0.1,2.484950795231095,3.040691400764321,0.0002820194604595,0.0304069134748176,2.8201946606995812e-05,2.515386013073684,0.0122477738713511,0.0833333333333333,2.484906911849976,,,,,,,,,,4.188830280878458,1.89255241559828,
original_reg,short_mid,timestep_ce,11,8,1.0,0.01,0.1,2.4849067017461675,2.654451399785106,0.0002349410035764,0.0265445135431219,2.3494101036400108e-05,2.511474736996649,0.0106917525818932,0.0833333333333333,2.484906911849976,,,,,,,,,,3.66183673822531,1.6470661553171129,
original_reg,short_mid,timestep_ce,11,9,1.0,0.01,0.1,2.4849066734313965,2.3999557872647466,0.000208053706671,0.0239995573927839,2.08053707503868e-05,2.5089269763631377,0.0096665049920626,0.0833333333333333,2.484906911849976,,,,,,,,,,3.3028063019048326,1.497105195887528,
original_reg,short_mid,timestep_ce,11,10,1.0,0.01,0.1,2.4849066734313965,2.1438956100641144,0.0001775006803059,0.0214389556964375,1.7750068671785765e-05,2.5063634111630937,0.008634813530232,0.0833333333333333,2.484906911849976,6.345989688704826e-05,3.553822841910808,0.0001815729475922,0.0355382266567398,1.8157293826769697e-05,0.0355451165867372,560.0107847637074,0.2861223342213699,560.119356166047,3.0301055465015403,1.2576856615210974,
original_reg,short_mid,timestep_ce,11,11,1.0,0.01,0.1,2.4849066734313965,1.9633429990167668,0.0001576113378951,0.0196334296250763,1.576113416896468e-05,2.5045558856399457,0.007907415988429,0.0833333333333333,2.484906911849976,,,,,,,,,,2.8170881451920264,1.1095979063933563,
original_reg,short_mid,timestep_ce,11,12,1.0,0.01,0.1,2.484910297722086,1.794391569295151,0.0001430000778838,0.0179439152586121,1.430000807970776e-05,2.502868507897382,0.0072269068558145,0.0833333333333333,2.484906911849976,,,,,,,,,,2.6488699473940773,0.9399131659591464,
original_reg,short_mid,timestep_ce,11,13,1.0,0.01,0.1,2.4849512732993304,1.6501033683652109,0.0001222408390058,0.0165010333837053,1.2224083970719226e-05,2.501464618462909,0.0066453043345799,0.0833333333333333,2.484906911849976,,,,,,,,,,2.5045904612582235,0.7956162350518363,
original_reg,short_mid,timestep_ce,11,14,1.0,0.01,0.1,2.484950035656586,1.5420124830354307,0.0001094335624619,0.0154201243194573,1.0943356284704088e-05,2.5003811463636705,0.0062098100381582,0.0833333333333333,2.484906911849976,,,,,,,,,,2.382957888962685,0.7010670498193029,
original_reg,short_mid,timestep_ce,11,15,1.0,0.01,0.1,2.4849067017461675,1.4500666054513902,9.69132393296598e-05,0.0145006658903703,9.691323884438725e-06,2.4994170792952257,0.0058393971910728,0.0833333333333333,2.484906911849976,,,,,,,,,,2.279611773622221,0.6205214175833277,
original_reg,short_mid,timestep_ce,11,16,1.0,0.01,0.1,2.4849066209054445,1.3760661922921005,9.038792687156454e-05,0.0137606615812971,9.03879286749e-06,2.4986763394432923,0.0055413351384396,0.0833333333333333,2.484906911849976,,,,,,,,,,2.186852720436254,0.5652796520423561,
original_reg,short_mid,timestep_ce,11,17,1.0,0.01,0.1,2.4849066734313965,1.311032073017652,8.296417903264591e-05,0.0131103201126503,8.296418103635196e-06,2.498025338538953,0.0052793196102767,0.0833333333333333,2.484906911849976,,,,,,,,,,2.1025229226701643,0.519541237009577,
original_reg,short_mid,timestep_ce,11,18,1.0,0.01,0.1,2.4849066492202154,1.248311666120966,7.615728136380451e-05,0.0124831164925777,7.615728271317531e-06,2.4973973702645758,0.0050266404272244,0.0833333333333333,2.484906911849976,,,,,,,,,,2.0287799646439937,0.4678434069924018,
original_reg,short_mid,timestep_ce,11,19,1.0,0.01,0.1,2.4849067017461675,1.1974645553480532,6.992277597007461e-05,0.0119746453216918,6.992277656335946e-06,2.4968884430325584,0.0048217655781315,0.0833333333333333,2.484906911849976,,,,,,,,,,1.9613738318523728,0.4335552263177816,
original_reg,short_mid,timestep_ce,11,20,1.0,0.01,0.1,2.4849066734313965,1.1492371524262552,6.592949316130587e-05,0.0114923710942832,6.592949508048058e-06,2.4964056454098777,0.004627523506914,0.0833333333333333,2.484906911849976,0.0001079773930878,2.2332116146036376,0.0001665348028414,0.0223321155340406,1.6653479559148036e-05,0.0223377776661942,206.82214022220916,0.1542311689781326,206.8745783482985,1.9007243492517127,0.3977499333901167,
original_reg,short_mid,timestep_ce,11,21,1.0,0.01,0.1,2.4849066209054445,1.1036341370896094,6.077831500883514e-05,0.0110363411587276,6.077831616096612e-06,2.4959490414125374,0.0044437963573537,0.0833333333333333,2.484906911849976,,,,,,,,,,1.8391315781105817,0.3681366834500981,
original_reg,short_mid,timestep_ce,11,22,1.0,0.01,0.1,2.4849067017461675,1.0668413035840874,5.796857695367745e-05,0.0106684127694281,5.796857846428397e-06,2.4955809026084546,0.0042956178675737,0.0833333333333333,2.484906911849976,,,,,,,,,,1.7858639723667795,0.3478186075125216,
original_reg,short_mid,timestep_ce,11,23,1.0,0.01,0.1,2.4849066734313965,1.0204659482903409,5.5563335267669824e-05,0.0102046592202736,5.556333695516602e-06,2.495116944567472,0.0041088929669418,0.0833333333333333,2.484906911849976,,,,,,,,,,1.7337465497589768,0.3071853549006473,
original_reg,short_mid,timestep_ce,11,24,1.0,0.01,0.1,2.4849066209054445,0.9763796313083932,5.0999133875154734e-05,0.0097637960283332,5.09991349310139e-06,2.494675467633954,0.0039312929748107,0.0833333333333333,2.484906911849976,,,,,,,,,,1.6852208412863097,0.267538402889969,
original_reg,short_mid,timestep_ce,11,25,1.0,0.01,0.1,2.4849066209054445,0.943995405597654,4.571946699488042e-05,0.0094399536108652,4.571946725317066e-06,2.4943511338324225,0.0038007567278923,0.0833333333333333,2.484906911849976,,,,,,,,,,1.6370542863970574,0.2509365414690848,
original_reg,short_mid,timestep_ce,11,26,1.0,0.01,0.1,2.4849066734313965,0.9132764917027314,4.1786216093026295e-05,0.0091327645947352,4.178621656694974e-06,2.4940436231084617,0.0036769764088462,0.0833333333333333,2.484906911849976,,,,,,,,,,1.593701648424907,0.2328513212207057,
original_reg,short_mid,timestep_ce,11,27,1.0,0.01,0.1,2.4849066734313965,0.8850739967597331,3.991430636740605e-05,0.0088507398536585,3.991430751562354e-06,2.4937613691602434,0.0035634059737876,0.0833333333333333,2.484906911849976,,,,,,,,,,1.550735741802419,0.2194122353026871,
original_reg,short_mid,timestep_ce,11,28,1.0,0.01,0.1,2.4849067017461675,0.8545190285692527,3.818502029793364e-05,0.00854519016002,3.818502124578053e-06,2.493455719824708,0.0034403741018273,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5095811302608548,0.1994569220815796,
original_reg,short_mid,timestep_ce,11,29,1.0,0.01,0.1,2.4849066734313965,0.8314238745661487,3.687158331748162e-05,0.0083142384476382,3.687158443302148e-06,2.4932245490062668,0.0033473794790833,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4707044711827,0.1921432643051607,
original_reg,short_mid,timestep_ce,11,30,1.0,0.01,0.1,2.4849065683794924,0.8090945318110428,3.416448522085827e-05,0.0080909451049802,3.416448552141418e-06,2.4930009858333304,0.0032574108244283,0.0833333333333333,2.484906911849976,5.323430117565356e-05,1.270781127712047,0.0001346351892844,0.0127078107146395,1.3463518423363943e-05,0.0127101774486693,238.71470901268157,0.2529105882115235,238.7591678292244,1.4324783761817288,0.1857106808746128,
original_reg,short_mid,timestep_ce,23,1,1.0,0.01,0.1,2.504695628473147,23.84419505567436,0.0018280464476583,0.2384419440197247,0.000182804649229,2.743320396557938,0.0952709566608772,0.0833333333333333,2.4851131439208984,0.0242574054627267,45.06215799865885,0.0010597927093341,0.45062154588685,0.0001059792814092,0.4506868918185587,18.57665885080998,0.0043689454575887,18.57935270575704,21.47287462664553,26.21551506449557,
original_reg,short_mid,timestep_ce,23,2,1.0,0.01,0.1,2.489283319184374,13.861921855381556,0.001007358690246,0.1386192172457962,0.00010073587196,2.6280033411955053,0.0557268640530675,0.0833333333333333,2.484906911849976,0.0024682142320447,23.8046875,0.000510851002795,0.2380468806682119,5.108510132268149e-05,0.2380785881485364,96.44498341256606,0.020697190972909,96.45782973680846,15.433728229568665,12.290115699505437,
original_reg,short_mid,timestep_ce,23,3,1.0,0.01,0.1,2.487091553190694,8.990494072334696,0.0006512905697545,0.0899049373417323,6.512905825783055e-05,2.577061636722847,0.0361748108084591,0.0833333333333333,2.484906911849976,,,,,,,,,,11.200085232877486,6.780903121895716,
original_reg,short_mid,timestep_ce,23,4,1.0,0.01,0.1,2.485987972679729,6.228778262967292,0.0004610149135729,0.06228778136192,4.610149224518987e-05,2.5483218728983053,0.025074088667844,0.0833333333333333,2.484906911849976,,,,,,,,,,8.30277605434293,4.154780314013798,
original_reg,short_mid,timestep_ce,23,5,1.0,0.01,0.1,2.485045863511025,4.518344132297011,0.0003481710703543,0.0451834406992244,3.4817108049810014e-05,2.530264170773058,0.0181961461843553,0.0833333333333333,2.484906911849976,0.0013095712338617,9.493005926068667,0.0001711325373762,0.0949300547841014,1.711325359976225e-05,0.0949388137296462,72.48941663460982,0.0130678294981313,72.49610504171461,6.324685925665903,2.712002229772624,
original_reg,short_mid,timestep_ce,23,6,1.0,0.01,0.1,2.4844304329351794,3.5302300970238374,0.0002800611385966,0.0353023007819861,2.800611440818068e-05,2.519760736705104,0.0142206867328758,0.0833333333333333,2.484906911849976,,,,,,,,,,5.009764655732042,2.050695433263729,
original_reg,short_mid,timestep_ce,23,7,1.0,0.01,0.1,2.484253250588238,2.920126259224345,0.0002420859327904,0.0292012618851436,2.4208593408659497e-05,2.5134787058871297,0.0117642879089046,0.0833333333333333,2.484906911849976,,,,,,,,,,4.141435909189169,1.6988165284187986,
original_reg,short_mid,timestep_ce,23,8,1.0,0.01,0.1,2.4846284959894858,2.41746869349849,0.0001973032004052,0.0241746864828205,1.973032082667005e-05,2.5088229351733102,0.0097376395878499,0.0833333333333333,2.484906911849976,,,,,,,,,,3.5509665197021167,1.2839708531374776,
original_reg,short_mid,timestep_ce,23,9,1.0,0.01,0.1,2.4845206359988032,2.1207328146378064,0.0001742743527392,0.021207327228328,1.742743555443977e-05,2.5057453194091326,0.0085427966893701,0.0833333333333333,2.484906911849976,,,,,,,,,,3.148073019546404,1.093392668307956,
