architecture,objective,seed,last_layer,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms
E,relative10_sequence_ce,11,L3,0.0004779152146470302,L1,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,23,L3,0.0005215390973205978,L1,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,101,L3,0.0004599982628346721,L1,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,11,L3,0.005493103726297528,L1,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,23,L3,0.007334654773445986,L1,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,101,L3,0.0054701232881034165,L1,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,11,L3,0.03449384175262213,L1,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,23,L3,0.03473470048578495,L1,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,101,L3,0.024698388240351494,L1,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,11,L3,0.022990565166874984,L2,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,23,L3,0.02505646761063036,L2,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,101,L3,0.015440127973775815,L2,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,11,L3,0.059171512358217514,L2,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,23,L3,0.051502667483575806,L2,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,101,L3,0.043633620147378614,L2,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,11,L3,0.10013701831244164,L2,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,23,L3,0.09530429151244131,L2,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,101,L3,0.10029612863451441,L2,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,11,L3,0.14812450411914618,L3,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,23,L3,0.13829549805425798,L3,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,101,L3,0.1304412516782536,L3,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,11,L3,0.18755776756338413,L3,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,23,L3,0.15129190960040914,L3,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,101,L3,0.14127088055196677,L3,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,11,L3,0.18177457058157814,L3,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,23,L3,0.15833630419022415,L3,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,101,L3,0.1826291405570217,L3,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,11,L3,0.0133241810005527,L1,128,whole_layer,-1,train,
E,relative10_sequence_ce,23,L3,0.014036513725358836,L1,128,whole_layer,-1,train,
E,relative10_sequence_ce,101,L3,0.010096308849883598,L1,128,whole_layer,-1,train,
E,relative10_sequence_ce,11,L3,0.06045878205235567,L2,128,whole_layer,-1,train,
E,relative10_sequence_ce,23,L3,0.05699080509822969,L2,128,whole_layer,-1,train,
E,relative10_sequence_ce,101,L3,0.05275475446765036,L2,128,whole_layer,-1,train,
E,relative10_sequence_ce,11,L3,0.17241304411543035,L3,128,whole_layer,-1,train,
E,relative10_sequence_ce,23,L3,0.14923736957140704,L3,128,whole_layer,-1,train,
E,relative10_sequence_ce,101,L3,0.1512034811663624,L3,128,whole_layer,-1,train,
E,relative10_sequence_ce,11,L3,0.00015311965995185917,L1,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,23,L3,0.0001510780644858344,L1,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,101,L3,6.533105491279325e-05,L1,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,11,L3,0.0029358142801436467,L1,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,23,L3,0.004558882675633354,L1,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,101,L3,0.0027602370700655146,L1,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,11,L3,0.02570115922762749,L1,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,23,L3,0.025264306407314044,L1,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,101,L3,0.0185129446388335,L1,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,11,L3,0.01486485658812649,L2,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,23,L3,0.0152445933448071,L2,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,101,L3,0.008407290129090082,L2,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,11,L3,0.039580411299822586,L2,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,23,L3,0.04145663753309937,L2,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,101,L3,0.02963171659388379,L2,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,11,L3,0.08053559409893357,L2,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,23,L3,0.07195112264904206,L2,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,101,L3,0.0801509964006672,L2,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,11,L3,0.10929477167817106,L3,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,23,L3,0.1110607517562825,L3,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,101,L3,0.10147546104329612,L3,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,11,L3,0.15218460922841984,L3,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,23,L3,0.1282816095122016,L3,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,101,L3,0.11421909994222285,L3,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,11,L3,0.1468097202887827,L3,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,23,L3,0.12857895330900335,L3,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,101,L3,0.15556558853898858,L3,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,11,L3,0.009470881617066105,L1,128,whole_layer,-1,val,
E,relative10_sequence_ce,23,L3,0.009872102976033711,L1,128,whole_layer,-1,val,
E,relative10_sequence_ce,101,L3,0.007023774251602142,L1,128,whole_layer,-1,val,
E,relative10_sequence_ce,11,L3,0.044715948994820474,L2,128,whole_layer,-1,val,
E,relative10_sequence_ce,23,L3,0.04265703186726363,L2,128,whole_layer,-1,val,
E,relative10_sequence_ce,101,L3,0.03907827451496796,L2,128,whole_layer,-1,val,
E,relative10_sequence_ce,11,L3,0.1360126689930647,L3,128,whole_layer,-1,val,
E,relative10_sequence_ce,23,L3,0.1225940435431481,L3,128,whole_layer,-1,val,
E,relative10_sequence_ce,101,L3,0.1235048503204284,L3,128,whole_layer,-1,val,
A,timestep_ce,11,L3,0.002606454297470988,L1,43,tau_subgroup,2,test,54.31342963722199
A,timestep_ce,23,L3,0.0020786135897791543,L1,43,tau_subgroup,2,test,54.31342963722199
A,timestep_ce,101,L3,0.0010942099341932898,L1,43,tau_subgroup,2,test,54.31342963722199
A,timestep_ce,11,L3,0.016372694068149243,L1,43,tau_subgroup,3,test,117.0136826471659
A,timestep_ce,23,L3,0.011258033196171807,L1,43,tau_subgroup,3,test,117.0136826471659
A,timestep_ce,101,L3,0.010300599503752677,L1,43,tau_subgroup,3,test,117.0136826471659
A,timestep_ce,11,L3,0.05631883303354476,L1,42,tau_subgroup,4,test,242.10347130039656
A,timestep_ce,23,L3,0.0566067878443624,L1,42,tau_subgroup,4,test,242.10347130039656
A,timestep_ce,101,L3,0.050640600839407995,L1,42,tau_subgroup,4,test,242.10347130039656
A,timestep_ce,11,L3,0.05154537888945397,L2,43,tau_subgroup,2,test,54.31342963722199
A,timestep_ce,23,L3,0.048262749086874106,L2,43,tau_subgroup,2,test,54.31342963722199
A,timestep_ce,101,L3,0.051327692758179604,L2,43,tau_subgroup,2,test,54.31342963722199
A,timestep_ce,11,L3,0.10210057484550064,L2,43,tau_subgroup,3,test,117.0136826471659
A,timestep_ce,23,L3,0.08074999614714812,L2,43,tau_subgroup,3,test,117.0136826471659
A,timestep_ce,101,L3,0.06432721500454637,L2,43,tau_subgroup,3,test,117.0136826471659
A,timestep_ce,11,L3,0.19962565874593707,L2,42,tau_subgroup,4,test,242.10347130039656
A,timestep_ce,23,L3,0.16913203319763956,L2,42,tau_subgroup,4,test,242.10347130039656
A,timestep_ce,101,L3,0.19739696740193757,L2,42,tau_subgroup,4,test,242.10347130039656
A,timestep_ce,11,L3,0.024855424743207424,L1,128,whole_layer,-1,test,
A,timestep_ce,23,L3,0.023054382041086813,L1,128,whole_layer,-1,test,
A,timestep_ce,101,L3,0.020444390945990723,L1,128,whole_layer,-1,test,
A,timestep_ce,11,L3,0.11711760685884692,L2,128,whole_layer,-1,test,
A,timestep_ce,23,L3,0.09883666749502983,L2,128,whole_layer,-1,test,
A,timestep_ce,101,L3,0.10362370050530152,L2,128,whole_layer,-1,test,
A,timestep_ce,11,L3,0.35809621438038436,L3,64,whole_layer,-1,test,
A,timestep_ce,23,L3,0.34103193339960236,L3,64,whole_layer,-1,test,
A,timestep_ce,101,L3,0.29298039885685884,L3,64,whole_layer,-1,test,
A,timestep_ce,11,L3,0.002921631642271698,L1,43,tau_subgroup,2,train,54.31342963722199
A,timestep_ce,23,L3,0.0021660036745331174,L1,43,tau_subgroup,2,train,54.31342963722199
A,timestep_ce,101,L3,0.0013387078995451042,L1,43,tau_subgroup,2,train,54.31342963722199
A,timestep_ce,11,L3,0.014514678462772275,L1,43,tau_subgroup,3,train,117.0136826471659
A,timestep_ce,23,L3,0.009921706815569519,L1,43,tau_subgroup,3,train,117.0136826471659
A,timestep_ce,101,L3,0.009299676988518739,L1,43,tau_subgroup,3,train,117.0136826471659
A,timestep_ce,11,L3,0.05045073282465883,L1,42,tau_subgroup,4,train,242.10347130039656
A,timestep_ce,23,L3,0.05144407571258694,L1,42,tau_subgroup,4,train,242.10347130039656
A,timestep_ce,101,L3,0.04217420466771464,L1,42,tau_subgroup,4,train,242.10347130039656
A,timestep_ce,11,L3,0.0465871907037506,L2,43,tau_subgroup,2,train,54.31342963722199
A,timestep_ce,23,L3,0.046469562020112945,L2,43,tau_subgroup,2,train,54.31342963722199
A,timestep_ce,101,L3,0.042703496648945766,L2,43,tau_subgroup,2,train,54.31342963722199
A,timestep_ce,11,L3,0.09383536112979624,L2,43,tau_subgroup,3,train,117.0136826471659
A,timestep_ce,23,L3,0.07629077031597324,L2,43,tau_subgroup,3,train,117.0136826471659
A,timestep_ce,101,L3,0.055750153559962,L2,43,tau_subgroup,3,train,117.0136826471659
A,timestep_ce,11,L3,0.1894262218596049,L2,42,tau_subgroup,4,train,242.10347130039656
A,timestep_ce,23,L3,0.15672207215074885,L2,42,tau_subgroup,4,train,242.10347130039656
A,timestep_ce,101,L3,0.1810001539262765,L2,42,tau_subgroup,4,train,242.10347130039656
A,timestep_ce,11,L3,0.02241165713400439,L1,128,whole_layer,-1,train,
A,timestep_ce,23,L3,0.020940802585961444,L1,128,whole_layer,-1,train,
A,timestep_ce,101,L3,0.017412243329927815,L1,128,whole_layer,-1,train,
A,timestep_ce,11,L3,0.10932868005426499,L2,128,whole_layer,-1,train,
A,timestep_ce,23,L3,0.09266422906861842,L2,128,whole_layer,-1,train,
A,timestep_ce,101,L3,0.09246494862411443,L2,128,whole_layer,-1,train,
A,timestep_ce,11,L3,0.3542593937896729,L3,64,whole_layer,-1,train,
A,timestep_ce,23,L3,0.34025977900413684,L3,64,whole_layer,-1,train,
A,timestep_ce,101,L3,0.28003469023732563,L3,64,whole_layer,-1,train,
A,timestep_ce,11,L3,0.0013147874801199642,L1,43,tau_subgroup,2,val,54.31342963722199
A,timestep_ce,23,L3,0.000890135623186808,L1,43,tau_subgroup,2,val,54.31342963722199
A,timestep_ce,101,L3,0.00041852707053508176,L1,43,tau_subgroup,2,val,54.31342963722199
A,timestep_ce,11,L3,0.009127973328596831,L1,43,tau_subgroup,3,val,117.0136826471659
A,timestep_ce,23,L3,0.006098245657016045,L1,43,tau_subgroup,3,val,117.0136826471659
A,timestep_ce,101,L3,0.00547351744441246,L1,43,tau_subgroup,3,val,117.0136826471659
A,timestep_ce,11,L3,0.03901576432521916,L1,42,tau_subgroup,4,val,242.10347130039656
A,timestep_ce,23,L3,0.040246895000647966,L1,42,tau_subgroup,4,val,242.10347130039656
A,timestep_ce,101,L3,0.03359168265673401,L1,42,tau_subgroup,4,val,242.10347130039656
A,timestep_ce,11,L3,0.03751023349727345,L2,43,tau_subgroup,2,val,54.31342963722199
A,timestep_ce,23,L3,0.03332496279192263,L2,43,tau_subgroup,2,val,54.31342963722199
A,timestep_ce,101,L3,0.03078725962765382,L2,43,tau_subgroup,2,val,54.31342963722199
A,timestep_ce,11,L3,0.07281758548670615,L2,43,tau_subgroup,3,val,117.0136826471659
A,timestep_ce,23,L3,0.05857745711118325,L2,43,tau_subgroup,3,val,117.0136826471659
A,timestep_ce,101,L3,0.04184862386257612,L2,43,tau_subgroup,3,val,117.0136826471659
A,timestep_ce,11,L3,0.1759785294154533,L2,42,tau_subgroup,4,val,242.10347130039656
A,timestep_ce,23,L3,0.1339445092407958,L2,42,tau_subgroup,4,val,242.10347130039656
A,timestep_ce,101,L3,0.16278097579124706,L2,42,tau_subgroup,4,val,242.10347130039656
A,timestep_ce,11,L3,0.016310162628390835,L1,128,whole_layer,-1,val,
A,timestep_ce,23,L3,0.015553671758405758,L1,128,whole_layer,-1,val,
A,timestep_ce,101,L3,0.013001629575981038,L1,128,whole_layer,-1,val,
A,timestep_ce,11,L3,0.09480620665437627,L2,128,whole_layer,-1,val,
A,timestep_ce,23,L3,0.07482401128083575,L2,128,whole_layer,-1,val,
A,timestep_ce,101,L3,0.07781362479150206,L2,128,whole_layer,-1,val,
A,timestep_ce,11,L3,0.31745456939689226,L3,64,whole_layer,-1,val,
A,timestep_ce,23,L3,0.29579958958827146,L3,64,whole_layer,-1,val,
A,timestep_ce,101,L3,0.246568014221754,L3,64,whole_layer,-1,val,
B,timestep_ce,11,L2,0.005444079707799713,L1,43,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,23,L2,0.005908348359455669,L1,43,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,101,L2,0.004617642979333303,L1,43,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,11,L2,0.029761354354493195,L1,43,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,23,L2,0.03109636753124663,L1,43,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,101,L2,0.024388552406491286,L1,43,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,11,L2,0.1104030578434157,L1,42,tau_subgroup,4,test,242.10347130039656
B,timestep_ce,23,L2,0.09198183912398625,L1,42,tau_subgroup,4,test,242.10347130039656
B,timestep_ce,101,L2,0.11004410047650605,L1,42,tau_subgroup,4,test,242.10347130039656
B,timestep_ce,11,L2,0.16993003220984174,L2,43,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,23,L2,0.1709529643842372,L2,43,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,101,L2,0.1565510040532002,L2,43,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,11,L2,0.28328093454775227,L2,43,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,23,L2,0.2928514186200626,L2,43,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,101,L2,0.2746543991862777,L2,43,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,11,L2,0.32406749976332483,L2,42,tau_subgroup,4,test,242.10347130039656
B,timestep_ce,23,L2,0.3546557953864117,L2,42,tau_subgroup,4,test,242.10347130039656
B,timestep_ce,101,L2,0.39173885259869357,L2,42,tau_subgroup,4,test,242.10347130039656
B,timestep_ce,11,L2,0.0480528288601723,L1,128,whole_layer,-1,test,
B,timestep_ce,23,L2,0.04261281270709079,L1,128,whole_layer,-1,test,
B,timestep_ce,101,L2,0.04585248923127899,L1,128,whole_layer,-1,test,
B,timestep_ce,11,L2,0.25858520750497016,L2,128,whole_layer,-1,test,
B,timestep_ce,23,L2,0.2721807177766733,L2,128,whole_layer,-1,test,
B,timestep_ce,101,L2,0.27339737615970844,L2,128,whole_layer,-1,test,
B,timestep_ce,11,L2,0.005747446542242525,L1,43,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,23,L2,0.005629817858604869,L1,43,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,101,L2,0.004958711163546326,L1,43,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,11,L2,0.024841853687834505,L1,43,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,23,L2,0.02647735978914085,L1,43,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,101,L2,0.021602001401417232,L1,43,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,11,L2,0.09740941279119382,L1,42,tau_subgroup,4,train,242.10347130039656
B,timestep_ce,23,L2,0.08340531181236627,L1,42,tau_subgroup,4,train,242.10347130039656
B,timestep_ce,101,L2,0.0950813775524446,L1,42,tau_subgroup,4,train,242.10347130039656
B,timestep_ce,11,L2,0.15556003912127478,L2,43,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,23,L2,0.1614430312989673,L2,43,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,101,L2,0.14495047715569168,L2,43,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,11,L2,0.25559972906452866,L2,43,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,23,L2,0.26787712554447085,L2,43,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,101,L2,0.2527174368164537,L2,43,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,11,L2,0.320080121418323,L2,42,tau_subgroup,4,train,242.10347130039656
B,timestep_ce,23,L2,0.33286198395817035,L2,42,tau_subgroup,4,train,242.10347130039656
B,timestep_ce,101,L2,0.3690378491155619,L2,42,tau_subgroup,4,train,242.10347130039656
B,timestep_ce,11,L2,0.04223855661815198,L1,128,whole_layer,-1,train,
B,timestep_ce,23,L2,0.038153372929472254,L1,128,whole_layer,-1,train,
B,timestep_ce,101,L2,0.04012131638668833,L1,128,whole_layer,-1,train,
B,timestep_ce,11,L2,0.24315027446530557,L2,128,whole_layer,-1,train,
B,timestep_ce,23,L2,0.25344507867586713,L2,128,whole_layer,-1,train,
B,timestep_ce,101,L2,0.25468210909106137,L2,128,whole_layer,-1,train,
B,timestep_ce,11,L2,0.003060351603571159,L1,43,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,23,L2,0.00295418863933787,L1,43,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,101,L2,0.0024172490317733502,L1,43,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,11,L2,0.01680028908991799,L1,43,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,23,L2,0.01835190164409683,L1,43,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,101,L2,0.01388897395536664,L1,43,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,11,L2,0.08028058910334392,L1,42,tau_subgroup,4,val,242.10347130039656
B,timestep_ce,23,L2,0.06786686230984361,L1,42,tau_subgroup,4,val,242.10347130039656
B,timestep_ce,101,L2,0.07994197591247894,L1,42,tau_subgroup,4,val,242.10347130039656
B,timestep_ce,11,L2,0.12916970353992238,L2,43,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,23,L2,0.12859805680943545,L2,43,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,101,L2,0.11489486804147706,L2,43,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,11,L2,0.2317251685847456,L2,43,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,23,L2,0.24881128103990707,L2,43,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,101,L2,0.2240896015418129,L2,43,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,11,L2,0.2836554339056314,L2,42,tau_subgroup,4,val,242.10347130039656
B,timestep_ce,23,L2,0.30855395445861605,L2,42,tau_subgroup,4,val,242.10347130039656
B,timestep_ce,101,L2,0.3413367278260615,L2,42,tau_subgroup,4,val,242.10347130039656
B,timestep_ce,11,L2,0.03301400228250373,L1,128,whole_layer,-1,val,
B,timestep_ce,23,L2,0.029426328900008777,L1,128,whole_layer,-1,val,
B,timestep_ce,101,L2,0.031708832631024496,L1,128,whole_layer,-1,val,
B,timestep_ce,11,L2,0.21431256035466598,L2,128,whole_layer,-1,val,
B,timestep_ce,23,L2,0.2280302157404969,L2,128,whole_layer,-1,val,
B,timestep_ce,101,L2,0.2258787090685629,L2,128,whole_layer,-1,val,
C,timestep_ce,11,L3,0.0010807249526099219,L1,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,23,L3,0.0020015565521599088,L1,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,101,L3,0.001589301400896944,L1,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,11,L3,0.01001934131644243,L1,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,23,L3,0.010429670041764915,L1,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,101,L3,0.01032179018909797,L1,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,11,L3,0.06232446590299473,L1,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,23,L3,0.05212179305121651,L1,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,101,L3,0.04603135157310108,L1,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,11,L3,0.047164686300799855,L2,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,23,L3,0.04896974740703068,L2,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,101,L3,0.0327030067656079,L2,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,11,L3,0.08346433029728605,L2,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,23,L3,0.08308867723889223,L2,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,101,L3,0.09208508638093917,L2,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,11,L3,0.15754678279529175,L2,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,23,L3,0.17346318911925274,L2,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,101,L3,0.20108318343904824,L2,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,11,L3,0.02417914388667992,L1,128,whole_layer,-1,test,
C,timestep_ce,23,L3,0.021278578528827037,L1,128,whole_layer,-1,test,
C,timestep_ce,101,L3,0.01910541956593771,L1,128,whole_layer,-1,test,
C,timestep_ce,11,L3,0.09557822336812459,L2,128,whole_layer,-1,test,
C,timestep_ce,23,L3,0.10128098595924453,L2,128,whole_layer,-1,test,
C,timestep_ce,101,L3,0.10790141960735586,L2,128,whole_layer,-1,test,
C,timestep_ce,11,L3,0.2973357770046388,L3,128,whole_layer,-1,test,
C,timestep_ce,23,L3,0.3003062355036448,L3,128,whole_layer,-1,test,
C,timestep_ce,101,L3,0.3138027304920477,L3,128,whole_layer,-1,test,
C,timestep_ce,11,L3,0.001395574746601719,L1,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,23,L3,0.00209511486518857,L1,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,101,L3,0.0017955901707602357,L1,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,11,L3,0.009068314610767854,L1,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,23,L3,0.009349143355478946,L1,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,101,L3,0.009332394900523915,L1,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,11,L3,0.05386901272643313,L1,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,23,L3,0.04802938476544586,L1,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,101,L3,0.039692243152473945,L1,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,11,L3,0.04028665564903963,L2,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,23,L3,0.04485859435281049,L2,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,101,L3,0.0291314056510845,L2,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,11,L3,0.07349105184581606,L2,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,23,L3,0.07464786373457048,L2,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,101,L3,0.07548139149279758,L2,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,11,L3,0.143590884693268,L2,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,23,L3,0.16504525671792492,L2,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,101,L3,0.18297049001991472,L2,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,11,L3,0.02119098263185221,L1,128,whole_layer,-1,train,
C,timestep_ce,23,L3,0.01960419737216742,L1,128,whole_layer,-1,train,
C,timestep_ce,101,L3,0.016762324769290033,L1,128,whole_layer,-1,train,
C,timestep_ce,11,L3,0.08533795765153164,L2,128,whole_layer,-1,train,
C,timestep_ce,23,L3,0.09430217562429866,L2,128,whole_layer,-1,train,
C,timestep_ce,101,L3,0.0951805535783074,L2,128,whole_layer,-1,train,
C,timestep_ce,11,L3,0.2840226543788835,L3,128,whole_layer,-1,train,
C,timestep_ce,23,L3,0.2988404573584337,L3,128,whole_layer,-1,train,
C,timestep_ce,101,L3,0.300743500552699,L3,128,whole_layer,-1,train,
C,timestep_ce,11,L3,0.0004920245073119742,L1,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,23,L3,0.0009411755098374277,L1,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,101,L3,0.0007043504357785522,L1,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,11,L3,0.004807957322488378,L1,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,23,L3,0.005479642230810534,L1,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,101,L3,0.005232609179421534,L1,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,11,L3,0.041352613383163817,L1,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,23,L3,0.0363800159691653,L1,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,101,L3,0.03061314070005142,L1,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,11,L3,0.03044631318482768,L2,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,23,L3,0.03063005677676991,L2,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,101,L3,0.0183825255760872,L2,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,11,L3,0.05666448215951802,L2,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,23,L3,0.05880815739884405,L2,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,101,L3,0.058542749988260825,L2,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,11,L3,0.1319232811200154,L2,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,23,L3,0.1427777150716313,L2,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,101,L3,0.16624235507564453,L2,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,11,L3,0.015349288912299183,L1,128,whole_layer,-1,val,
