architecture,objective,seed,last_layer,feature_dim,group_neurons,layer,probe_C,probe_test_accuracy,probe_test_balanced_accuracy,probe_test_macro_f1,probe_type,probe_val_balanced_accuracy,shift,tau_syn_ms
C,timestep_ce,101,L3,43,43,L2,0.01,0.4246575342465753,0.4077034077034077,0.37553853191108094,full_count,0.3446428571428571,2,54.31342963722199
C,timestep_ce,11,L3,688,43,L2,0.1,0.4863013698630137,0.48172452547452543,0.48069830606782205,fixed250,0.46309523809523806,3,117.0136826471659
C,timestep_ce,23,L3,688,43,L2,0.1,0.5547945205479452,0.5523670773670774,0.5453828173126419,fixed250,0.4757635882635883,3,117.0136826471659
C,timestep_ce,101,L3,688,43,L2,0.1,0.547945205479452,0.529034854034854,0.52795423405633,fixed250,0.4572150072150072,3,117.0136826471659
C,timestep_ce,11,L3,43,43,L2,0.1,0.4589041095890411,0.4560571373071373,0.44830097281077674,full_count,0.431914381914382,3,117.0136826471659
C,timestep_ce,23,L3,43,43,L2,10.0,0.4452054794520548,0.4391428016428016,0.4335259817734863,full_count,0.41981721981721987,3,117.0136826471659
C,timestep_ce,101,L3,43,43,L2,1.0,0.4931506849315068,0.47073967698967695,0.46007243702290146,full_count,0.43384439634439637,3,117.0136826471659
C,timestep_ce,11,L3,672,42,L2,0.001,0.5136986301369864,0.49996114996115,0.4886367063154817,fixed250,0.4852573352573353,4,242.10347130039656
C,timestep_ce,23,L3,672,42,L2,10.0,0.5136986301369864,0.5134164446664446,0.5081341204008547,fixed250,0.5054713804713805,4,242.10347130039656
C,timestep_ce,101,L3,672,42,L2,0.1,0.5958904109589042,0.5806408868908869,0.5719652669613303,fixed250,0.4564574314574314,4,242.10347130039656
C,timestep_ce,11,L3,42,42,L2,0.1,0.4589041095890411,0.4499021811521811,0.44050290518744034,full_count,0.4084054834054833,4,242.10347130039656
C,timestep_ce,23,L3,42,42,L2,1.0,0.5342465753424658,0.5298652736152736,0.5179355229982857,full_count,0.4496753246753247,4,242.10347130039656
C,timestep_ce,101,L3,42,42,L2,0.1,0.541095890410959,0.5219648407148406,0.5174786757128279,full_count,0.4842352092352092,4,242.10347130039656
D,timestep_ce,11,L3,688,43,L1,0.1,0.3424657534246575,0.32834249084249084,0.315885084033823,fixed250,0.34561688311688316,2,54.31342963722199
D,timestep_ce,23,L3,688,43,L1,0.1,0.273972602739726,0.2580863580863581,0.22715030204000788,fixed250,0.25061928811928813,2,54.31342963722199
D,timestep_ce,101,L3,688,43,L1,0.01,0.2054794520547945,0.20563741813741812,0.16721277356399097,fixed250,0.24384920634920637,2,54.31342963722199
D,timestep_ce,11,L3,43,43,L1,1.0,0.23972602739726026,0.23530427905427906,0.22830047720911117,full_count,0.24356060606060612,2,54.31342963722199
D,timestep_ce,23,L3,43,43,L1,0.1,0.2945205479452055,0.27066267066267063,0.2600247776299095,full_count,0.2068061568061568,2,54.31342963722199
D,timestep_ce,101,L3,43,43,L1,1.0,0.1506849315068493,0.1506091131091131,0.12883357274237492,full_count,0.2297979797979798,2,54.31342963722199
D,timestep_ce,11,L3,688,43,L1,0.1,0.4863013698630137,0.4854118104118104,0.46143104122980283,fixed250,0.44454665704665713,3,117.0136826471659
D,timestep_ce,23,L3,688,43,L1,0.1,0.4383561643835616,0.4304216616716616,0.4255724107916646,fixed250,0.4267917267917268,3,117.0136826471659
D,timestep_ce,101,L3,688,43,L1,0.1,0.4589041095890411,0.4491355866355866,0.4459713373619463,fixed250,0.3443843193843194,3,117.0136826471659
D,timestep_ce,11,L3,43,43,L1,10.0,0.3835616438356164,0.375553613053613,0.368083298418131,full_count,0.3638347763347764,3,117.0136826471659
D,timestep_ce,23,L3,43,43,L1,10.0,0.3493150684931507,0.3411102786102786,0.32417929735021195,full_count,0.3901695526695526,3,117.0136826471659
D,timestep_ce,101,L3,43,43,L1,0.1,0.3835616438356164,0.3661900599400599,0.3642470785036886,full_count,0.3226010101010101,3,117.0136826471659
D,timestep_ce,11,L3,672,42,L1,1.0,0.4931506849315068,0.4829039016539016,0.4844923588244628,fixed250,0.47405002405002405,4,242.10347130039656
D,timestep_ce,23,L3,672,42,L1,0.1,0.589041095890411,0.5766726329226329,0.5701596788498202,fixed250,0.46621572871572875,4,242.10347130039656
D,timestep_ce,101,L3,672,42,L1,1.0,0.5068493150684932,0.5008963258963259,0.509224182250498,fixed250,0.49377705627705626,4,242.10347130039656
D,timestep_ce,11,L3,42,42,L1,10.0,0.3561643835616438,0.354569042069042,0.3468100972578881,full_count,0.41753848003848004,4,242.10347130039656
D,timestep_ce,23,L3,42,42,L1,1.0,0.4726027397260274,0.45948010323010324,0.45528903916080304,full_count,0.4011363636363636,4,242.10347130039656
D,timestep_ce,101,L3,42,42,L1,10.0,0.3972602739726027,0.4017711455211455,0.395266049588775,full_count,0.37696007696007694,4,242.10347130039656
D,timestep_ce,11,L3,688,43,L2,0.01,0.5684931506849316,0.5562833000333,0.5611096494238131,fixed250,0.4570466570466571,2,54.31342963722199
D,timestep_ce,23,L3,688,43,L2,0.1,0.4589041095890411,0.45667318792318784,0.44532446990543134,fixed250,0.404431216931217,2,54.31342963722199
D,timestep_ce,101,L3,688,43,L2,0.01,0.5,0.48868770118770116,0.4720899893773934,fixed250,0.41150793650793643,2,54.31342963722199
D,timestep_ce,11,L3,43,43,L2,0.01,0.4863013698630137,0.46799450549450555,0.42749085761672206,full_count,0.3858886483886484,2,54.31342963722199
D,timestep_ce,23,L3,43,43,L2,0.1,0.4589041095890411,0.44366813741813743,0.4283338919646981,full_count,0.31769480519480525,2,54.31342963722199
D,timestep_ce,101,L3,43,43,L2,0.01,0.4452054794520548,0.42297424797424793,0.3939699944538655,full_count,0.3438492063492064,2,54.31342963722199
D,timestep_ce,11,L3,688,43,L2,0.1,0.547945205479452,0.5388007825507826,0.5386131812442554,fixed250,0.4257395382395383,3,117.0136826471659
D,timestep_ce,23,L3,688,43,L2,0.1,0.547945205479452,0.53375444000444,0.5362449720846305,fixed250,0.41650432900432904,3,117.0136826471659
D,timestep_ce,101,L3,688,43,L2,0.01,0.5068493150684932,0.48215811965811955,0.47357046218641446,fixed250,0.44395743145743144,3,117.0136826471659
D,timestep_ce,11,L3,43,43,L2,1.0,0.4520547945205479,0.43894230769230763,0.4178424150787235,full_count,0.3966991341991342,3,117.0136826471659
D,timestep_ce,23,L3,43,43,L2,0.1,0.5,0.4732905982905982,0.44587051999332705,full_count,0.39005531505531504,3,117.0136826471659
D,timestep_ce,101,L3,43,43,L2,0.01,0.4931506849315068,0.4736735486735486,0.4626440811910413,full_count,0.3884980759980759,3,117.0136826471659
D,timestep_ce,11,L3,672,42,L2,0.01,0.5136986301369864,0.5015012765012764,0.49532336324932663,fixed250,0.5089345839345839,4,242.10347130039656
D,timestep_ce,23,L3,672,42,L2,0.01,0.5616438356164384,0.5503239815739815,0.553992506711716,fixed250,0.4802248677248677,4,242.10347130039656
D,timestep_ce,101,L3,672,42,L2,0.01,0.4931506849315068,0.47007992007992,0.4691091299471088,fixed250,0.5192881192881192,4,242.10347130039656
D,timestep_ce,11,L3,42,42,L2,0.1,0.5068493150684932,0.5024413086913085,0.49427809844476506,full_count,0.4802308802308802,4,242.10347130039656
D,timestep_ce,23,L3,42,42,L2,0.1,0.5205479452054794,0.5065989565989566,0.5101083183621171,full_count,0.40073352573352566,4,242.10347130039656
D,timestep_ce,101,L3,42,42,L2,1.0,0.4863013698630137,0.4694597069597069,0.4705959164292497,full_count,0.4317219817219817,4,242.10347130039656
D,timestep_ce,11,L3,352,22,L3,10.0,0.4794520547945205,0.4738379675879676,0.48370900219975693,fixed250,0.45093795093795097,2,54.31342963722199
D,timestep_ce,23,L3,352,22,L3,0.01,0.541095890410959,0.5328484015984015,0.5277474969044033,fixed250,0.4643217893217893,2,54.31342963722199
D,timestep_ce,101,L3,352,22,L3,0.1,0.5273972602739726,0.515029415029415,0.5115560142185529,fixed250,0.4397907647907648,2,54.31342963722199
D,timestep_ce,11,L3,22,22,L3,10.0,0.4178082191780822,0.4200813075813075,0.404048091757611,full_count,0.4724025974025974,2,54.31342963722199
D,timestep_ce,23,L3,22,22,L3,1.0,0.5068493150684932,0.5008831446331447,0.4846711285239984,full_count,0.4845658970658971,2,54.31342963722199
D,timestep_ce,101,L3,22,22,L3,0.01,0.4794520547945205,0.4642871017871017,0.44798518015796757,full_count,0.4374098124098124,2,54.31342963722199
D,timestep_ce,11,L3,336,21,L3,0.1,0.4863013698630137,0.4721611721611721,0.46372314569102496,fixed250,0.46175444925444925,3,117.0136826471659
D,timestep_ce,23,L3,336,21,L3,0.01,0.541095890410959,0.5294233544233544,0.5246486964593082,fixed250,0.40502645502645507,3,117.0136826471659
D,timestep_ce,101,L3,336,21,L3,0.001,0.4520547945205479,0.4397699522699523,0.4356078160076065,fixed250,0.4567219817219817,3,117.0136826471659
D,timestep_ce,11,L3,21,21,L3,0.1,0.4794520547945205,0.47899461649461644,0.4775445581897195,full_count,0.42884800384800387,3,117.0136826471659
D,timestep_ce,23,L3,21,21,L3,0.1,0.4863013698630137,0.46792235542235533,0.4633709572127917,full_count,0.4384018759018759,3,117.0136826471659
D,timestep_ce,101,L3,21,21,L3,10.0,0.4589041095890411,0.44071692196692197,0.432766454970823,full_count,0.4214165464165464,3,117.0136826471659
D,timestep_ce,11,L3,336,21,L3,0.1,0.4246575342465753,0.42499236874236873,0.4336595915871535,fixed250,0.44597763347763353,4,242.10347130039656
D,timestep_ce,23,L3,336,21,L3,1.0,0.4794520547945205,0.46859182484182477,0.4580966704863764,fixed250,0.4853896103896104,4,242.10347130039656
D,timestep_ce,101,L3,336,21,L3,0.1,0.4452054794520548,0.43855241980241977,0.4325445753077332,fixed250,0.4603294853294853,4,242.10347130039656
D,timestep_ce,11,L3,21,21,L3,0.001,0.3835616438356164,0.3762459762459763,0.3341715118786881,full_count,0.41904761904761906,4,242.10347130039656
D,timestep_ce,23,L3,21,21,L3,0.1,0.4520547945205479,0.4421169108669108,0.41978919642937385,full_count,0.40017436267436274,4,242.10347130039656
D,timestep_ce,101,L3,21,21,L3,0.1,0.4589041095890411,0.4492916805416805,0.4345661112828632,full_count,0.41925805675805683,4,242.10347130039656
E,timestep_ce,11,L3,688,43,L1,0.1,0.22602739726027396,0.22455183705183704,0.21956376779398967,fixed250,0.23042328042328042,2,54.31342963722199
E,timestep_ce,23,L3,688,43,L1,10.0,0.22602739726027396,0.2265380452880453,0.229281009851662,fixed250,0.23946007696007698,2,54.31342963722199
E,timestep_ce,101,L3,688,43,L1,0.1,0.19863013698630136,0.18981851481851483,0.15609348120217684,fixed250,0.28204665704665705,2,54.31342963722199
E,timestep_ce,11,L3,43,43,L1,1.0,0.18493150684931506,0.1826777389277389,0.1587246651373095,full_count,0.20787037037037037,2,54.31342963722199
E,timestep_ce,23,L3,43,43,L1,0.01,0.273972602739726,0.25073537573537574,0.207999625288712,full_count,0.22415223665223663,2,54.31342963722199
E,timestep_ce,101,L3,43,43,L1,1.0,0.14383561643835616,0.136489898989899,0.11135589112090301,full_count,0.17797619047619048,2,54.31342963722199
E,timestep_ce,11,L3,688,43,L1,0.1,0.3972602739726027,0.38704559329559324,0.3831458587437022,fixed250,0.38991702741702744,3,117.0136826471659
E,timestep_ce,23,L3,688,43,L1,1.0,0.2876712328767123,0.28346930846930846,0.26336791378797114,fixed250,0.3673641173641174,3,117.0136826471659
E,timestep_ce,101,L3,688,43,L1,0.01,0.4041095890410959,0.38946470196470195,0.3654500540554489,fixed250,0.3090007215007215,3,117.0136826471659
E,timestep_ce,11,L3,43,43,L1,0.1,0.3561643835616438,0.3503073315573315,0.333595148423869,full_count,0.3222582972582972,3,117.0136826471659
E,timestep_ce,23,L3,43,43,L1,10.0,0.2808219178082192,0.2779428904428904,0.2717114149799123,full_count,0.298015873015873,3,117.0136826471659
E,timestep_ce,101,L3,43,43,L1,0.1,0.3287671232876712,0.3169108669108669,0.2949153216619261,full_count,0.257449494949495,3,117.0136826471659
E,timestep_ce,11,L3,672,42,L1,1.0,0.5273972602739726,0.511784743034743,0.5123024850966027,fixed250,0.5109607984607984,4,242.10347130039656
E,timestep_ce,23,L3,672,42,L1,0.1,0.5342465753424658,0.5209367021867022,0.5215526658621288,fixed250,0.44541847041847044,4,242.10347130039656
E,timestep_ce,101,L3,672,42,L1,10.0,0.363013698630137,0.3562354312354312,0.3599873185141502,fixed250,0.48585858585858577,4,242.10347130039656
E,timestep_ce,11,L3,42,42,L1,1.0,0.4726027397260274,0.46148712398712405,0.4546800889628073,full_count,0.3971620971620972,4,242.10347130039656
E,timestep_ce,23,L3,42,42,L1,10.0,0.3698630136986301,0.37279872904872907,0.3645480447397504,full_count,0.39878547378547374,4,242.10347130039656
E,timestep_ce,101,L3,42,42,L1,0.01,0.3767123287671233,0.3661158286158286,0.3367125695092226,full_count,0.36114718614718616,4,242.10347130039656
E,timestep_ce,11,L3,688,43,L2,0.01,0.5068493150684932,0.4954989454989455,0.5077671289803127,fixed250,0.4583032708032708,2,54.31342963722199
E,timestep_ce,23,L3,688,43,L2,0.1,0.4589041095890411,0.45677031302031296,0.46005747808919994,fixed250,0.38575036075036073,2,54.31342963722199
E,timestep_ce,101,L3,688,43,L2,1.0,0.3561643835616438,0.34756562881562886,0.33230268179169736,fixed250,0.37460918710918706,2,54.31342963722199
E,timestep_ce,11,L3,43,43,L2,0.1,0.4452054794520548,0.4465041902541902,0.44790564373897707,full_count,0.4093614718614718,2,54.31342963722199
E,timestep_ce,23,L3,43,43,L2,10.0,0.3835616438356164,0.3759504384504384,0.36233943949788355,full_count,0.3153499278499278,2,54.31342963722199
E,timestep_ce,101,L3,43,43,L2,1.0,0.3287671232876712,0.32576312576312577,0.3001199520484866,full_count,0.33151755651755654,2,54.31342963722199
E,timestep_ce,11,L3,688,43,L2,0.1,0.541095890410959,0.5338057775557776,0.5250679841624792,fixed250,0.4411736411736413,3,117.0136826471659
E,timestep_ce,23,L3,688,43,L2,0.1,0.5,0.49148559773559763,0.4791754063305788,fixed250,0.4274531024531025,3,117.0136826471659
E,timestep_ce,101,L3,688,43,L2,0.1,0.5,0.48482697857697854,0.48037637879318695,fixed250,0.4544372294372294,3,117.0136826471659
E,timestep_ce,11,L3,43,43,L2,0.1,0.4726027397260274,0.47042471417471415,0.4600873250586383,full_count,0.3852873977873978,3,117.0136826471659
E,timestep_ce,23,L3,43,43,L2,1.0,0.4657534246575342,0.4586392773892774,0.44435540971660675,full_count,0.4218975468975468,3,117.0136826471659
E,timestep_ce,101,L3,43,43,L2,0.1,0.4726027397260274,0.46488442113442113,0.4622346834356638,full_count,0.4686628186628187,3,117.0136826471659
E,timestep_ce,11,L3,672,42,L2,0.01,0.5753424657534246,0.5556679431679431,0.5564416767174378,fixed250,0.48053751803751804,4,242.10347130039656
E,timestep_ce,23,L3,672,42,L2,1.0,0.4520547945205479,0.443235236985237,0.4418094604165212,fixed250,0.4588023088023088,4,242.10347130039656
E,timestep_ce,101,L3,672,42,L2,0.01,0.4863013698630137,0.4724469974469974,0.4545207472839052,fixed250,0.5081349206349205,4,242.10347130039656
E,timestep_ce,11,L3,42,42,L2,0.1,0.4726027397260274,0.4567495004995005,0.4506417396768274,full_count,0.4286435786435787,4,242.10347130039656
E,timestep_ce,23,L3,42,42,L2,1.0,0.4383561643835616,0.4303994616494617,0.4230337741419179,full_count,0.40519480519480516,4,242.10347130039656
E,timestep_ce,101,L3,42,42,L2,1.0,0.4726027397260274,0.4634823509823509,0.45807010947927757,full_count,0.48655002405002407,4,242.10347130039656
E,timestep_ce,11,L3,688,43,L3,0.01,0.589041095890411,0.5693674381174382,0.5637192576199901,fixed250,0.4933621933621934,2,54.31342963722199
E,timestep_ce,23,L3,688,43,L3,0.1,0.4794520547945205,0.4756694694194694,0.4726932517373694,fixed250,0.49666907166907176,2,54.31342963722199
E,timestep_ce,101,L3,688,43,L3,0.1,0.4931506849315068,0.48343600843600837,0.4809107160508763,fixed250,0.5371693121693122,2,54.31342963722199
E,timestep_ce,11,L3,43,43,L3,1.0,0.4794520547945205,0.47413974913974916,0.46093117164569747,full_count,0.4152236652236652,2,54.31342963722199
E,timestep_ce,23,L3,43,43,L3,1.0,0.4452054794520548,0.4409874847374848,0.4435313168269745,full_count,0.4845658970658971,2,54.31342963722199
E,timestep_ce,101,L3,43,43,L3,0.1,0.5342465753424658,0.5200792263292263,0.5270010145010144,full_count,0.47139850889850893,2,54.31342963722199
E,timestep_ce,11,L3,688,43,L3,0.01,0.5068493150684932,0.49633283383283383,0.49109871665697796,fixed250,0.45999278499278495,3,117.0136826471659
E,timestep_ce,23,L3,688,43,L3,0.1,0.3972602739726027,0.39879981129981124,0.3897465738023014,fixed250,0.5046356421356422,3,117.0136826471659
E,timestep_ce,101,L3,688,43,L3,1.0,0.4452054794520548,0.4436944999444999,0.4291963528325822,fixed250,0.4726551226551226,3,117.0136826471659
E,timestep_ce,11,L3,43,43,L3,0.1,0.5136986301369864,0.5006007881007881,0.48777581359130945,full_count,0.4433321308321309,3,117.0136826471659
E,timestep_ce,23,L3,43,43,L3,1.0,0.4041095890410959,0.4013340825840826,0.39126163305250233,full_count,0.441384078884079,3,117.0136826471659
E,timestep_ce,101,L3,43,43,L3,1.0,0.4794520547945205,0.46344419469419473,0.4489915416022361,full_count,0.451521164021164,3,117.0136826471659
E,timestep_ce,11,L3,672,42,L3,0.01,0.5068493150684932,0.4861645299145299,0.48220369472067276,fixed250,0.4112193362193362,4,242.10347130039656
E,timestep_ce,23,L3,672,42,L3,0.01,0.4657534246575342,0.460752442002442,0.44360645347964184,fixed250,0.413095238095238,4,242.10347130039656
E,timestep_ce,101,L3,672,42,L3,0.1,0.541095890410959,0.5355873293373293,0.5195864151048325,fixed250,0.5030844155844155,4,242.10347130039656
E,timestep_ce,11,L3,42,42,L3,0.001,0.4794520547945205,0.45743284493284486,0.43029790893535486,full_count,0.4084054834054834,4,242.10347130039656
E,timestep_ce,23,L3,42,42,L3,0.001,0.4383561643835616,0.42169219669219676,0.3735429762756472,full_count,0.399476911976912,4,242.10347130039656
E,timestep_ce,101,L3,42,42,L3,0.01,0.4863013698630137,0.47509851259851255,0.4554334011399228,full_count,0.47834896584896586,4,242.10347130039656
