objective,variant,hidden_cap,output_cap,seed,split,best_epoch,output_whole_count_ba,l1_whole_count_linear_ba,l2_whole_count_linear_ba,l2_fixed250_ordered_linear_ba,l2_relative10_ordered_linear_ba,l2_uend_linear_ba,l1_events_per_neuron_second,l1_tail_event_fraction,l2_events_per_neuron_second,l2_tail_event_fraction,output_events_per_neuron_second,output_tail_event_fraction
relative10_bin_ce,multi_ho,31,31,11,train,87,0.7764591272022159,0.9367747473100768,0.930791214188179,0.9983974358974358,0.9983974358974358,0.9821153872504224,4.480437804612524,0.06320015688416836,145.11918200546,0.1857066015880854,315.45111963421374,0.20142050793029115
relative10_bin_ce,multi_ho,31,31,11,val,87,0.5411075036075036,0.5018939393939393,0.5754028379028379,0.5039141414141414,0.6268037518037518,0.19864718614718616,3.538626986217189,0.046437907337094735,121.83091914669475,0.18038415948944103,299.9893483159219,0.20136786355766678
relative10_bin_ce,multi_ho,31,31,23,test,93,0.48571289821289815,0.6134532134532134,0.5690379065379064,0.5478597791097791,0.6405996780996781,0.1979104229104229,4.815109343936382,0.057694489924943665,174.2787027833002,0.21724263723090642,307.94345040865915,0.2639311145208419
relative10_bin_ce,multi_ho,31,31,23,train,93,0.77370471961702,0.9481855814948675,0.9330942964972732,0.9949115971174795,0.996545584045584,0.9950326112275798,4.26725509571742,0.06222682711825729,156.55773192422998,0.19768812010380554,289.5772131687518,0.22733868265265605
relative10_bin_ce,multi_ho,31,31,23,val,93,0.531024531024531,0.5713443963443963,0.5853595478595479,0.5316919191919192,0.655513468013468,0.1994107744107744,3.365507857080151,0.045667272410445346,129.07418137125802,0.1899250549931887,283.6292979837884,0.2149399845004238
relative10_bin_ce,multi_ho,31,31,37,test,77,0.4718378843378843,0.5016046453546453,0.5638812576312576,0.5689789377289377,0.6887598512598512,0.2414779664779665,4.771413187541418,0.058476903462028836,144.56767726971503,0.23389007912320714,305.9050143582947,0.2873937264515518
relative10_bin_ce,multi_ho,31,31,37,train,77,0.7600783067140117,0.9374198750036679,0.9316709808397733,0.996545584045584,0.9983974358974358,0.9752278879487073,4.1731957726899696,0.06250787768193918,131.23441974977808,0.20944416774634417,292.97951663959,0.24259731406776464
relative10_bin_ce,multi_ho,31,31,37,val,77,0.5290404040404041,0.510954785954786,0.5497414622414621,0.5371212121212121,0.6300505050505051,0.25996873496873496,3.1538056360284434,0.04703167276778609,104.95140900711088,0.2078881782014148,265.26485822140285,0.2384887410969786
relative10_bin_ce,multi_ho,31,31,53,test,88,0.469278638028638,0.5263881951381951,0.5706973581973581,0.5109050671550671,0.6430007492507492,0.22562090687090683,5.087309476474487,0.06165822504373601,179.63775679257787,0.23238792994816482,336.65076209410205,0.3208645417048416
relative10_bin_ce,multi_ho,31,31,53,train,88,0.777991772149779,0.9359775877754034,0.9278682445536405,0.996545584045584,0.996545584045584,0.9742089478241439,4.388974492103103,0.06494810966460841,160.63619006146683,0.2087667290670727,328.82540852273047,0.27223139319485273
relative10_bin_ce,multi_ho,31,31,53,val,88,0.5382996632996632,0.5284211159211158,0.552982202982203,0.5483946608946608,0.6376262626262627,0.18416907166907168,3.5334913528224035,0.048530837056473534,133.7779387235537,0.20258372241794556,318.96854241652767,0.2590409668641087
relative10_bin_ce,multi_ho,31,31,71,test,82,0.5357184482184482,0.5452783327783327,0.5821941946941946,0.5644001831501831,0.6835879398379398,0.24355644355644357,4.999627236580517,0.058893696643667406,163.46168820410867,0.22105194389690444,336.9997791031588,0.2816794108784089
relative10_bin_ce,multi_ho,31,31,71,train,82,0.7514611214370591,0.9414631184769426,0.9208673272544882,1.0,0.9983974358974358,0.9932449304508127,4.407238682231564,0.06465979938436164,148.30478838327164,0.20153855719054609,331.6398635559203,0.2341176104128001
relative10_bin_ce,multi_ho,31,31,71,val,82,0.5346320346320347,0.5089345839345839,0.5611892736892736,0.600450937950938,0.6707912457912459,0.23433140933140936,3.529233605478009,0.04874412881700839,123.74835396365552,0.19614804811988742,313.81172270505954,0.23081875479129466
