architecture,objective,profile,seed,epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
mid_long,timestep_ce,tail,11,15,1.0,1.7520643310219426,2.4593234669526143,0.0012573129275057,0.0,0.0,0.0125731289909315,2.461526360651302,0.1388888888888888,2.449690103530884,2.478478193283081
mid_long,timestep_ce,tail,11,16,1.0,1.7520643310219426,2.4561936580375634,0.0012028466410399,0.0,0.0,0.0120284662288637,2.4583010730973207,0.1269841269841269,2.4545679092407227,2.482034206390381
mid_long,timestep_ce,tail,11,17,1.0,1.7520643310219426,2.444614404245005,0.001180024271576,0.0,0.0,0.0118002423763326,2.446681865521429,0.1388888888888888,2.451801300048828,2.4782228469848637
mid_long,timestep_ce,tail,11,18,1.0,1.7520643310219426,2.4324906200632173,0.0011289442667782,0.0,0.0,0.0112894424389592,2.4344686000974987,0.1339285714285714,2.437448263168335,2.4686472415924072
mid_long,timestep_ce,tail,11,19,1.0,1.7520643310219426,2.4248808809073576,0.0011010806482179,0.0,0.0,0.0110108063006436,2.4268100708979543,0.1220238095238095,2.4335267543792725,2.4698522090911865
mid_long,timestep_ce,tail,11,20,1.0,1.7520643310219426,2.4207217295280627,0.001151958726332,0.0,0.0,0.0115195869832025,2.4227400334894966,0.1428571428571428,2.4313082695007324,2.478104829788208
mid_long,timestep_ce,tail,11,21,1.0,1.7520643310219426,2.4077950082014024,0.0010826345979959,0.0,0.0,0.0108263457174735,2.409691820046167,0.1359126984126984,2.4336156845092773,2.472761869430542
mid_long,timestep_ce,tail,11,22,1.0,1.7520643310219426,2.39958702635642,0.0010279565113845,0.0,0.0,0.0102795650605464,2.40138805794839,0.1547619047619047,2.439485788345337,2.474576950073242
mid_long,timestep_ce,tail,11,23,1.0,1.7520643310219426,2.3810395956449786,0.0009998614412312,0.0,0.0,0.0099986143708357,2.382791403443801,0.1567460317460317,2.415595293045044,2.4678328037261963
mid_long,timestep_ce,tail,11,24,1.0,1.7520643310219426,2.371981095529054,0.0010325298418183,0.0,0.0,0.0103252981124179,2.3737901656434786,0.1636904761904762,2.4050161838531494,2.462734699249268
mid_long,timestep_ce,tail,11,25,1.0,1.7520643310219426,2.360718209238758,0.0010242303775257,0.0,0.0,0.0102423037259667,2.3625126869871367,0.1567460317460317,2.416370153427124,2.471921443939209
mid_long,timestep_ce,tail,11,26,1.0,1.7520643310219426,2.3538269500108675,0.0010427773609339,0.0,0.0,0.0104277734139777,2.355653892490827,0.1567460317460317,2.4045567512512207,2.465095281600952
mid_long,timestep_ce,tail,11,27,1.0,1.7520643310219426,2.3391165101384543,0.0010384798702934,0.0,0.0,0.0103847986654652,2.340936052204204,0.1587301587301587,2.401374340057373,2.465050220489502
mid_long,timestep_ce,tail,11,28,1.0,1.7520643310219426,2.326143774436386,0.0010179478562719,0.0,0.0,0.010179478264768,2.327927264412176,0.1517857142857142,2.392301082611084,2.4630613327026367
mid_long,timestep_ce,tail,11,29,1.0,1.7520643310219426,2.3117680586553893,0.0010056612001677,0.0,0.0,0.0100566118734403,2.3135300363813127,0.1636904761904762,2.395002603530884,2.4632058143615723
mid_long,timestep_ce,tail,11,30,1.0,1.7520643310219426,2.3007655964455798,0.0009694143662088,0.0,0.0,0.0096941436087895,2.302464048136122,0.1517857142857142,2.400535821914673,2.474906206130981
mid_long,timestep_ce,tail,11,31,1.0,1.7520643310219426,2.289679096816124,0.0010237255197406,0.0,0.0,0.0102372550631579,2.291472725531731,0.1448412698412698,2.383716106414795,2.464087724685669
mid_long,timestep_ce,tail,11,32,1.0,1.7520643310219426,2.274229428854333,0.0010200831313776,0.0,0.0,0.0102008311302367,2.27601663873446,0.1378968253968253,2.391874313354492,2.474457263946533
mid_long,timestep_ce,tail,11,33,1.0,1.7520643310219426,2.261731340634843,0.0010377435026074,0.0,0.0,0.0103774348405316,2.263549528515893,0.1448412698412698,2.3662052154541016,2.458171367645264
mid_long,timestep_ce,tail,11,34,1.0,1.7520643310219426,2.249827960272049,0.0010619843748346,0.0,0.0,0.0106198437088738,2.2516886408275663,0.1720238095238095,2.378519296646118,2.465173721313477
mid_long,timestep_ce,tail,11,35,1.0,1.7520643310219426,2.23439911269485,0.0010244446897177,0.0,0.0,0.0102444464571632,2.2361939843878686,0.1567460317460317,2.3883731365203857,2.475680112838745
mid_long,timestep_ce,tail,11,36,1.0,1.7520643310219426,2.22362983698689,0.0010310349426522,0.0,0.0,0.0103103493752275,2.2254362746483283,0.1462301587301587,2.382615327835083,2.473069429397583
mid_long,timestep_ce,tail,11,37,1.0,1.7520643310219426,2.210913614233677,0.001045836144962,0.0,0.0,0.0104583610352545,2.212745947599821,0.1531746031746031,2.373109579086304,2.4746854305267334
mid_long,timestep_ce,tail,11,38,1.0,1.7520643310219426,2.2091260571898363,0.0010900746589356,0.0,0.0,0.0109007462006376,2.211035957845271,0.1448412698412698,2.3750271797180176,2.4752933979034424
mid_long,timestep_ce,tail,11,39,1.0,1.7520643310219426,2.195462898215,0.0010262645961173,0.0,0.0,0.0102626458980566,2.197261001074786,0.1378968253968254,2.375868558883667,2.4691967964172363
mid_long,timestep_ce,tail,11,40,1.0,1.7520643310219426,2.1813040157193364,0.0010025039856825,0.0,0.0,0.0100250395075794,2.183060475758144,0.1517857142857142,2.3579680919647217,2.4608500003814697
mid_long,timestep_ce,tail,11,41,1.0,1.7520643310219426,2.171018323471542,0.0009993811445743,0.0,0.0,0.0099938111123268,2.172769362667957,0.1636904761904762,2.3578200340271,2.459583282470703
mid_long,timestep_ce,tail,11,42,1.0,1.7520643310219426,2.160158879170114,0.0010117319279884,0.0,0.0,0.0101173187649316,2.1619314975049124,0.1873015873015873,2.3538641929626465,2.45449161529541
mid_long,timestep_ce,tail,11,43,1.0,1.7520643310219426,2.1481404850281867,0.000995751096035,0.0,0.0,0.0099575108064662,2.149885174739792,0.1873015873015873,2.364323377609253,2.464118719100952
mid_long,timestep_ce,tail,11,44,1.0,1.7520643310219426,2.1431946536965296,0.0009450182739866,0.0,0.0,0.009450182656913,2.14485038044941,0.1615079365079365,2.3637053966522217,2.472795963287353
mid_long,timestep_ce,tail,11,45,1.0,1.7520643310219426,2.136676221624299,0.001004708127965,0.0,0.0,0.0100470809185822,2.138436552989914,0.1753968253968254,2.347910165786743,2.466425895690918
mid_long,timestep_ce,tail,11,46,1.0,1.7520643310219426,2.123867144067604,0.0009817232199697,0.0,0.0,0.0098172320556312,2.1255871872072998,0.1615079365079365,2.3496925830841064,2.4663405418396
mid_long,timestep_ce,tail,11,47,1.0,1.7520643310219426,2.116792682526239,0.0009733153502705,0.0,0.0,0.009733153295522,2.1184980171682914,0.1684523809523809,2.356907844543457,2.4754228591918945
mid_long,timestep_ce,tail,11,48,1.0,1.7520643310219426,2.1035260895648635,0.000982459589459,0.0,0.0,0.0098245955551629,2.10524743764618,0.1684523809523809,2.354891538619995,2.4809329509735107
mid_long,timestep_ce,tail,11,49,1.0,1.7520643310219426,2.097464220454073,0.0010511999798132,0.0,0.0,0.0105119995811309,2.099305966634964,0.1823412698412698,2.337022066116333,2.4791948795318604
mid_long,timestep_ce,tail,11,50,1.0,1.7520643310219426,2.087818320564887,0.0011207753269037,0.0,0.0,0.0112077531624399,2.0897819187472897,0.1601190476190476,2.3426434993743896,2.485872983932495
mid_long,timestep_ce,tail,23,1,0.1,1.1747216933088784,3.710246098021016,0.0105944698605936,0.0,0.0,0.1059446996158043,3.711490612637361,0.0865079365079364,2.6337883472442627,3.019432544708252
mid_long,timestep_ce,tail,23,2,0.2,1.1747216933088784,2.639333488608802,0.0095209305939262,0.0,0.0,0.0952093036983181,2.6415703620844986,0.0902777777777777,2.4840712547302246,2.494065523147583
mid_long,timestep_ce,tail,23,3,0.3,1.1747216933088784,2.498119042375207,0.0094058290941451,0.0,0.0,0.0940582898674651,2.501433795577688,0.0902777777777777,2.482639789581299,2.48498272895813
mid_long,timestep_ce,tail,23,4,0.4,1.1747216933088784,2.48675908566342,0.0093882894784648,0.0,0.0,0.0938828929540622,2.491170534373561,0.0902777777777777,2.483537435531616,2.484952211380005
mid_long,timestep_ce,tail,23,5,0.5,1.1747216933088784,2.4852145551198936,0.0091509756947933,0.0,0.0,0.0915097554635878,2.4905894980373158,0.0902777777777777,2.4837162494659424,2.486314535140991
mid_long,timestep_ce,tail,23,6,0.6,1.1747216933088784,2.4881195082311582,0.0087326986189425,0.0,0.0,0.0873269860002752,2.494274570691606,0.0853174603174603,2.4834835529327397,2.4872381687164307
mid_long,timestep_ce,tail,23,7,0.7,1.1747216933088784,2.49007298531918,0.0082129417243774,0.0,0.0,0.0821294161697878,2.496826507138304,0.0853174603174603,2.4833924770355225,2.486557006835937
mid_long,timestep_ce,tail,23,8,0.8,1.1747216933088784,2.487901883363313,0.0077001024630696,0.0,0.0,0.0770010225308126,2.495138256972505,0.0867063492063492,2.48271918296814,2.4861178398132324
mid_long,timestep_ce,tail,23,9,0.9,1.1747216933088784,2.4847589569124624,0.0072321246879851,0.0,0.0,0.0723212462643132,2.4924050780869185,0.0783730158730158,2.482784509658813,2.486345052719116
mid_long,timestep_ce,tail,23,10,1.0,1.1747216933088784,2.4860955277736747,0.0068062724250652,0.0,0.0,0.0680627225931868,2.4940910601985227,0.0922619047619047,2.4818360805511475,2.48913049697876
mid_long,timestep_ce,tail,23,11,1.0,1.1747216933088784,2.486952072576894,0.006374871671655,0.0,0.0,0.0637487149484801,2.494440813277962,0.0922619047619047,2.4813125133514404,2.488691806793213
mid_long,timestep_ce,tail,23,12,1.0,1.1747216933088784,2.4844504863588,0.0060068695459726,0.0,0.0,0.0600686945123742,2.491506935191852,0.100595238095238,2.478779554367065,2.4883744716644287
mid_long,timestep_ce,tail,23,13,1.0,1.1747216933088784,2.4793189425476654,0.0056375425257647,0.0,0.0,0.0563754240265709,2.485941472028906,0.138095238095238,2.4741873741149902,2.4842422008514404
mid_long,timestep_ce,tail,23,14,1.0,1.1747216933088784,2.4844024193676737,0.0053690899870392,0.0,0.0,0.0536908991442489,2.4907095838536906,0.1797619047619047,2.4608616828918457,2.480926513671875
mid_long,timestep_ce,tail,23,15,1.0,1.1747216933088784,2.474951745310667,0.0052604600105902,0.0,0.0,0.0526045991906097,2.4811313082552204,0.1277777777777778,2.477668285369873,2.490339756011963
mid_long,timestep_ce,tail,23,16,1.0,1.1747216933088784,2.4775575081370578,0.0051793099001126,0.0,0.0,0.0517930979752294,2.4836417569966405,0.1597222222222222,2.4631240367889404,2.4965038299560547
mid_long,timestep_ce,tail,23,17,1.0,1.1747216933088784,2.4868621826171875,0.0050070796766207,0.0,0.0,0.0500707950141672,2.492744111358196,0.1468253968253968,2.434152126312256,2.49120831489563
mid_long,timestep_ce,tail,23,18,1.0,1.1747216933088784,2.4815738755126007,0.0048005133987486,0.0,0.0,0.0480051328349544,2.487213092498648,0.1468253968253968,2.4372353553771973,2.495340347290039
mid_long,timestep_ce,tail,23,19,1.0,1.1747216933088784,2.468318500945572,0.0047337357940636,0.0,0.0,0.0473373576408819,2.473879371370588,0.1607142857142857,2.4417786598205566,2.489001989364624
mid_long,timestep_ce,tail,23,20,1.0,1.1747216933088784,2.456320083079773,0.0046430057068571,0.0,0.0,0.0464300554111061,2.4617743496230053,0.1898809523809523,2.431514978408813,2.495168924331665
mid_long,timestep_ce,tail,23,21,1.0,1.1747216933088784,2.458492264690169,0.0045647390031299,0.0,0.0,0.0456473887056471,2.4638546099966447,0.1878968253968254,2.424977302551269,2.501625061035156
mid_long,timestep_ce,tail,23,22,1.0,1.1747216933088784,2.4413883714790803,0.0045132229077387,0.0,0.0,0.0451322291719626,2.446690170777234,0.1876984126984127,2.423027515411377,2.501314163208008
mid_long,timestep_ce,tail,23,23,1.0,1.1747216933088784,2.435983718159687,0.0045663671152868,0.0,0.0,0.0456636693847979,2.4413479433207423,0.1813492063492063,2.4032649993896484,2.508133888244629
mid_long,timestep_ce,tail,23,24,1.0,1.1747216933088784,2.4287138518696194,0.0045136544162571,0.0,0.0,0.0451365422053509,2.434016184224114,0.1932539682539682,2.39875602722168,2.5171544551849365
mid_long,timestep_ce,tail,23,25,1.0,1.1747216933088784,2.4223877870687724,0.0044621507382331,0.0,0.0,0.0446215069719723,2.427629527865096,0.1813492063492063,2.386473655700684,2.515990734100342
mid_long,timestep_ce,tail,23,26,1.0,1.1747216933088784,2.4152230838900386,0.0043311219529381,0.0,0.0,0.0433112194187772,2.4203109823282736,0.210515873015873,2.370468139648437,2.525374412536621
mid_long,timestep_ce,tail,23,27,1.0,1.1747216933088784,2.4029699808143707,0.0042402217759335,0.0,0.0,0.0424022173409617,2.407950995095625,0.2057539682539682,2.361987352371216,2.5186924934387207
mid_long,timestep_ce,tail,23,28,1.0,1.1747216933088784,2.386956249374941,0.0043607317007398,0.0,0.0,0.0436073170073984,2.3920788645949504,0.2446428571428571,2.3517329692840576,2.5089612007141118
mid_long,timestep_ce,tail,23,29,1.0,1.1747216933088784,2.382537582449987,0.0043381016489868,0.0,0.0,0.043381015463971,2.3876336851957127,0.2363095238095238,2.342034101486206,2.52323055267334
mid_long,timestep_ce,tail,23,30,1.0,1.1747216933088784,2.3725380355848094,0.0042590323848435,0.0,0.0,0.0425903229251273,2.3775412630091024,0.2224206349206349,2.347522735595703,2.538508415222168
mid_long,timestep_ce,tail,23,31,1.0,1.1747216933088784,2.361966982971165,0.004310422705201,0.0,0.0,0.0431042268308017,2.367030542606741,0.210515873015873,2.353496551513672,2.558655023574829
mid_long,timestep_ce,tail,23,32,1.0,1.1747216933088784,2.351964039564543,0.0043446919680436,0.0,0.0,0.0434469192540481,2.357067813151059,0.2313492063492063,2.337249755859375,2.561087846755981
mid_long,timestep_ce,tail,23,33,1.0,1.1747216933088784,2.338123492242547,0.0043152743059237,0.0,0.0,0.043152742632849,2.3431927341191985,0.2327380952380952,2.3369016647338867,2.5485432147979736
mid_long,timestep_ce,tail,23,34,1.0,1.1747216933088784,2.315178607704307,0.0043365624621061,0.0,0.0,0.0433656228529914,2.320272887224995,0.2327380952380952,2.33781099319458,2.5422441959381104
mid_long,timestep_ce,tail,23,35,1.0,1.1747216933088784,2.306997824864215,0.0042860685525503,0.0,0.0,0.0428606848939355,2.312032729951527,0.2160714285714285,2.3222718238830566,2.5794947147369385
mid_long,timestep_ce,tail,23,36,1.0,1.1747216933088784,2.3033668986696383,0.0043033842516745,0.0,0.0,0.0430338423115661,2.308422144431871,0.2363095238095238,2.3023946285247803,2.560585021972656
mid_long,timestep_ce,tail,23,37,1.0,1.1747216933088784,2.28366370619677,0.0042983331347265,0.0,0.0,0.0429833294846207,2.2887130678212992,0.2327380952380952,2.307199239730835,2.584761381149292
mid_long,timestep_ce,tail,23,38,1.0,1.1747216933088784,2.262890018407326,0.0042738336741142,0.0,0.0,0.0427383347999516,2.2679106060691216,0.2257936507936508,2.304318428039551,2.584573268890381
mid_long,timestep_ce,tail,23,39,1.0,1.1747216933088784,2.2436294567974837,0.0043610348069652,0.0,0.0,0.0436103466173662,2.248752473348594,0.2410714285714285,2.2837164402008057,2.5777974128723145
mid_long,timestep_ce,tail,23,40,1.0,1.1747216933088784,2.238895655499063,0.0043452192521085,0.0,0.0,0.043452190879649,2.2440000458551563,0.2515873015873016,2.282958507537842,2.5976624488830566
mid_long,timestep_ce,tail,23,41,1.0,1.1747216933088784,2.228364625609065,0.0043357373231287,0.0,0.0,0.0433573729315333,2.2334579576108213,0.2293650793650793,2.2831485271453857,2.5699377059936523
mid_long,timestep_ce,tail,23,42,1.0,1.1747216933088784,2.2079309378967023,0.0043695215544568,0.0,0.0,0.0436952152448143,2.213063905653568,0.2396825396825397,2.2786545753479004,2.555502653121948
mid_long,timestep_ce,tail,23,43,1.0,1.1747216933088784,2.1961166107716124,0.0042425368971827,0.0,0.0,0.0424253683402595,2.2011004651475075,0.2363095238095238,2.286343574523926,2.5809545516967773
mid_long,timestep_ce,tail,23,44,1.0,1.1747216933088784,2.174980355622231,0.004137049592621,0.0,0.0,0.0413704948842833,2.17984023767166,0.2244047619047618,2.281632423400879,2.592355251312256
mid_long,timestep_ce,tail,23,45,1.0,1.1747216933088784,2.157332715807601,0.0041864008254815,0.0,0.0,0.0418640071022838,2.1622505865080632,0.2472582972582972,2.2682993412017822,2.593513250350952
mid_long,timestep_ce,tail,23,46,1.0,1.1747216933088784,2.1478967851287525,0.0041926020027816,0.0,0.0,0.0419260190411914,2.152821880609772,0.2188492063492063,2.266720771789551,2.6126952171325684
mid_long,timestep_ce,tail,23,47,1.0,1.1747216933088784,2.1401144071208016,0.0040386993880423,0.0,0.0,0.0403869933674749,2.144858709095677,0.2293650793650793,2.2782628536224365,2.6130073070526123
mid_long,timestep_ce,tail,23,48,1.0,1.1747216933088784,2.125657651182296,0.0040688216678233,0.0,0.0,0.040688215352582,2.130437384784324,0.2438852813852814,2.2729384899139404,2.584775447845459
mid_long,timestep_ce,tail,23,49,1.0,1.1747216933088784,2.1178688830639945,0.0041499939585255,0.0,0.0,0.0414999389697167,2.122744007488126,0.2653499278499279,2.262087821960449,2.5926971435546875
mid_long,timestep_ce,tail,23,50,1.0,1.1747216933088784,2.09578299891723,0.0041954933389982,0.0,0.0,0.0419549322374511,2.1007115500313893,0.2799963924963924,2.2533557415008545,2.6013686656951904
mid_long,timestep_ce,tail,37,1,0.1,2.2619366273058312,2.8983066603156664,0.0107103305229221,0.0,0.0,0.1071033056395804,2.9007292877171005,0.0714285714285714,2.4856860637664795,2.490356206893921
mid_long,timestep_ce,tail,37,2,0.2,2.2619366273058312,2.4890235221324404,0.0095676986000495,0.0,0.0,0.0956769837595509,2.493351816925863,0.0833333333333333,2.485020399093628,2.4855878353118896
mid_long,timestep_ce,tail,37,3,0.3,2.2619366273058312,2.48587457038039,0.0088125904941876,0.0,0.0,0.0881259024476635,2.491854565484183,0.0902777777777777,2.4848413467407227,2.48696517944336
mid_long,timestep_ce,tail,37,4,0.4,2.2619366273058312,2.4854964097888046,0.0082431252558496,0.0,0.0,0.0824312492435647,2.492954616497388,0.0902777777777777,2.4850645065307617,2.488327980041504
mid_long,timestep_ce,tail,37,5,0.5,2.2619366273058312,2.485934254224452,0.0076795065664909,0.0,0.0,0.07679506329733,2.494619557451258,0.0972222222222222,2.4849328994750977,2.489478588104248
mid_long,timestep_ce,tail,37,6,0.6,2.2619366273058312,2.486663429749402,0.0069950156437999,0.0,0.0,0.069950155490647,2.496156786066735,0.0902777777777777,2.485196352005005,2.4887821674346924
mid_long,timestep_ce,tail,37,7,0.7,2.2619366273058312,2.484614950449249,0.0062011072112378,0.0,0.0,0.0620110701711883,2.4944335097084767,0.0833333333333333,2.4851112365722656,2.486269235610962
mid_long,timestep_ce,tail,37,8,0.8,2.2619366273058312,2.482714650142624,0.0052524191574249,0.0,0.0,0.0525241906589567,2.492219146886093,0.0833333333333333,2.4852428436279297,2.4871771335601807
mid_long,timestep_ce,tail,37,9,0.9,2.2619366273058312,2.48419898676585,0.0041730970752597,0.0,0.0,0.0417309689452541,2.492694308958858,0.0902777777777777,2.485154151916504,2.48810076713562
mid_long,timestep_ce,tail,37,10,1.0,2.2619366273058312,2.482092341539577,0.0030617270079279,0.0,0.0,0.0306172694004238,2.4890177840825407,0.0714285714285714,2.4857518672943115,2.4899020195007324
mid_long,timestep_ce,tail,37,11,1.0,2.2619366273058312,2.481789854430496,0.0023033805219568,0.0,0.0,0.0230338046433029,2.486999938902469,0.1130952380952381,2.4855916500091557,2.5142152309417725
mid_long,timestep_ce,tail,37,12,1.0,2.2619366273058312,2.485576890216637,0.001854218258851,0.0,0.0,0.0185421826398054,2.4897710312664407,0.1289682539682539,2.4610304832458496,2.491551637649536
mid_long,timestep_ce,tail,37,13,1.0,2.2619366273058312,2.4792109775050784,0.0015209483200357,0.0,0.0,0.0152094832280083,2.4826512907129965,0.1478174603174603,2.466216564178467,2.4975361824035645
mid_long,timestep_ce,tail,37,14,1.0,2.2619366273058312,2.4748518089419185,0.0012260704183479,0.0,0.0,0.0122607038204082,2.4776251065751564,0.1359126984126984,2.461623430252075,2.510820150375366
mid_long,timestep_ce,tail,37,15,1.0,2.2619366273058312,2.4743337586086094,0.0010355147134381,0.0,0.0,0.0103551470554352,2.4766759831400624,0.1498015873015873,2.45477557182312,2.5025646686553955
mid_long,timestep_ce,tail,37,16,1.0,2.2619366273058312,2.4651831427457616,0.0009101530632786,0.0,0.0,0.009101530476898,2.4672418157738374,0.1378968253968253,2.454399347305298,2.4973511695861816
mid_long,timestep_ce,tail,37,17,1.0,2.2619366273058312,2.45847975448569,0.0008209053479678,0.0,0.0,0.0082090532586696,2.460336603929582,0.1498015873015873,2.4492969512939453,2.497349262237549
mid_long,timestep_ce,tail,37,18,1.0,2.2619366273058312,2.458377284970833,0.000821380587471,0.0,0.0,0.0082138058234153,2.4602351590811486,0.1547619047619047,2.441251277923584,2.495622158050537
mid_long,timestep_ce,tail,37,19,1.0,2.2619366273058312,2.4503019315650665,0.0008081827120752,0.0,0.0,0.0080818270674542,2.452129970524274,0.1329365079365079,2.4397552013397217,2.501072406768799
mid_long,timestep_ce,tail,37,20,1.0,2.2619366273058312,2.442176103591919,0.0008091825687105,0.0,0.0,0.0080918256456285,2.4440064364579377,0.1279761904761905,2.4339232444763184,2.50671124458313
mid_long,timestep_ce,tail,37,21,1.0,2.2619366273058312,2.4423525251332743,0.0007810406778576,0.0,0.0,0.0078104066641651,2.444119183824313,0.1259920634920635,2.4290754795074463,2.4997670650482178
mid_long,timestep_ce,tail,37,22,1.0,2.2619366273058312,2.4375297522585897,0.0007691504787405,0.0,0.0,0.0076915047479322,2.439269556235939,0.1329365079365079,2.4220569133758545,2.485257387161255
mid_long,timestep_ce,tail,37,23,1.0,2.2619366273058312,2.4260313428822977,0.0007509605892134,0.0,0.0,0.0075096059157777,2.427730018628854,0.1329365079365079,2.4212043285369877,2.495796203613281
mid_long,timestep_ce,tail,37,24,1.0,2.2619366273058312,2.417711071221225,0.0007718521291141,0.0,0.0,0.0077185213819094,2.419456971081522,0.1279761904761905,2.4053423404693604,2.489051580429077
mid_long,timestep_ce,tail,37,25,1.0,2.2619366273058312,2.411844315093889,0.0007797920381732,0.0,0.0,0.007797920342259,2.4136081242520304,0.1398809523809524,2.4044525623321533,2.48689603805542
mid_long,timestep_ce,tail,37,26,1.0,2.2619366273058312,2.404545506183539,0.0007115515643649,0.0,0.0,0.0071155155508774,2.4061549916324845,0.1537698412698412,2.413203477859497,2.4960732460021973
mid_long,timestep_ce,tail,37,27,1.0,2.2619366273058312,2.396250308688454,0.0007648308180944,0.0,0.0,0.00764830811382,2.397980286209185,0.1349206349206349,2.3864731788635254,2.484083414077759
mid_long,timestep_ce,tail,37,28,1.0,2.2619366273058312,2.390404737754861,0.0008137706614487,0.0,0.0,0.0081377063954822,2.392245459679687,0.1726190476190476,2.3898324966430664,2.4761781692504883
mid_long,timestep_ce,tail,37,29,1.0,2.2619366273058312,2.3760131127657864,0.0007384005394401,0.0,0.0,0.0073840052799903,2.377683323549937,0.1587301587301587,2.3895256519317627,2.4714367389678955
mid_long,timestep_ce,tail,37,30,1.0,2.2619366273058312,2.36394751461771,0.0007453258039122,0.0,0.0,0.0074532578832336,2.365633396191359,0.121031746031746,2.3887243270874023,2.495092868804932
mid_long,timestep_ce,tail,37,31,1.0,2.2619366273058312,2.3554399797304977,0.000793049095031,0.0,0.0,0.0079304908358984,2.3572338132152457,0.1398809523809523,2.3800179958343506,2.480581998825073
mid_long,timestep_ce,tail,37,32,1.0,2.2619366273058312,2.3431978266743907,0.0007728790923858,0.0,0.0,0.0077287907817957,2.3449460175689856,0.1398809523809523,2.378623008728028,2.473759889602661
mid_long,timestep_ce,tail,37,33,1.0,2.2619366273058312,2.335895203887493,0.0007510172344845,0.0,0.0,0.0075101722817284,2.3375939649887214,0.1468253968253968,2.371575832366944,2.489137649536133
mid_long,timestep_ce,tail,37,34,1.0,2.2619366273058312,2.3281189566430043,0.0007556496713416,0.0,0.0,0.0075564967114125,2.3298281790262245,0.1488095238095238,2.359339714050293,2.474674701690674
mid_long,timestep_ce,tail,37,35,1.0,2.2619366273058312,2.3171212418764675,0.0007957334734584,0.0,0.0,0.0079573345155793,2.318921211459345,0.1349206349206349,2.3723254203796387,2.492828607559204
mid_long,timestep_ce,tail,37,36,1.0,2.2619366273058312,2.3109379327646016,0.0007785212906981,0.0,0.0,0.0077852127767406,2.3126988694097417,0.1418650793650793,2.3623857498168945,2.4777302742004395
mid_long,timestep_ce,tail,37,37,1.0,2.2619366273058312,2.2929181650460486,0.0007620331201711,0.0,0.0,0.0076203309688813,2.2946418078548936,0.1656746031746031,2.35880970954895,2.469622850418091
mid_long,timestep_ce,tail,37,38,1.0,2.2619366273058312,2.2842512713447083,0.0007594669438704,0.0,0.0,0.0075946693499404,2.2859691174223173,0.1279761904761905,2.365552425384521,2.5080785751342773
mid_long,timestep_ce,tail,37,39,1.0,2.2619366273058312,2.274334571037358,0.0007628359514883,0.0,0.0,0.0076283595128795,2.276060022298317,0.1488095238095238,2.352362632751465,2.473836898803711
mid_long,timestep_ce,tail,37,40,1.0,2.2619366273058312,2.261977046779429,0.0007672443114928,0.0,0.0,0.0076724431011024,2.2637124984892223,0.1418650793650793,2.3481690883636475,2.474457263946533
mid_long,timestep_ce,tail,37,41,1.0,2.2619366273058312,2.2509963229272945,0.0007680077909246,0.0,0.0,0.0076800778303006,2.2527334948620164,0.179563492063492,2.339284420013428,2.463364124298096
mid_long,timestep_ce,tail,37,42,1.0,2.2619366273058312,2.241096341876688,0.0007273378726271,0.0,0.0,0.0072733785960303,2.242741569594549,0.1676587301587301,2.33439302444458,2.453211784362793
mid_long,timestep_ce,tail,37,43,1.0,2.2619366273058312,2.233621751174664,0.0006946521624241,0.0,0.0,0.0069465216084122,2.235193051077208,0.1676587301587301,2.346388816833496,2.469214916229248
mid_long,timestep_ce,tail,37,44,1.0,2.2619366273058312,2.2225918572864107,0.0007330243456299,0.0,0.0,0.007330243209643,2.224249880408256,0.1676587301587301,2.337465047836304,2.47144103050232
mid_long,timestep_ce,tail,37,45,1.0,2.2619366273058312,2.210167861025838,0.0007705616458357,0.0,0.0,0.0077056163399385,2.211910829281438,0.2017857142857143,2.3305397033691406,2.459043025970459
mid_long,timestep_ce,tail,37,46,1.0,2.2619366273058312,2.2036008871771178,0.0007520638722461,0.0,0.0,0.0075206387204578,2.2053020304123425,0.1696428571428571,2.3251466751098637,2.472575426101685
mid_long,timestep_ce,tail,37,47,1.0,2.2619366273058312,2.1951463062463654,0.0007457222991699,0.0,0.0,0.0074572229522269,2.196833067219352,0.1884920634920635,2.3236632347106934,2.469611167907715
mid_long,timestep_ce,tail,37,48,1.0,2.2619366273058312,2.1829370114561204,0.0007690667972632,0.0,0.0,0.0076906678896788,2.1846765495208373,0.1654761904761904,2.333855390548706,2.481391906738281
mid_long,timestep_ce,tail,37,49,1.0,2.2619366273058312,2.179706347378519,0.0007789867024238,0.0,0.0,0.0077898668288774,2.181468356702086,0.1793650793650793,2.3109071254730225,2.468301057815552
mid_long,timestep_ce,tail,37,50,1.0,2.2619366273058312,2.170300929353488,0.0008035207002162,0.0,0.0,0.0080352069765149,2.172118436038597,0.1640873015873016,2.336700916290283,2.5022287368774414
mid_long,timestep_ce,a1_tail,11,1,0.1,1.1878639487222171,2.7617038761276795,0.0144535482984529,0.0,0.0610789863100971,0.0834564968635826,2.76342078166246,0.0902777777777777,2.483819007873535,2.4984710216522217
mid_long,timestep_ce,a1_tail,11,2,0.2,1.1878639487222171,2.4910100848252106,0.0133109838058995,0.0,0.0561445459030991,0.0769652859043336,2.494172448340464,0.0972222222222222,2.484412431716919,2.485618352890014
