contrast,architecture,family,regularization,seed,metric,delta
tail_beta10,34x345,s3_spike_wc_beta10,task_only,37,macro_f1,0.03284109700774762
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,11,accuracy,0.10958904109589046
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,11,balanced_accuracy,0.10775682650682644
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,11,macro_f1,0.15262891806622447
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,11,accuracy,-0.0068493150684931225
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,11,balanced_accuracy,-0.009956709956709997
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,11,macro_f1,-0.004060648484668139
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,11,accuracy,-0.0136986301369863
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,11,balanced_accuracy,-0.015277777777777779
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,11,macro_f1,-0.013001013189966715
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,11,accuracy,0.006849315068493178
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,11,balanced_accuracy,0.005321067821067782
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,11,macro_f1,0.008940364705298576
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,11,accuracy,0.020547945205479423
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,11,balanced_accuracy,0.02632367632367638
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,11,macro_f1,0.03168429835783115
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,11,accuracy,0.0136986301369863
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,11,balanced_accuracy,0.018982406482406455
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,11,macro_f1,0.0297827480255638
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,23,accuracy,0.047945205479452024
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,23,balanced_accuracy,0.047281191031190994
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,23,macro_f1,0.060164914561828875
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,23,accuracy,0.006849315068493178
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,23,balanced_accuracy,0.009956709956709942
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,23,macro_f1,-0.002907788198362793
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,23,accuracy,-0.0273972602739726
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,23,balanced_accuracy,-0.02472527472527475
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,23,macro_f1,-0.03935776902841165
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,23,accuracy,0.03424657534246578
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,23,balanced_accuracy,0.03468198468198469
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,23,macro_f1,0.036449980830048856
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,23,accuracy,0.0273972602739726
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,23,balanced_accuracy,0.024267399267399237
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,23,macro_f1,0.033139679062030414
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,23,accuracy,0.0684931506849315
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,23,balanced_accuracy,0.06860847485847488
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,23,macro_f1,0.08235727475222382
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,37,accuracy,-0.0068493150684931225
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,37,balanced_accuracy,0.0051566489066489085
probe_phase_gain,34x345,s3_spike_wc_beta10,task_plus_reg,37,macro_f1,-0.002985169562086498
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,37,accuracy,0.0410958904109589
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,37,balanced_accuracy,0.04342532467532473
lif_loss_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,37,macro_f1,0.05474645949597712
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,37,accuracy,0.006849315068493178
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,37,balanced_accuracy,0.012797619047619058
lif_loss_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,37,macro_f1,0.013619895198497267
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,37,accuracy,0.034246575342465724
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,37,balanced_accuracy,0.03062770562770567
leak_effect_valid,34x345,s3_spike_wc_beta10,task_plus_reg,37,macro_f1,0.04112656429747985
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,37,accuracy,0.0273972602739726
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,37,balanced_accuracy,0.035561660561660546
tail_beta05,34x345,s3_spike_wc_beta10,task_plus_reg,37,macro_f1,0.046543788169175176
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,37,accuracy,0.047945205479452024
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,37,balanced_accuracy,0.053021978021978056
tail_beta10,34x345,s3_spike_wc_beta10,task_plus_reg,37,macro_f1,0.0715023669403087
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,11,accuracy,-0.034246575342465724
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,11,balanced_accuracy,-0.02978826728826728
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,11,macro_f1,-0.008707907267250736
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,11,accuracy,0.0273972602739726
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,11,balanced_accuracy,0.025559163059163004
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,11,macro_f1,0.03158984792400718
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,11,accuracy,0.0068493150684931225
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,11,balanced_accuracy,0.005321067821067782
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,11,macro_f1,0.015850153414273344
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,11,accuracy,0.02054794520547948
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,11,balanced_accuracy,0.02023809523809522
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,11,macro_f1,0.015739694509733837
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,11,accuracy,0.0410958904109589
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,11,balanced_accuracy,0.04058441558441564
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,11,macro_f1,0.0338830433437311
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,11,accuracy,0.0273972602739726
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,11,balanced_accuracy,0.027813852813852846
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,11,macro_f1,0.022441565648087386
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,23,accuracy,0.0410958904109589
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,23,balanced_accuracy,0.04243117993118001
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,23,macro_f1,0.06352914790538078
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,23,accuracy,0.00684931506849315
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,23,balanced_accuracy,0.007575757575757597
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,23,macro_f1,0.017469823039962487
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,23,accuracy,0.02054794520547945
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,23,balanced_accuracy,0.017857142857142877
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,23,macro_f1,0.01093532971301632
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,23,accuracy,-0.0136986301369863
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,23,balanced_accuracy,-0.01028138528138528
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,23,macro_f1,0.006534493326946167
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,23,accuracy,-0.0273972602739726
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,23,balanced_accuracy,-0.022186147186147198
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,23,macro_f1,-0.015146278268132168
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,23,accuracy,0.0
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,23,balanced_accuracy,0.0016233766233766378
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,23,macro_f1,0.003820746195889166
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,37,accuracy,0.0684931506849315
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,37,balanced_accuracy,0.06346153846153851
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_only,37,macro_f1,0.09118071364180425
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,37,accuracy,0.00684931506849315
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,37,balanced_accuracy,0.007072788322788348
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_only,37,macro_f1,0.005433382491776953
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,37,accuracy,-0.00684931506849315
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,37,balanced_accuracy,-0.009936591186591182
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_only,37,macro_f1,-0.013940176855536585
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,37,accuracy,0.0136986301369863
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,37,balanced_accuracy,0.01700937950937953
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_only,37,macro_f1,0.019373559347313538
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,37,accuracy,0.0
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,37,balanced_accuracy,0.0
tail_beta05,34x345,s4_spike_tsce_beta10,task_only,37,macro_f1,0.0016356816914042671
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,37,accuracy,-0.00684931506849315
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,37,balanced_accuracy,-0.005086580086580056
tail_beta10,34x345,s4_spike_tsce_beta10,task_only,37,macro_f1,-0.0011842105263157876
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,11,accuracy,-0.006849315068493178
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,11,balanced_accuracy,-0.007575757575757569
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,11,macro_f1,0.0037970524089113167
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,11,accuracy,0.0136986301369863
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,11,balanced_accuracy,0.018290043290043245
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,11,macro_f1,0.0156406677042073
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,11,accuracy,0.0
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,11,balanced_accuracy,0.004761904761904745
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,11,macro_f1,0.0024902390041880718
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,11,accuracy,0.0136986301369863
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,11,balanced_accuracy,0.0135281385281385
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,11,macro_f1,0.013150428700019229
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,11,accuracy,-0.006849315068493178
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,11,balanced_accuracy,-0.005952380952380931
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,11,macro_f1,-0.006841873816922084
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,11,accuracy,0.0068493150684931225
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,11,balanced_accuracy,0.005952380952380959
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,11,macro_f1,0.012746513572714724
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,23,accuracy,0.034246575342465724
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,23,balanced_accuracy,0.030733849483849496
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,23,macro_f1,0.015434838316984834
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,23,accuracy,0.013698630136986328
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,23,balanced_accuracy,0.009650072150072159
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,23,macro_f1,0.011467366414313479
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,23,accuracy,0.0
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,23,balanced_accuracy,-0.00324675324675322
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,23,macro_f1,0.005659275257685309
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,23,accuracy,0.013698630136986328
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,23,balanced_accuracy,0.012896825396825379
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,23,macro_f1,0.00580809115662817
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,23,accuracy,0.0
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,23,balanced_accuracy,0.0
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,23,macro_f1,0.0027515837793533893
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,23,accuracy,0.013698630136986328
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,23,balanced_accuracy,0.015151515151515138
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,23,macro_f1,0.004922004534959584
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,37,accuracy,-0.06164383561643838
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,37,balanced_accuracy,-0.06676101676101681
probe_phase_gain,34x345,s4_spike_tsce_beta10,task_plus_reg,37,macro_f1,-0.061904259662230066
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,37,accuracy,-0.0136986301369863
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,37,balanced_accuracy,-0.016713841713841743
lif_loss_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,37,macro_f1,-0.002898344140063569
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,37,accuracy,-0.00684931506849315
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,37,balanced_accuracy,-0.008506771006771024
lif_loss_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,37,macro_f1,-0.0036200522491598164
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,37,accuracy,-0.00684931506849315
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,37,balanced_accuracy,-0.008207070707070718
leak_effect_valid,34x345,s4_spike_tsce_beta10,task_plus_reg,37,macro_f1,0.0007217081090962474
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,37,accuracy,0.00684931506849315
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,37,balanced_accuracy,0.005952380952380931
tail_beta05,34x345,s4_spike_tsce_beta10,task_plus_reg,37,macro_f1,0.0048669287288934104
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,37,accuracy,-0.013698630136986328
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,37,balanced_accuracy,-0.012362637362637402
tail_beta10,34x345,s4_spike_tsce_beta10,task_plus_reg,37,macro_f1,-0.012531245246158895
