profile,readout,seed,intervention,effective_mask_id,probe_type,feature_dim,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
s234567,hidden_count_linear,23,normal,none,l3_relative10_ordered,1280,1.0,0.5478956228956229,0.6126234876234876,0.6301369863013698,0.6169345445708909
s234567,hidden_count_linear,23,resetall250,s234567,l3_whole_count,128,1.0,0.54498556998557,0.46382020757020753,0.4794520547945205,0.44147586511716946
s234567,hidden_count_linear,23,resetall250,s234567,l3_fixed250_ordered,2048,1.0,0.6073893698893699,0.5422903485403485,0.5547945205479452,0.5533976723543511
s234567,hidden_count_linear,23,resetall250,s234567,l3_relative10_ordered,1280,0.01,0.6409872534872535,0.6625832500832501,0.678082191780822,0.6603892726333208
s234567,hidden_count_linear,23,reset234,s234,l3_whole_count,128,0.1,0.46620971620971624,0.4996545121545122,0.5136986301369864,0.48574440521904294
s234567,hidden_count_linear,23,reset234,s234,l3_fixed250_ordered,2048,0.01,0.5677970177970177,0.5354950604950605,0.5547945205479452,0.5403391544681736
s234567,hidden_count_linear,23,reset234,s234,l3_relative10_ordered,1280,1.0,0.5778198653198653,0.6169524919524919,0.636986301369863,0.6161149036149035
s234567,hidden_count_linear,23,reset2345,s2345,l3_whole_count,128,1.0,0.4977272727272728,0.4764915639915639,0.4863013698630137,0.4649154126700817
s234567,hidden_count_linear,23,reset2345,s2345,l3_fixed250_ordered,2048,0.01,0.5823172198172198,0.549023199023199,0.5684931506849316,0.5578919968611694
s234567,hidden_count_linear,23,reset2345,s2345,l3_relative10_ordered,1280,1.0,0.6006734006734006,0.6452242202242202,0.6643835616438356,0.6456504212161677
s234567,hidden_count_linear,23,reset23456,s23456,l3_whole_count,128,1.0,0.5304353054353056,0.46775030525030514,0.4794520547945205,0.4480687740001465
s234567,hidden_count_linear,23,reset23456,s23456,l3_fixed250_ordered,2048,1.0,0.6101310726310726,0.5356303418803418,0.547945205479452,0.5466729444562024
s234567,hidden_count_linear,23,reset23456,s23456,l3_relative10_ordered,1280,0.01,0.6202801827801826,0.6615911865911865,0.678082191780822,0.6670543051528605
s234567,hidden_count_linear,23,reset67,s67,l3_whole_count,128,0.1,0.47054473304473304,0.5389152514152514,0.5547945205479452,0.5326204424561918
s234567,hidden_count_linear,23,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5845358345358345,0.5188055000555,0.5342465753424658,0.526827345635956
s234567,hidden_count_linear,23,reset67,s67,l3_relative10_ordered,1280,1.0,0.5833754208754208,0.5998029748029747,0.6164383561643836,0.6056410770313493
s234567,hidden_count_linear,23,reset567,s567,l3_whole_count,128,0.1,0.5032828282828282,0.5417561605061604,0.5547945205479452,0.5274104874555648
s234567,hidden_count_linear,23,reset567,s567,l3_fixed250_ordered,2048,1.0,0.6289802789802789,0.5490003052503053,0.5616438356164384,0.5624334200421156
s234567,hidden_count_linear,23,reset567,s567,l3_relative10_ordered,1280,1.0,0.6181337181337181,0.6245032745032746,0.636986301369863,0.6349570528861146
s234567,hidden_count_linear,101,normal,none,l3_whole_count,128,0.1,0.47285954785954787,0.4952734765234765,0.5,0.49501011544355195
s234567,hidden_count_linear,101,normal,none,l3_fixed250_ordered,2048,10.0,0.5265632515632516,0.46618797868797873,0.4794520547945205,0.48737504754704136
s234567,hidden_count_linear,101,normal,none,l3_relative10_ordered,1280,0.01,0.5447871572871573,0.59128996003996,0.6027397260273972,0.590927170724772
s234567,hidden_count_linear,101,resetall250,s234567,l3_whole_count,128,0.01,0.48350769600769605,0.5227633477633478,0.5342465753424658,0.5323311601392474
s234567,hidden_count_linear,101,resetall250,s234567,l3_fixed250_ordered,2048,0.1,0.5160473785473785,0.5123168498168498,0.5273972602739726,0.5348666470973061
s234567,hidden_count_linear,101,resetall250,s234567,l3_relative10_ordered,1280,10.0,0.585407647907648,0.6397900710400709,0.6575342465753424,0.648037909431251
s234567,hidden_count_linear,101,reset234,s234,l3_whole_count,128,0.1,0.5017316017316018,0.5131306193806193,0.5205479452054794,0.5128192309621217
s234567,hidden_count_linear,101,reset234,s234,l3_fixed250_ordered,2048,0.1,0.5163720538720539,0.4971653346653347,0.5136986301369864,0.5154648500643527
s234567,hidden_count_linear,101,reset234,s234,l3_relative10_ordered,1280,0.01,0.552958152958153,0.6183462370962372,0.6301369863013698,0.6143827527730313
s234567,hidden_count_linear,101,reset2345,s2345,l3_whole_count,128,0.1,0.47424843674843675,0.5200750638250637,0.5273972602739726,0.5214897615346867
s234567,hidden_count_linear,101,reset2345,s2345,l3_fixed250_ordered,2048,0.1,0.5359487734487735,0.4928363303363303,0.5068493150684932,0.5095229394027624
s234567,hidden_count_linear,101,reset2345,s2345,l3_relative10_ordered,1280,10.0,0.5653258778258778,0.5951763514263514,0.6095890410958904,0.6037799552147435
s234567,hidden_count_linear,101,reset23456,s23456,l3_whole_count,128,0.01,0.49895382395382387,0.5338113275613275,0.541095890410959,0.5406190721902796
s234567,hidden_count_linear,101,reset23456,s23456,l3_fixed250_ordered,2048,0.01,0.5180615680615681,0.4873418248418248,0.5,0.5007163087076908
s234567,hidden_count_linear,101,reset23456,s23456,l3_relative10_ordered,1280,1.0,0.574585137085137,0.629808386058386,0.6438356164383562,0.6358494226343198
s234567,hidden_count_linear,101,reset67,s67,l3_whole_count,128,0.1,0.4694925444925444,0.515872322122322,0.5205479452054794,0.5269073481815021
s234567,hidden_count_linear,101,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5438612313612313,0.49995629370629363,0.5136986301369864,0.51683079321613
s234567,hidden_count_linear,101,reset67,s67,l3_relative10_ordered,1280,0.01,0.5792207792207792,0.6291618104118103,0.6438356164383562,0.635296852235258
s234567,hidden_count_linear,101,reset567,s567,l3_whole_count,128,0.1,0.47782587782587777,0.5039675602175602,0.5068493150684932,0.5130766434889914
s234567,hidden_count_linear,101,reset567,s567,l3_fixed250_ordered,2048,10.0,0.5332491582491583,0.4993249805749806,0.5136986301369864,0.5185650890694751
s234567,hidden_count_linear,101,reset567,s567,l3_relative10_ordered,1280,0.1,0.5686087061087061,0.6299665612165611,0.6438356164383562,0.6379877220947029
s234567,output_lif,11,normal,none,l3_whole_count,128,0.001,0.42169913419913413,0.36017732267732266,0.3767123287671233,0.34243941769517217
s234567,output_lif,11,normal,none,l3_fixed250_ordered,2048,1.0,0.5439273689273689,0.4945929070929071,0.5,0.4948926270876492
s234567,output_lif,11,normal,none,l3_relative10_ordered,1280,0.1,0.5673100048100047,0.5595231157731158,0.5684931506849316,0.5554657737380848
s234567,output_lif,11,resetall250,s234567,l3_whole_count,128,0.1,0.48367604617604615,0.5086573149073148,0.5136986301369864,0.5025221306471307
s234567,output_lif,11,resetall250,s234567,l3_fixed250_ordered,2048,0.1,0.5696849446849447,0.5347735597735597,0.547945205479452,0.522180676544434
s234567,output_lif,11,resetall250,s234567,l3_relative10_ordered,1280,0.1,0.5999218374218374,0.5986124986124987,0.6095890410958904,0.5802804061773608
s234567,output_lif,11,reset234,s234,l3_whole_count,128,1.0,0.4767015392015392,0.461698717948718,0.4657534246575342,0.4547022653272654
s234567,output_lif,11,reset234,s234,l3_fixed250_ordered,2048,10.0,0.5805014430014431,0.5050518925518924,0.5205479452054794,0.5046796055128498
s234567,output_lif,11,reset234,s234,l3_relative10_ordered,1280,0.01,0.568572631072631,0.6149052336552336,0.6301369863013698,0.5997219766185283
s234567,output_lif,11,reset2345,s2345,l3_whole_count,128,0.1,0.49293530543530545,0.4734390609390609,0.4794520547945205,0.46589673102641244
s234567,output_lif,11,reset2345,s2345,l3_fixed250_ordered,2048,0.1,0.5527236652236652,0.5186299811299812,0.5342465753424658,0.5130501625937732
s234567,output_lif,11,reset2345,s2345,l3_relative10_ordered,1280,0.1,0.5866642616642616,0.6162441724941724,0.6301369863013698,0.6062211067326156
s234567,output_lif,11,reset23456,s23456,l3_whole_count,128,1.0,0.46528980278980286,0.5085962648462649,0.5136986301369864,0.5033625730994152
s234567,output_lif,11,reset23456,s23456,l3_fixed250_ordered,2048,0.1,0.5789442039442039,0.5186299811299812,0.5342465753424658,0.5083056326110232
s234567,output_lif,11,reset23456,s23456,l3_relative10_ordered,1280,0.1,0.5866642616642616,0.5942834942834943,0.6027397260273972,0.581583577446917
s234567,output_lif,11,reset67,s67,l3_whole_count,128,0.1,0.4355880230880231,0.49499389499389496,0.5068493150684932,0.48665857765674553
s234567,output_lif,11,reset67,s67,l3_fixed250_ordered,2048,0.01,0.5664081289081287,0.5299124486624486,0.541095890410959,0.5288892485575395
s234567,output_lif,11,reset67,s67,l3_relative10_ordered,1280,10.0,0.5748857623857623,0.5865342990342991,0.5958904109589042,0.5715181546927072
s234567,output_lif,11,reset567,s567,l3_whole_count,128,0.1,0.46234367484367483,0.4853438228438229,0.4931506849315068,0.48214760381025995
s234567,output_lif,11,reset567,s567,l3_fixed250_ordered,2048,1.0,0.5360569985569985,0.5212454212454212,0.5342465753424658,0.51517774233895
s234567,output_lif,11,reset567,s567,l3_relative10_ordered,1280,1.0,0.5854016354016353,0.5992438117438117,0.6095890410958904,0.5842941202473498
s234567,output_lif,23,normal,none,l3_whole_count,128,0.1,0.4445947570947571,0.4476634476634476,0.4657534246575342,0.4498514941966814
s234567,output_lif,23,normal,none,l3_fixed250_ordered,2048,1.0,0.5181036556036557,0.48665154290154294,0.5,0.49702742582420195
s234567,output_lif,23,normal,none,l3_relative10_ordered,1280,1.0,0.5497474747474748,0.5719017094017094,0.589041095890411,0.5848262442560689
s234567,output_lif,23,resetall250,s234567,l3_whole_count,128,10.0,0.4396645021645022,0.4059149184149184,0.4315068493150685,0.3949698866746922
s234567,output_lif,23,resetall250,s234567,l3_fixed250_ordered,2048,0.1,0.5459114959114959,0.5206522644022644,0.5342465753424658,0.5343920811073072
s234567,output_lif,23,resetall250,s234567,l3_relative10_ordered,1280,1.0,0.5837481962481963,0.578027528027528,0.6027397260273972,0.5880208089639943
s234567,output_lif,23,reset234,s234,l3_whole_count,128,0.1,0.4461099086099087,0.46244727494727483,0.4863013698630137,0.4714371503642865
s234567,output_lif,23,reset234,s234,l3_fixed250_ordered,2048,1.0,0.5221019721019722,0.510287629037629,0.5273972602739726,0.5246682070764506
s234567,output_lif,23,reset234,s234,l3_relative10_ordered,1280,10.0,0.5795454545454545,0.5854298479298479,0.6027397260273972,0.593999518999519
s234567,output_lif,23,reset2345,s2345,l3_whole_count,128,0.1,0.43222101972101973,0.47078060828060825,0.4931506849315068,0.4767088395926941
s234567,output_lif,23,reset2345,s2345,l3_fixed250_ordered,2048,1.0,0.5389369889369889,0.5178633866133866,0.5342465753424658,0.5350827129841106
s234567,output_lif,23,reset2345,s2345,l3_relative10_ordered,1280,10.0,0.5606962481962482,0.602031302031302,0.6164383561643836,0.6154996282916193
s234567,output_lif,23,reset23456,s23456,l3_whole_count,128,0.1,0.4516654641654642,0.494042069042069,0.5136986301369864,0.5068295739348371
s234567,output_lif,23,reset23456,s23456,l3_fixed250_ordered,2048,10.0,0.5218073593073594,0.5019022644022644,0.5205479452054794,0.5171865811412092
s234567,output_lif,23,reset23456,s23456,l3_relative10_ordered,1280,0.1,0.5851370851370852,0.5896686646686646,0.6027397260273972,0.6013012503135033
s234567,output_lif,23,reset67,s67,l3_whole_count,128,0.1,0.46112914862914867,0.462580475080475,0.4794520547945205,0.4670935562421628
s234567,output_lif,23,reset67,s67,l3_fixed250_ordered,2048,0.1,0.5260040885040885,0.4861936674436674,0.5,0.49904677230487016
s234567,output_lif,23,reset67,s67,l3_relative10_ordered,1280,1.0,0.5769300144300145,0.5686792374292374,0.589041095890411,0.5804097655479821
s234567,output_lif,23,reset567,s567,l3_whole_count,128,0.1,0.4433321308321309,0.5034666722166722,0.5205479452054794,0.5052184463660242
s234567,output_lif,23,reset567,s567,l3_fixed250_ordered,2048,0.1,0.519486531986532,0.5056741869241869,0.5205479452054794,0.5191697153128543
s234567,output_lif,23,reset567,s567,l3_relative10_ordered,1280,0.1,0.5756673881673882,0.5971854534354534,0.6164383561643836,0.6109037229351736
s234567,output_lif,101,normal,none,l3_whole_count,128,0.01,0.4378066378066378,0.4962391774891774,0.5068493150684932,0.5083069577645107
s234567,output_lif,101,normal,none,l3_fixed250_ordered,2048,0.1,0.5859848484848486,0.49167082917082916,0.5068493150684932,0.49829517752820535
s234567,output_lif,101,normal,none,l3_relative10_ordered,1280,0.1,0.5847763347763347,0.5764874014874014,0.5958904109589042,0.587869278348818
s234567,output_lif,101,resetall250,s234567,l3_whole_count,128,0.1,0.4924783549783549,0.5093899156399156,0.5205479452054794,0.5203236754178001
s234567,output_lif,101,resetall250,s234567,l3_fixed250_ordered,2048,1.0,0.5484848484848485,0.4911630036630037,0.5068493150684932,0.5121650492979631
s234567,output_lif,101,resetall250,s234567,l3_relative10_ordered,1280,0.01,0.5943662818662818,0.6342574092574093,0.6438356164383562,0.6445405230063888
s234567,output_lif,101,reset234,s234,l3_whole_count,128,0.1,0.47160894660894664,0.521351565101565,0.5273972602739726,0.5353505614747874
s234567,output_lif,101,reset234,s234,l3_fixed250_ordered,2048,10.0,0.5561868686868686,0.5011696636696638,0.5136986301369864,0.5156672598442748
s234567,output_lif,101,reset234,s234,l3_relative10_ordered,1280,0.01,0.5887746512746513,0.611762543012543,0.6232876712328768,0.6183504827745304
s234567,output_lif,101,reset2345,s2345,l3_whole_count,128,0.1,0.46823593073593067,0.5025786713286713,0.5068493150684932,0.5194899932864029
s234567,output_lif,101,reset2345,s2345,l3_fixed250_ordered,2048,10.0,0.5568181818181819,0.49354395604395607,0.5068493150684932,0.5132033967027787
s234567,output_lif,101,reset2345,s2345,l3_relative10_ordered,1280,0.01,0.5943662818662818,0.6226752414252413,0.636986301369863,0.6271242482846227
s234567,output_lif,101,reset23456,s23456,l3_whole_count,128,0.1,0.48351370851370845,0.4862117049617049,0.4931506849315068,0.5036881185924311
s234567,output_lif,101,reset23456,s23456,l3_fixed250_ordered,2048,10.0,0.5702861952861953,0.4868339993339994,0.5,0.5067496413779785
s234567,output_lif,101,reset23456,s23456,l3_relative10_ordered,1280,0.1,0.6155303030303031,0.6039023476523475,0.6164383561643836,0.6177002256374072
s234567,output_lif,101,reset67,s67,l3_whole_count,128,0.1,0.4841089466089466,0.5149815462315462,0.5273972602739726,0.5268010457122946
s234567,output_lif,101,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5782828282828283,0.4398393273393273,0.4520547945205479,0.4652739934357582
s234567,output_lif,101,reset67,s67,l3_relative10_ordered,1280,0.01,0.5917207792207791,0.5992646242646242,0.6164383561643836,0.6046849937081813
s234567,output_lif,101,reset567,s567,l3_whole_count,128,0.01,0.4861231361231361,0.5471049783549783,0.5616438356164384,0.5486739852510074
s234567,output_lif,101,reset567,s567,l3_fixed250_ordered,2048,0.1,0.5554292929292929,0.4916208791208791,0.5068493150684932,0.5131433686494643
s234567,output_lif,101,reset567,s567,l3_relative10_ordered,1280,0.1,0.564568302068302,0.6075480075480074,0.6232876712328768,0.617903199818383
s4567,hidden_count_linear,11,normal,none,l3_whole_count,128,0.001,0.41812770562770557,0.3142718392718392,0.3287671232876712,0.2868051170069803
s4567,hidden_count_linear,11,normal,none,l3_fixed250_ordered,2048,0.01,0.5142255892255893,0.4551379176379176,0.4657534246575342,0.46110497747965784
s4567,hidden_count_linear,11,normal,none,l3_relative10_ordered,1280,0.1,0.517905242905243,0.5276778776778777,0.5342465753424658,0.5176271340855226
s4567,hidden_count_linear,11,resetall250,s4567,l3_whole_count,128,0.01,0.5396945646945647,0.4629009879009878,0.4726027397260274,0.4653828059252862
s4567,hidden_count_linear,11,resetall250,s4567,l3_fixed250_ordered,2048,0.1,0.542075517075517,0.5381105006105006,0.5547945205479452,0.5524385157858667
s4567,hidden_count_linear,11,resetall250,s4567,l3_relative10_ordered,1280,0.01,0.6125841750841751,0.6324987512487512,0.6575342465753424,0.6206377011660361
s4567,hidden_count_linear,11,reset234,s4,l3_whole_count,128,0.001,0.42245670995671,0.33457098457098455,0.3493150684931507,0.30869955208190497
s4567,hidden_count_linear,11,reset234,s4,l3_fixed250_ordered,2048,10.0,0.5426707551707551,0.4521027583527583,0.4589041095890411,0.4498687233884014
s4567,hidden_count_linear,11,reset234,s4,l3_relative10_ordered,1280,0.1,0.5354978354978355,0.5439116439116439,0.5547945205479452,0.5307370153925882
s4567,hidden_count_linear,11,reset2345,s45,l3_whole_count,128,0.01,0.462974987974988,0.45641441891441886,0.4657534246575342,0.4594731497815911
s4567,hidden_count_linear,11,reset2345,s45,l3_fixed250_ordered,2048,10.0,0.5536495911495912,0.47406343656343647,0.4863013698630137,0.47798623206519625
s4567,hidden_count_linear,11,reset2345,s45,l3_relative10_ordered,1280,0.01,0.548953823953824,0.607958707958708,0.6232876712328768,0.594344165900961
s4567,hidden_count_linear,11,reset23456,s456,l3_whole_count,128,0.1,0.5058982683982685,0.46423992673992664,0.4726027397260274,0.46197414934150927
s4567,hidden_count_linear,11,reset23456,s456,l3_fixed250_ordered,2048,1.0,0.5473364598364598,0.4960851648351649,0.5068493150684932,0.5080950204500627
s4567,hidden_count_linear,11,reset23456,s456,l3_relative10_ordered,1280,0.1,0.5792147667147668,0.6386516261516262,0.6575342465753424,0.6214763605801542
s4567,hidden_count_linear,11,reset67,s67,l3_whole_count,128,0.01,0.4708453583453584,0.41978438228438225,0.4246575342465753,0.4222052126851497
s4567,hidden_count_linear,11,reset67,s67,l3_fixed250_ordered,2048,0.01,0.5196488696488697,0.5164203851703851,0.5342465753424658,0.522863601303499
s4567,hidden_count_linear,11,reset67,s67,l3_relative10_ordered,1280,1.0,0.6053150553150554,0.5424464424464425,0.5547945205479452,0.5441674469056555
s4567,hidden_count_linear,11,reset567,s567,l3_whole_count,128,0.01,0.5055675805675807,0.464066489066489,0.4726027397260274,0.4708776024484986
s4567,hidden_count_linear,11,reset567,s567,l3_fixed250_ordered,2048,1.0,0.5397607022607023,0.5416819291819291,0.5616438356164384,0.5503517172984181
s4567,hidden_count_linear,11,reset567,s567,l3_relative10_ordered,1280,0.01,0.5980639730639731,0.6354749417249418,0.6506849315068494,0.6328614485872551
s4567,hidden_count_linear,23,normal,none,l3_whole_count,128,0.01,0.40662578162578167,0.39554195804195796,0.4041095890410959,0.37855769009991774
s4567,hidden_count_linear,23,normal,none,l3_fixed250_ordered,2048,0.01,0.5038780663780664,0.47474678099678097,0.4863013698630137,0.4705165953730697
s4567,hidden_count_linear,23,normal,none,l3_relative10_ordered,1280,10.0,0.51991341991342,0.5158903596403596,0.5342465753424658,0.518414524167878
s4567,hidden_count_linear,23,resetall250,s4567,l3_whole_count,128,10.0,0.44862313612313615,0.4273323898323898,0.4452054794520548,0.41576143641933117
s4567,hidden_count_linear,23,resetall250,s4567,l3_fixed250_ordered,2048,0.01,0.5572811447811449,0.5378780941280941,0.5547945205479452,0.5408215054682998
s4567,hidden_count_linear,23,resetall250,s4567,l3_relative10_ordered,1280,1.0,0.6275252525252525,0.5838307525807526,0.6027397260273972,0.590896453356223
s4567,hidden_count_linear,23,reset234,s4,l3_whole_count,128,0.1,0.4143278018278018,0.42970917970917966,0.4452054794520548,0.4181532181387766
s4567,hidden_count_linear,23,reset234,s4,l3_fixed250_ordered,2048,0.01,0.533970658970659,0.46970321345321336,0.4863013698630137,0.4682062022720254
s4567,hidden_count_linear,23,reset234,s4,l3_relative10_ordered,1280,0.1,0.5537157287157287,0.5569617882117882,0.5753424657534246,0.5523122971082388
s4567,hidden_count_linear,23,reset2345,s45,l3_whole_count,128,0.1,0.437938912938913,0.4346694971694971,0.4520547945205479,0.42036461053188917
s4567,hidden_count_linear,23,reset2345,s45,l3_fixed250_ordered,2048,0.1,0.5614478114478114,0.5316260128760129,0.547945205479452,0.530171876479177
s4567,hidden_count_linear,23,reset2345,s45,l3_relative10_ordered,1280,1.0,0.5796416546416546,0.5754502442002442,0.5958904109589042,0.5775258828329004
s4567,hidden_count_linear,23,reset23456,s456,l3_whole_count,128,0.1,0.45897065897065903,0.4883741258741258,0.5068493150684932,0.4854451367119217
s4567,hidden_count_linear,23,reset23456,s456,l3_fixed250_ordered,2048,10.0,0.5708754208754209,0.5188055000555,0.5342465753424658,0.5198483545464969
s4567,hidden_count_linear,23,reset23456,s456,l3_relative10_ordered,1280,1.0,0.6024891774891775,0.6076021201021201,0.6232876712328768,0.6203637125738576
s4567,hidden_count_linear,23,reset67,s67,l3_whole_count,128,0.1,0.4577140452140452,0.4494602619602619,0.4657534246575342,0.4285224360339535
s4567,hidden_count_linear,23,reset67,s67,l3_fixed250_ordered,2048,0.1,0.5574795574795575,0.4877199189699189,0.5,0.49241051607686304
s4567,hidden_count_linear,23,reset67,s67,l3_relative10_ordered,1280,10.0,0.5838443963443963,0.5882950382950383,0.6027397260273972,0.5864338119601277
s4567,hidden_count_linear,23,reset567,s567,l3_whole_count,128,10.0,0.4301346801346802,0.44442987567987563,0.4657534246575342,0.43062330928968445
s4567,hidden_count_linear,23,reset567,s567,l3_fixed250_ordered,2048,0.1,0.5844636844636845,0.5335490897990897,0.547945205479452,0.5389471951381071
s4567,hidden_count_linear,23,reset567,s567,l3_relative10_ordered,1280,0.01,0.5663780663780664,0.619506882006882,0.636986301369863,0.6198858796431216
s4567,hidden_count_linear,101,normal,none,l3_whole_count,128,0.01,0.4214706589706589,0.402220695970696,0.410958904109589,0.393572389083225
s4567,hidden_count_linear,101,normal,none,l3_fixed250_ordered,2048,0.01,0.4763949013949014,0.4797660672660673,0.4931506849315068,0.49986099508725523
s4567,hidden_count_linear,101,normal,none,l3_relative10_ordered,1280,0.01,0.5284571909571909,0.5155636030636029,0.5273972602739726,0.5262613660430826
s4567,hidden_count_linear,101,resetall250,s4567,l3_whole_count,128,0.01,0.4878427128427128,0.5243867243867244,0.5342465753424658,0.5231956995458139
s4567,hidden_count_linear,101,resetall250,s4567,l3_fixed250_ordered,2048,10.0,0.5418771043771045,0.4794816294816295,0.4931506849315068,0.5113999945788036
s4567,hidden_count_linear,101,resetall250,s4567,l3_relative10_ordered,1280,10.0,0.5977392977392978,0.5856754356754358,0.6027397260273972,0.5933309200757714
s4567,hidden_count_linear,101,reset234,s4,l3_whole_count,128,0.01,0.46608345358345354,0.4487574925074925,0.4589041095890411,0.4464280157155638
s4567,hidden_count_linear,101,reset234,s4,l3_fixed250_ordered,2048,10.0,0.5005110630110631,0.4531177156177156,0.4657534246575342,0.486330946179147
s4567,hidden_count_linear,101,reset234,s4,l3_relative10_ordered,1280,10.0,0.5381794131794132,0.4903041403041403,0.5,0.5022095627297586
s4567,hidden_count_linear,101,reset2345,s45,l3_whole_count,128,0.01,0.45295214045214044,0.5149621212121213,0.5273972602739726,0.5157044658003737
s4567,hidden_count_linear,101,reset2345,s45,l3_fixed250_ordered,2048,10.0,0.5247113997113997,0.4840451215451215,0.5,0.5103184888496329
s4567,hidden_count_linear,101,reset2345,s45,l3_relative10_ordered,1280,0.01,0.573659211159211,0.5841200466200466,0.5958904109589042,0.5905370603082606
s4567,hidden_count_linear,101,reset23456,s456,l3_whole_count,128,0.1,0.46393698893698887,0.4829628704628704,0.4931506849315068,0.4909716312048041
s4567,hidden_count_linear,101,reset23456,s456,l3_fixed250_ordered,2048,10.0,0.5287457912457912,0.4842185592185592,0.5,0.5198160758831082
s4567,hidden_count_linear,101,reset23456,s456,l3_relative10_ordered,1280,0.1,0.5707190957190956,0.5612345987345987,0.5753424657534246,0.5677264567077013
s4567,hidden_count_linear,101,reset67,s67,l3_whole_count,128,0.01,0.49571308321308316,0.45975829725829725,0.4657534246575342,0.45555885774114896
s4567,hidden_count_linear,101,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5194865319865319,0.459775641025641,0.4726027397260274,0.4858712663990803
s4567,hidden_count_linear,101,reset67,s67,l3_relative10_ordered,1280,0.01,0.5741642616642616,0.5787920412920412,0.5958904109589042,0.577481885467971
s4567,hidden_count_linear,101,reset567,s567,l3_whole_count,128,0.1,0.4566558441558441,0.4654054279054279,0.4726027397260274,0.4721091797703492
s4567,hidden_count_linear,101,reset567,s567,l3_fixed250_ordered,2048,1.0,0.5349326599326599,0.47339396714396714,0.4931506849315068,0.4974636682986843
s4567,hidden_count_linear,101,reset567,s567,l3_relative10_ordered,1280,1.0,0.5931096681096681,0.5768821456321456,0.5958904109589042,0.5773367212497647
s4567,output_lif,11,normal,none,l3_whole_count,128,0.1,0.43175204425204433,0.43017815517815516,0.4383561643835616,0.4309132030231774
s4567,output_lif,11,normal,none,l3_fixed250_ordered,2048,0.01,0.5057599807599807,0.4101655289155289,0.4246575342465753,0.410639618302457
s4567,output_lif,11,normal,none,l3_relative10_ordered,1280,0.1,0.5404882154882155,0.5500395437895437,0.5616438356164384,0.5489308206413471
s4567,output_lif,11,resetall250,s4567,l3_whole_count,128,0.1,0.4813973063973065,0.49661727161727165,0.5,0.4995060754294837
s4567,output_lif,11,resetall250,s4567,l3_fixed250_ordered,2048,0.01,0.576924001924002,0.5168803418803419,0.5342465753424658,0.5161791629620138
s4567,output_lif,11,resetall250,s4567,l3_relative10_ordered,1280,0.01,0.6250901875901876,0.6213918026418027,0.6301369863013698,0.6182859735246214
s4567,output_lif,11,reset234,s4,l3_whole_count,128,0.1,0.4720658970658971,0.41503357753357745,0.4178082191780822,0.4140932353228006
s4567,output_lif,11,reset234,s4,l3_fixed250_ordered,2048,0.01,0.5219636844636845,0.4101655289155289,0.4246575342465753,0.41176644995397
s4567,output_lif,11,reset234,s4,l3_relative10_ordered,1280,0.1,0.5619528619528619,0.5409736097236096,0.547945205479452,0.5366933066933067
s4567,output_lif,11,reset2345,s45,l3_whole_count,128,0.1,0.4833032708032709,0.4712814962814962,0.4794520547945205,0.471470658970659
s4567,output_lif,11,reset2345,s45,l3_fixed250_ordered,2048,0.01,0.5349266474266473,0.4431741869241869,0.4589041095890411,0.441063870194973
s4567,output_lif,11,reset2345,s45,l3_relative10_ordered,1280,1.0,0.6028980278980279,0.5778173215673216,0.5821917808219178,0.568307271802695
s4567,output_lif,11,reset23456,s456,l3_whole_count,128,0.1,0.4885642135642136,0.48782398157398155,0.4931506849315068,0.49177829702715287
s4567,output_lif,11,reset23456,s456,l3_fixed250_ordered,2048,0.01,0.5690536315536315,0.49354395604395607,0.5068493150684932,0.4894360594028057
s4567,output_lif,11,reset23456,s456,l3_relative10_ordered,1280,0.01,0.6258477633477634,0.6313714063714063,0.6438356164383562,0.6341664975168811
s4567,output_lif,11,reset67,s67,l3_whole_count,128,0.1,0.5210858585858587,0.4911990786990787,0.4931506849315068,0.49627344333226686
s4567,output_lif,11,reset67,s67,l3_fixed250_ordered,2048,0.01,0.5699795574795575,0.4502539127539127,0.4589041095890411,0.45616422978209
s4567,output_lif,11,reset67,s67,l3_relative10_ordered,1280,0.01,0.6132215007215008,0.5919524919524919,0.6027397260273972,0.5956911614548352
s4567,output_lif,11,reset567,s567,l3_whole_count,128,0.1,0.5105639730639732,0.5127837440337439,0.5205479452054794,0.5179457989028989
s4567,output_lif,11,reset567,s567,l3_fixed250_ordered,2048,0.01,0.5644240019240019,0.5085241147741147,0.5205479452054794,0.5122805300091656
s4567,output_lif,11,reset567,s567,l3_relative10_ordered,1280,0.01,0.6326659451659452,0.6173853923853924,0.6301369863013698,0.6121920340531526
s4567,output_lif,23,normal,none,l3_whole_count,128,0.1,0.3669733044733045,0.4245365745365745,0.4315068493150685,0.4069287700580606
s4567,output_lif,23,normal,none,l3_fixed250_ordered,2048,0.1,0.44154641654641663,0.4382138694638695,0.4452054794520548,0.4347031414194156
s4567,output_lif,23,normal,none,l3_relative10_ordered,1280,10.0,0.4833814333814334,0.5128489565989566,0.5205479452054794,0.5052308104365448
s4567,output_lif,23,resetall250,s4567,l3_whole_count,128,10.0,0.4267316017316017,0.450765207015207,0.4657534246575342,0.44414778375876773
