l2_width,objective,seed,last_layer,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms,total_spikes_per_timestep
128,relative10_sequence_ce,23,L2,0.2662977072923162,L2,43,tau_subgroup,3,train,117.0136826471659,11.450801413569598
128,relative10_sequence_ce,101,L2,0.19567882072181167,L2,43,tau_subgroup,3,train,117.0136826471659,8.414189291037902
128,relative10_sequence_ce,11,L2,0.23955434754001087,L2,42,tau_subgroup,4,train,242.10347130039656,10.061282596680456
128,relative10_sequence_ce,23,L2,0.28350628106938086,L2,42,tau_subgroup,4,train,242.10347130039656,11.907263804913997
128,relative10_sequence_ce,101,L2,0.27360076628169144,L2,42,tau_subgroup,4,train,242.10347130039656,11.491232183831041
128,relative10_sequence_ce,11,L2,0.022495137714170867,L1,128,whole_layer,-1,train,,2.879377627413871
128,relative10_sequence_ce,23,L2,0.026039922035942183,L1,128,whole_layer,-1,train,,3.3331100206005995
128,relative10_sequence_ce,101,L2,0.021782674142060397,L1,128,whole_layer,-1,train,,2.7881822901837308
128,relative10_sequence_ce,11,L2,0.17465982317818682,L2,128,whole_layer,-1,train,,22.356457366807913
128,relative10_sequence_ce,23,L2,0.2265450973085233,L2,128,whole_layer,-1,train,,28.99777245549098
128,relative10_sequence_ce,101,L2,0.197308052238431,L2,128,whole_layer,-1,train,,25.25543068651917
128,relative10_sequence_ce,11,L2,0.00023478347859285075,L1,43,tau_subgroup,2,val,54.31342963722199,0.010095689579492582
128,relative10_sequence_ce,23,L2,0.0002531578377870738,L1,43,tau_subgroup,2,val,54.31342963722199,0.010885787024844175
128,relative10_sequence_ce,101,L2,0.00012045413249546255,L1,43,tau_subgroup,2,val,54.31342963722199,0.00517952769730489
128,relative10_sequence_ce,11,L2,0.0037606188484176615,L1,43,tau_subgroup,3,val,117.0136826471659,0.16170661048195945
128,relative10_sequence_ce,23,L2,0.008625740843954734,L1,43,tau_subgroup,3,val,117.0136826471659,0.37090685629005354
128,relative10_sequence_ce,101,L2,0.006118661611676293,L1,43,tau_subgroup,3,val,117.0136826471659,0.2631024493020806
128,relative10_sequence_ce,11,L2,0.04760232597999256,L1,42,tau_subgroup,4,val,242.10347130039656,1.9992976911596874
128,relative10_sequence_ce,23,L2,0.052184055081079046,L1,42,tau_subgroup,4,val,242.10347130039656,2.19173031340532
128,relative10_sequence_ce,101,L2,0.04489551065795469,L1,42,tau_subgroup,4,val,242.10347130039656,1.885611447634097
128,relative10_sequence_ce,11,L2,0.09615506325883552,L2,43,tau_subgroup,2,val,54.31342963722199,4.134667720129928
128,relative10_sequence_ce,23,L2,0.09619181197722396,L2,43,tau_subgroup,2,val,54.31342963722199,4.13624791502063
128,relative10_sequence_ce,101,L2,0.09638780514196234,L2,43,tau_subgroup,2,val,54.31342963722199,4.144675621104381
128,relative10_sequence_ce,11,L2,0.131444040889074,L2,43,tau_subgroup,3,val,117.0136826471659,5.652093758230182
128,relative10_sequence_ce,23,L2,0.24120633792896473,L2,43,tau_subgroup,3,val,117.0136826471659,10.371872530945483
128,relative10_sequence_ce,101,L2,0.16038161502450934,L2,43,tau_subgroup,3,val,117.0136826471659,6.8964094460539025
128,relative10_sequence_ce,11,L2,0.2199648009497891,L2,42,tau_subgroup,4,val,242.10347130039656,9.238521639891141
128,relative10_sequence_ce,23,L2,0.25061138492795065,L2,42,tau_subgroup,4,val,242.10347130039656,10.525678166973927
128,relative10_sequence_ce,101,L2,0.2555672607028941,L2,42,tau_subgroup,4,val,242.10347130039656,10.733824949521551
128,relative10_sequence_ce,11,L2,0.01696171868141515,L1,128,whole_layer,-1,val,,2.1710999912211393
128,relative10_sequence_ce,23,L2,0.0201056480993767,L1,128,whole_layer,-1,val,,2.573522956720218
128,relative10_sequence_ce,101,L2,0.016827292379949083,L1,128,whole_layer,-1,val,,2.1538934246334827
128,relative10_sequence_ce,11,L2,0.1486350243613379,L2,128,whole_layer,-1,val,,19.025283118251252
128,relative10_sequence_ce,23,L2,0.19557655166359406,L2,128,whole_layer,-1,val,,25.03379861294004
128,relative10_sequence_ce,101,L2,0.17011648450531122,L2,128,whole_layer,-1,val,,21.774910016679836
256,relative10_sequence_ce,11,L2,0.0003795059102747854,L1,43,tau_subgroup,2,test,54.31342963722199,0.016318754141815772
256,relative10_sequence_ce,23,L2,0.00024850894632206757,L1,43,tau_subgroup,2,test,54.31342963722199,0.010685884691848906
256,relative10_sequence_ce,101,L2,0.00047775363323932375,L1,43,tau_subgroup,2,test,54.31342963722199,0.02054340622929092
256,relative10_sequence_ce,11,L2,0.0065999352720884,L1,43,tau_subgroup,3,test,117.0136826471659,0.2837972166998012
256,relative10_sequence_ce,23,L2,0.01277798326321143,L1,43,tau_subgroup,3,test,117.0136826471659,0.5494532803180915
256,relative10_sequence_ce,101,L2,0.01087852728589702,L1,43,tau_subgroup,3,test,117.0136826471659,0.4677766732935719
256,relative10_sequence_ce,11,L2,0.059636230237621886,L1,42,tau_subgroup,4,test,242.10347130039656,2.5047216699801194
256,relative10_sequence_ce,23,L2,0.05794794723721165,L1,42,tau_subgroup,4,test,242.10347130039656,2.4338137839628895
256,relative10_sequence_ce,101,L2,0.07015052541891507,L1,42,tau_subgroup,4,test,242.10347130039656,2.9463220675944335
256,relative10_sequence_ce,11,L2,0.07913950406090588,L2,86,tau_subgroup,2,test,54.31342963722199,6.805997349237906
256,relative10_sequence_ce,23,L2,0.10224505679103672,L2,86,tau_subgroup,2,test,54.31342963722199,8.793074884029158
256,relative10_sequence_ce,101,L2,0.11604211937676268,L2,86,tau_subgroup,2,test,54.31342963722199,9.97962226640159
256,relative10_sequence_ce,11,L2,0.15463006276069075,L2,85,tau_subgroup,3,test,117.0136826471659,13.143555334658714
256,relative10_sequence_ce,23,L2,0.16278895255915488,L2,85,tau_subgroup,3,test,117.0136826471659,13.837060967528164
256,relative10_sequence_ce,101,L2,0.21814212762639848,L2,85,tau_subgroup,3,test,117.0136826471659,18.54208084824387
256,relative10_sequence_ce,11,L2,0.2233871282111254,L2,85,tau_subgroup,4,test,242.10347130039656,18.98790589794566
256,relative10_sequence_ce,23,L2,0.24401629439051964,L2,85,tau_subgroup,4,test,242.10347130039656,20.74138502319417
256,relative10_sequence_ce,101,L2,0.25477332085915877,L2,85,tau_subgroup,4,test,242.10347130039656,21.655732273028494
256,relative10_sequence_ce,11,L2,0.021912794068919814,L1,128,whole_layer,-1,test,,2.804837640821736
256,relative10_sequence_ce,23,L2,0.023390257413850233,L1,128,whole_layer,-1,test,,2.99395294897283
256,relative10_sequence_ce,101,L2,0.026833141774353877,L1,128,whole_layer,-1,test,,3.4346421471172963
256,relative10_sequence_ce,11,L2,0.1520994475853214,L2,256,whole_layer,-1,test,,38.93745858184228
256,relative10_sequence_ce,23,L2,0.169420003416998,L2,256,whole_layer,-1,test,,43.37152087475149
256,relative10_sequence_ce,101,L2,0.1960056069831014,L2,256,whole_layer,-1,test,,50.17743538767396
256,relative10_sequence_ce,11,L2,0.0006469577600071044,L1,43,tau_subgroup,2,train,54.31342963722199,0.027819183680305493
256,relative10_sequence_ce,23,L2,0.0004673987429310809,L1,43,tau_subgroup,2,train,54.31342963722199,0.02009814594603648
256,relative10_sequence_ce,101,L2,0.0007264155463053882,L1,43,tau_subgroup,2,train,54.31342963722199,0.031235868491131694
256,relative10_sequence_ce,11,L2,0.005934406039414957,L1,43,tau_subgroup,3,train,117.0136826471659,0.2551794596948431
256,relative10_sequence_ce,23,L2,0.011318450059028566,L1,43,tau_subgroup,3,train,117.0136826471659,0.4866933525382284
256,relative10_sequence_ce,101,L2,0.009545840326462442,L1,43,tau_subgroup,3,train,117.0136826471659,0.410471134037885
256,relative10_sequence_ce,11,L2,0.05118208202436182,L1,42,tau_subgroup,4,train,242.10347130039656,2.149647445023197
256,relative10_sequence_ce,23,L2,0.052043032363597794,L1,42,tau_subgroup,4,train,242.10347130039656,2.185807359271107
256,relative10_sequence_ce,101,L2,0.05891029766789728,L1,42,tau_subgroup,4,train,242.10347130039656,2.4742325020516858
256,relative10_sequence_ce,11,L2,0.0667780374004684,L2,86,tau_subgroup,2,train,54.31342963722199,5.742911216440284
256,relative10_sequence_ce,23,L2,0.08841217246546215,L2,86,tau_subgroup,2,train,54.31342963722199,7.6034468320297455
256,relative10_sequence_ce,101,L2,0.09627420882051538,L2,86,tau_subgroup,2,train,54.31342963722199,8.279581958564322
256,relative10_sequence_ce,11,L2,0.12886970588727895,L2,85,tau_subgroup,3,train,117.0136826471659,10.953925000418712
256,relative10_sequence_ce,23,L2,0.14377681600048867,L2,85,tau_subgroup,3,train,117.0136826471659,12.221029360041536
256,relative10_sequence_ce,101,L2,0.18294554092090887,L2,85,tau_subgroup,3,train,117.0136826471659,15.550370978277254
256,relative10_sequence_ce,11,L2,0.19875332382940614,L2,85,tau_subgroup,4,train,242.10347130039656,16.894032525499522
256,relative10_sequence_ce,23,L2,0.22766056595984902,L2,85,tau_subgroup,4,train,242.10347130039656,19.351148106587168
256,relative10_sequence_ce,101,L2,0.23147310542955354,L2,85,tau_subgroup,4,train,242.10347130039656,19.67521396151205
256,relative10_sequence_ce,11,L2,0.01900504756561207,L1,128,whole_layer,-1,train,,2.432646088398345
256,relative10_sequence_ce,23,L2,0.021035928576213843,L1,128,whole_layer,-1,train,,2.692598857755372
256,relative10_sequence_ce,101,L2,0.022780777379536737,L1,128,whole_layer,-1,train,,2.9159395045807024
256,relative10_sequence_ce,11,L2,0.13121433102483795,L2,256,whole_layer,-1,train,,33.590868742358516
256,relative10_sequence_ce,23,L2,0.15302978241663456,L2,256,whole_layer,-1,train,,39.17562429865845
256,relative10_sequence_ce,101,L2,0.16994205819669386,L2,256,whole_layer,-1,train,,43.50516689835363
256,relative10_sequence_ce,11,L2,0.0001857851874082558,L1,43,tau_subgroup,2,val,54.31342963722199,0.007988763058554999
256,relative10_sequence_ce,23,L2,0.00010207977330123946,L1,43,tau_subgroup,2,val,54.31342963722199,0.0043894302519532965
256,relative10_sequence_ce,101,L2,0.00016128604181595834,L1,43,tau_subgroup,2,val,54.31342963722199,0.006935299798086208
256,relative10_sequence_ce,11,L2,0.002952147043871845,L1,43,tau_subgroup,3,val,117.0136826471659,0.12694232288648932
256,relative10_sequence_ce,23,L2,0.007308911768368745,L1,43,tau_subgroup,3,val,117.0136826471659,0.31428320603985604
256,relative10_sequence_ce,101,L2,0.005961458760792384,L1,43,tau_subgroup,3,val,117.0136826471659,0.2563427267140725
256,relative10_sequence_ce,11,L2,0.039272859525690706,L1,42,tau_subgroup,4,val,242.10347130039656,1.6494601000790097
256,relative10_sequence_ce,23,L2,0.04053325306946587,L1,42,tau_subgroup,4,val,242.10347130039656,1.7023966289175665
256,relative10_sequence_ce,101,L2,0.047821797492590225,L1,42,tau_subgroup,4,val,242.10347130039656,2.0085154946887895
256,relative10_sequence_ce,11,L2,0.04592569000822763,L2,86,tau_subgroup,2,val,54.31342963722199,3.949609340707576
256,relative10_sequence_ce,23,L2,0.06664788398837924,L2,86,tau_subgroup,2,val,54.31342963722199,5.731718023000615
256,relative10_sequence_ce,101,L2,0.07253482451466171,L2,86,tau_subgroup,2,val,54.31342963722199,6.237994908260908
256,relative10_sequence_ce,11,L2,0.1019938341415049,L2,85,tau_subgroup,3,val,117.0136826471659,8.669475902027918
256,relative10_sequence_ce,23,L2,0.11385459108584177,L2,85,tau_subgroup,3,val,117.0136826471659,9.67764024229655
256,relative10_sequence_ce,101,L2,0.1523927558908736,L2,85,tau_subgroup,3,val,117.0136826471659,12.953384250724255
256,relative10_sequence_ce,11,L2,0.16403662334040806,L2,85,tau_subgroup,4,val,242.10347130039656,13.943112983934686
256,relative10_sequence_ce,23,L2,0.19490826090773417,L2,85,tau_subgroup,4,val,242.10347130039656,16.567202177157405
256,relative10_sequence_ce,101,L2,0.20665747468331552,L2,85,tau_subgroup,4,val,242.10347130039656,17.565885348081817
256,relative10_sequence_ce,11,L2,0.013940556140812922,L1,128,whole_layer,-1,val,,1.784391186024054
256,relative10_sequence_ce,23,L2,0.01578960363444825,L1,128,whole_layer,-1,val,,2.021069265209376
256,relative10_sequence_ce,101,L2,0.017748386884382406,L1,128,whole_layer,-1,val,,2.271793521200948
256,relative10_sequence_ce,11,L2,0.10375858682293039,L2,256,whole_layer,-1,val,,26.56219822667018
256,relative10_sequence_ce,23,L2,0.12490843922833816,L2,256,whole_layer,-1,val,,31.97656044245457
256,relative10_sequence_ce,101,L2,0.1435830644807304,L2,256,whole_layer,-1,val,,36.757264507066985
32,timestep_ce,11,L2,0.0063610584554687375,L1,43,tau_subgroup,2,test,54.31342963722199,0.27352551358515576
32,timestep_ce,23,L2,0.006276295714087568,L1,43,tau_subgroup,2,test,54.31342963722199,0.2698807157057654
32,timestep_ce,101,L2,0.005602046634919167,L1,43,tau_subgroup,2,test,54.31342963722199,0.24088800530152418
32,timestep_ce,11,L2,0.02505509578189776,L1,43,tau_subgroup,3,test,117.0136826471659,1.0773691186216037
32,timestep_ce,23,L2,0.02923158722086088,L1,43,tau_subgroup,3,test,117.0136826471659,1.2569582504970178
32,timestep_ce,101,L2,0.02476613189082559,L1,43,tau_subgroup,3,test,117.0136826471659,1.0649436713055003
32,timestep_ce,11,L2,0.136111900028401,L1,42,tau_subgroup,4,test,242.10347130039656,5.716699801192843
32,timestep_ce,23,L2,0.12136111900028401,L1,42,tau_subgroup,4,test,242.10347130039656,5.097166998011929
32,timestep_ce,101,L2,0.1316564896336268,L1,42,tau_subgroup,4,test,242.10347130039656,5.529572564612326
32,timestep_ce,11,L2,0.25217633592385086,L2,11,tau_subgroup,2,test,54.31342963722199,2.773939695162359
32,timestep_ce,23,L2,0.3096195553949033,L2,11,tau_subgroup,2,test,54.31342963722199,3.405815109343936
32,timestep_ce,101,L2,0.34202361588047475,L2,11,tau_subgroup,2,test,54.31342963722199,3.762259774685222
32,timestep_ce,11,L2,0.3534625579854208,L2,11,tau_subgroup,3,test,117.0136826471659,3.888088137839629
32,timestep_ce,23,L2,0.31821947105247306,L2,11,tau_subgroup,3,test,117.0136826471659,3.5004141815772036
32,timestep_ce,101,L2,0.35784535212964635,L2,11,tau_subgroup,3,test,117.0136826471659,3.93629887342611
32,timestep_ce,11,L2,0.377286282306163,L2,10,tau_subgroup,4,test,242.10347130039656,3.7728628230616303
32,timestep_ce,23,L2,0.3413850231941683,L2,10,tau_subgroup,4,test,242.10347130039656,3.4138502319416832
32,timestep_ce,101,L2,0.3418406229290921,L2,10,tau_subgroup,4,test,242.10347130039656,3.418406229290921
32,timestep_ce,11,L2,0.05521558151093439,L1,128,whole_layer,-1,test,,7.067594433399602
32,timestep_ce,23,L2,0.05175004659542744,L1,128,whole_layer,-1,test,,6.624005964214712
32,timestep_ce,101,L2,0.05340159563452618,L1,128,whole_layer,-1,test,,6.835404241219351
32,timestep_ce,11,L2,0.3260903330019881,L2,32,whole_layer,-1,test,,10.434890656063619
32,timestep_ce,23,L2,0.3225024850894632,L2,32,whole_layer,-1,test,,10.320079522862823
32,timestep_ce,101,L2,0.3474051524188204,L2,32,whole_layer,-1,test,,11.116964877402253
32,timestep_ce,11,L2,0.006408036765585119,L1,43,tau_subgroup,2,train,54.31342963722199,0.2755455809201601
32,timestep_ce,23,L2,0.005678894726612632,L1,43,tau_subgroup,2,train,54.31342963722199,0.2441924732443432
32,timestep_ce,101,L2,0.0055838569822166464,L1,43,tau_subgroup,2,train,54.31342963722199,0.2401058502353158
32,timestep_ce,11,L2,0.021877377160794124,L1,43,tau_subgroup,3,train,117.0136826471659,0.9407272179141474
32,timestep_ce,23,L2,0.024997263769859092,L1,43,tau_subgroup,3,train,117.0136826471659,1.0748823421039408
32,timestep_ce,101,L2,0.02238917878430366,L1,43,tau_subgroup,3,train,117.0136826471659,0.9627346877250573
32,timestep_ce,11,L2,0.11783614747253851,L1,42,tau_subgroup,4,train,242.10347130039656,4.949118193846617
32,timestep_ce,23,L2,0.10831823978523696,L1,42,tau_subgroup,4,train,242.10347130039656,4.549366070979952
32,timestep_ce,101,L2,0.11476519862471259,L1,42,tau_subgroup,4,train,242.10347130039656,4.820138342237929
32,timestep_ce,11,L2,0.22930614196294938,L2,11,tau_subgroup,2,train,54.31342963722199,2.5223675615924432
32,timestep_ce,23,L2,0.27525324425185416,L2,11,tau_subgroup,2,train,54.31342963722199,3.0277856867703954
32,timestep_ce,101,L2,0.30480817690022644,L2,11,tau_subgroup,2,train,54.31342963722199,3.3528899459024903
32,timestep_ce,11,L2,0.3356633986878347,L2,11,tau_subgroup,3,train,117.0136826471659,3.6922973855661816
32,timestep_ce,23,L2,0.29931468367497643,L2,11,tau_subgroup,3,train,117.0136826471659,3.292461520424741
32,timestep_ce,101,L2,0.32121100464845753,L2,11,tau_subgroup,3,train,117.0136826471659,3.533321051133033
32,timestep_ce,11,L2,0.36833872075301055,L2,10,tau_subgroup,4,train,242.10347130039656,3.6833872075301053
32,timestep_ce,23,L2,0.35132564020969065,L2,10,tau_subgroup,4,train,242.10347130039656,3.5132564020969066
32,timestep_ce,101,L2,0.3635235399534393,L2,10,tau_subgroup,4,train,242.10347130039656,3.635235399534393
32,timestep_ce,11,L2,0.04816711713031973,L1,128,whole_layer,-1,train,,6.165390992680925
32,timestep_ce,23,L2,0.045847194424439346,L1,128,whole_layer,-1,train,,5.868440886328236
32,timestep_ce,101,L2,0.047054522501549234,L1,128,whole_layer,-1,train,,6.022978880198302
32,timestep_ce,11,L2,0.3093141298340228,L2,32,whole_layer,-1,train,,9.89805215468873
32,timestep_ce,23,L2,0.30729698779037634,L2,32,whole_layer,-1,train,,9.833503609292043
32,timestep_ce,101,L2,0.32879519989280986,L2,32,whole_layer,-1,train,,10.521446396569916
32,timestep_ce,11,L2,0.0035768752564754305,L1,43,tau_subgroup,2,val,54.31342963722199,0.15380563602844352
32,timestep_ce,23,L2,0.0032195960499210923,L1,43,tau_subgroup,2,val,54.31342963722199,0.13844263014660696
32,timestep_ce,101,L2,0.0029296894937455723,L1,43,tau_subgroup,2,val,54.31342963722199,0.1259766482310596
32,timestep_ce,11,L2,0.014440204731193333,L1,43,tau_subgroup,3,val,117.0136826471659,0.6209288034413133
32,timestep_ce,23,L2,0.0169329927952096,L1,43,tau_subgroup,3,val,117.0136826471659,0.7281186901940128
32,timestep_ce,101,L2,0.014630073109533638,L1,43,tau_subgroup,3,val,117.0136826471659,0.6290931437099464
32,timestep_ce,11,L2,0.09741608872501682,L1,42,tau_subgroup,4,val,242.10347130039656,4.091475726450707
32,timestep_ce,23,L2,0.09104932465480266,L1,42,tau_subgroup,4,val,242.10347130039656,3.8240716355017117
32,timestep_ce,101,L2,0.09956690954847394,L1,42,tau_subgroup,4,val,242.10347130039656,4.181810201035906
32,timestep_ce,11,L2,0.20667033782651376,L2,11,tau_subgroup,2,val,54.31342963722199,2.273373716091651
32,timestep_ce,23,L2,0.23971875723258393,L2,11,tau_subgroup,2,val,54.31342963722199,2.6369063295584234
32,timestep_ce,101,L2,0.28100334394777376,L2,11,tau_subgroup,2,val,54.31342963722199,3.0910367834255115
32,timestep_ce,11,L2,0.3016177045674017,L2,11,tau_subgroup,3,val,117.0136826471659,3.3177947502414185
32,timestep_ce,23,L2,0.28684527657400977,L2,11,tau_subgroup,3,val,117.0136826471659,3.1552980423141075
32,timestep_ce,101,L2,0.3004604911373413,L2,11,tau_subgroup,3,val,117.0136826471659,3.305065402510754
32,timestep_ce,11,L2,0.35372662628390833,L2,10,tau_subgroup,4,val,242.10347130039656,3.5372662628390836
32,timestep_ce,23,L2,0.3028267930822579,L2,10,tau_subgroup,4,val,242.10347130039656,3.028267930822579
32,timestep_ce,101,L2,0.33867088051970856,L2,10,tau_subgroup,4,val,242.10347130039656,3.3867088051970855
32,timestep_ce,11,L2,0.03801726692125362,L1,128,whole_layer,-1,val,,4.866210165920464
32,timestep_ce,23,L2,0.036645569967518214,L1,128,whole_layer,-1,val,,4.690632955842331
32,timestep_ce,101,L2,0.03856937494513212,L1,128,whole_layer,-1,val,,4.936879992976912
32,timestep_ce,11,L2,0.2852635852866298,L2,32,whole_layer,-1,val,,9.128434729172154
32,timestep_ce,23,L2,0.2756397594592222,L2,32,whole_layer,-1,val,,8.82047230269511
32,timestep_ce,101,L2,0.3057128434729172,L2,32,whole_layer,-1,val,,9.782810991133351
64,timestep_ce,11,L2,0.00707190962750628,L1,43,tau_subgroup,2,test,54.31342963722199,0.30409211398277003
64,timestep_ce,23,L2,0.00530345061414459,L1,43,tau_subgroup,2,test,54.31342963722199,0.22804837640821737
64,timestep_ce,101,L2,0.006295559973492379,L1,43,tau_subgroup,2,test,54.31342963722199,0.2707090788601723
64,timestep_ce,11,L2,0.02609729221569806,L1,43,tau_subgroup,3,test,117.0136826471659,1.1221835652750165
64,timestep_ce,23,L2,0.026555781589532573,L1,43,tau_subgroup,3,test,117.0136826471659,1.1418986083499005
64,timestep_ce,101,L2,0.02234461448364079,L1,43,tau_subgroup,3,test,117.0136826471659,0.960818422796554
64,timestep_ce,11,L2,0.12131970084256366,L1,42,tau_subgroup,4,test,242.10347130039656,5.095427435387674
64,timestep_ce,23,L2,0.10111355675470983,L1,42,tau_subgroup,4,test,242.10347130039656,4.2467693836978135
64,timestep_ce,101,L2,0.11751120262551674,L1,42,tau_subgroup,4,test,242.10347130039656,4.935470510271703
64,timestep_ce,11,L2,0.28370308452316406,L2,22,tau_subgroup,2,test,54.31342963722199,6.241467859509609
64,timestep_ce,23,L2,0.2492318814386409,L2,22,tau_subgroup,2,test,54.31342963722199,5.4831013916500995
64,timestep_ce,101,L2,0.2699334297246822,L2,22,tau_subgroup,2,test,54.31342963722199,5.938535453943008
64,timestep_ce,11,L2,0.3518097762630566,L2,21,tau_subgroup,3,test,117.0136826471659,7.388005301524188
64,timestep_ce,23,L2,0.29225046546120104,L2,21,tau_subgroup,3,test,117.0136826471659,6.137259774685222
64,timestep_ce,101,L2,0.33854413203319766,L2,21,tau_subgroup,3,test,117.0136826471659,7.109426772697151
64,timestep_ce,11,L2,0.3332189403262962,L2,21,tau_subgroup,4,test,242.10347130039656,6.99759774685222
64,timestep_ce,23,L2,0.3565787812805705,L2,21,tau_subgroup,4,test,242.10347130039656,7.488154406891981
64,timestep_ce,101,L2,0.3756469121777273,L2,21,tau_subgroup,4,test,242.10347130039656,7.888585155732273
64,timestep_ce,11,L2,0.05095080558316766,L1,128,whole_layer,-1,test,,6.521703114645461
64,timestep_ce,23,L2,0.04388059662856196,L1,128,whole_layer,-1,test,,5.616716368455931
64,timestep_ce,101,L2,0.048179671968190854,L1,128,whole_layer,-1,test,,6.166998011928429
64,timestep_ce,11,L2,0.32229798293571904,L2,64,whole_layer,-1,test,,20.62707090788602
64,timestep_ce,23,L2,0.29857055583167663,L2,64,whole_layer,-1,test,,19.108515573227304
64,timestep_ce,101,L2,0.32713355284956924,L2,64,whole_layer,-1,test,,20.93654738237243
64,timestep_ce,11,L2,0.006936586844049683,L1,43,tau_subgroup,2,train,54.31342963722199,0.2982732342941364
64,timestep_ce,23,L2,0.004993766069266156,L1,43,tau_subgroup,2,train,54.31342963722199,0.21473194097844475
64,timestep_ce,101,L2,0.006535013424081396,L1,43,tau_subgroup,2,train,54.31342963722199,0.2810055772355
64,timestep_ce,11,L2,0.02207329513387274,L1,43,tau_subgroup,3,train,117.0136826471659,0.9491516907565277
64,timestep_ce,23,L2,0.023051716502408465,L1,43,tau_subgroup,3,train,117.0136826471659,0.991223809603564
64,timestep_ce,101,L2,0.019722668955881845,L1,43,tau_subgroup,3,train,117.0136826471659,0.8480747651029192
64,timestep_ce,11,L2,0.10463278214965621,L1,42,tau_subgroup,4,train,242.10347130039656,4.394576850285561
64,timestep_ce,23,L2,0.0925344160810689,L1,42,tau_subgroup,4,train,242.10347130039656,3.886445475404894
64,timestep_ce,101,L2,0.10107852074455655,L1,42,tau_subgroup,4,train,242.10347130039656,4.245297871271375
64,timestep_ce,11,L2,0.2514049669827049,L2,22,tau_subgroup,2,train,54.31342963722199,5.530909273619509
64,timestep_ce,23,L2,0.2267040410976633,L2,22,tau_subgroup,2,train,54.31342963722199,4.987488904148592
64,timestep_ce,101,L2,0.23234065748343807,L2,22,tau_subgroup,2,train,54.31342963722199,5.111494464635637
64,timestep_ce,11,L2,0.3278518032901941,L2,21,tau_subgroup,3,train,117.0136826471659,6.884887869094076
64,timestep_ce,23,L2,0.2874856342121487,L2,21,tau_subgroup,3,train,117.0136826471659,6.037198318455123
64,timestep_ce,101,L2,0.30378985633813377,L2,21,tau_subgroup,3,train,117.0136826471659,6.3795869831008085
64,timestep_ce,11,L2,0.34652393792863084,L2,21,tau_subgroup,4,train,242.10347130039656,7.277002696501248
64,timestep_ce,23,L2,0.34215657891273815,L2,21,tau_subgroup,4,train,242.10347130039656,7.185288157167501
64,timestep_ce,101,L2,0.3570475504587083,L2,21,tau_subgroup,4,train,242.10347130039656,7.497998559632874
64,timestep_ce,11,L2,0.04407813886981426,L1,128,whole_layer,-1,train,,5.642001775336225
64,timestep_ce,23,L2,0.03978438457802268,L1,128,whole_layer,-1,train,,5.092401225986903
64,timestep_ce,101,L2,0.04198732979382652,L1,128,whole_layer,-1,train,,5.374378213609795
64,timestep_ce,11,L2,0.30769999748773175,L2,64,whole_layer,-1,train,,19.692799839214832
64,timestep_ce,23,L2,0.28453086530892524,L2,64,whole_layer,-1,train,,18.209975379771215
64,timestep_ce,101,L2,0.29670437511514564,L2,64,whole_layer,-1,train,,18.98908000736932
64,timestep_ce,11,L2,0.0039035305310393966,L1,43,tau_subgroup,2,val,54.31342963722199,0.16785181283469405
64,timestep_ce,23,L2,0.002554035927997011,L1,43,tau_subgroup,2,val,54.31342963722199,0.10982354490387147
64,timestep_ce,101,L2,0.0038157419260003308,L1,43,tau_subgroup,2,val,54.31342963722199,0.1640769028180142
64,timestep_ce,11,L2,0.014348332935222217,L1,43,tau_subgroup,3,val,117.0136826471659,0.6169783162145553
64,timestep_ce,23,L2,0.015271134085865423,L1,43,tau_subgroup,3,val,117.0136826471659,0.6566587656922132
64,timestep_ce,101,L2,0.012608893598169097,L1,43,tau_subgroup,3,val,117.0136826471659,0.5421824247212712
64,timestep_ce,11,L2,0.0881982851959149,L1,42,tau_subgroup,4,val,242.10347130039656,3.704327978228426
64,timestep_ce,23,L2,0.07472691473218204,L1,42,tau_subgroup,4,val,242.10347130039656,3.138530418751646
64,timestep_ce,101,L2,0.08555835643009728,L1,42,tau_subgroup,4,val,242.10347130039656,3.5934509700640858
64,timestep_ce,11,L2,0.22151858325153032,L2,22,tau_subgroup,2,val,54.31342963722199,4.873408831533667
64,timestep_ce,23,L2,0.19319478695301714,L2,22,tau_subgroup,2,val,54.31342963722199,4.250285312966377
64,timestep_ce,101,L2,0.1949864725740417,L2,22,tau_subgroup,2,val,54.31342963722199,4.289702396628917
64,timestep_ce,11,L2,0.30939212661625093,L2,21,tau_subgroup,3,val,117.0136826471659,6.497234658941269
64,timestep_ce,23,L2,0.2572038911254081,L2,21,tau_subgroup,3,val,117.0136826471659,5.40128171363357
64,timestep_ce,101,L2,0.28330636969035705,L2,21,tau_subgroup,3,val,117.0136826471659,5.949433763497498
64,timestep_ce,11,L2,0.3197762644694433,L2,21,tau_subgroup,4,val,242.10347130039656,6.71530155385831
64,timestep_ce,23,L2,0.30552524758476823,L2,21,tau_subgroup,4,val,242.10347130039656,6.416030199280134
64,timestep_ce,101,L2,0.3329445552253032,L2,21,tau_subgroup,4,val,242.10347130039656,6.9918356597313664
64,timestep_ce,11,L2,0.03507154771310684,L1,128,whole_layer,-1,val,,4.489158107277675
64,timestep_ce,23,L2,0.030507911948029147,L1,128,whole_layer,-1,val,,3.905012729347731
64,timestep_ce,101,L2,0.03359148670002634,L1,128,whole_layer,-1,val,,4.299710297603371
