epoch,optimization_train_loss,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,split_seed,representation,requested_duration_ms,actual_duration_ms,n_time_bins
39,1.3244768053810032,1.2984242402519564,0.5670490680466267,1.6049499078230425,0.4235420557111733,0.4318181818181818,0.42765894484729144,37,fixed_250ms,250.0,250.0,16
40,1.301802047644966,1.281029947460961,0.5950968623264918,1.573136719790372,0.43649723778400246,0.4431818181818182,0.44494954943762793,37,fixed_250ms,250.0,250.0,16
41,1.2822984466203604,1.2698501144071075,0.5724051760431844,1.6157135963439941,0.43494105975723624,0.44886363636363635,0.44463481378832886,37,fixed_250ms,250.0,250.0,16
42,1.2744665913039779,1.2514578244130277,0.6134248084492475,1.5486932667818936,0.4381584578275754,0.4431818181818182,0.44427241467682643,37,fixed_250ms,250.0,250.0,16
43,1.256598800018803,1.23757974077052,0.6164771222309379,1.5983453663912686,0.4353563647681295,0.4431818181818182,0.44675833775563323,37,fixed_250ms,250.0,250.0,16
44,1.2415095790502884,1.212177154416064,0.6029936132607348,1.5384044647216797,0.4459130874572051,0.45454545454545453,0.457419740753074,37,fixed_250ms,250.0,250.0,16
45,1.2249991312651736,1.1955632354942132,0.6064119702280305,1.535957163030451,0.4337924058512294,0.4431818181818182,0.44485186319634784,37,fixed_250ms,250.0,250.0,16
46,1.2077829233713462,1.1845752444111084,0.615521642879309,1.5253156315196643,0.43509959539371307,0.4431818181818182,0.4372098489745549,37,fixed_250ms,250.0,250.0,16
47,1.197736866441995,1.1681490918345074,0.6415322225048004,1.554265108975497,0.42875038904450674,0.4375,0.43497351116862415,37,fixed_250ms,250.0,250.0,16
48,1.1719260936986964,1.1530135702305906,0.6299662379224519,1.5356714508750222,0.45405384375972613,0.4659090909090909,0.4628849125495152,37,fixed_250ms,250.0,250.0,16
49,1.1527061734585404,1.142123346383861,0.6568493927971965,1.4837998043407092,0.45559446000622467,0.4659090909090909,0.4607412352686793,37,fixed_250ms,250.0,250.0,16
50,1.1407443721400061,1.120991923675831,0.6493104837497158,1.5127374475652522,0.4396134842826019,0.44886363636363635,0.45412126148219495,37,fixed_250ms,250.0,250.0,16
51,1.1248305774148488,1.1042698794017638,0.6753307883993007,1.499109311537309,0.4590238873327108,0.4659090909090909,0.4624583992357356,37,fixed_250ms,250.0,250.0,16
52,1.1196130491175862,1.0881671905517578,0.6652627066122409,1.4912138852206143,0.463619475568005,0.4715909090909091,0.4672321799262662,37,fixed_250ms,250.0,250.0,16
53,1.1009625302114467,1.0721192516113751,0.6796579277065412,1.4751840071244673,0.47074774354186116,0.4772727272727273,0.48027539326558927,37,fixed_250ms,250.0,250.0,16
54,1.10529934142596,1.0680843667487878,0.6742391553101865,1.468946933746338,0.46277719421101765,0.4772727272727273,0.4701168909592823,37,fixed_250ms,250.0,250.0,16
55,1.0738755632227786,1.0524256289120124,0.679860671482185,1.4775193821300159,0.48035422502334274,0.48295454545454547,0.48801565605605773,37,fixed_250ms,250.0,250.0,16
56,1.059496457406781,1.0421152739625905,0.7008948028936918,1.4541021260348233,0.4997237784002489,0.5,0.4911678494198912,37,fixed_250ms,250.0,250.0,16
57,1.0401419767524924,1.0316233359320315,0.6819211626073964,1.4726498343727805,0.45743755835667593,0.4715909090909091,0.46396623247973756,37,fixed_250ms,250.0,250.0,16
58,1.035091564604772,1.0084557597577457,0.7151979852457994,1.459534471685236,0.46242121848739487,0.4772727272727273,0.46195932839518067,37,fixed_250ms,250.0,250.0,16
59,1.0074504479507491,0.9958964340489265,0.6893831955809704,1.4627006704157048,0.4751458916900093,0.4772727272727273,0.48203630286477556,37,fixed_250ms,250.0,250.0,16
60,0.9990060673972775,0.9826904831594125,0.7088972968280984,1.4515660459345037,0.4754522642390289,0.48863636363636365,0.4837587652641417,37,fixed_250ms,250.0,250.0,16
61,0.9908774807503687,0.9693211921147987,0.7245873698699953,1.4154762354764072,0.4790470354808591,0.48295454545454547,0.4837916872399632,37,fixed_250ms,250.0,250.0,16
62,0.9805941241784362,0.9593602292569846,0.7220113594332895,1.4641171368685635,0.4679359243697478,0.48295454545454547,0.4679200006900898,37,fixed_250ms,250.0,250.0,16
63,0.966281836662219,0.9470251006198067,0.7260771932879097,1.4171084057201038,0.5114972377840025,0.5113636363636364,0.5094018097912166,37,fixed_250ms,250.0,250.0,16
64,0.9564148068198349,0.93048186660502,0.7268733743174561,1.4351219697432085,0.47846152349828824,0.48863636363636365,0.4815465209381243,37,fixed_250ms,250.0,250.0,16
65,0.9360495972265858,0.9303536800979879,0.7059038189883863,1.4383285262367942,0.4717300809212574,0.48295454545454547,0.46625057202258896,37,fixed_250ms,250.0,250.0,16
66,0.922983762386447,0.9216039892795688,0.7286453190436445,1.441555846821178,0.5020726346093992,0.5,0.504847123351297,37,fixed_250ms,250.0,250.0,16
67,0.9245828943675194,0.9170728611808292,0.7199936491349915,1.4386350891806863,0.47983193277310926,0.48295454545454547,0.466858872257276,37,fixed_250ms,250.0,250.0,16
68,0.9220509789812312,0.9026547700224125,0.7252968643139753,1.4510912895202637,0.5114067849361966,0.5113636363636364,0.5087409702605781,37,fixed_250ms,250.0,250.0,16
69,0.9088977540848572,0.8969994271192018,0.718306454400835,1.4319662180813877,0.4978874883286648,0.5,0.486384657717659,37,fixed_250ms,250.0,250.0,16
70,0.8929739841376656,0.867713329190234,0.7500646273251488,1.4019993868741123,0.5107531901649548,0.5113636363636364,0.5078657163699732,37,fixed_250ms,250.0,250.0,16
71,0.8730563343375175,0.8614950593496333,0.7492263284692412,1.4043446020646528,0.5089169000933708,0.5113636363636364,0.5049763408634377,37,fixed_250ms,250.0,250.0,16
72,0.8657039588816133,0.839153601255031,0.7513535385261544,1.4141213243657893,0.5097932228446934,0.5113636363636364,0.5076345668686896,37,fixed_250ms,250.0,250.0,16
73,0.8487728770987376,0.8286059164587473,0.7526841998549417,1.398533821105957,0.5087855975723623,0.5113636363636364,0.5088896828127896,37,fixed_250ms,250.0,250.0,16
74,0.8431096251529995,0.8232256406074774,0.7511996551539757,1.3944079659201882,0.5049321117335823,0.5056818181818182,0.5039031107781108,37,fixed_250ms,250.0,250.0,16
75,0.8298463644549566,0.8151141903533642,0.7606369094465695,1.3922892050309614,0.5256516495487085,0.5227272727272727,0.5204306805100206,37,fixed_250ms,250.0,250.0,16
76,0.8498324686392195,0.7994848005114723,0.7574867249392222,1.4039125009016558,0.5045848895113602,0.5170454545454546,0.5076984754395061,37,fixed_250ms,250.0,250.0,16
77,0.8100853649637373,0.7935072158343071,0.7702822726727091,1.3934583230452104,0.5291968176159353,0.5284090909090909,0.5258566698897186,37,fixed_250ms,250.0,250.0,16
78,0.8123614136883289,0.7857690234175078,0.7591913509719849,1.4044957594438032,0.5425225645813881,0.5454545454545454,0.5374048427554955,37,fixed_250ms,250.0,250.0,16
79,0.798480794264402,0.7746723897195276,0.7785082321112596,1.3822856816378506,0.5056761593526299,0.5056818181818182,0.5001133976301438,37,fixed_250ms,250.0,250.0,16
80,0.7991816926898295,0.7752943792324765,0.7764699246848138,1.3785732009194114,0.5292960239651416,0.5284090909090909,0.5246669116569497,37,fixed_250ms,250.0,250.0,16
81,0.7805896995154878,0.7698587498453541,0.7608309193889332,1.4226736588911577,0.4898517740429505,0.4943181818181818,0.4876417612124528,37,fixed_250ms,250.0,250.0,16
82,0.7823292046842777,0.7621650686613167,0.7833321052139928,1.3701905770735308,0.5312568082788672,0.5284090909090909,0.5271839353457001,37,fixed_250ms,250.0,250.0,16
83,0.756948488985183,0.7417584733466882,0.7792670738638678,1.3989920616149902,0.5056761593526299,0.5056818181818182,0.5055389030590298,37,fixed_250ms,250.0,250.0,16
84,0.7504757570393513,0.7295964320041312,0.7952882914562652,1.3738472678444602,0.5383646514161219,0.5397727272727273,0.5360711312955412,37,fixed_250ms,250.0,250.0,16
85,0.742723282821376,0.7224121686351093,0.7925708479174277,1.3756142096085981,0.532208022097728,0.5284090909090909,0.5312981725433039,37,fixed_250ms,250.0,250.0,16
86,0.7496436771170482,0.7197288272468111,0.7801031621889115,1.3850424939935857,0.5068335667600373,0.5113636363636364,0.5092201766342898,37,fixed_250ms,250.0,250.0,16
87,0.7271962011939987,0.7086166021681475,0.7931534474440275,1.3801922364668413,0.5573305711173357,0.5568181818181818,0.5546747456187647,37,fixed_250ms,250.0,250.0,16
88,0.7139590716775442,0.6939693305763436,0.787661852188132,1.3695384372364392,0.5219956037970744,0.5227272727272727,0.5168702809339394,37,fixed_250ms,250.0,250.0,16
89,0.707457356140563,0.6925678078609165,0.8027512171499703,1.3853693875399502,0.5566273731714907,0.5568181818181818,0.5510923507793669,37,fixed_250ms,250.0,250.0,16
90,0.6996831553979186,0.6841743828473982,0.8026595514827622,1.3438871557062322,0.5293368736383443,0.5284090909090909,0.5239564408496119,37,fixed_250ms,250.0,250.0,16
91,0.6971001974190361,0.6847657459089981,0.797799289712089,1.4298378771001643,0.5396543339558045,0.5397727272727273,0.537043790607009,37,fixed_250ms,250.0,250.0,16
92,0.7043373399846586,0.6811343080046549,0.8023477214243427,1.3374636823480779,0.5305030345471522,0.5340909090909091,0.5278849846390169,37,fixed_250ms,250.0,250.0,16
93,0.6802043742527163,0.6711513826153411,0.8080445159132159,1.4359533136541194,0.5163904450669157,0.5170454545454546,0.5201062550530636,37,fixed_250ms,250.0,250.0,16
94,0.6719998313053036,0.6736226881170548,0.8108189775975304,1.3542692011052913,0.5652748599439776,0.5681818181818182,0.5636694955660473,37,fixed_250ms,250.0,250.0,16
95,0.6747975792728638,0.6530118126400634,0.8081338759119907,1.4192543463273481,0.5223019763460939,0.5227272727272727,0.5241077412843048,37,fixed_250ms,250.0,250.0,16
96,0.6562118311493383,0.655814612761628,0.8104535562904891,1.3585334691134365,0.5344566993464052,0.5340909090909091,0.5365806923162388,37,fixed_250ms,250.0,250.0,16
97,0.6484102878956436,0.6498270631984938,0.7868964971126943,1.412759780883789,0.5217300809212574,0.5227272727272727,0.5048069985569986,37,fixed_250ms,250.0,250.0,16
98,0.6736144788118227,0.6254329727334553,0.8393134206746695,1.3612044074318626,0.5482298474945533,0.5454545454545454,0.5491080758095169,37,fixed_250ms,250.0,250.0,16
99,0.6402711071260633,0.6138253845920453,0.8157656732407444,1.3848810195922852,0.5487317149081855,0.5511363636363636,0.5455776683493755,37,fixed_250ms,250.0,250.0,16
100,0.6302220118528157,0.6099289942798357,0.8357357103583397,1.368244474584406,0.5245915032679739,0.5284090909090909,0.5260848056547295,37,fixed_250ms,250.0,250.0,16
101,0.6155178229932841,0.604411401730282,0.8383104853077789,1.3869348872791638,0.5417143246187364,0.5397727272727273,0.53680595921865,37,fixed_250ms,250.0,250.0,16
102,0.6129005322222075,0.5931446005613588,0.833916197773294,1.3837070898576216,0.5282952069716774,0.5284090909090909,0.5298072332402595,37,fixed_250ms,250.0,250.0,16
103,0.598613587360621,0.5883406779669613,0.8307689713273998,1.358474774794145,0.5584714441332087,0.5568181818181818,0.5542373552443566,37,fixed_250ms,250.0,250.0,16
104,0.5890505478101888,0.5839039631661652,0.8446082955988466,1.4012568647211248,0.5556849128540305,0.5568181818181818,0.5537498664543599,37,fixed_250ms,250.0,250.0,16
105,0.5868710655582663,0.5887620674162701,0.8297654314608395,1.4072207537564365,0.5295275054466232,0.5340909090909091,0.531954144740862,37,fixed_250ms,250.0,250.0,16
106,0.584474195864389,0.5786686269763807,0.8407285755834465,1.3985356417569248,0.5518246187363834,0.5511363636363636,0.5513751735455589,37,fixed_250ms,250.0,250.0,16
107,0.5895504418595449,0.5617973652878249,0.8536349053761377,1.3951097401705654,0.5644150715841892,0.5625,0.5634509009509009,37,fixed_250ms,250.0,250.0,16
108,0.5650300725806425,0.5492704295928308,0.8494363166226186,1.385684230110862,0.5577273965141613,0.5568181818181818,0.5552042408485908,37,fixed_250ms,250.0,250.0,16
109,0.5694101826074266,0.543026926889585,0.845341415851767,1.3837891058488325,0.5629357298474945,0.5625,0.5614282263344718,37,fixed_250ms,250.0,250.0,16
110,0.5514388305488579,0.5363866947519527,0.8556630183871445,1.3951816992326216,0.5462690631808279,0.5454545454545454,0.550020965901619,37,fixed_250ms,250.0,250.0,16
111,0.5448275702307449,0.539094211967924,0.8496076422854767,1.4260579455982556,0.5213828586990352,0.5227272727272727,0.5088443331126814,37,fixed_250ms,250.0,250.0,16
112,0.5548127715068516,0.5321871384490202,0.8605769149830231,1.397106864235618,0.5487745098039215,0.5511363636363636,0.5531137870356081,37,fixed_250ms,250.0,250.0,16
113,0.5316298817623557,0.5389817767060561,0.8516898269962252,1.4292596036737615,0.540754357298475,0.5397727272727273,0.5391981410524754,37,fixed_250ms,250.0,250.0,16
114,0.5415655649006941,0.5293453130189164,0.8630558712441893,1.4084924351085315,0.563895697167756,0.5625,0.5687062789306704,37,fixed_250ms,250.0,250.0,16
115,0.5254014571967153,0.5061594341991035,0.8639066221104543,1.3915041576732288,0.5407543572984749,0.5397727272727273,0.538140881153244,37,fixed_250ms,250.0,250.0,16
116,0.5155976519189588,0.4992221637497977,0.8709827954128043,1.389066219329834,0.5367034313725491,0.5397727272727273,0.5374539282938391,37,fixed_250ms,250.0,250.0,16
117,0.5035717586102054,0.4960097834783712,0.8770435172608612,1.3918207341974431,0.5527845860566449,0.5511363636363636,0.5528724599718514,37,fixed_250ms,250.0,250.0,16
118,0.5052116219248616,0.48812010109080056,0.8813112811715418,1.4241154410622336,0.5511214207905385,0.5511363636363636,0.5507894328305897,37,fixed_250ms,250.0,250.0,16
119,0.49847543081681395,0.4839502520184526,0.8689847266567657,1.3891667886213823,0.552568666355431,0.5511363636363636,0.548459309970248,37,fixed_250ms,250.0,250.0,16
1,2.4840521127961734,2.4720378758130965,0.12001811594202898,2.475343270735307,0.10294117647058824,0.11931818181818182,0.03450025367833587,37,fixed_500ms,500.0,500.0,8
2,2.4673122574139192,2.45554059273016,0.10641000361497255,2.4624629454179243,0.09313725490196079,0.10795454545454546,0.030060519190953972,37,fixed_500ms,500.0,500.0,8
3,2.448621111338768,2.431477835182969,0.10714285714285714,2.4466014341874556,0.08888888888888889,0.10227272727272728,0.02214936247723133,37,fixed_500ms,500.0,500.0,8
4,2.422318570186637,2.4026508478300648,0.13273337112622827,2.4300826246088203,0.10555555555555556,0.11931818181818182,0.034049079754601225,37,fixed_500ms,500.0,500.0,8
5,2.3926387407416785,2.3679412224389225,0.1455805933484505,2.4092491323297676,0.10555555555555556,0.11931818181818182,0.035823429541595925,37,fixed_500ms,500.0,500.0,8
6,2.3514957983829152,2.322387879064777,0.21090605581321845,2.3763884631070225,0.14738562091503268,0.1534090909090909,0.06718878636686855,37,fixed_500ms,500.0,500.0,8
7,2.30974030540628,2.270603984766613,0.31985493478430804,2.335590275851163,0.20718954248366014,0.2159090909090909,0.1408083100644543,37,fixed_500ms,500.0,500.0,8
8,2.2496695408242284,2.2061964909695018,0.2932517018835827,2.2885302630337803,0.21143790849673202,0.2215909090909091,0.14716378480137762,37,fixed_500ms,500.0,500.0,8
9,2.187084952301143,2.1313348119658544,0.3052853175652006,2.230992230502042,0.2196078431372549,0.23863636363636365,0.17953829395005869,37,fixed_500ms,500.0,500.0,8
10,2.105532838430019,2.055706711403437,0.372768394110029,2.177682963284579,0.3098856209150327,0.32954545454545453,0.23056753505838176,37,fixed_500ms,500.0,500.0,8
11,2.032128302807523,1.9835206603268898,0.33603372172742585,2.116458155892112,0.27743055555555557,0.29545454545454547,0.2181412923543987,37,fixed_500ms,500.0,500.0,8
12,1.9637544635173672,1.9164852939818866,0.3658617596853369,2.069585930217396,0.31239787581699346,0.3352272727272727,0.24830534769279336,37,fixed_500ms,500.0,500.0,8
13,1.902351170146626,1.8603538373531863,0.3898368501852667,2.0227821956981313,0.29352532679738563,0.3125,0.23866828115891872,37,fixed_500ms,500.0,500.0,8
14,1.8469625125730658,1.8045602846237505,0.3820763757453265,1.9932425672357732,0.33131127450980397,0.35795454545454547,0.2771194429240406,37,fixed_500ms,500.0,500.0,8
15,1.7980945785610662,1.747287605079842,0.4042482419754756,1.9325796907598323,0.3272058823529412,0.3465909090909091,0.28822345312657904,37,fixed_500ms,500.0,500.0,8
16,1.7425470150045348,1.6958303763916955,0.44795144955287025,1.893844561143355,0.34789624183006534,0.375,0.3035752432602026,37,fixed_500ms,500.0,500.0,8
17,1.6867035112858737,1.6513886607910626,0.44000545395981633,1.8528848127885298,0.36383636788048546,0.38636363636363635,0.3268575404643516,37,fixed_500ms,500.0,500.0,8
18,1.647677951235762,1.6174026114403168,0.45336127064640136,1.8288823041048916,0.38784430438842205,0.4090909090909091,0.3567836089254845,37,fixed_500ms,500.0,500.0,8
19,1.6074395425517205,1.569467324052932,0.4652387931258797,1.7907796773043545,0.37336601307189543,0.4034090909090909,0.33434514878186583,37,fixed_500ms,500.0,500.0,8
20,1.5609913889842686,1.5321006205270287,0.4665213156397722,1.7635995691472834,0.3926149626517274,0.4147727272727273,0.3654365707961969,37,fixed_500ms,500.0,500.0,8
21,1.5365471947859248,1.4947877398805123,0.47182298656739685,1.7380355488170276,0.41323237628384685,0.4375,0.3825806864738057,37,fixed_500ms,500.0,500.0,8
22,1.4983818850305959,1.4650675712982355,0.5031494155998487,1.6942954063415527,0.40746090102707755,0.4318181818181818,0.3850298826385783,37,fixed_500ms,500.0,500.0,8
23,1.4633129375748093,1.4334413495366973,0.5025967759879019,1.7036135413429954,0.3919205182072829,0.4147727272727273,0.3598920340073593,37,fixed_500ms,500.0,500.0,8
24,1.4325689286395533,1.4022636193071487,0.5102994371386272,1.6415200666947798,0.405999066293184,0.4318181818181818,0.38885669058947675,37,fixed_500ms,500.0,500.0,8
25,1.401026620341174,1.3690497025359343,0.5240808551326733,1.6431705734946511,0.41770541549953316,0.4375,0.40061608348221617,37,fixed_500ms,500.0,500.0,8
26,1.3715023220389335,1.3436958353413782,0.5328809194778562,1.6208375583995471,0.4368843370681606,0.4659090909090909,0.4074343531198756,37,fixed_500ms,500.0,500.0,8
27,1.355800286423494,1.3205584266971302,0.5393347560139433,1.576894760131836,0.44409430438842207,0.4659090909090909,0.41934973723344243,37,fixed_500ms,500.0,500.0,8
28,1.3299920597976802,1.2955714245981793,0.5518357611646768,1.5929536385969683,0.44007644724556494,0.4602272727272727,0.4205456018986162,37,fixed_500ms,500.0,500.0,8
29,1.2918989830623473,1.2686535719502179,0.5509716521666544,1.5476939461447976,0.4455648926237162,0.4715909090909091,0.4221547779506725,37,fixed_500ms,500.0,500.0,8
30,1.2737139435861842,1.2481584953205205,0.5685731815881018,1.5559629527005283,0.4513042717086835,0.4715909090909091,0.42881873403378773,37,fixed_500ms,500.0,500.0,8
31,1.262780477545854,1.2290602373479649,0.5679734319883433,1.5126249573447488,0.4781133286647992,0.5,0.4655329064478395,37,fixed_500ms,500.0,500.0,8
32,1.2261502401677171,1.202227590630739,0.5855508818444246,1.522696148265492,0.45065067693744165,0.4715909090909091,0.43094141716097756,37,fixed_500ms,500.0,500.0,8
33,1.2087330972068802,1.1882774062698747,0.5834901653127375,1.458114277232777,0.4775852007469655,0.5,0.4663807832423596,37,fixed_500ms,500.0,500.0,8
34,1.1881912792808518,1.1623079000410548,0.5832442545700419,1.5144542347301135,0.44836017740429507,0.4715909090909091,0.437890915037677,37,fixed_500ms,500.0,500.0,8
35,1.1581055270454097,1.1435876793025317,0.6102832115274336,1.4309476072138005,0.4948967086834734,0.5056818181818182,0.4908038040390981,37,fixed_500ms,500.0,500.0,8
36,1.1394064695159825,1.1185483353675445,0.6237701027969792,1.4676228870045056,0.47471697012138186,0.4943181818181818,0.4632166974696686,37,fixed_500ms,500.0,500.0,8
37,1.1260227156742,1.0949731268175305,0.6275436426198837,1.4388168941844592,0.4771796218487396,0.5,0.4622317657920125,37,fixed_500ms,500.0,500.0,8
38,1.1029419561342009,1.0785033385877665,0.6526154206634657,1.4236740199002353,0.5169302443199503,0.5227272727272727,0.5160318652526638,37,fixed_500ms,500.0,500.0,8
39,1.0879845039233536,1.061568233548791,0.644939911687049,1.4279597455804998,0.4712359943977591,0.4943181818181818,0.4653269136981977,37,fixed_500ms,500.0,500.0,8
40,1.067332203677624,1.0487648067217112,0.6661669580060453,1.3936895457181064,0.5425089480236539,0.5454545454545454,0.5376711343503547,37,fixed_500ms,500.0,500.0,8
41,1.048401308427197,1.0378532850673432,0.6284974649803573,1.4558460929177024,0.46756535947712424,0.48863636363636365,0.4659060576097828,37,fixed_500ms,500.0,500.0,8
42,1.0365347710648023,1.0165989927244095,0.6789756264731572,1.3569019924510608,0.5656065203859322,0.5681818181818182,0.5706205969638852,37,fixed_500ms,500.0,500.0,8
43,1.023856614940658,0.9979256765920532,0.6715560038534559,1.4220423698425293,0.48623366013071895,0.5056818181818182,0.4912559427957978,37,fixed_500ms,500.0,500.0,8
44,0.9973087818406681,0.9697021546850774,0.6822384413221528,1.3508900295604358,0.5381759648303767,0.5511363636363636,0.5390894168525833,37,fixed_500ms,500.0,500.0,8
45,0.9766530710378364,0.9553532030770774,0.6825108497797469,1.3623998815363103,0.5330337690631809,0.5397727272727273,0.5405998835611773,37,fixed_500ms,500.0,500.0,8
46,0.9674879358453328,0.9521476243961753,0.6920428130168088,1.3234614025462756,0.5633918845315905,0.5681818181818182,0.5574967516547485,37,fixed_500ms,500.0,500.0,8
47,0.958627329626065,0.9299452327809122,0.6775193079593769,1.3920112956653943,0.5029985605353252,0.5170454545454546,0.5018293619572142,37,fixed_500ms,500.0,500.0,8
48,0.9345774310632018,0.9097563535951236,0.6960597425058839,1.3374117504466663,0.5295615468409586,0.5340909090909091,0.534018530763761,37,fixed_500ms,500.0,500.0,8
49,0.9127401203089367,0.8918917110200563,0.7052041814069514,1.3054587624289773,0.5550994008714597,0.5568181818181818,0.5543601070036962,37,fixed_500ms,500.0,500.0,8
50,0.8998336052389273,0.8779316830497257,0.7201873027673371,1.299959659576416,0.5402845860566449,0.5454545454545454,0.5478785540818317,37,fixed_500ms,500.0,500.0,8
51,0.8805202047030131,0.8648387186789099,0.727331677030229,1.33813814683394,0.5948801742919391,0.5909090909090909,0.5919989232083185,37,fixed_500ms,500.0,500.0,8
52,0.8729241041319449,0.8469668849584914,0.7506888189182203,1.300082726912065,0.5740555944600062,0.5681818181818182,0.5733716336877257,37,fixed_500ms,500.0,500.0,8
53,0.8514465853887716,0.8352967006852402,0.7392209511113547,1.3167350075461648,0.5633169934640524,0.5625,0.5636073359511301,37,fixed_500ms,500.0,500.0,8
54,0.8637512669627607,0.8267312261180841,0.7407056781580139,1.272395220669833,0.5563881107998755,0.5625,0.5630318102438557,37,fixed_500ms,500.0,500.0,8
55,0.8377576627712948,0.8082498245386259,0.7577567547503455,1.3150497349825772,0.546343954248366,0.5454545454545454,0.5534579926567208,37,fixed_500ms,500.0,500.0,8
56,0.8140348989609808,0.8060796522680734,0.7434560517116071,1.253377307545055,0.5962369670090258,0.5909090909090909,0.5910070363149801,37,fixed_500ms,500.0,500.0,8
57,0.803305160907422,0.7917474404924867,0.7575093536547884,1.3288425532254307,0.5549496187363834,0.5511363636363636,0.562247163874071,37,fixed_500ms,500.0,500.0,8
58,0.7887726264192879,0.7681667377493974,0.7645714115718314,1.2733531431718306,0.534572440087146,0.5340909090909091,0.538291807425346,37,fixed_500ms,500.0,500.0,8
59,0.7714191726866485,0.7506339876178602,0.7833513761791907,1.2880626158280806,0.5663009648303765,0.5681818181818182,0.5742030208679564,37,fixed_500ms,500.0,500.0,8
60,0.7538876411772417,0.7395667588779692,0.7895152146032288,1.2895939133384011,0.5558434484905073,0.5568181818181818,0.5629288514960095,37,fixed_500ms,500.0,500.0,8
61,0.7467174697703249,0.728481990983261,0.7981876150966118,1.2436196153814143,0.5955425225645813,0.5909090909090909,0.5966668820691708,37,fixed_500ms,500.0,500.0,8
62,0.7360543341076213,0.7172763177654876,0.7974345509636657,1.2817664579911665,0.5696982959850607,0.5681818181818182,0.5725262963767789,37,fixed_500ms,500.0,500.0,8
63,0.7285719484033383,0.7018219372670315,0.8126097092802357,1.2561094977638938,0.5864398537192654,0.5795454545454546,0.5911059681556994,37,fixed_500ms,500.0,500.0,8
64,0.7047143543501581,0.7086928997885056,0.8072346483681061,1.3090291023254395,0.5275375427948957,0.5284090909090909,0.5249069257689947,37,fixed_500ms,500.0,500.0,8
65,0.701176959999724,0.6950451238996032,0.7858919131329899,1.2745999639684504,0.5846697012138189,0.5852272727272727,0.5896623438470617,37,fixed_500ms,500.0,500.0,8
66,0.6895574694194316,0.6728950548263873,0.8171912752112408,1.2714384252374822,0.5638139978213508,0.5568181818181818,0.56399151206521,37,fixed_500ms,500.0,500.0,8
67,0.6780425442206837,0.6739284969248983,0.8030314740160001,1.2449319145896218,0.5937315203859321,0.5852272727272727,0.5896264800576289,37,fixed_500ms,500.0,500.0,8
68,0.6754840519386909,0.6611749106059873,0.8084886890896059,1.3212153261358088,0.5376974400871459,0.5397727272727273,0.5482543448926617,37,fixed_500ms,500.0,500.0,8
69,0.6661856603989941,0.6470645865953037,0.8208877459835965,1.2516065077348189,0.5952769996887645,0.5909090909090909,0.5931206514422926,37,fixed_500ms,500.0,500.0,8
70,0.653931900945013,0.6304452221747309,0.8430950333503365,1.2602489644830877,0.5701136009959539,0.5625,0.5630287910672548,37,fixed_500ms,500.0,500.0,8
71,0.6375326316710382,0.6305012781036612,0.8309662952756502,1.2774256576191296,0.5942761826953002,0.5909090909090909,0.5977924101465272,37,fixed_500ms,500.0,500.0,8
72,0.6369856977279016,0.606772866092895,0.8397200486546654,1.2523496801202947,0.5817946623093682,0.5738636363636364,0.5794162593652495,37,fixed_500ms,500.0,500.0,8
73,0.6157220644528236,0.5968652148237578,0.8457556058554662,1.2835816036571155,0.5839752567693745,0.5852272727272727,0.586761478260802,37,fixed_500ms,500.0,500.0,8
74,0.6133220431202868,0.5927571042194991,0.8360951176197711,1.2452217448841443,0.5840433395580454,0.5795454545454546,0.585672858523933,37,fixed_500ms,500.0,500.0,8
75,0.5984578860173565,0.5831109241713448,0.8608694316521689,1.2327453006397595,0.592921335200747,0.5909090909090909,0.5967388853940919,37,fixed_500ms,500.0,500.0,8
76,0.6166024375168574,0.5660931577112863,0.8526072609525529,1.2656404321843928,0.5780724789915966,0.5795454545454546,0.5822139587072747,37,fixed_500ms,500.0,500.0,8
77,0.5748823760561861,0.5553550701839616,0.8649302779477236,1.2464585304260254,0.5935408885776533,0.5909090909090909,0.5946828821942001,37,fixed_500ms,500.0,500.0,8
78,0.5693105426482382,0.5527347787956282,0.8579171878585473,1.2890339764681729,0.5691604419545596,0.5738636363636364,0.572406115427894,37,fixed_500ms,500.0,500.0,8
79,0.5671518650587813,0.5498833830875698,0.8578916382545639,1.2305565530603582,0.6046928493619671,0.6022727272727273,0.6083377574218968,37,fixed_500ms,500.0,500.0,8
80,0.562671734016525,0.5393955987772271,0.8669575320293003,1.271874731237238,0.5519491129785248,0.5511363636363636,0.5538953305911966,37,fixed_500ms,500.0,500.0,8
81,0.5434904865676498,0.5270448456839559,0.8678189538249595,1.254812240600586,0.6158448101462808,0.6136363636363636,0.6149599524851748,37,fixed_500ms,500.0,500.0,8
82,0.5399176585191936,0.5143577441544431,0.8845887003452199,1.2363776727156206,0.5882917055711173,0.5852272727272727,0.5911259427926095,37,fixed_500ms,500.0,500.0,8
83,0.5181572414317343,0.5031621111610721,0.8851676187006774,1.2700094743208452,0.59578081232493,0.5965909090909091,0.5994510184656361,37,fixed_500ms,500.0,500.0,8
84,0.5144359800167856,0.49474797588782043,0.8797187777896621,1.2652096314863726,0.598442849361967,0.5965909090909091,0.5968878583089126,37,fixed_500ms,500.0,500.0,8
