split_seed,representation,training_mode,accuracy,balanced_accuracy,cohort,coverage,curve_type,macro_f1,n_samples,prefix_index,time_ms
23,fixed500,whole,0.5414364640883977,0.5408638134741076,val,1.0,endpoint_aware,0.5230582768736273,181,6,3000.0
23,fixed500,whole,0.0,0.0,val,0.016574585635359115,active,0.0,3,7,3500.0
23,fixed500,whole,0.5414364640883977,0.5408638134741076,val,1.0,endpoint_aware,0.5230582768736273,181,7,3500.0
23,fixed500,whole,0.0,0.0,val,0.011049723756906077,active,0.0,2,8,4000.0
23,fixed500,whole,0.5414364640883977,0.5408638134741076,val,1.0,endpoint_aware,0.5230582768736273,181,8,4000.0
23,fixed500,whole,0.10734463276836158,0.0957516339869281,test,1.0,active,0.03587319243604004,177,1,500.0
23,fixed500,whole,0.10734463276836158,0.0957516339869281,test,1.0,endpoint_aware,0.03587319243604004,177,1,500.0
23,fixed500,whole,0.2824858757062147,0.28072284469343295,test,1.0,active,0.21975995570970627,177,2,1000.0
23,fixed500,whole,0.2824858757062147,0.28072284469343295,test,1.0,endpoint_aware,0.21975995570970627,177,2,1000.0
23,fixed500,whole,0.5342465753424658,0.5419599531731885,test,0.8248587570621468,active,0.5137202848718504,146,3,1500.0
23,fixed500,whole,0.5480225988700564,0.534801976346094,test,1.0,endpoint_aware,0.5335649366899368,177,3,1500.0
23,fixed500,whole,0.603448275862069,0.6136243386243385,test,0.327683615819209,active,0.46558149452886294,58,4,2000.0
23,fixed500,whole,0.5875706214689266,0.5731685729847494,test,1.0,endpoint_aware,0.579955972576129,177,4,2000.0
23,fixed500,whole,0.46153846153846156,0.5,test,0.07344632768361582,active,0.3571428571428571,13,5,2500.0
23,fixed500,whole,0.5875706214689266,0.5711260893246187,test,1.0,endpoint_aware,0.5774450138151702,177,5,2500.0
23,fixed500,whole,0.0,0.0,test,0.005649717514124294,active,0.0,1,6,3000.0
23,fixed500,whole,0.5875706214689266,0.5711260893246187,test,1.0,endpoint_aware,0.5771919773779232,177,6,3000.0
23,fixed500,whole,0.5875706214689266,0.5711260893246187,test,1.0,endpoint_aware,0.5771919773779232,177,7,3500.0
23,fixed500,whole,0.5875706214689266,0.5711260893246187,test,1.0,endpoint_aware,0.5771919773779232,177,8,4000.0
37,fixed500,whole,0.11560693641618497,0.11451741623278194,train,1.0,active,0.05111502106938212,519,1,500.0
37,fixed500,whole,0.11560693641618497,0.11451741623278194,train,1.0,endpoint_aware,0.05111502106938212,519,1,500.0
37,fixed500,whole,0.4123314065510597,0.4293097635827685,train,1.0,active,0.3359801181569722,519,2,1000.0
37,fixed500,whole,0.4123314065510597,0.4293097635827685,train,1.0,endpoint_aware,0.3359801181569722,519,2,1000.0
37,fixed500,whole,0.7241379310344828,0.7584117558919318,train,0.8940269749518305,active,0.7233830347633249,464,3,1500.0
37,fixed500,whole,0.7533718689788054,0.7631845306908637,train,1.0,endpoint_aware,0.7472757514715513,519,3,1500.0
37,fixed500,whole,0.861003861003861,0.903864209706601,train,0.49903660886319845,active,0.8351105417882775,259,4,2000.0
37,fixed500,whole,0.930635838150289,0.9327911216991057,train,1.0,endpoint_aware,0.9315039429908181,519,4,2000.0
37,fixed500,whole,0.8865979381443299,0.8709702496983199,train,0.18689788053949905,active,0.7799957832595403,97,5,2500.0
37,fixed500,whole,0.9788053949903661,0.9798610678671381,train,1.0,endpoint_aware,0.9799265986452927,519,5,2500.0
37,fixed500,whole,0.8823529411764706,0.9107142857142857,train,0.03275529865125241,active,0.7833333333333332,17,6,3000.0
37,fixed500,whole,0.9961464354527938,0.996242823370483,train,1.0,endpoint_aware,0.9963069826898656,519,6,3000.0
37,fixed500,whole,1.0,1.0,train,0.005780346820809248,active,1.0,3,7,3500.0
37,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,519,7,3500.0
37,fixed500,whole,1.0,1.0,train,0.0038535645472061657,active,1.0,2,8,4000.0
37,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,519,8,4000.0
37,fixed500,whole,0.09659090909090909,0.09749455337690632,val,1.0,active,0.029879505784305153,176,1,500.0
37,fixed500,whole,0.09659090909090909,0.09749455337690632,val,1.0,endpoint_aware,0.029879505784305153,176,1,500.0
37,fixed500,whole,0.2897727272727273,0.2892293028322441,val,1.0,active,0.21659139946927294,176,2,1000.0
37,fixed500,whole,0.2897727272727273,0.2892293028322441,val,1.0,endpoint_aware,0.21659139946927294,176,2,1000.0
37,fixed500,whole,0.5031055900621118,0.49436072505925455,val,0.9147727272727273,active,0.4897419549498656,161,3,1500.0
37,fixed500,whole,0.5284090909090909,0.5223437986305633,val,1.0,endpoint_aware,0.5233871576513297,176,3,1500.0
37,fixed500,whole,0.6049382716049383,0.4860714285714286,val,0.4602272727272727,active,0.40626866155851665,81,4,2000.0
37,fixed500,whole,0.6136363636363636,0.6072556800497977,val,1.0,endpoint_aware,0.6150501445376405,176,4,2000.0
37,fixed500,whole,0.4375,0.44166666666666665,val,0.09090909090909091,active,0.3589285714285714,16,5,2500.0
37,fixed500,whole,0.6193181818181818,0.6121576408341115,val,1.0,endpoint_aware,0.620295523364906,176,5,2500.0
37,fixed500,whole,0.5,0.5,val,0.011363636363636364,active,0.3333333333333333,2,6,3000.0
37,fixed500,whole,0.6193181818181818,0.6121576408341115,val,1.0,endpoint_aware,0.6190034204985903,176,6,3000.0
37,fixed500,whole,0.6193181818181818,0.6121576408341115,val,1.0,endpoint_aware,0.6190034204985903,176,7,3500.0
37,fixed500,whole,0.6193181818181818,0.6121576408341115,val,1.0,endpoint_aware,0.6190034204985903,176,8,4000.0
37,fixed500,whole,0.0949367088607595,0.09821428571428571,test,1.0,active,0.030208333333333337,158,1,500.0
37,fixed500,whole,0.0949367088607595,0.09821428571428571,test,1.0,endpoint_aware,0.030208333333333337,158,1,500.0
37,fixed500,whole,0.2974683544303797,0.30597041847041845,test,1.0,active,0.2210212165933787,158,2,1000.0
37,fixed500,whole,0.2974683544303797,0.30597041847041845,test,1.0,endpoint_aware,0.2210212165933787,158,2,1000.0
37,fixed500,whole,0.49242424242424243,0.5440633440633441,test,0.8354430379746836,active,0.4854937833264846,132,3,1500.0
37,fixed500,whole,0.5189873417721519,0.5289966977466978,test,1.0,endpoint_aware,0.5026012524868884,158,3,1500.0
37,fixed500,whole,0.5,0.6031024531024531,test,0.35443037974683544,active,0.41327751196172247,56,4,2000.0
37,fixed500,whole,0.569620253164557,0.5816940004440004,test,1.0,endpoint_aware,0.5614509349235175,158,4,2000.0
37,fixed500,whole,0.3333333333333333,0.3,test,0.056962025316455694,active,0.21428571428571427,9,5,2500.0
37,fixed500,whole,0.5759493670886076,0.5881042568542568,test,1.0,endpoint_aware,0.5677769843530153,158,5,2500.0
37,fixed500,whole,1.0,1.0,test,0.012658227848101266,active,1.0,2,6,3000.0
37,fixed500,whole,0.5759493670886076,0.5881042568542568,test,1.0,endpoint_aware,0.5677769843530153,158,6,3000.0
37,fixed500,whole,0.5759493670886076,0.5881042568542568,test,1.0,endpoint_aware,0.5677769843530153,158,7,3500.0
37,fixed500,whole,0.5759493670886076,0.5881042568542568,test,1.0,endpoint_aware,0.5677769843530153,158,8,4000.0
53,fixed500,whole,0.11673151750972763,0.10773768444575899,train,1.0,active,0.05310966725844026,514,1,500.0
53,fixed500,whole,0.11673151750972763,0.10773768444575899,train,1.0,endpoint_aware,0.05310966725844026,514,1,500.0
53,fixed500,whole,0.4455252918287938,0.44908057790493,train,1.0,active,0.3702182290760671,514,2,1000.0
53,fixed500,whole,0.4455252918287938,0.44908057790493,train,1.0,endpoint_aware,0.3702182290760671,514,2,1000.0
53,fixed500,whole,0.7787418655097614,0.7987175884740104,train,0.896887159533074,active,0.7708989073446109,461,3,1500.0
53,fixed500,whole,0.8015564202334631,0.8037457688282776,train,1.0,endpoint_aware,0.7915547663869343,514,3,1500.0
53,fixed500,whole,0.9139344262295082,0.9354703948371621,train,0.47470817120622566,active,0.9226350875360015,244,4,2000.0
53,fixed500,whole,0.9591439688715954,0.9595394836051071,train,1.0,endpoint_aware,0.9596674470994403,514,4,2000.0
53,fixed500,whole,0.9186046511627907,0.9356136147802814,train,0.16731517509727625,active,0.9338065244251936,86,5,2500.0
53,fixed500,whole,0.9863813229571985,0.9868930832280599,train,1.0,endpoint_aware,0.9870342482131612,514,5,2500.0
53,fixed500,whole,1.0,1.0,train,0.029182879377431907,active,1.0,15,6,3000.0
53,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,6,3000.0
53,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,7,3500.0
53,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,8,4000.0
53,fixed500,whole,0.09547738693467336,0.08604410331384016,val,1.0,active,0.03801252358895179,199,1,500.0
53,fixed500,whole,0.09547738693467336,0.08604410331384016,val,1.0,endpoint_aware,0.03801252358895179,199,1,500.0
53,fixed500,whole,0.3165829145728643,0.3226599484823169,val,1.0,active,0.2451000133146676,199,2,1000.0
53,fixed500,whole,0.3165829145728643,0.3226599484823169,val,1.0,endpoint_aware,0.2451000133146676,199,2,1000.0
53,fixed500,whole,0.5950920245398773,0.6255175867017972,val,0.8190954773869347,active,0.5816368053079467,163,3,1500.0
53,fixed500,whole,0.5879396984924623,0.5805092324829167,val,1.0,endpoint_aware,0.5799660435158814,199,3,1500.0
53,fixed500,whole,0.7076923076923077,0.5024050024050024,val,0.32663316582914576,active,0.41660017542370475,65,4,2000.0
53,fixed500,whole,0.6532663316582915,0.6480343486922434,val,1.0,endpoint_aware,0.6484281963093633,199,4,2000.0
53,fixed500,whole,1.0,1.0,val,0.010050251256281407,active,1.0,2,5,2500.0
53,fixed500,whole,0.6532663316582915,0.6480343486922434,val,1.0,endpoint_aware,0.6484281963093633,199,5,2500.0
53,fixed500,whole,0.6532663316582915,0.6480343486922434,val,1.0,endpoint_aware,0.6484281963093633,199,6,3000.0
53,fixed500,whole,0.6532663316582915,0.6480343486922434,val,1.0,endpoint_aware,0.6484281963093633,199,7,3500.0
53,fixed500,whole,0.6532663316582915,0.6480343486922434,val,1.0,endpoint_aware,0.6484281963093633,199,8,4000.0
53,fixed500,whole,0.09285714285714286,0.09615384615384615,test,1.0,active,0.031795410471881065,140,1,500.0
53,fixed500,whole,0.09285714285714286,0.09615384615384615,test,1.0,endpoint_aware,0.031795410471881065,140,1,500.0
53,fixed500,whole,0.2785714285714286,0.30492424242424243,test,1.0,active,0.21651783461727117,140,2,1000.0
53,fixed500,whole,0.2785714285714286,0.30492424242424243,test,1.0,endpoint_aware,0.21651783461727117,140,2,1000.0
53,fixed500,whole,0.42105263157894735,0.45784770784770784,test,0.95,active,0.41160684442085,133,3,1500.0
53,fixed500,whole,0.44285714285714284,0.46124708624708627,test,1.0,endpoint_aware,0.42420631391687125,140,3,1500.0
53,fixed500,whole,0.5057471264367817,0.4490287490287491,test,0.6214285714285714,active,0.35718352997764763,87,4,2000.0
53,fixed500,whole,0.5785714285714286,0.5866841491841491,test,1.0,endpoint_aware,0.5681881660710262,140,4,2000.0
53,fixed500,whole,0.5,0.4797619047619047,test,0.24285714285714285,active,0.3878787878787878,34,5,2500.0
53,fixed500,whole,0.6214285714285714,0.6262140637140637,test,1.0,endpoint_aware,0.6093757910006036,140,5,2500.0
53,fixed500,whole,0.3333333333333333,0.16666666666666666,test,0.04285714285714286,active,0.13333333333333333,6,6,3000.0
53,fixed500,whole,0.6285714285714286,0.6331585081585082,test,1.0,endpoint_aware,0.6149478155943673,140,6,3000.0
53,fixed500,whole,0.0,0.0,test,0.02142857142857143,active,0.0,3,7,3500.0
53,fixed500,whole,0.6285714285714286,0.6331585081585082,test,1.0,endpoint_aware,0.6149478155943673,140,7,3500.0
53,fixed500,whole,0.0,0.0,test,0.014285714285714285,active,0.0,2,8,4000.0
53,fixed500,whole,0.6285714285714286,0.6331585081585082,test,1.0,endpoint_aware,0.6149478155943673,140,8,4000.0
71,fixed500,whole,0.10536779324055666,0.10153162055335968,train,1.0,active,0.04566146750788478,503,1,500.0
71,fixed500,whole,0.10536779324055666,0.10153162055335968,train,1.0,endpoint_aware,0.04566146750788478,503,1,500.0
71,fixed500,whole,0.42147117296222664,0.42628744075460023,train,1.0,active,0.3512696437802039,503,2,1000.0
71,fixed500,whole,0.42147117296222664,0.42628744075460023,train,1.0,endpoint_aware,0.3512696437802039,503,2,1000.0
71,fixed500,whole,0.734966592427617,0.7603834952928591,train,0.8926441351888668,active,0.7287737425305624,449,3,1500.0
71,fixed500,whole,0.7634194831013916,0.7690771595097791,train,1.0,endpoint_aware,0.7539614946311249,503,3,1500.0
71,fixed500,whole,0.8421052631578947,0.8815257906813884,train,0.49105367793240556,active,0.8070021134004768,247,4,2000.0
71,fixed500,whole,0.9224652087475149,0.9245861374845851,train,1.0,endpoint_aware,0.9234906776875474,503,4,2000.0
71,fixed500,whole,0.8613861386138614,0.8417008057874931,train,0.20079522862823063,active,0.7611478577501907,101,5,2500.0
71,fixed500,whole,0.9721669980119284,0.9729919284103596,train,1.0,endpoint_aware,0.9730484887761403,503,5,2500.0
71,fixed500,whole,0.9,0.9345238095238094,train,0.039761431411530816,active,0.9129251700680271,20,6,3000.0
71,fixed500,whole,0.9960238568588469,0.9960735402808574,train,1.0,endpoint_aware,0.9960976301972471,503,6,3000.0
71,fixed500,whole,1.0,1.0,train,0.005964214711729622,active,1.0,3,7,3500.0
71,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,503,7,3500.0
71,fixed500,whole,1.0,1.0,train,0.003976143141153081,active,1.0,2,8,4000.0
71,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,503,8,4000.0
71,fixed500,whole,0.10588235294117647,0.09375,val,1.0,active,0.039450867052023116,170,1,500.0
71,fixed500,whole,0.10588235294117647,0.09375,val,1.0,endpoint_aware,0.039450867052023116,170,1,500.0
71,fixed500,whole,0.3176470588235294,0.3325778388278388,val,1.0,active,0.24531878761583478,170,2,1000.0
71,fixed500,whole,0.3176470588235294,0.3325778388278388,val,1.0,endpoint_aware,0.24531878761583478,170,2,1000.0
71,fixed500,whole,0.5095541401273885,0.5273809523809524,val,0.9235294117647059,active,0.5012214203980704,157,3,1500.0
71,fixed500,whole,0.5294117647058824,0.5376640720390721,val,1.0,endpoint_aware,0.5185298075210356,170,3,1500.0
71,fixed500,whole,0.5473684210526316,0.5531339031339031,val,0.5588235294117647,active,0.39997716433028185,95,4,2000.0
71,fixed500,whole,0.6,0.6063148656898657,val,1.0,endpoint_aware,0.5929410880636407,170,4,2000.0
71,fixed500,whole,0.6666666666666666,0.6190476190476192,val,0.10588235294117647,active,0.575,18,5,2500.0
71,fixed500,whole,0.6235294117647059,0.6281898656898656,val,1.0,endpoint_aware,0.6176311926525054,170,5,2500.0
71,fixed500,whole,1.0,1.0,val,0.0058823529411764705,active,1.0,1,6,3000.0
71,fixed500,whole,0.6235294117647059,0.6281898656898656,val,1.0,endpoint_aware,0.6176311926525054,170,6,3000.0
71,fixed500,whole,0.6235294117647059,0.6281898656898656,val,1.0,endpoint_aware,0.6176311926525054,170,7,3500.0
71,fixed500,whole,0.6235294117647059,0.6281898656898656,val,1.0,endpoint_aware,0.6176311926525054,170,8,4000.0
71,fixed500,whole,0.08888888888888889,0.0784313725490196,test,1.0,active,0.013888888888888888,180,1,500.0
71,fixed500,whole,0.08888888888888889,0.0784313725490196,test,1.0,endpoint_aware,0.013888888888888888,180,1,500.0
71,fixed500,whole,0.35555555555555557,0.35641339869281047,test,1.0,active,0.29276472041740265,180,2,1000.0
71,fixed500,whole,0.35555555555555557,0.35641339869281047,test,1.0,endpoint_aware,0.29276472041740265,180,2,1000.0
71,fixed500,whole,0.5496688741721855,0.5776970510426392,test,0.8388888888888889,active,0.5449575974791491,151,3,1500.0
71,fixed500,whole,0.55,0.5465423669467787,test,1.0,endpoint_aware,0.5466314302819275,180,3,1500.0
71,fixed500,whole,0.5370370370370371,0.375,test,0.3,active,0.31601439496176337,54,4,2000.0
71,fixed500,whole,0.5833333333333334,0.5787406629318393,test,1.0,endpoint_aware,0.5802832103683497,180,4,2000.0
71,fixed500,whole,0.0,0.0,test,0.016666666666666666,active,0.0,3,5,2500.0
71,fixed500,whole,0.5833333333333334,0.5787406629318393,test,1.0,endpoint_aware,0.5802832103683497,180,5,2500.0
71,fixed500,whole,0.5833333333333334,0.5787406629318393,test,1.0,endpoint_aware,0.5802832103683497,180,6,3000.0
71,fixed500,whole,0.5833333333333334,0.5787406629318393,test,1.0,endpoint_aware,0.5802832103683497,180,7,3500.0
71,fixed500,whole,0.5833333333333334,0.5787406629318393,test,1.0,endpoint_aware,0.5802832103683497,180,8,4000.0
11,fixed250,prefix,0.29559748427672955,0.2900710456306387,train,1.0,active,0.28232237815863376,477,1,250.0
11,fixed250,prefix,0.29559748427672955,0.2900710456306387,train,1.0,endpoint_aware,0.28232237815863376,477,1,250.0
11,fixed250,prefix,0.5429769392033543,0.5454049214587006,train,1.0,active,0.5450653008924728,477,2,500.0
11,fixed250,prefix,0.5429769392033543,0.5454049214587006,train,1.0,endpoint_aware,0.5450653008924728,477,2,500.0
11,fixed250,prefix,0.7379454926624738,0.7434693478661502,train,1.0,active,0.7410691642418223,477,3,750.0
11,fixed250,prefix,0.7379454926624738,0.7434693478661502,train,1.0,endpoint_aware,0.7410691642418223,477,3,750.0
11,fixed250,prefix,0.8872340425531915,0.8915822457268333,train,0.9853249475890985,active,0.8878202989865236,470,4,1000.0
11,fixed250,prefix,0.8867924528301887,0.8905037909398374,train,1.0,endpoint_aware,0.8872379146769019,477,4,1000.0
11,fixed250,prefix,0.9411764705882353,0.9447164483501691,train,0.8909853249475891,active,0.9413754863794974,425,5,1250.0
11,fixed250,prefix,0.9454926624737946,0.9469519187905816,train,1.0,endpoint_aware,0.9460660065872588,477,5,1250.0
11,fixed250,prefix,0.9795918367346939,0.9844600916247258,train,0.7190775681341719,active,0.9829724239893416,343,6,1500.0
11,fixed250,prefix,0.9832285115303984,0.9841336164010582,train,1.0,endpoint_aware,0.9842336040784397,477,6,1500.0
11,fixed250,prefix,1.0,1.0,train,0.4779874213836478,active,1.0,228,7,1750.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,7,1750.0
11,fixed250,prefix,1.0,1.0,train,0.29350104821802936,active,1.0,140,8,2000.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,8,2000.0
11,fixed250,prefix,1.0,1.0,train,0.14465408805031446,active,1.0,69,9,2250.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,9,2250.0
11,fixed250,prefix,1.0,1.0,train,0.05870020964360587,active,1.0,28,10,2500.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,10,2500.0
11,fixed250,prefix,1.0,1.0,train,0.016771488469601678,active,1.0,8,11,2750.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,11,2750.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,12,3000.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,13,3250.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,14,3500.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,15,3750.0
11,fixed250,prefix,0.9979035639412998,0.998062015503876,train,1.0,endpoint_aware,0.998061753437007,477,16,4000.0
11,fixed250,prefix,0.14285714285714285,0.14128128815628815,val,1.0,active,0.10692408631005122,168,1,250.0
11,fixed250,prefix,0.14285714285714285,0.14128128815628815,val,1.0,endpoint_aware,0.10692408631005122,168,1,250.0
11,fixed250,prefix,0.23809523809523808,0.2383508852258852,val,1.0,active,0.22789104867536245,168,2,500.0
11,fixed250,prefix,0.23809523809523808,0.2383508852258852,val,1.0,endpoint_aware,0.22789104867536245,168,2,500.0
11,fixed250,prefix,0.2916666666666667,0.2881524725274725,val,1.0,active,0.2815041570925616,168,3,750.0
11,fixed250,prefix,0.2916666666666667,0.2881524725274725,val,1.0,endpoint_aware,0.2815041570925616,168,3,750.0
11,fixed250,prefix,0.3630952380952381,0.35912316849816844,val,1.0,active,0.35373218708051524,168,4,1000.0
11,fixed250,prefix,0.3630952380952381,0.35912316849816844,val,1.0,endpoint_aware,0.35373218708051524,168,4,1000.0
11,fixed250,prefix,0.3933333333333333,0.39231913919413913,val,0.8928571428571429,active,0.3803869583110593,150,5,1250.0
11,fixed250,prefix,0.3869047619047619,0.38636675824175826,val,1.0,endpoint_aware,0.37872074111587745,168,5,1250.0
11,fixed250,prefix,0.4444444444444444,0.4131639194139194,val,0.6964285714285714,active,0.38610161443494767,117,6,1500.0
11,fixed250,prefix,0.44047619047619047,0.442876221001221,val,1.0,endpoint_aware,0.4353352837470154,168,6,1500.0
11,fixed250,prefix,0.4117647058823529,0.45411104047467693,val,0.5059523809523809,active,0.3273419679312128,85,7,1750.0
11,fixed250,prefix,0.44642857142857145,0.4463484432234432,val,1.0,endpoint_aware,0.4389289828962661,168,7,1750.0
11,fixed250,prefix,0.5,0.41534391534391535,val,0.36904761904761907,active,0.3522661783286607,62,8,2000.0
11,fixed250,prefix,0.48214285714285715,0.48160485347985343,val,1.0,endpoint_aware,0.47278685966620815,168,8,2000.0
11,fixed250,prefix,0.5,0.3935185185185185,val,0.2857142857142857,active,0.36249299719887956,48,9,2250.0
11,fixed250,prefix,0.4880952380952381,0.4868131868131868,val,1.0,endpoint_aware,0.4803569856237308,168,9,2250.0
11,fixed250,prefix,0.48148148148148145,0.38843537414965984,val,0.16071428571428573,active,0.3037037037037037,27,10,2500.0
11,fixed250,prefix,0.48214285714285715,0.4808608058608059,val,1.0,endpoint_aware,0.47483487895219884,168,10,2500.0
11,fixed250,prefix,0.23076923076923078,0.2619047619047619,val,0.07738095238095238,active,0.15416666666666667,13,11,2750.0
11,fixed250,prefix,0.47619047619047616,0.4756524725274725,val,1.0,endpoint_aware,0.46945853486617733,168,11,2750.0
11,fixed250,prefix,0.0,0.0,val,0.03571428571428571,active,0.0,6,12,3000.0
11,fixed250,prefix,0.47619047619047616,0.4756524725274725,val,1.0,endpoint_aware,0.46945853486617733,168,12,3000.0
11,fixed250,prefix,0.0,0.0,val,0.017857142857142856,active,0.0,3,13,3250.0
11,fixed250,prefix,0.47619047619047616,0.4756524725274725,val,1.0,endpoint_aware,0.46945853486617733,168,13,3250.0
11,fixed250,prefix,0.0,0.0,val,0.011904761904761904,active,0.0,2,14,3500.0
11,fixed250,prefix,0.47619047619047616,0.4756524725274725,val,1.0,endpoint_aware,0.46945853486617733,168,14,3500.0
11,fixed250,prefix,0.0,0.0,val,0.011904761904761904,active,0.0,2,15,3750.0
11,fixed250,prefix,0.47619047619047616,0.4756524725274725,val,1.0,endpoint_aware,0.46945853486617733,168,15,3750.0
11,fixed250,prefix,0.0,0.0,val,0.005952380952380952,active,0.0,1,16,4000.0
11,fixed250,prefix,0.47619047619047616,0.4756524725274725,val,1.0,endpoint_aware,0.46945853486617733,168,16,4000.0
11,fixed250,prefix,0.1971153846153846,0.1917143246187364,test,1.0,active,0.19319314774265872,208,1,250.0
11,fixed250,prefix,0.1971153846153846,0.1917143246187364,test,1.0,endpoint_aware,0.19319314774265872,208,1,250.0
11,fixed250,prefix,0.22596153846153846,0.22582380174291938,test,1.0,active,0.2124079483466648,208,2,500.0
11,fixed250,prefix,0.22596153846153846,0.22582380174291938,test,1.0,endpoint_aware,0.2124079483466648,208,2,500.0
11,fixed250,prefix,0.33653846153846156,0.3354711328976035,test,1.0,active,0.31921728179826103,208,3,750.0
11,fixed250,prefix,0.33653846153846156,0.3354711328976035,test,1.0,endpoint_aware,0.31921728179826103,208,3,750.0
11,fixed250,prefix,0.45145631067961167,0.44146241830065364,test,0.9903846153846154,active,0.43487974451527506,206,4,1000.0
11,fixed250,prefix,0.4519230769230769,0.44261982570806097,test,1.0,endpoint_aware,0.43604165693479396,208,4,1000.0
11,fixed250,prefix,0.5164835164835165,0.515920945884181,test,0.875,active,0.4932808604148742,182,5,1250.0
11,fixed250,prefix,0.5048076923076923,0.49620778867102394,test,1.0,endpoint_aware,0.4882148137551768,208,5,1250.0
11,fixed250,prefix,0.5655172413793104,0.5281696163313809,test,0.6971153846153846,active,0.44871336373149023,145,6,1500.0
11,fixed250,prefix,0.5432692307692307,0.5352941176470588,test,1.0,endpoint_aware,0.5291075980068555,208,6,1500.0
11,fixed250,prefix,0.6987951807228916,0.7019929689047336,test,0.39903846153846156,active,0.528150979063758,83,7,1750.0
11,fixed250,prefix,0.5817307692307693,0.5725285947712418,test,1.0,endpoint_aware,0.5667367553591766,208,7,1750.0
11,fixed250,prefix,0.5714285714285714,0.6452020202020202,test,0.1346153846153846,active,0.4381868131868132,28,8,2000.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,8,2000.0
11,fixed250,prefix,0.4,0.5,test,0.02403846153846154,active,0.41666666666666663,5,9,2250.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,9,2250.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,10,2500.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,11,2750.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,12,3000.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,13,3250.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,14,3500.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,15,3750.0
11,fixed250,prefix,0.5817307692307693,0.5729915577342047,test,1.0,endpoint_aware,0.5678408249402164,208,16,4000.0
23,fixed250,prefix,0.30505050505050507,0.29780794560149376,train,1.0,active,0.28950682847686166,495,1,250.0
23,fixed250,prefix,0.30505050505050507,0.29780794560149376,train,1.0,endpoint_aware,0.28950682847686166,495,1,250.0
23,fixed250,prefix,0.5414141414141415,0.540473569517521,train,1.0,active,0.5409222031086395,495,2,500.0
23,fixed250,prefix,0.5414141414141415,0.540473569517521,train,1.0,endpoint_aware,0.5409222031086395,495,2,500.0
23,fixed250,prefix,0.7272727272727273,0.7313708222435605,train,1.0,active,0.7292304781190566,495,3,750.0
23,fixed250,prefix,0.7272727272727273,0.7313708222435605,train,1.0,endpoint_aware,0.7292304781190566,495,3,750.0
23,fixed250,prefix,0.8943089430894309,0.8969730847559839,train,0.9939393939393939,active,0.8933240443504662,492,4,1000.0
23,fixed250,prefix,0.8949494949494949,0.8974309602138594,train,1.0,endpoint_aware,0.8939626139545531,495,4,1000.0
23,fixed250,prefix,0.9498910675381264,0.951973283476064,train,0.9272727272727272,active,0.9487051193929833,459,5,1250.0
23,fixed250,prefix,0.9535353535353536,0.9535536636901653,train,1.0,endpoint_aware,0.952266684296406,495,5,1250.0
23,fixed250,prefix,0.9919571045576407,0.9941315008388178,train,0.7535353535353535,active,0.9868755311564362,373,6,1500.0
23,fixed250,prefix,0.9939393939393939,0.9943124368048534,train,1.0,endpoint_aware,0.9933727085696766,495,6,1500.0
23,fixed250,prefix,1.0,1.0,train,0.5272727272727272,active,1.0,261,7,1750.0
