condition,architecture_family,beta,tau_mem_ms,shift_syn,tau_syn_ms,seed,ablation,replicate,native_val_ba,native_test_ba,hidden_whole_count_val_ba,hidden_whole_count_test_ba
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,temporal_shuffle,0,0.4850288600288601,0.5109092296592296,0.5400252525252526,0.5654893717393716
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,temporal_shuffle,1,0.518524531024531,0.5050831113331113,0.5456469456469456,0.5752899877899879
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,temporal_shuffle,2,0.5281204906204907,0.5139214951714951,0.5572270322270322,0.5523372460872461
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,temporal_shuffle,3,0.5207130832130832,0.5206314518814519,0.530465367965368,0.5602203352203351
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],23,temporal_shuffle,4,0.521470658970659,0.49497516372516376,0.5453222703222703,0.585098235098235
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,ordered,0,0.43674843674843683,0.42297216672216664,0.44541847041847044,0.376494338994339
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,state_reset,0,0.31717171717171716,0.3240301365301365,0.08333333333333333,0.08333333333333333
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,temporal_shuffle,0,0.43053150553150554,0.49644799644799636,0.5377525252525251,0.49401778776778776
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,temporal_shuffle,1,0.4493807118807119,0.4955322455322455,0.501936026936027,0.5273351648351648
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,temporal_shuffle,2,0.4360870610870611,0.496524309024309,0.49336820586820584,0.5084595959595959
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,temporal_shuffle,3,0.4808621933621933,0.5102758352758352,0.49475709475709473,0.5084595959595959
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],37,temporal_shuffle,4,0.4785473785473786,0.478297397047397,0.4941257816257816,0.5052128427128427
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,ordered,0,0.44742664742664745,0.47383103008103,0.42520442520442514,0.4303175990675991
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,state_reset,0,0.2355579605579606,0.21496905871905872,0.08333333333333333,0.08333333333333333
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,temporal_shuffle,0,0.4652837902837903,0.5150398212898213,0.5363275613275613,0.5664814352314352
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,temporal_shuffle,1,0.47421236171236164,0.5056915306915307,0.5108585858585859,0.5827512765012764
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,temporal_shuffle,2,0.4691257816257816,0.5127331002331003,0.5329545454545453,0.5782280219780219
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,temporal_shuffle,3,0.461586099086099,0.5535790598290599,0.5065295815295815,0.5914564602064601
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],53,temporal_shuffle,4,0.47001563251563255,0.5170711233211233,0.5360269360269361,0.5550498112998112
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,ordered,0,0.4774591149591149,0.42220973470973466,0.4724927849927851,0.4564636752136752
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,state_reset,0,0.20711279461279464,0.2054646742146742,0.08333333333333333,0.08333333333333333
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,temporal_shuffle,0,0.5192881192881194,0.4852036852036852,0.5256433381433381,0.5324307636807636
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,temporal_shuffle,1,0.5387686387686389,0.43391816516816517,0.5175084175084176,0.4623570873570873
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,temporal_shuffle,2,0.4851611351611352,0.47184898434898437,0.5209776334776335,0.4876998001998001
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,temporal_shuffle,3,0.5282527657527658,0.45246767121767123,0.5401635401635402,0.5015796703296703
syn_single_s6,syn,0.5,22.542110013890053,[6],[992.1669944116244],71,temporal_shuffle,4,0.5387686387686389,0.47400654900654904,0.5136063011063011,0.48878205128205127
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,ordered,0,0.4478595478595479,0.4880265567765567,0.4548039923039922,0.47319763569763573
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,state_reset,0,0.39170875420875423,0.4485653235653235,0.08333333333333333,0.08333333333333333
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,0,0.47441678691678685,0.5395167332667332,0.5313973063973064,0.5750402375402376
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,1,0.4897246272246272,0.49630300255300247,0.524025974025974,0.5448204573204573
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,2,0.4946548821548822,0.5141601454101454,0.5570646945646945,0.5622197247197247
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,3,0.505633718133718,0.5076735764235764,0.5522667147667147,0.5616855366855367
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,4,0.4932659932659933,0.5076735764235764,0.5422138047138048,0.5459859584859584
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,ordered,0,0.5076178451178451,0.4697004384504384,0.47487974987974996,0.4863018925518925
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,state_reset,0,0.37206589706589704,0.3268932456432456,0.08333333333333333,0.08333333333333333
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,0,0.5333754208754209,0.5108710733710733,0.5151936026936027,0.5838807026307026
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,1,0.5284151034151034,0.49797424797424794,0.5173400673400673,0.6090638528138528
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,2,0.545580808080808,0.5122599622599622,0.5270622895622896,0.5798742923742923
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,3,0.5395622895622896,0.5424797424797425,0.5062289562289563,0.5797979797979796
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,4,0.5264309764309765,0.5201354201354201,0.5124158249158249,0.6037427849927849
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,ordered,0,0.4766955266955266,0.46301545676545675,0.47554112554112554,0.490279859029859
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,state_reset,0,0.41587301587301595,0.4001658064158064,0.08333333333333333,0.08333333333333333
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,0,0.48839586339586344,0.48476870351870344,0.5290404040404041,0.5062139249639249
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,1,0.48145141895141896,0.4718718781218781,0.5435606060606061,0.5285353535353535
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,2,0.47311808561808566,0.47524697524697523,0.5323773448773448,0.5279040404040404
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,3,0.4661736411736412,0.46429612054612046,0.5368205868205868,0.4925900488400488
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,4,0.47450697450697454,0.4863920801420801,0.5191197691197691,0.5377344877344876
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,ordered,0,0.5043710918710917,0.49896423021423014,0.4850949975949976,0.46022449772449775
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,state_reset,0,0.3116522366522366,0.3145708458208458,0.08333333333333333,0.08333333333333333
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,0,0.46369648869648866,0.5464230214230213,0.5569264069264069,0.49918761793761796
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,1,0.45675204425204424,0.5388472638472638,0.5380772005772005,0.5612866300366299
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,2,0.4559944684944685,0.5404706404706405,0.5496512746512746,0.5093788156288156
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,3,0.5006373256373257,0.5469572094572094,0.5579846079846079,0.5207493894993894
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,4,0.4559944684944685,0.5580051892551893,0.5685004810004811,0.5300997613497613
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,ordered,0,0.4934944684944685,0.4400647963147963,0.49114357864357866,0.46949578199578196
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,state_reset,0,0.25155723905723903,0.30940587190587193,0.08333333333333333,0.08333333333333333
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,0,0.4852934102934103,0.5157301032301032,0.5138287638287639,0.5113247863247863
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,1,0.500607263107263,0.48064921189921184,0.5277176527176527,0.519531857031857
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,2,0.4887025012025012,0.512792069042069,0.5207732082732083,0.5238608613608614
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,3,0.49779341029341023,0.5093198468198468,0.5277176527176527,0.5244921744921744
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,4,0.4900913900913901,0.4699980574980575,0.5207732082732083,0.5103327228327229
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,ordered,0,0.43648989898989904,0.4844190531690531,0.4059944684944685,0.4451562326562326
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,state_reset,0,0.26945045695045694,0.27530108780108775,0.08333333333333333,0.08333333333333333
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,0,0.44525012025012023,0.5285679598179598,0.49574314574314576,0.5656919469419469
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,1,0.4481902356902358,0.5509636197136196,0.5079485329485329,0.5627747252747253
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,2,0.4521945646945647,0.5207077644577645,0.5062590187590187,0.5616855366855366
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,3,0.4575817700817701,0.5364434176934176,0.510563973063973,0.5487887112887112
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,temporal_shuffle,4,0.460527898027898,0.5608460983460983,0.47897426647426644,0.5599927849927849
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,ordered,0,0.4785774410774411,0.4312735875235875,0.4671777296777297,0.4344440281940281
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,state_reset,0,0.3084054834054834,0.28107378732378735,0.08333333333333333,0.08333333333333333
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,0,0.5111171236171237,0.5120365745365745,0.5071548821548822,0.5761904761904761
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,1,0.5026154401154401,0.518446830946831,0.5144901394901394,0.5414682539682539
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,2,0.5234848484848484,0.5386849261849261,0.519450456950457,0.5377705627705627
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,3,0.5495791245791246,0.5168234543234543,0.5125060125060126,0.5144119769119768
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,temporal_shuffle,4,0.5406144781144782,0.5205932955932956,0.5002104377104376,0.5710948773448773
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,ordered,0,0.4464405964405964,0.4039897602397602,0.4661255411255411,0.44125111000111
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,state_reset,0,0.31313131313131315,0.31697469197469197,0.08333333333333333,0.08333333333333333
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,0,0.4583092833092834,0.5037302974802974,0.5378787878787878,0.5100850538350539
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,1,0.4501382876382876,0.46788073038073036,0.538510101010101,0.514414058164058
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,2,0.4408489658489659,0.4919989732489732,0.5564935064935065,0.5145493395493396
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,3,0.48489658489658494,0.4867299367299367,0.5752164502164502,0.5310155122655122
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,temporal_shuffle,4,0.49045214045214053,0.5063457375957375,0.5329184704184705,0.49701479076479066
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,ordered,0,0.4801647426647427,0.43319458319458315,0.4611892736892737,0.4366668054168054
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,state_reset,0,0.21872895622895627,0.22746697746697744,0.08333333333333333,0.08333333333333333
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,0,0.4770262145262145,0.5416361416361416,0.5210798460798461,0.530473692973693
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,1,0.4652837902837903,0.5345945720945721,0.5029882154882155,0.545528083028083
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,2,0.45401034151034153,0.5302655677655677,0.5105639730639732,0.5235292485292485
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,3,0.48043530543530544,0.5560210622710623,0.5357263107263107,0.5520354645354645
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,temporal_shuffle,4,0.4805615680615681,0.5421703296703296,0.5218374218374219,0.5504120879120878
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,ordered,0,0.4821248196248196,0.43000888000888,0.4666426166426166,0.44888791763791763
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,state_reset,0,0.18228114478114477,0.2055930180930181,0.08333333333333333,0.08333333333333333
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,0,0.5114177489177488,0.4829961704961705,0.5233285233285233,0.5202054889554889
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,1,0.4739177489177489,0.5070651570651571,0.5113215488215489,0.5296280108780108
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,2,0.47792207792207786,0.5193778443778444,0.5312950937950939,0.5878940503940504
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,3,0.4967712842712842,0.5013854201354201,0.5337361712361713,0.5114219114219115
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,temporal_shuffle,4,0.4772907647907647,0.48654262404262405,0.5170695045695045,0.5140373515373515
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,ordered,0,0.4233285233285234,0.4604513542013542,0.3868867243867244,0.4638243700743701
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,state_reset,0,0.302020202020202,0.29102147852147847,0.08333333333333333,0.08333333333333333
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,temporal_shuffle,0,0.47630471380471384,0.4859855422355422,0.5068602693602693,0.5869449994449994
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,temporal_shuffle,1,0.4582130832130831,0.5277854090354089,0.5246512746512747,0.5659035409035408
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,temporal_shuffle,2,0.4575817700817701,0.4726308413808413,0.5308020683020683,0.5560210622710623
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,temporal_shuffle,3,0.4721019721019721,0.4943188755688755,0.5048761423761424,0.574582362082362
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,temporal_shuffle,4,0.4721019721019721,0.5193528693528693,0.524452861952862,0.554095904095904
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,ordered,0,0.4775252525252525,0.3993541181041181,0.41625180375180376,0.4242528305028304
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,state_reset,0,0.2431277056277056,0.24721736596736596,0.08333333333333333,0.08333333333333333
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,temporal_shuffle,0,0.5068241943241943,0.4911061161061161,0.5111952861952861,0.5716533466533466
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,temporal_shuffle,1,0.5114538239538239,0.49566752691752686,0.5398929773929774,0.5620171495171494
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,temporal_shuffle,2,0.5188612313612314,0.5064810189810189,0.5280242905242905,0.5539835164835164
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,temporal_shuffle,3,0.5221019721019721,0.516996891996892,0.5334175084175083,0.5356684981684982
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,temporal_shuffle,4,0.5299723424723425,0.4925942113442113,0.5300444925444926,0.5744560994560994
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,ordered,0,0.4728595478595479,0.4446983571983572,0.4367544492544493,0.45889457764457764
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,state_reset,0,0.37245670995671,0.2908723221223221,0.08333333333333333,0.08333333333333333
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,temporal_shuffle,0,0.4947510822510823,0.5133873071373071,0.5877525252525252,0.531773088023088
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,temporal_shuffle,1,0.48641774891774886,0.4959290709290709,0.5480699855699857,0.5506222943722944
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,temporal_shuffle,2,0.48161976911976906,0.4992278554778555,0.5384800384800386,0.5405663780663781
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,temporal_shuffle,3,0.5149891774891776,0.4934489121989121,0.5471019721019722,0.5204517704517704
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,temporal_shuffle,4,0.5007696007696008,0.5127559940059939,0.5216450216450217,0.5377254689754689
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,ordered,0,0.4398508898508899,0.46476717726717726,0.4411135161135162,0.41363775113775114
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,state_reset,0,0.22470538720538724,0.23072760572760573,0.08333333333333333,0.08333333333333333
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,temporal_shuffle,0,0.4477873977873978,0.5318528693528692,0.5050084175084175,0.5490974303474303
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,temporal_shuffle,1,0.4666366041366041,0.5267954267954268,0.4890993265993266,0.5699307636807637
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,temporal_shuffle,2,0.47834295334295335,0.5411782661782661,0.5099386724386724,0.584313603063603
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,temporal_shuffle,3,0.4476611351611351,0.5606227106227106,0.5069925444925445,0.5819326506826507
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,temporal_shuffle,4,0.45750962000962,0.547094572094572,0.5553391053391054,0.5372710622710622
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,ordered,0,0.4594396344396345,0.45351870351870344,0.4522907647907648,0.47924297924297926
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,state_reset,0,0.16666666666666666,0.17686827061827062,0.08333333333333333,0.08333333333333333
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,temporal_shuffle,0,0.5111592111592111,0.48243908868908864,0.5323232323232323,0.5009865134865135
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,temporal_shuffle,1,0.5147306397306397,0.4637390387390387,0.5210798460798461,0.5304847929847929
