architecture,objective,seed,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms
E,timestep_ce,11,0.03338278671699513,L2,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,23,0.026833751330625797,L2,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,101,0.03911309530533018,L2,43,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,11,0.06436353339427693,L2,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,23,0.1007789589549899,L2,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,101,0.059652933063436525,L2,43,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,11,0.20493050587511874,L2,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,23,0.17561712074918231,L2,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,101,0.23643833737290115,L2,42,tau_subgroup,4,train,242.10347130039656
E,timestep_ce,11,0.016109658415261192,L1,128,whole_layer,-1,train,
E,timestep_ce,23,0.01335663113202807,L1,128,whole_layer,-1,train,
E,timestep_ce,101,0.01427517920846802,L1,128,whole_layer,-1,train,
E,timestep_ce,11,0.10007947665265379,L2,128,whole_layer,-1,train,
E,timestep_ce,23,0.10049426260739946,L2,128,whole_layer,-1,train,
E,timestep_ce,101,0.11076054210561576,L2,128,whole_layer,-1,train,
E,timestep_ce,11,0.30975194491433167,L3,64,whole_layer,-1,train,
E,timestep_ce,23,0.31684831761769977,L3,64,whole_layer,-1,train,
E,timestep_ce,101,0.3041134728758772,L3,64,whole_layer,-1,train,
E,timestep_ce,11,0.00133740452989202,L1,64,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,23,0.001093242472127118,L1,64,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,101,0.0008161596874725661,L1,64,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,11,0.022794859977174963,L1,64,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,23,0.018447952330787463,L1,64,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,101,0.02059328636642964,L1,64,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,11,0.023704964956013826,L2,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,23,0.017245356901511393,L2,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,101,0.026007884641689787,L2,43,tau_subgroup,2,val,54.31342963722199
E,timestep_ce,11,0.052415921994720435,L2,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,23,0.08545710301686563,L2,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,101,0.04714860569237648,L2,43,tau_subgroup,3,val,117.0136826471659
E,timestep_ce,11,0.18020910409638352,L2,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,23,0.15278352584120294,L2,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,101,0.2164720685921634,L2,42,tau_subgroup,4,val,242.10347130039656
E,timestep_ce,11,0.012066132253533491,L1,128,whole_layer,-1,val,
E,timestep_ce,23,0.009770597401457292,L1,128,whole_layer,-1,val,
E,timestep_ce,101,0.010704723026951102,L1,128,whole_layer,-1,val,
E,timestep_ce,11,0.08470297274163814,L2,128,whole_layer,-1,val,
E,timestep_ce,23,0.0846337020454745,L2,128,whole_layer,-1,val,
E,timestep_ce,101,0.095605905978404,L2,128,whole_layer,-1,val,
E,timestep_ce,11,0.283178605916952,L3,64,whole_layer,-1,val,
E,timestep_ce,23,0.2834241396716706,L3,64,whole_layer,-1,val,
E,timestep_ce,101,0.27118174435958214,L3,64,whole_layer,-1,val,
