condition,checkpoint_source_condition,seed,lambda_con,epoch,train_loss,train_loss_cls,train_loss_con,train_effective_lambda_con,train_active_item_fraction,train_valid_anchor_fraction,train_accuracy,train_balanced_accuracy,train_macro_f1,train_l1_fr,train_l2_fr,train_l3_fr,train_l1_dead_fraction,train_l2_dead_fraction,train_l3_dead_fraction,val_loss,val_loss_cls,val_loss_con,val_effective_lambda_con,val_active_item_fraction,val_valid_anchor_fraction,val_accuracy,val_balanced_accuracy,val_macro_f1,val_l1_fr,val_l2_fr,val_l3_fr,val_l1_dead_fraction,val_l2_dead_fraction,val_l3_dead_fraction
con250,con250,23,0.1,52,0.579058666017991,0.11590458084888096,4.631540829622293,0.09999999999999999,0.883741096891191,0.9879826473284371,0.9636075949367089,0.9635524099289974,0.9628672782089412,0.004930761796009692,0.03138254865815368,0.08467671841005736,0.1796875,0.0234375,0.0,3.116487624153258,2.6479745668078225,4.685130346389044,0.1,0.9195532528865862,0.9983866848642864,0.6031746031746031,0.6008597883597883,0.591795264157628,0.004137069459945437,0.028466603112599208,0.08363899352058532,0.25,0.0546875,0.0
con250,con250,23,0.1,53,0.5866249694099909,0.12267773952099341,4.63947219486478,0.09999999999999999,0.8895933720239382,0.9907490339460252,0.9588607594936709,0.9578389426051932,0.9594447633971798,0.004971419708638252,0.03125057944768592,0.08446222619165349,0.1796875,0.0234375,0.0,2.94111364606827,2.4732085977281844,4.679050014132545,0.1,0.9210309210309211,0.9983919641328236,0.5793650793650794,0.573776455026455,0.5658286958297615,0.004188658699156746,0.028851705884176588,0.08543323335193452,0.2421875,0.0546875,0.0
con250,con250,23,0.1,54,0.5790868258174462,0.11484675906315635,4.642400409601912,0.09999999999999999,0.895442377241565,0.9876457271696646,0.9620253164556962,0.9632631002293294,0.9631025899988849,0.005038828789433346,0.031797240052042125,0.08647802811634692,0.1796875,0.0234375,0.0,2.827795486601572,2.358822943672301,4.689724960024395,0.1,0.9224263509977797,0.9983919641328236,0.6428571428571429,0.6392857142857142,0.6284444185712301,0.004232255239335317,0.029288640097966268,0.08638460673983135,0.25,0.046875,0.0
con250,con250,23,0.1,55,0.5697976165934454,0.10714963201103331,4.626479704168778,0.09999999999999999,0.8973543819713228,0.9878408403336247,0.9699367088607594,0.9690673689393986,0.9702166875674373,0.005086536648907239,0.03210260898252077,0.08693907532510878,0.1796875,0.0234375,0.0,3.145135160476442,2.6773831844329834,4.677520229702904,0.1,0.9238217809646382,0.9983919641328236,0.5873015873015873,0.585813492063492,0.576509788132595,0.004263741629464286,0.029592120458209324,0.08707972935267858,0.25,0.0390625,0.0
con250,con250,23,0.1,56,0.5584686700301834,0.09906907954925223,4.593995770321617,0.09999999999999999,0.8998344606457743,0.9845474234110192,0.9683544303797469,0.9695532508111592,0.9680650762635565,0.005117633674718156,0.032217919072018396,0.0871666051164458,0.1796875,0.0234375,0.0,2.8825720832461403,2.4170594631679476,4.655126450553773,0.1,0.9210309210309211,0.9983919641328236,0.6031746031746031,0.5962301587301587,0.5884229059143246,0.004301283094618056,0.029544406467013888,0.08551848880828374,0.2421875,0.046875,0.0
con250,con250,23,0.1,57,0.5537772736971891,0.0920180952813052,4.617591707012322,0.09999999999999999,0.9032533905515262,0.9899675091610679,0.9683544303797469,0.9682447218729092,0.9689097976147559,0.00515491147584553,0.03211043152628066,0.08647213706487342,0.1796875,0.0234375,0.0,2.858413760624235,2.3938318055773538,4.645819550468808,0.1,0.9252172109314968,0.9983919641328236,0.6349206349206349,0.6309523809523809,0.6223291831272381,0.004344153025793651,0.029683430989583332,0.08783152746775794,0.2421875,0.046875,0.0
con250,con250,23,0.1,58,0.5388454395004466,0.07817832597448857,4.606671061696885,0.09999999999999999,0.9049383175025901,0.9914520465874974,0.9825949367088608,0.9833546145784077,0.9833909146619471,0.0052262318285205694,0.03261315068112144,0.09017606324787382,0.1796875,0.0234375,0.0,3.0917175459483315,2.628624427886236,4.630931407686264,0.1,0.9266948790758315,0.9983971847428216,0.6111111111111112,0.6080357142857143,0.5991870779594565,0.004423595610119048,0.030485607328869048,0.09089345780629961,0.2421875,0.046875,0.0
con250,con250,23,0.1,59,0.5402144216283967,0.07933833204869982,4.608760869955715,0.09999999999999999,0.9064641177965729,0.9920988113065309,0.9778481012658228,0.9774205742956278,0.9783688942630748,0.005299676822710641,0.03331133685534513,0.0913076280038568,0.1796875,0.0234375,0.0,2.9614383455306763,2.4984964681050132,4.629418774256631,0.1,0.9266948790758315,0.9983971847428216,0.5952380952380952,0.5890542328042327,0.5830712744328306,0.004468645368303571,0.030907282753596232,0.09108431377108135,0.2421875,0.046875,0.0
con250,con250,23,0.1,60,0.5463293813451936,0.08620392804658866,4.601254644273203,0.09999999999999999,0.9095781638213085,0.9818419534948808,0.9778481012658228,0.9786790395499426,0.9788589425232165,0.005337630646138252,0.0337308086926424,0.09268961073477057,0.1796875,0.0234375,0.0,3.052408157833039,2.5894066719781783,4.630014623914446,0.1,0.9266948790758315,0.9983971847428216,0.6190476190476191,0.6148478835978836,0.6170460913214536,0.004492623465401786,0.031363593207465276,0.09176054454985119,0.2421875,0.0390625,0.0
con250,con250,23,0.1,61,0.5617832217035414,0.10197606663915175,4.598071418231046,0.09999999999999999,0.9125776043361268,0.9853456133528601,0.9699367088607594,0.9688777667188996,0.9703806725313485,0.005386787124826938,0.034070751335047465,0.09196588057505933,0.1796875,0.0234375,0.0,3.7778226004706488,3.3115248793647405,4.662977468399775,0.1,0.92809030904269,0.9983971847428216,0.5793650793650794,0.5774801587301588,0.5731634197608976,0.004542032877604167,0.031585451156374005,0.09194413442460317,0.2421875,0.0390625,0.0
con250,con250,23,0.1,62,0.5810595034044,0.11905433954317358,4.6200515288340895,0.09999999999999999,0.9121847704810631,0.9915713147272037,0.9731012658227848,0.9732183843902789,0.9737118453186677,0.00543980658808841,0.034351397164260285,0.0917461733274822,0.1796875,0.0234375,0.0,3.2871297465430365,2.821047722347199,4.660819992186531,0.1,0.92809030904269,0.9983971847428216,0.626984126984127,0.6196097883597884,0.6067312314940146,0.004553174215649802,0.031428019205729164,0.09000457279265874,0.234375,0.03125,0.0
con250,con250,23,0.1,63,0.5373965403701686,0.07627741275708887,4.611191170125068,0.09999999999999999,0.9123683964080852,0.9915077701399598,0.9810126582278481,0.9818136497647535,0.9815974559826303,0.005404411991940269,0.033805074571054194,0.08973635902887658,0.1796875,0.0234375,0.0,3.157870372136434,2.690348163483635,4.675221375056675,0.1,0.92809030904269,0.9983971847428216,0.6190476190476191,0.6234126984126984,0.6129140464885517,0.004527500697544643,0.03128851027715774,0.0888671875,0.234375,0.03125,0.0
con250,con250,23,0.1,64,0.5234984114200254,0.06248982260121575,4.610085921951487,0.09999999999999999,0.9144366318853796,0.9900758975668799,0.9841772151898734,0.9849066273150607,0.984392208374648,0.0053915192809286,0.033949888205226465,0.08975528765328322,0.1796875,0.0234375,0.0,3.5130606492360434,3.0449926399049305,4.680679851108128,0.1,0.9322765989432656,0.9983971847428216,0.6111111111111112,0.6101190476190477,0.6013374992665611,0.004550025576636905,0.031712123325892856,0.09049479166666667,0.234375,0.03125,0.015625
con250,con250,23,0.1,65,0.5230476384675955,0.06056615630094009,4.624814806105215,0.09999999999999999,0.9177932642566157,0.9886655784860442,0.9825949367088608,0.9821079889764711,0.9827807836158339,0.005434494984300831,0.03463899636570411,0.09170319762410997,0.1796875,0.0234375,0.0,3.471861479774354,3.0055808983151873,4.662806768265981,0.1,0.9322765989432656,0.9983971847428216,0.6111111111111112,0.6138227513227513,0.6020911073981249,0.004582722981770833,0.03238980732266865,0.09193105546254961,0.234375,0.03125,0.015625
con250,con250,23,0.1,66,0.5186808426168901,0.057870190567042255,4.60810640190221,0.09999999999999999,0.9181615665660228,0.9852053198633315,0.9825949367088608,0.9826130068773283,0.9827708364638036,0.0054808025118670885,0.03514813773239715,0.09292003776453718,0.171875,0.0234375,0.0,3.402403093519665,2.9358252495054216,4.665778197939434,0.1,0.9364628888438412,0.9983971847428216,0.5873015873015873,0.5844246031746031,0.5787779144896522,0.004627288333953373,0.03247288295200893,0.09278990730406746,0.234375,0.03125,0.015625
con250,con250,23,0.1,67,0.5140435703193085,0.055864696166937865,4.581788642497003,0.09999999999999999,0.9199314605889419,0.9927659321434891,0.9825949367088608,0.9827221235191773,0.9828158571694661,0.005519818656052215,0.0350339382509642,0.09383421306368671,0.171875,0.0234375,0.0,3.4560439965081593,2.990438086645944,4.65605838715084,0.1,0.9365451270213175,0.9984024053528195,0.6031746031746031,0.604563492063492,0.5976487923131145,0.004661923363095238,0.032419598291790676,0.0926174587673611,0.234375,0.03125,0.015625
con250,con250,23,0.1,68,0.5308561155313178,0.07319039790124833,4.576657114149649,0.09999999999999999,0.9209762450561786,0.9906349702726437,0.9794303797468354,0.9790459465249223,0.9791924967904863,0.005573417566999604,0.03507870058470135,0.09463269197488133,0.171875,0.015625,0.0,3.349511948842851,2.8863777395278687,4.631341139475505,0.1,0.937940556988176,0.9984024053528195,0.5952380952380952,0.5943783068783068,0.5891284646769617,0.004678877573164683,0.03255353655133929,0.09629506913442461,0.234375,0.03125,0.015625
con250,con250,23,0.1,69,0.5289147058619729,0.06764607447423512,4.612686199477956,0.09999999999999999,0.9222183150140254,0.9877780464631093,0.9810126582278481,0.9798563812459539,0.9798210898893104,0.0055746247496786,0.03494426872156843,0.09582886514784414,0.171875,0.0234375,0.0,3.3369206473940896,2.8716141874828036,4.653064356909858,0.1,0.9365451270213175,0.9984024053528195,0.5952380952380952,0.5877976190476191,0.5876203454322424,0.004657805912078373,0.03196159241691468,0.09395102849082342,0.234375,0.03125,0.0
con250,con250,23,0.1,70,0.5228713728204558,0.06520588526242896,4.576654844646212,0.09999999999999999,0.9217736711371406,0.9940022275417666,0.9810126582278481,0.981831846459945,0.9813830798798069,0.0055506259580201745,0.03464063813414755,0.09619285486921479,0.171875,0.015625,0.0,3.6285666738237654,3.1636532109881204,4.6491341515192905,0.1,0.937940556988176,0.9984024053528195,0.5714285714285714,0.5723875661375661,0.5750490392230184,0.004663618784102183,0.031838311089409724,0.09572976733010913,0.234375,0.0390625,0.015625
con250,con250,23,0.1,71,0.5099521728256081,0.0511256773732131,4.588264930097362,0.09999999999999999,0.9233436355807103,0.9876578736908829,0.9825949367088608,0.9835014065075205,0.9819412080336892,0.005571099776255933,0.0343883852415447,0.09543860713137856,0.1640625,0.015625,0.0,3.198424539868794,2.7349606355031333,4.6346388014536055,0.1,0.9365451270213175,0.9984024053528195,0.5873015873015873,0.5858134920634921,0.5823878140002973,0.004703582279265873,0.031513759068080356,0.09330725291418651,0.234375,0.0390625,0.015625
con250,con250,23,0.1,72,0.5122290231004546,0.05437115852166958,4.5785786290712,0.09999999999999999,0.9259966541872146,0.991847955727879,0.9825949367088608,0.9821527573597395,0.9827853687976019,0.005623250067988529,0.03432976445065269,0.09462293793883504,0.15625,0.015625,0.0,3.595856019428798,3.1328231947762624,4.63032871579367,0.1,0.9380227951656522,0.9984075673042782,0.6031746031746031,0.5992394179894179,0.5876058321710496,0.004734099857390873,0.031850179036458336,0.0945768810453869,0.234375,0.0390625,0.015625
con250,con250,23,0.1,73,0.5119699843322174,0.054868345302117025,4.571016384076469,0.09999999999999999,0.9270059131108268,0.9891146859036216,0.9825949367088608,0.9826485799967992,0.9817376628808541,0.0056650668759889245,0.034860973116717764,0.09514376483386076,0.15625,0.015625,0.0,3.6242120947156633,3.1614643770550925,4.627477895645868,0.1,0.9436045150330865,0.9984075673042782,0.5714285714285714,0.5665013227513228,0.553315496232163,0.004766797262524802,0.032113695901537696,0.09358336433531746,0.234375,0.0390625,0.015625
con250,con250,23,0.1,74,0.505667355996144,0.04817563087879857,4.574917262113547,0.09999999999999999,0.9281352202640316,0.9930050546609903,0.9841772151898734,0.9824544742050129,0.9832877202398214,0.005693170088755933,0.03490728064428402,0.09453775912900514,0.15625,0.015625,0.0,3.3585046548692006,2.895870776403518,4.626339496128143,0.1,0.944999944999945,0.9984075673042782,0.6111111111111112,0.6031746031746031,0.5979895697220258,0.00480070568266369,0.032526409815228176,0.0934477306547619,0.234375,0.03125,0.015625
con250,con250,23,0.1,75,0.5000846099249924,0.0443329941245574,4.557516091986548,0.09999999999999999,0.9304274317007065,0.9863295954994008,0.9936708860759493,0.9934590188276569,0.9937349334311469,0.005736097504821004,0.035449836827531646,0.09574600412875792,0.15625,0.015625,0.0,3.6406217416127524,3.1780535342201355,4.62568181658548,0.1,0.9479552812886147,0.9984178032193866,0.5555555555555556,0.5475198412698413,0.5466550159154031,0.00485108390687004,0.03266010587177579,0.09567745148189484,0.2265625,0.03125,0.015625
con250,con250,23,0.1,76,0.5439935469929176,0.08608090500288372,4.57912636406814,0.09999999999999999,0.9318680051045307,0.9937206665171853,0.9731012658227848,0.9733751523584698,0.9737685410995036,0.0057493282269827925,0.035470069209231604,0.0981504223014735,0.1484375,0.015625,0.0,3.7308032815418546,3.2687943511539035,4.620089780716669,0.1,0.9464776131442798,0.9984126999264672,0.5793650793650794,0.576223544973545,0.5588195546283782,0.004840669177827381,0.03254142640128968,0.09777008541046626,0.234375,0.03125,0.015625
con250,con250,23,0.1,77,0.5154546929311149,0.05676020248026788,4.586944930161102,0.09999999999999999,0.9318430838972694,0.9904326947429513,0.9825949367088608,0.9835466305639341,0.9823922215626112,0.005751935741569423,0.03479139110710047,0.09938213493250593,0.15625,0.015625,0.0,3.5414748797341,3.0808146075596885,4.606603440784273,0.1,0.9464776131442798,0.9984126999264672,0.6190476190476191,0.6053902116402118,0.5915665047124811,0.004852052718874008,0.03202190096416171,0.09834216889880952,0.234375,0.03125,0.0
con250,con250,23,0.1,78,0.5054668697375285,0.04656726641792663,4.588995921460888,0.09999999999999999,0.932381256879138,0.9921958280515067,0.9857594936708861,0.985057933344229,0.9856864896417551,0.005761834639537183,0.03463146354578718,0.10037637058692643,0.15625,0.015625,0.0,3.5985476554386198,3.1357233259412975,4.628242326161218,0.1,0.9479552812886147,0.9984178032193866,0.6111111111111112,0.6075727513227512,0.596608630045766,0.004876757424975198,0.032145908900669644,0.09861682710193452,0.234375,0.03125,0.0
con250,con250,23,0.1,79,0.5011615775808503,0.043092939059568354,4.580686255346371,0.09999999999999999,0.9335515405337957,0.9961607758002945,0.9873417721518988,0.9878685083222071,0.9875427373694877,0.005787571774253362,0.035011919238899326,0.09948035131526899,0.15625,0.015625,0.0,4.001740326957097,3.537202055492098,4.645381276569669,0.1,0.9495151876104256,0.9984278924881466,0.5793650793650794,0.5716931216931217,0.5548626279398569,0.0048980712890625,0.032748994373139884,0.09742470393105158,0.234375,0.03125,0.0
con250,con250,23,0.1,80,0.4997631752792793,0.041588562520079406,4.581746131558962,0.09999999999999999,0.9345613907280417,0.9922904666466049,0.9825949367088608,0.9829893039162529,0.9829596984821892,0.00581615786009197,0.036078634141366694,0.09882451310942444,0.15625,0.015625,0.0,3.571113525875031,3.1063431785220192,4.647703223758274,0.1,0.9495151876104256,0.9984278924881466,0.5952380952380952,0.5909060846560846,0.587649134914581,0.004927620055183532,0.033552139524429564,0.09747459774925596,0.234375,0.03125,0.015625
con250,con250,23,0.1,81,0.4900209043599382,0.03125627461490752,4.587646218794811,0.09999999999999999,0.935058292441498,0.9917385917675646,0.9936708860759493,0.9938661051341877,0.9939586252966345,0.00586183765266515,0.03651597228231309,0.09989369066455696,0.1640625,0.015625,0.0,3.693292288553147,3.2289822858477395,4.643100980728391,0.1,0.9509928557547606,0.9984329371225267,0.6111111111111112,0.6066468253968254,0.6004900946835509,0.00496734134734623,0.03353784954737103,0.09904455760168651,0.2265625,0.03125,0.015625
con250,con250,23,0.1,82,0.4839097359512426,0.025439476334973225,4.584702509867994,0.09999999999999999,0.9378737062169649,0.9903538649595236,0.995253164556962,0.9953316977237767,0.9952912710463084,0.005889457992360562,0.036405297774302806,0.10014497781101661,0.15625,0.015625,0.0,3.5413212814028303,3.0740555922190347,4.672656899406796,0.1,0.9537837156884776,0.9984329371225267,0.6031746031746031,0.5973875661375662,0.5867041745016573,0.004988655211433532,0.033690195234995036,0.09834555974082342,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,83,0.4809258289729493,0.022102081488016286,4.588237418404108,0.09999999999999999,0.9389653366508804,0.9949143076244789,0.995253164556962,0.9953316977237767,0.9952388889804605,0.00590766230715981,0.03664707232125198,0.10098701187326939,0.15625,0.015625,0.0,3.7367079712095714,3.2700189522334506,4.666889448014516,0.1,0.9567390519771471,0.9984428504156688,0.6111111111111112,0.6080357142857142,0.5954199182003508,0.005003914000496032,0.0339629158141121,0.10084170386904762,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,84,0.4749747590173649,0.017605412038208187,4.573693474636802,0.09999999999999999,0.9407585541247047,0.9864538855190519,0.9968354430379747,0.9967936860278703,0.9968921030230552,0.005921617338928996,0.03683631027801127,0.10359510590758504,0.15625,0.015625,0.0,3.5189843631926037,3.0542241543058366,4.64760160446167,0.1,0.9566568137996709,0.9984378937690978,0.6190476190476191,0.6186838624338623,0.6117399976039541,0.005022805834573413,0.034171210394965276,0.10306948707217262,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,85,0.47436496087267427,0.018687828187536025,4.556771296489088,0.09999999999999999,0.9416661427789094,0.9955759501155419,0.9968354430379747,0.9967936860278703,0.9968921030230552,0.00594078739987144,0.03699527209318137,0.10579053661491297,0.15625,0.015625,0.0,3.5425090941171797,3.0785783207605757,4.639307960631355,0.1,0.9581344819440057,0.9984428504156688,0.6111111111111112,0.609424603174603,0.5981456397632868,0.005047752743675595,0.034313383556547616,0.10429406544518849,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,86,0.47128226824953584,0.0177937491879433,4.534885104698471,0.09999999999999999,0.9447727524481985,0.9932141741619834,0.9968354430379747,0.9967936860278703,0.9968921030230552,0.0059679248664952535,0.03712970395631428,0.10697946669180182,0.15625,0.015625,0.0,3.3850229240599132,2.9226504621051608,4.623724369775681,0.1,0.9609253418777228,0.9984428504156688,0.5952380952380952,0.5927579365079365,0.5798995013306608,0.005067855592757937,0.03453935895647321,0.10573178245907738,0.234375,0.0390625,0.015625
con250,con250,23,0.1,87,0.4684375022785573,0.017228187668974264,4.512092994738229,0.09999999999999999,0.9451014654434016,0.9915575445452823,0.9968354430379747,0.9967936860278703,0.9968921030230552,0.005987964098966575,0.037264232394061514,0.1084619835962223,0.15625,0.0234375,0.0,3.2806858486599393,2.8196230350978793,4.61062861245776,0.1,0.9609253418777228,0.9984428504156688,0.6111111111111112,0.6057208994708995,0.6002710489781429,0.005087716238839286,0.03470478360615079,0.10730755518353174,0.234375,0.0390625,0.015625
con250,con250,23,0.1,88,0.47491465867320193,0.021292843407939507,4.5362180818485305,0.09999999999999999,0.9463905152843527,0.9956688526310499,0.995253164556962,0.9952213589838451,0.995241438872391,0.0060120594652393194,0.03750784185868275,0.11044504672666139,0.1640625,0.0234375,0.0,3.5670645539722745,3.1064932384188215,4.605712686266218,0.1,0.9624030100220576,0.9984477484037005,0.6190476190476191,0.6163690476190476,0.6045131968076959,0.005099099779885913,0.034923008510044644,0.10875980437748016,0.234375,0.046875,0.015625
con250,con250,23,0.1,89,0.47127396396443816,0.019727411503090136,4.515465434593491,0.09999999999999999,0.9465766222312099,0.9874346618410907,0.995253164556962,0.9953812566493392,0.9954011760604301,0.006016453610190862,0.037675929974906056,0.1111346860475178,0.1640625,0.0234375,0.0,3.5211948402344233,3.0619554973783947,4.592393420991444,0.1,0.9624030100220576,0.9984477484037005,0.6349206349206349,0.6316468253968254,0.6207857185755736,0.005096919952876984,0.035052102709573416,0.10917590913318452,0.234375,0.046875,0.015625
con250,con250,23,0.1,90,0.4722556867931463,0.021493946968377392,4.507617328740373,0.09999999999999999,0.9473098556805872,0.9908683315108094,0.9936708860759493,0.9937845773746496,0.9937660504404809,0.006004816369165348,0.03781007211419601,0.11145734183395965,0.1640625,0.0234375,0.0,3.6272663313245017,3.1680080360836453,4.592581991165403,0.1,0.9624030100220576,0.9984477484037005,0.6190476190476191,0.6130291005291005,0.5975750005355268,0.00510588146391369,0.035209534660218256,0.1086760021391369,0.234375,0.046875,0.015625
con250,con250,23,0.1,91,0.4764416576186313,0.025162856969864495,4.5127879577347,0.09999999999999999,0.9473434399568311,0.9959232822249208,0.9936708860759493,0.9937633829975673,0.9937467911887433,0.006022537810892998,0.03793045237094541,0.11038140405582476,0.1640625,0.0234375,0.0,3.495799938837687,3.036294687361944,4.5950529840257435,0.1,0.9624030100220576,0.9984477484037005,0.5952380952380952,0.5916005291005291,0.5776354545962389,0.005112178741939484,0.03526209271143353,0.10712687174479167,0.2265625,0.046875,0.015625
con250,con250,23,0.1,92,0.4804635719407963,0.027048315381324742,4.5341525198538095,0.09999999999999999,0.9487255483077037,0.9909776585011543,0.9936708860759493,0.9933695071319932,0.9936587648880316,0.006031760686560523,0.03804938400848002,0.10939219028134889,0.1640625,0.0234375,0.0,3.905278856792147,3.442552101044428,4.627268284086197,0.1,0.9638806781663924,0.9984526170624627,0.6190476190476191,0.6156746031746032,0.5940909879929843,0.005115327380952381,0.035649617513020836,0.10771203419518849,0.2265625,0.046875,0.015625
con250,con250,23,0.1,93,0.4983703052695793,0.04472316411335634,4.536471354810497,0.09999999999999999,0.9479575357045285,0.9903730900981759,0.9857594936708861,0.985887745607105,0.9858648218671773,0.006043929087964794,0.038077438933939875,0.1099218054662777,0.1640625,0.0234375,0.0,3.807999255165221,3.3453513137877935,4.626479671114967,0.1,0.9638806781663924,0.9984526170624627,0.6111111111111112,0.6089616402116401,0.6029091554968747,0.005133008200024802,0.03536817762586805,0.10844542488219246,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,94,0.4807636549201193,0.02486124248067035,4.5590240623377545,0.09999999999999999,0.9492710120453685,0.9890951136999493,0.9920886075949367,0.9919570777534622,0.9921174701402152,0.006054890306690071,0.038141274754005146,0.11146178426621836,0.1640625,0.0234375,0.0,3.7531835200294617,3.292301613187033,4.6088197950332885,0.1,0.9638806781663924,0.9984526170624627,0.6428571428571429,0.6374338624338624,0.6318822874169466,0.005137610057043651,0.03550260029141865,0.10889107840401786,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,95,0.48903461385376845,0.034312732989275,4.547218847878372,0.09999999999999999,0.95026336228112,0.9925018503696104,0.9889240506329114,0.9889627151754445,0.9891902445977278,0.006056483787826345,0.038256101970431174,0.11125955702383307,0.15625,0.0234375,0.0,3.9009160768418085,3.439330876819671,4.615852726830377,0.1,0.9638806781663924,0.9984526170624627,0.6031746031746031,0.5956679894179895,0.5857055642358057,0.005121382455977183,0.03530084519159226,0.10911099872891865,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,96,0.4861904469471944,0.030645893155773984,4.555445483968228,0.09999999999999999,0.9511852867566032,0.993494143968896,0.9920886075949367,0.9922161608032084,0.9923796228486021,0.006032002123096321,0.037636430957649326,0.11369932150538964,0.15625,0.0234375,0.0,3.561373986895122,3.1014170495290605,4.599568419986301,0.1,0.9653583463107273,0.9984574563919552,0.6190476190476191,0.6091931216931216,0.5976665010733638,0.005098857576884921,0.034728519500248016,0.11231534443204365,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,97,0.4989865101590941,0.04240219390514908,4.565843044957028,0.09999999999999999,0.9517017861822358,0.9937620811824557,0.9857594936708861,0.9853398854219843,0.9857835616570051,0.0060311329515674444,0.03717311424545095,0.11501611637163765,0.1484375,0.0234375,0.0,4.039357075615535,3.5798199630918957,4.595370413765075,0.1,0.9653583463107273,0.9984574563919552,0.5952380952380952,0.5892857142857143,0.5844974532652752,0.005108303493923611,0.03472658187624008,0.11208137633308532,0.2265625,0.0546875,0.015625
con250,con250,23,0.1,98,0.48842933773994446,0.031041484632635417,4.573878469346445,0.09999999999999999,0.9517710307161874,0.9930252855337118,0.990506329113924,0.9910465595910888,0.9905504235741792,0.006038182898412777,0.03722801691369165,0.11545244047913371,0.1484375,0.0234375,0.0,3.900453768079243,3.439396214863611,4.610574820685009,0.1,0.9653583463107273,0.9984574563919552,0.6349206349206349,0.629100529100529,0.6226004252548875,0.005130343967013889,0.034677899073040676,0.11153932601686507,0.2265625,0.046875,0.015625
con250,con250,23,0.1,99,0.5092681608622587,0.05321778962978079,4.560503736326966,0.09999999999999999,0.9525258764124295,0.9974306995355631,0.9841772151898734,0.9834252368428954,0.9837764429472923,0.006082076060621044,0.037423001060002965,0.1121185882182061,0.1484375,0.0234375,0.0,3.7399127634744795,3.279519486048865,4.603932539621989,0.1,0.9653583463107273,0.9984574563919552,0.6190476190476191,0.6085317460317461,0.6009979518760423,0.005205669100322421,0.035016256665426584,0.10655430385044642,0.2265625,0.0390625,0.015625
con250,con250,23,0.1,100,0.4807458987718896,0.025959020940280412,4.547868704494042,0.09999999999999999,0.9515544891883594,0.9923544065861762,0.9920886075949367,0.9915176552801414,0.9918513321006928,0.006147408787208267,0.03764652300484573,0.10790793503387065,0.15625,0.0234375,0.0,3.8868069610898455,3.4262041780683727,4.6060273382398815,0.1,0.9653583463107273,0.9984574563919552,0.6111111111111112,0.6008597883597883,0.5885362023597318,0.005225771949404762,0.034922281901041664,0.1058688693576389,0.21875,0.046875,0.0
con250,con250,101,0.1,1,2.4849633385863483,2.4849633385863483,0.0,0.0,0.0,0.0,0.07911392405063292,0.07519808399125334,0.02347620451068727,0.000212609013424644,5.717217167721519e-05,4.278255414359177e-05,0.3046875,0.3125,0.265625,2.48461043267023,2.48461043267023,0.0,0.0,0.0,0.0,0.09523809523809523,0.08333333333333333,0.014492753623188406,9.445917038690477e-05,7.992699032738096e-06,0.0,0.6640625,0.8828125,1.0
con250,con250,101,0.1,2,2.475171997577329,2.475171997577329,0.0,0.0,0.0,0.0,0.1060126582278481,0.10039764556623625,0.049926765671675616,0.0002213007287134098,6.885770000988924e-05,6.074543240704114e-05,0.3046875,0.2890625,0.234375,2.4845561224316794,2.4845561224316794,0.0,0.0,0.0,0.0,0.09523809523809523,0.08333333333333333,0.014705882352941178,0.00012134370349702381,1.7680819072420636e-05,6.2972780257936504e-06,0.65625,0.84375,0.90625
con250,con250,101,0.1,3,2.4588828569726098,2.4588828569726098,0.0,0.0,0.0,0.0,0.10443037974683544,0.09862616082260017,0.04900762006025164,0.00026640107360067247,0.00013805341116989716,0.00020232381699960444,0.3125,0.2734375,0.171875,2.4843367886921714,2.4843367886921714,0.0,0.0,0.0,0.0,0.09523809523809523,0.08333333333333333,0.014925373134328358,0.00014556400359623016,3.415062313988095e-05,2.567351810515873e-05,0.640625,0.78125,0.703125
con250,con250,101,0.1,4,2.4386346732513813,2.4386346732513813,0.0,0.0,0.0,0.0,0.11075949367088607,0.10492062120270572,0.060752733154872784,0.00031657158573971517,0.0002416779723348497,0.0004708012448081487,0.2734375,0.234375,0.09375,2.482055705691141,2.482055705691141,0.0,0.0,0.0,0.0,0.09523809523809523,0.08333333333333333,0.015384615384615385,0.0001789880177331349,6.612141927083333e-05,7.944258432539683e-05,0.6171875,0.671875,0.5
con250,con250,101,0.1,5,2.405799575998813,2.405799575998813,0.0,0.0,0.0,0.0,0.13291139240506328,0.12574931988189433,0.09126739689180795,0.0003444333619709256,0.00032357324527788764,0.0007150384444224683,0.28125,0.25,0.109375,2.4806119449554926,2.4806119449554926,0.0,0.0,0.0,0.0,0.11904761904761904,0.10902777777777778,0.05912409987213137,0.00020005967881944444,8.791968936011905e-05,0.00016033838665674603,0.578125,0.703125,0.375
