epoch,optimization_train_loss,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,model,split_seed,representation,requested_duration_ms,actual_duration_ms,n_time_bins
3,2.449981504121784,2.4391863843792714,0.17995331792733518,2.442107885024127,0.18125381562881562,0.18235294117647058,0.14156360888785996,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
4,2.4324888562113345,2.4217399764013576,0.19914492568760114,2.4267724429859836,0.1841918498168498,0.18823529411764706,0.13653959930329904,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
5,2.415302127777464,2.403623637811801,0.22510755836355403,2.4110249238855697,0.18333714896214895,0.18823529411764706,0.13451657258648142,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
6,2.3969279989807553,2.3842393332873852,0.2377061281241508,2.3945915670955884,0.19896214896214895,0.20588235294117646,0.14643272603862498,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
7,2.3770013362702507,2.3629884511291626,0.24278435421605607,2.3759858075310203,0.21407967032967035,0.2235294117647059,0.15209575750991725,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
8,2.354297078153485,2.338809201068006,0.26396582553655673,2.353116113999311,0.23084554334554333,0.2411764705882353,0.15992543929567263,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
9,2.3281556972215474,2.3102863986733895,0.2830696930246403,2.3260502534754135,0.21922695360195357,0.22941176470588234,0.15458933659364693,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
10,2.2988173942679677,2.276359633944381,0.3021790664782349,2.2945728077607996,0.22597298534798535,0.23529411764705882,0.16206011268993223,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
11,2.262190863815975,2.2357827825527306,0.2948383983062138,2.253693704044118,0.26150030525030526,0.27058823529411763,0.211528326745718,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
12,2.2188774989566085,2.187105576987295,0.2890837192605232,2.204525352926815,0.3001411782661783,0.31176470588235294,0.240431145110948,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
13,2.1683998368606416,2.1336536293712336,0.2760178884158807,2.150110222311581,0.3176625457875458,0.32941176470588235,0.24685972715358487,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
14,2.1127514948190798,2.0760675054895237,0.2946371745057225,2.0969661488252527,0.33935057997558,0.35294117647058826,0.2725880945295838,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
15,2.055432816859979,2.0170725221425356,0.324242269644561,2.0512017642750457,0.3289339133089133,0.3411764705882353,0.2664302093181403,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
16,1.9952436619203087,1.9567370101898376,0.36260805398530316,2.0058302935431986,0.3869200244200244,0.4,0.33189837713477527,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
17,1.9370228300985712,1.9041191085906437,0.4041721048714744,1.9483872806324678,0.4029532967032967,0.4176470588235294,0.33679732509781773,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
18,1.8788009047745236,1.843054890869626,0.3991024913233105,1.918966854319853,0.4386065323565323,0.45294117647058824,0.37300078359614375,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
19,1.8167276249728193,1.790989020709726,0.43433695274701956,1.8586222031537225,0.42567155067155066,0.4411764705882353,0.35035979132042466,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
20,1.7648562979745581,1.7290658969765391,0.4608262779996793,1.8250907449161304,0.4661477411477411,0.4823529411764706,0.3964228492621165,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
21,1.7127204863261987,1.6764867642290786,0.4601423187829538,1.7807576796587776,0.4657509157509157,0.4823529411764706,0.3941840295093804,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
22,1.6642645443410096,1.6370832773136572,0.4771597739790426,1.7544852761661305,0.4188034188034188,0.43529411764705883,0.3485318256258905,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
23,1.618790626525879,1.5847446752589929,0.49374256162476765,1.727198881261489,0.4422161172161172,0.4588235294117647,0.37553724472676264,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
24,1.5727427129006053,1.5527924372709059,0.48828934876382185,1.7003557093003216,0.4363247863247863,0.45294117647058824,0.37624230601785946,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
25,1.5402395516693237,1.5078668309964431,0.512068283468147,1.6666483710793887,0.44923687423687425,0.47058823529411764,0.38323434954173835,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
26,1.4974802580789828,1.46338697551022,0.5381400034209839,1.6560926100786995,0.43807615995115995,0.4588235294117647,0.370407227719296,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
27,1.4637675946559867,1.4305373205105305,0.5602749960718668,1.6349732342888328,0.4604586385836386,0.4823529411764706,0.40003192245040076,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
28,1.4192068636061894,1.3912042727764273,0.56329833662755,1.62137352438534,0.45087377899877895,0.47058823529411764,0.3937901769027498,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
29,1.3833786168581923,1.3665228477766216,0.5659136460942426,1.5881843566894531,0.4675900488400488,0.48823529411764705,0.4049558566182607,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
30,1.35145839071179,1.3175569689771527,0.5806515908199958,1.5899904363295612,0.46318681318681315,0.4823529411764706,0.40929874115229975,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
31,1.313536857278873,1.2831902627205516,0.6004016172967318,1.5613941865808822,0.45717338217338216,0.4764705882352941,0.40345812871525827,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
32,1.277849005183453,1.2508608929916594,0.6218409042673639,1.5709316702450022,0.4623321123321123,0.4823529411764706,0.40717709357698534,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
33,1.2425271715842943,1.2173110173189379,0.6259936069579992,1.5361826055190142,0.4730960012210012,0.49411764705882355,0.4252071376215225,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
34,1.2181463630251572,1.1902416525019803,0.6455894452615866,1.540130749870749,0.4766788766788767,0.49411764705882355,0.43250995002792664,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
35,1.1809533569021207,1.1532855631105943,0.67182040991867,1.5223542381735409,0.4659149877899878,0.4823529411764706,0.42361406042581273,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
36,1.1442495854664039,1.1206478096144812,0.677506189911299,1.51044360890108,0.47825473137973135,0.5,0.43133743623991677,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
37,1.113704237264857,1.0936549207562243,0.6844898227144993,1.4930922115550322,0.47865155677655674,0.5,0.43048444028888166,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
38,1.0842354923308961,1.0624975731548212,0.708225240119801,1.5193568958955652,0.45678800366300365,0.4764705882352941,0.42022591952117544,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
39,1.0537782291294804,1.0335734084870658,0.7103435999769693,1.4722043878891888,0.49027014652014644,0.5117647058823529,0.4470334744799079,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
40,1.0291125302760311,1.0071711758259039,0.7270354647955283,1.4931260052849264,0.4802388583638584,0.5,0.43920833082171534,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
41,1.005332925921643,0.9788913158014801,0.7501519372807994,1.4775426528033089,0.46787622100122106,0.48823529411764705,0.4367212161620056,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
42,0.9769604336433335,0.9613617883761881,0.7490595579986695,1.4643966001622817,0.46947496947496953,0.48823529411764705,0.4313349209227782,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
43,0.951948023695595,0.9311693847534908,0.7621404799163111,1.4613972158992992,0.49169719169719167,0.5058823529411764,0.46119571163262557,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
44,0.9271430486950202,0.9051797461083111,0.7869448737065388,1.4780172011431525,0.4913003663003663,0.5058823529411764,0.4630108542466779,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
45,0.9034934990685692,0.882210467966129,0.7845747657616261,1.4647555182961856,0.4722527472527473,0.48823529411764705,0.447419649540645,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
46,0.8793404751696122,0.8582786423548553,0.7940882742065251,1.4659403183880975,0.4893162393162393,0.5058823529411764,0.46516121417655953,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
47,0.86154464770027,0.8410883196305565,0.7870392705211123,1.4407463522518382,0.4889690170940171,0.5058823529411764,0.46200103947866095,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
48,0.8369446781947172,0.8192996865001397,0.8122751874435791,1.4623967114616843,0.48301663614163615,0.5,0.4582026968746245,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
49,0.8141555725698679,0.7961589365782842,0.8083390263211317,1.4585905411664177,0.49244123931623923,0.5058823529411764,0.46980515525551,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
50,0.7965304858641881,0.7718912659298117,0.8242927730303521,1.4474594116210937,0.4697725885225885,0.4823529411764706,0.45660430318087136,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
51,0.7681784815864108,0.7586716638644694,0.8192402015340171,1.467051539701574,0.4816773504273504,0.49411764705882355,0.46099041379252376,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
52,0.7584318109819477,0.7312785654845342,0.8297991160792525,1.4537990794462317,0.4836614774114774,0.49411764705882355,0.47180218793774786,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
53,0.7308114590512118,0.7117458593774268,0.8401798718900014,1.4795642628389247,0.4812309218559219,0.48823529411764705,0.4682520751184657,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
54,0.7122892764643219,0.7043385135961574,0.8486200539365804,1.4571796641630286,0.48678647741147746,0.49411764705882355,0.4750363105492496,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
55,0.6994833360846426,0.6919217650032423,0.8578387535223438,1.5370734719669117,0.46138965201465204,0.47058823529411764,0.4421536480317383,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
56,0.679627573750839,0.6745300520485485,0.8636441008681731,1.4442404129925897,0.47482066544566554,0.4823529411764706,0.4632816287578683,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
57,0.6886978805894644,0.6778528126286228,0.8336076091941077,1.4990786832921645,0.4816277472527473,0.48823529411764705,0.4655947620478513,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
58,0.6639961209259261,0.6536857043772522,0.864155291010719,1.476620797549977,0.4816277472527473,0.48823529411764705,0.4664912468968451,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
59,0.6463273275443622,0.6303974856913208,0.8642209782647594,1.4865918327780332,0.4843559218559219,0.48823529411764705,0.46688825693493313,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
60,0.6251923098241833,0.6117979622266402,0.8834861353805158,1.4704170002656825,0.49859203296703297,0.5,0.48579436693736927,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
61,0.6119912478843219,0.6057950241665243,0.8766340267256499,1.4530403585994944,0.4854471916971917,0.48823529411764705,0.4735135580249959,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
62,0.6008254207863248,0.5985108180264118,0.8760512707220643,1.4394566704245175,0.5013087606837607,0.5058823529411764,0.4879912777104807,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
63,0.5945657092344689,0.5780153824368244,0.8963433147276209,1.4981858646168429,0.5038003663003663,0.5058823529411764,0.4901208685248592,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
64,0.5797542443806324,0.5687793557259956,0.8922621324700347,1.499119904462029,0.4926892551892552,0.49411764705882355,0.47626580613690894,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
65,0.5630408526651902,0.5499480685467274,0.8978491757749563,1.4663165372960707,0.4958142551892552,0.5,0.4874942826606694,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
66,0.5491308116059654,0.5390975982484002,0.8937306385085476,1.4699201696059283,0.4847527472527473,0.48823529411764705,0.47019001873812366,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
67,0.5332207449861833,0.5214143529326968,0.8996805728184681,1.4638649884392234,0.48227258852258853,0.4823529411764706,0.47034731746126046,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
68,0.520139864495924,0.5148204477359476,0.8970922724546369,1.4867063634535846,0.48470314407814413,0.48823529411764705,0.4730760072437549,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
69,0.520452512661458,0.5271518472174764,0.9005444362328876,1.4112350463867187,0.4941773504273504,0.49411764705882355,0.48243103270650695,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
70,0.5250801105741004,0.49717977080146075,0.9033829615116931,1.5320660759420957,0.48991147741147745,0.49411764705882355,0.4736367581743756,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
71,0.4989099656611266,0.5031084473991014,0.8975023702684122,1.5241413789636948,0.4715086996336997,0.47058823529411764,0.4600594872740183,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
72,0.5065401912802019,0.48190501764801813,0.9177682994023156,1.5079062069163602,0.4715086996336996,0.47058823529411764,0.45876644049307713,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
73,0.49110067204737046,0.4777297404840974,0.9109740546291021,1.4383044972139247,0.49332264957264954,0.49411764705882355,0.47877219807647453,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
74,0.4707997183558007,0.46952511159847554,0.9029728582770833,1.4546030829934513,0.49933608058608053,0.5,0.4869686430491369,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
75,0.46755477377245014,0.4702939892383977,0.902878322448004,1.4494034262264477,0.49973290598290593,0.5,0.48485357261423995,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
76,0.4529137461488811,0.43995387795905233,0.9262770024396332,1.4663132387049058,0.49859203296703297,0.5,0.49041930111441306,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
77,0.43584149779666725,0.43036507896590187,0.9309907253954831,1.5104702220243567,0.4941277472527472,0.49411764705882355,0.48235373491746736,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
78,0.4269809684388443,0.421924462138303,0.92756467106805,1.5468960930319393,0.4826694139194139,0.4823529411764706,0.4671614191797649,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
79,0.41397694861201595,0.4094538982535451,0.9333781082266014,1.4801346273983227,0.510844017094017,0.5117647058823529,0.4965346520395609,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
80,0.40357121440098725,0.4000457096289451,0.9230538545964091,1.4708276412066292,0.49292582417582415,0.49411764705882355,0.47981392111531257,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
81,0.3928466935755007,0.3835275282205692,0.9292334889018913,1.4845803653492646,0.49933608058608053,0.5,0.488356517673721,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
82,0.4017369453286082,0.385281727754809,0.9314401237304774,1.4422023997587317,0.49292582417582415,0.49411764705882355,0.4797931413390834,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
83,0.3809672964970113,0.38607794532245004,0.9257785859994195,1.4696200426887063,0.5012591575091575,0.5,0.4881507647831218,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
84,0.3728133389063431,0.36469320748482736,0.9429339227572743,1.4620230506448184,0.5020032051282051,0.5,0.4869509776621845,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
85,0.36251838964449007,0.35242155768999284,0.9348988936153613,1.524315777946921,0.49973290598290593,0.5,0.48121562826217074,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
86,0.35545787552953,0.347587862261247,0.9403325760829347,1.4972935844870174,0.5016559829059829,0.5,0.4852587070857531,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
87,0.3462070972023617,0.36492419385056846,0.9289125264058312,1.5793276618508731,0.48232219169719165,0.4823529411764706,0.46365808021494614,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
88,0.3534996485852342,0.3592595276728302,0.9445359203826017,1.4946184046128217,0.5141292735042734,0.5117647058823529,0.5004629957855764,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
89,0.34962206883411523,0.33370325152964053,0.9452957964541246,1.5644760131835938,0.4905448717948718,0.48823529411764705,0.47252389723024363,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
90,0.32798541362432554,0.31717445646555237,0.9606766167359,1.503871738209444,0.5089209401709401,0.5058823529411764,0.49434295445866266,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
91,0.32386637178377414,0.32946374259933564,0.9441545267085253,1.5538800856646369,0.5033653846153846,0.5,0.4851996466139708,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
92,0.3223582284884235,0.30012238238962224,0.9593754011891842,1.524037529440487,0.5029075091575091,0.5,0.4871552307059553,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
93,0.30087458038661874,0.29707670306590633,0.9606987752175765,1.4784852869370404,0.48862179487179486,0.48823529411764705,0.47324173881999615,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
94,0.2975222080294228,0.30644967399582,0.9460803259874457,1.521031951904297,0.48464209401709396,0.4823529411764706,0.4667643351114115,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
95,0.3066642950353755,0.2903268749623839,0.9595838648122818,1.4680648354923025,0.48862179487179486,0.48823529411764705,0.47451896959078854,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
96,0.29889001814318933,0.2843874671587176,0.9629300631834079,1.6002524432014016,0.5213331807081807,0.5176470588235295,0.49856938324616246,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
97,0.27304672021752086,0.26242344137688517,0.9695912275700338,1.5152277329388786,0.4969551282051281,0.49411764705882355,0.481340577692563,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
98,0.26114654659513925,0.2567709208008783,0.9698462255300502,1.5270072039435891,0.5073717948717947,0.5058823529411764,0.49185391396941996,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
99,0.25973875077059916,0.24768059959942493,0.9698462255300502,1.5167402379653032,0.4969551282051281,0.49411764705882355,0.4810223617226425,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
100,0.25053970186895214,0.23966898074443962,0.9692660696361801,1.571802520751953,0.5021634615384615,0.5,0.4842729805387589,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
101,0.23608493147266077,0.23118639087108211,0.9697902342584794,1.5360545438878677,0.5192765567765567,0.5176470588235295,0.5029359064235388,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
102,0.23128684276851935,0.22370808262000264,0.9735958042290727,1.6015633975758272,0.5145260989010988,0.5117647058823529,0.4948728657358213,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
103,0.22236232909838674,0.21886847365210593,0.9737000360406216,1.5008521584903494,0.5077686202686202,0.5058823529411764,0.49208416565706675,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
104,0.22712808237161125,0.21813570481408426,0.9756061660725993,1.5965757482192096,0.5145260989010988,0.5117647058823529,0.49479884360887216,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
105,0.21521116046616381,0.20901471435668217,0.9716578197329487,1.5148805954877067,0.5133241758241758,0.5117647058823529,0.4978481594517439,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
106,0.21039559068547092,0.20159341611160672,0.9757711009233333,1.6019311343922336,0.5081158424908424,0.5058823529411764,0.4888236528510727,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
107,0.19876075090162798,0.19750950398075415,0.9755116302435201,1.5515254749971277,0.5025602869352869,0.5,0.4822915706893709,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
108,0.20569793779262255,0.1885496901707431,0.9775441505687233,1.5576475255629596,0.5077686202686202,0.5058823529411764,0.4894133482413938,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
109,0.1976801333856393,0.21260454356077887,0.9678907943198638,1.652564104865579,0.5025602869352869,0.5,0.48523724995327905,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
110,0.1895584175826067,0.2205540825785036,0.9657540421831117,1.6632642409380745,0.5165216727716727,0.5117647058823529,0.49645897650020593,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
111,0.21052994743493159,0.19075030408370092,0.9776483823802723,1.4811551711138558,0.5252289377289378,0.5235294117647059,0.5104696438087316,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
112,0.1911343293149713,0.17652219048077258,0.9775441505687233,1.545045560948989,0.5137210012210012,0.5117647058823529,0.4968173906239784,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
113,0.1731421687671726,0.17351537480742985,0.9775441505687233,1.5972736134248622,0.5138316544566545,0.5117647058823529,0.4957680772722848,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
114,0.17422333401192727,0.19284930902257355,0.9718709951236608,1.6756794200224034,0.5165216727716727,0.5117647058823529,0.4937677057242274,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
115,0.18420495492800568,0.1653944616526306,0.9813594165217864,1.5518087499281938,0.5129769536019536,0.5117647058823529,0.495972532113786,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
116,0.1700212519993602,0.17426574585688992,0.9812551847102374,1.5301227345186121,0.5026098901098901,0.5,0.48373861202462143,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
117,0.1669675136210904,0.1698931396363033,0.9769209773975481,1.5512420654296875,0.4907051282051282,0.48823529411764705,0.47558229458451046,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
118,0.1821626250596928,0.18627829580136368,0.9734694139358472,1.6420091965619255,0.5077686202686202,0.5058823529411764,0.49107070837669237,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
119,0.16361811523053565,0.1643653219310237,0.9812551847102374,1.6664973539464614,0.5085126678876678,0.5058823529411764,0.48666014740337776,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
120,0.18279607389603647,0.21320127445471215,0.967925760388784,1.5167852065142464,0.5077686202686202,0.5058823529411764,0.49156996802941927,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
121,0.18788171596602937,0.15473375073958107,0.9830282343556275,1.6126951329848345,0.5280067155067155,0.5235294117647059,0.5098966569639067,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
122,0.15614869307808088,0.15669594228149172,0.9830282343556275,1.6915200177360983,0.49265109890109887,0.48823529411764705,0.4707623732715389,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
123,0.1619909172859154,0.1452670201629578,0.990308099193632,1.5305054608513327,0.5244848901098901,0.5235294117647059,0.509706689314073,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
124,0.14082182006203156,0.13661958777880812,0.9871029709885039,1.6373345318962547,0.5149229242979242,0.5117647058823529,0.49423432629663794,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
125,0.13522056666449098,0.1333770277959926,0.9883701146975078,1.5700481190400966,0.5188797313797313,0.5176470588235295,0.5074400124037676,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
126,0.13523473870564645,0.1320765847951233,0.9871029709885039,1.602346756879021,0.5085126678876678,0.5058823529411764,0.4876781101970584,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
127,0.14107937340589452,0.127477766268296,0.990308099193632,1.5425185259650736,0.5129273504273504,0.5117647058823529,0.49963656210267776,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
128,0.12791721205825124,0.12342412144715934,0.9871029709885039,1.6256323421702665,0.5133241758241758,0.5117647058823529,0.49669366961140343,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
129,0.12408263768045376,0.12364754856936264,0.990308099193632,1.549817388197955,0.5174412393162393,0.5176470588235295,0.5059062848647377,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
130,0.12217103212953324,0.11332485547833604,0.990308099193632,1.638539347929113,0.5133241758241758,0.5117647058823529,0.4965225352521281,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
131,0.11338668217360381,0.1092956971458602,0.990308099193632,1.6540958180147058,0.5077686202686202,0.5058823529411764,0.4908056956893001,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
132,0.10965556790589338,0.10448618200616855,0.990308099193632,1.6684099982766545,0.5133241758241758,0.5117647058823529,0.49734043808611156,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
133,0.1038523741792258,0.10797369503832717,0.9865970650521177,1.658102372113396,0.5359432234432234,0.5294117647058824,0.5167629482937554,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
134,0.10269705098026079,0.10179992698532923,0.9883701146975078,1.6692084817325368,0.5157051282051283,0.5117647058823529,0.5008241170805554,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
135,0.10441890683313962,0.10354386835875616,0.9901431643428981,1.620936674230239,0.5435325091575091,0.5352941176470588,0.5280713434608363,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
136,0.11322883223266772,0.10542355095652889,0.9922799164796502,1.6644736346076516,0.5244352869352868,0.5176470588235295,0.5080605343695673,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
137,0.09956813377011604,0.09603213410728258,0.9905068668342599,1.685074301326976,0.5101495726495726,0.5058823529411764,0.49476130004212865,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
138,0.1026076301784212,0.10416466104344392,0.9882658828859591,1.6431763144100413,0.5309333028083028,0.5235294117647059,0.5184548649079541,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
139,0.09424150545542567,0.08818457283035187,0.9944773716555874,1.6781743666704962,0.5383241758241758,0.5294117647058824,0.5193756663959063,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
140,0.0869237600749814,0.08651490713919607,0.9944773716555874,1.666932408949908,0.5184829059829059,0.5117647058823529,0.5019414655556275,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
141,0.08543953403208412,0.0841479159254677,0.9962504213009774,1.6569442300235524,0.5296436202686202,0.5235294117647059,0.5170156852134412,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
142,0.08565781388439193,0.07992315102761119,0.9962504213009774,1.6984011481789982,0.5184829059829059,0.5117647058823529,0.5012011857573452,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
143,0.08265706425751179,0.07837548881591433,0.9962504213009774,1.7087374518899356,0.512530525030525,0.5058823529411764,0.4950123679978593,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
144,0.0786960208214538,0.07678744570161429,0.9941136691642253,1.723764352237477,0.5442765567765567,0.5352941176470588,0.5266209434687694,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
145,0.07675059652233693,0.07348373585619462,0.9923406195188352,1.6918921077952664,0.526469017094017,0.5176470588235295,0.5144096856222541,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
146,0.07412649359309649,0.0722282658040405,0.9962504213009774,1.7045984604779412,0.5375801282051281,0.5294117647058824,0.5231562226989513,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
147,0.07586513757409442,0.06968281425491242,0.9962504213009774,1.733085048899931,0.5320245726495726,0.5235294117647059,0.5151606229551632,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
148,0.0716725288340396,0.06891506187484468,0.9962504213009774,1.765928560144761,0.5491376678876678,0.5411764705882353,0.5350859954351757,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
149,0.07136012293827937,0.07019560711521278,0.9921756846681012,1.7694586809943704,0.5268162393162393,0.5176470588235295,0.512761777480668,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
150,0.07233410004237537,0.06556435655172967,0.9962504213009774,1.7622763241038604,0.5379769536019535,0.5294117647058824,0.524265314505799,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
151,0.06888274725519165,0.06284044608918146,0.9962504213009774,1.764541446461397,0.5607562576312576,0.5529411764705883,0.5459236750543995,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
152,0.0640383282561544,0.0657492612986631,0.9943124368048534,1.7768375172334558,0.5443872100122099,0.5352941176470588,0.5274029290923968,small_temporal_gru,71,fixed_100ms,100.0,93.75,43
