architecture,training_family,regularization,layer,shift,n,tau_syn_ms_mean,valid_firing_fraction_mean,valid_spikes_per_neuron_second_mean,active_neuron_sample_fraction_mean,p32_violation_fraction_mean,p84_violation_fraction_mean,mean_max_run_length_mean,p95_max_run_length_mean,global_max_run_length_mean,tau_syn_ms_std,valid_firing_fraction_std,valid_spikes_per_neuron_second_std,active_neuron_sample_fraction_std,p32_violation_fraction_std,p84_violation_fraction_std,mean_max_run_length_std,p95_max_run_length_std,global_max_run_length_std
34x345,local_tsce,task_plus_reg,L2,4,3,242.10347130039656,0.24542602267531757,15.707265451220328,0.7684506743124137,0.1863413221726484,0.22756673331228736,14.61771264733992,55.0,106.33333333333333,0.0,0.0013327920938572214,0.08529869400686263,0.0047847823695043885,0.0052798771697423,0.0023848104388977196,0.5394456247910212,2.6457513110645907,2.081665999466134
34x345,local_tsce,task_plus_reg,L2,5,3,492.1461612435418,0.2948861066405798,18.87271082499711,0.7392911502500543,0.24802193656183466,0.28330963154492556,19.90535986083931,68.66666666666667,109.0,0.0,0.0007722436822080393,0.049423595661314476,0.008902874962093606,0.00027434769157681663,0.0005741356936356976,0.1779882572380223,1.1547005383792526,3.4641016151377544
34x45,e2e_wc,task_only,L1,3,3,117.01368264716591,0.007547596366246933,0.4830461674398056,0.22681221461187215,0.00020824490662133335,0.0005429864253393333,0.26751569634703193,1.0,9.333333333333334,0.0,0.001279262602788228,0.08187280657844409,0.037094058847517514,5.840683058228234e-05,0.00012054114934378855,0.04730409104742489,0.0,1.1547005383792515
34x45,e2e_wc,task_only,L1,4,3,242.10347130039656,0.044126301220455,2.824083278109123,0.41802226027397255,0.0083510186757215,0.019747831825037667,1.0451626712328768,4.0,62.0,0.0,0.007474023673808231,0.47833751512372635,0.031772127903900285,0.002332840919799741,0.004913388145341217,0.1922540965058834,1.0,2.6457513110645907
34x45,e2e_wc,task_only,L2,4,3,242.10347130039656,0.1756280891042633,11.240197702672852,0.5844035388127854,0.13387848401245042,0.16224830316742075,10.846532534246577,53.0,108.0,0.0,0.013048910164512092,0.8351302505287738,0.05885763661277211,0.008767090124315632,0.011462549501483968,0.6489543892246639,1.0,1.0
34x45,e2e_wc,task_only,L2,5,3,492.1461612435418,0.23867687969405782,15.275320300419702,0.6345248287671234,0.1966711764289756,0.2272959087481146,16.06164383561644,65.66666666666667,112.33333333333333,0.0,0.024748305414486086,1.5838915465271095,0.020585535233617894,0.027182032719417163,0.026276885095085564,2.2098388716206854,6.02771377334171,4.041451884327379
34x45,e2e_wc,task_plus_reg,L1,3,3,117.01368264716591,0.0052061761376187,0.3331952728075988,0.16534674657534243,0.00012998726655343335,0.0003431372549019,0.18974743150684933,1.0,8.333333333333334,0.0,0.000498447226630291,0.031900622504339865,0.016475603936580353,7.018652671508257e-06,1.7046701847728073e-05,0.019830015194976496,0.0,0.5773502691896255
34x45,e2e_wc,task_plus_reg,L1,4,3,242.10347130039656,0.029149754252264168,1.8655842721449085,0.3269834474885845,0.0045986311544991,0.011468231523378536,0.685609303652968,2.3333333333333335,56.333333333333336,0.0,0.005299372823219668,0.3391598606860573,0.03101239313554255,0.001611661974526359,0.00346448838936677,0.12571859752377468,0.5773502691896257,8.144527815247077
34x45,e2e_wc,task_plus_reg,L2,4,3,242.10347130039656,0.10397683344378167,6.654517340402033,0.4670733447488584,0.06828001202603277,0.08944475867269984,5.764019691780821,34.0,107.33333333333333,0.0,0.014630843778422033,0.9363740018190101,0.027172543116187633,0.012203477082601501,0.014300333920061548,0.973516418895636,5.291502622129181,0.5773502691896278
34x45,e2e_wc,task_plus_reg,L2,5,3,492.1461612435418,0.16893991951071344,10.812154848685664,0.5328909817351598,0.13031842458970003,0.15620899321266965,10.757527111872145,55.0,107.33333333333333,0.0,0.007174559744334815,0.4591718236374271,0.008888076373174039,0.005652139643542787,0.006793089592023824,0.4807936837035305,1.7320508075688772,0.5773502691896247
34x45,local_tsce,task_only,L1,3,3,117.01368264716591,0.0119901252208968,0.7673680141373979,0.3046161529680365,0.000513759196378,0.0013046757164403668,0.38630850456621,1.3333333333333333,9.666666666666666,0.0,0.0023871229129259373,0.15277586642725824,0.041157761540683895,0.00022572336383521707,0.0005506384641250279,0.06003655610109118,0.5773502691896257,2.0816659994661326
34x45,local_tsce,task_only,L1,4,3,242.10347130039656,0.05635026645681463,3.606417053236138,0.4855522260273972,0.0129991687889077,0.027770550527903434,1.4089255136986303,5.666666666666667,66.33333333333333,0.0,0.0024075571784005607,0.15408365941763788,0.030933752054659654,0.0012785582930852787,0.0012633027550151285,0.04781447651914549,0.5773502691896258,7.505553499465134
34x45,local_tsce,task_only,L2,4,3,242.10347130039656,0.2640864880163464,16.901535233046168,0.7844249429223744,0.202755376344086,0.24678073152337854,15.846282819634704,58.0,107.66666666666667,0.0,0.01747850560919464,1.118624358988456,0.029225102049060894,0.013333901710499321,0.01683856293088448,0.9296565792902683,1.0,1.1547005383792526
34x45,local_tsce,task_only,L2,5,3,492.1461612435418,0.31279251573889993,20.018721007289596,0.7771118721461187,0.2622696484153933,0.30048453996983404,20.901719463470318,70.0,111.66666666666667,0.0,0.004462110481707158,0.285575070829259,0.0050086683583448425,0.004003420115474288,0.005081698877647108,0.27808595570668304,1.0,4.509249752822896
34x45,local_tsce,task_plus_reg,L1,3,3,117.01368264716591,0.0105827707366909,0.6772973271482218,0.27861015981735154,0.00041383701188449996,0.001052036199095,0.34749571917808214,1.0,9.666666666666666,0.0,0.0027012681750928427,0.172881163205944,0.052173623905249086,0.0002047302778180271,0.0004321258639623855,0.07596627275381741,0.0,1.5275252316519468
34x45,local_tsce,task_plus_reg,L1,4,3,242.10347130039656,0.046710621686547334,2.9894797879390325,0.4393193493150685,0.009424518958687,0.021409785067873232,1.134988584474886,4.666666666666667,65.0,0.0,0.002074217480619385,0.13274991875964165,0.029812666998426426,0.0017172670083350455,0.0024374477301450097,0.10379450248401843,0.5773502691896257,8.660254037844387
34x45,local_tsce,task_plus_reg,L2,4,3,242.10347130039656,0.22268127347028935,14.251601502098518,0.7365510844748858,0.1625424448217317,0.20399745475113118,12.811108732876713,51.0,106.66666666666667,0.0,0.015179484987102044,0.9714870391745295,0.030733598410805377,0.01038838426010975,0.013744506532657816,0.7322098512662291,2.0,0.5773502691896278
34x45,local_tsce,task_plus_reg,L2,5,3,492.1461612435418,0.27685794952507176,17.718908769604592,0.7336258561643835,0.22737646788341817,0.26376649698340876,18.229130993150687,66.0,109.33333333333333,0.0,0.022349778890834154,1.4303858490133874,0.03451192815818022,0.01986690421675786,0.022513821368605188,1.4307715823004719,3.0,4.04145188432738
4x4,e2e_wc,task_only,L1,4,3,242.10347130039656,0.038895101612546897,2.489286503203004,0.3923194920091324,0.0069417179541595335,0.016706730769230734,0.9121004566210046,3.0,63.333333333333336,0.0,0.0017536019372929555,0.1122305239867469,0.01330506178228436,0.0007291684910148946,0.0013471714645236137,0.041757709522006546,0.0,5.033222956847165
4x4,e2e_wc,task_only,L2,4,3,242.10347130039656,0.22537625807654071,14.424080516898607,0.6474564783105022,0.1826548793859649,0.21387702677224732,14.67353381849315,61.333333333333336,108.0,0.0,0.008374195429593015,0.5359485074939508,0.02068269577432307,0.006785659442123671,0.007989598050134631,0.4748265661873578,0.5773502691896247,1.0
4x4,e2e_wc,task_plus_reg,L1,4,3,242.10347130039656,0.027464984399160536,1.7577590015462778,0.3282320205479452,0.003801685413129533,0.010015318627450934,0.6329195205479452,2.3333333333333335,54.333333333333336,0.0,0.004211633752079222,0.2695445601330706,0.02132825815099621,0.001565467555689833,0.0032248477466080747,0.11643455677457988,0.5773502691896257,14.189197769195175
4x4,e2e_wc,task_plus_reg,L2,4,3,242.10347130039656,0.15581640366136515,9.97224983432737,0.572880993150685,0.11574548139501976,0.1421771304675716,9.482787528538813,47.666666666666664,107.33333333333333,0.0,0.028314821906880935,1.8121486020403812,0.03038464892576601,0.025008891298686286,0.028195985166084004,1.90667359221117,6.658328118479393,0.5773502691896278
4x4,local_tsce,task_only,L1,4,3,242.10347130039656,0.05288214290645013,3.384457146012812,0.4687856735159817,0.0116860321165817,0.025222002262443366,1.31291024543379,4.666666666666667,79.66666666666667,0.0,0.0034359855936194486,0.2199030779916436,0.0248843103210384,0.0009504163767922496,0.0016039632573587401,0.09441287494411002,0.5773502691896258,8.144527815247079
4x4,local_tsce,task_only,L2,4,3,242.10347130039656,0.3086284808510051,19.75222277446433,0.8148366152968037,0.250943513016412,0.29471177413273003,19.52736158675799,63.666666666666664,110.66666666666667,0.0,0.008619592660036153,0.5516539302423122,0.013966728216700187,0.008405164483428611,0.008805733284171098,0.5798124850021539,0.5773502691896247,2.88675134594813
4x4,local_tsce,task_plus_reg,L1,4,3,242.10347130039656,0.04368493897724757,2.795836094543848,0.4322024828767123,0.008421317911714734,0.0190028751885369,1.0512450057077627,3.6666666666666665,71.66666666666667,0.0,0.0021410769843621036,0.1370289269991751,0.015175140103261145,0.0014299991174075428,0.0018414909731839927,0.11052198746478174,0.5773502691896257,15.143755588800731
4x4,local_tsce,task_plus_reg,L2,4,3,242.10347130039656,0.26947192711784845,17.2462033355423,0.7847281678082192,0.21180673457838137,0.25384945324283553,16.525185502283104,58.333333333333336,108.0,0.0,0.011145751514107809,0.7133280969029006,0.023777415329522125,0.008124703583724741,0.01059279605856407,0.5435730827682667,1.1547005383792526,1.7320508075688772
5x5,e2e_wc,task_only,L1,5,3,492.1461612435418,0.0540759350149105,3.4608598409542743,0.35027825342465757,0.015663465619694367,0.030906391402714867,1.4645405251141552,5.666666666666667,83.66666666666667,0.0,0.0022060364823064758,0.1411863348676119,0.008997526224983947,0.003341686064079109,0.00342595776953349,0.22792132159374848,0.5773502691896257,16.010413278030434
5x5,e2e_wc,task_only,L2,5,3,492.1461612435418,0.2664656591699801,17.053802186878727,0.5860266837899544,0.2384875053056027,0.2616228318250377,19.800085616438356,73.66666666666667,112.66666666666667,0.0,0.014917628095801964,0.954728198131325,0.027268267186358063,0.01592748611381026,0.01597230692642603,1.3840829448443968,3.2145502536643176,2.516611478423582
5x5,e2e_wc,task_plus_reg,L1,5,3,492.1461612435418,0.03551822744091004,2.2731665562182464,0.2843714326484018,0.006994773981324268,0.016636029411764664,0.7892230308219178,2.6666666666666665,63.333333333333336,0.0,0.009152775886309684,0.5857776567238215,0.05739246507474108,0.0033020888761774456,0.005924251698468034,0.2600195369210707,1.1547005383792515,8.082903768654761
5x5,e2e_wc,task_plus_reg,L2,5,3,492.1461612435418,0.2049118052104042,13.11435553346587,0.5147331621004566,0.17679196731748723,0.1974778469079939,14.719766695205479,65.0,109.33333333333333,0.0,0.03589072112434213,2.2970061519578957,0.057399499230324225,0.036060407770300444,0.03697014578733234,2.9860502235475805,7.211102550927978,4.04145188432738
5x5,local_tsce,task_only,L1,5,3,492.1461612435418,0.06871186077976581,4.397559089905015,0.4614904394977169,0.0176398026315789,0.03745027337858214,1.7243150684931507,8.0,84.0,0.0,7.151128196529745e-05,0.0045767220457774175,0.0066124352626487195,0.0021176410554963943,0.001537036670832782,0.15622198705950832,0.0,18.734993995195193
5x5,local_tsce,task_only,L2,5,3,492.1461612435418,0.310790206676607,19.890573227302852,0.7305044235159818,0.2729951453735144,0.3037059294871795,22.19832691210046,72.0,114.0,0.0,0.0072315882621259995,0.4628216487760642,0.007255001274961912,0.007558072433200898,0.007386251732248714,0.6440514366135418,2.0,2.6457513110645907
5x5,local_tsce,task_plus_reg,L1,5,3,492.1461612435418,0.05507881530262863,3.525044179368235,0.4229095319634703,0.011999725877192932,0.027084747360482633,1.2921839326484017,5.0,74.0,0.0,0.0002130571250206153,0.013635656001319487,0.007677434615373266,0.0012689603849386532,0.0011458378896985967,0.07933883588744683,0.0,15.0996688705415
5x5,local_tsce,task_plus_reg,L2,5,3,492.1461612435418,0.28173234896178484,18.03087033355423,0.7012878139269406,0.24329902376910015,0.27320112179487177,19.774561215753426,68.54999999999927,115.0,0.0,0.009358384397093378,0.5989366014139758,0.004945673381933796,0.009664192417471101,0.009703591430006393,0.7804963015778645,1.3811227316924441,1.0
